SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUIDs,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NVss_S94,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.75797,-115.9521,,,Gage,037  N45 E53 36AACB1,95.0,,STREAM,NV,
NVss_S95,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.74968,-115.95533999999999,,,Gage,037  N45 E53 36DBCD1,96.0,,STREAM,NV,
NVss_S96,,NVos_WS16,,Unspecified,Elko,4326,,,,,41.74968,-115.95535,,,Gage,037  N45 E53 36DBCD2,97.0,,STREAM,NV,
NVss_S97,,NVos_WS19,,Unspecified,Elko,4326,,,,,41.824090000000005,-115.8984,,,Gage,037  N45 E54 04ABBB1,98.0,,STREAM,NV,
NVss_S98,,NVos_WS19,,Unspecified,Elko,4326,,,,,41.82002,-115.92785,,,Gage,037  N45 E54 05CBCC1,99.0,,STREAM,NV,
NVss_S99,,NVos_WS783,,Unspecified,Elko,4326,,,,,41.77212,-115.91786,,,Gage,037  N45 E54 29ABCB1,100.0,,STREAM,NV,
NVss_S100,,NVos_WS783,,Unspecified,Elko,4326,,,,,41.77207,-115.9178,,,Gage,037  N45 E54 29ABCB2,101.0,,STREAM,NV,
NVss_S101,,NVos_WS5,,Unspecified,Elko,4326,,,,,41.767379999999996,-115.93225,,,Gage,037  N45 E54 30ADCC1,102.0,,STREAM,NV,
NVss_S102,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.77078,-115.94223999999998,,,Gage,037  N45 E54 30BDBB1,103.0,,STREAM,NV,
NVss_S103,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.77078,-115.94223999999998,,,Gage,037  N45 E54 30BDBB2,104.0,,STREAM,NV,
NVss_S104,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.75691,-115.94511000000001,,,Gage,037  N45 E54 31BBDC1,105.0,,STREAM,NV,
NVss_S105,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.75691,-115.94511000000001,,,Gage,037  N45 E54 31BBDC2,106.0,,STREAM,NV,
NVss_S106,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.75691,-115.94511000000001,,,Gage,037  N45 E54 31BBDC3,107.0,,STREAM,NV,
NVss_S107,,NVos_WS10,,Unspecified,Elko,4326,,,,,41.75691,-115.94511000000001,,,Gage,037  N45 E54 31BBDC4,108.0,,STREAM,NV,
NVss_S108,,NVos_WS5,,Unspecified,Elko,4326,,,,,41.7478,-115.92589,,,Gage,037  N45 E54 32CCAC1,109.0,,STREAM,NV,
NVss_S109,,NVos_WS5,,Unspecified,Elko,4326,,,,,41.7478,-115.92589,,,Gage,037  N45 E54 32CCAC2,110.0,,STREAM,NV,
NVss_S110,,NVos_WS16,,Unspecified,Elko,4326,,,,,41.76717,-115.77909,,,Gage,037  N45 E55 28CAAC1,111.0,,STREAM,NV,
NVss_S111,,NVos_WS16,,Unspecified,Elko,4326,,,,,41.75267,-115.79563999999999,,,Gage,037  N45 E55 32DBBC1,112.0,,STREAM,NV,
NVss_S112,,NVos_WS425,,Unspecified,Washoe,4326,,,,,39.953959999999995,-119.79664,,,Gage,084  N24 E19 13ABAB1,113.0,,SPRING,NV,
NVss_S113,,,,Unspecified,Washoe,4326,,,,,39.9535,-119.7981,,,Gage,084  N24 E19 13ABBA1,114.0,,STREAM,NV,
NVss_S114,,NVos_WS425,,Unspecified,Washoe,4326,,,,,39.95368,-119.79801,,,Gage,084  N24 E19 13ABBB1,115.0,,SPRING,NV,
NVss_S115,,NVos_WS425,,Unspecified,Washoe,4326,,,,,39.952740000000006,-119.79845,,,Gage,084  N24 E19 13ABBC1,116.0,,SPRING,NV,
NVss_S116,,NVos_WS871,,Unspecified,Washoe,4326,,,,,39.95323,-119.80101,,,Gage,084  N24 E19 13BAAB1,117.0,,SPRING,NV,
NVss_S117,,NVos_WS422,,Unspecified,Washoe,4326,,,,,39.94708,-119.80735,,,Gage,084  N24 E19 13BCCD1,118.0,,STREAM,NV,
NVss_S118,,NVos_WS421,,Unspecified,Washoe,4326,,,,,39.94869,-119.81459,,,Gage,084  N24 E19 14ACAD1,119.0,,STREAM,NV,
NVss_S119,,NVos_WS418,,Unspecified,Washoe,4326,,,,,39.9196,-119.76831999999999,,,Gage,084  N24 E20 29BCAC1,120.0,,SPRING,NV,
NVss_S120,,NVos_WS422,,Unspecified,Washoe,4326,,,,,39.92418,-119.77962,,,Gage,084  N24 E20 30ABBB1,121.0,,STREAM,NV,
NVss_S121,,NVos_WS423,,Unspecified,Washoe,4326,,,,,39.90745,-119.74636000000001,,,Gage,084  N24 E20 33BACD1,122.0,,SPRING,NV,
NVss_S122,,NVos_WS484,,Unspecified,Washoe,4326,,,,,39.337790000000005,-119.82845,,,Gage,088  N17 E19 15DAAC1,123.0,,STREAM,NV,
NVss_S123,,NVos_WS484,,Unspecified,Washoe,4326,,,,,39.337340000000005,-119.82806000000001,,,Gage,088  N17 E19 15DAAC2,124.0,,STREAM,NV,
NVss_S124,,NVos_WS484,,Unspecified,Washoe,4326,,,,,39.33634,-119.82745,,,Gage,088  N17 E19 15DADA1,125.0,,STREAM,NV,
NVss_S125,,NVos_WS484,,Unspecified,Washoe,4326,,,,,39.335840000000005,-119.82715,,,Gage,088  N17 E19 15DADD1,126.0,,STREAM,NV,
NVss_S126,,NVos_WS485,,Unspecified,Washoe,4326,,,,,39.27091,-119.85717,,,Gage,089  N16 E19 09BACA1,127.0,,STREAM,NV,
NVss_S127,,NVos_WS429,,Unspecified,WASHOE,4326,,,,,39.22574,-119.84518,,,Gage,089  N16 E19 27BCBB1,128.0,,STREAM,NV,
NVss_S128,,NVos_WS430,,Unspecified,WASHOE,4326,,,,,39.22442,-119.84383000000001,,,Gage,089  N16 E19 27BCBD1,129.0,,STREAM,NV,
NVss_S129,,NVos_WS484,,Unspecified,Washoe,4326,,,,,39.33385,-119.82652,,,Gage,089  N17 E19 14CCBC1,130.0,,STREAM,NV,
NVss_S130,,NVos_WS181,,Unspecified,Washoe,4326,,,,,39.29387,-119.87612,,,Gage,089  N17 E19 32CABD1,131.0,,STREAM,NV,
NVss_S131,,NVos_WS180,,Unspecified,Washoe,4326,,,,,39.3012,-119.92045,,,Gage,090  N17 E18 35AAAA1,132.0,,STREAM,NV,
NVss_S132,,NVos_WS496,,Unspecified,LYON,4326,,,,,39.166940000000004,-119.4973,,,Gage,103  N15 E22 15ACAD1,134.0,,SPRING,NV,
NVss_S133,,NVos_WS496,,Unspecified,LYON,4326,,,,,39.16633,-119.49765,,,Gage,103  N15 E22 15ACDB1,135.0,,SPRING,NV,
NVss_S134,,NVos_WS495,,Unspecified,STOREY,4326,,,,,39.2665,-119.68051000000001,,,Gage,103  N16 E20 12ADCD1,136.0,,SPRING,NV,
NVss_S135,,NVos_WS497,,Unspecified,LYON,4326,,,,,39.28008,-119.58421000000001,,,Gage,103  N16 E21 01DAAA1,137.0,,SPRING,NV,
NVss_S136,,NVos_WS498,,Unspecified,STOREY,4326,,,,,39.3499,-119.536,,,Gage,103  N17 E22 08DBCC1,138.0,,SPRING,NV,
NVss_S137,,NVos_WS499,,Unspecified,Carson,4326,,,,,39.17666,-119.80639,,,Gage,104  N15 E19 12CBCB1,139.0,,STREAM,NV,
NVss_S138,,NVos_WS499,,Unspecified,Carson,4326,,,,,39.17406,-119.80311999999999,,,Gage,104  N15 E19 12CCAD1,140.0,,STREAM,NV,
NVss_S139,,NVos_WS500,,Unspecified,Douglas,4326,,,,,38.933,-119.838,,,Gage,105  N12 E19 03BDCD1,141.0,,STREAM,NV,
NVss_S140,,NVos_WS500,,Unspecified,Douglas,4326,,,,,38.93,-119.839,,,Gage,105  N12 E19 03CACB1,142.0,,STREAM,NV,
NVss_S141,,NVos_WS500,,Unspecified,Douglas,4326,,,,,38.927,-119.837,,,Gage,105  N12 E19 03CDAC1,143.0,,STREAM,NV,
NVss_S142,,NVos_WS230,,Unspecified,Douglas,4326,,,,,38.938,-119.848,,,Gage,105  N12 E19 04AABC1,144.0,,STREAM,NV,
NVss_S143,,NVos_WS501,,Unspecified,Douglas,4326,,,,,38.935,-119.84700000000001,,,Gage,105  N12 E19 04ADBA1,145.0,,SPRING,NV,
NVss_S144,,NVos_WS500,,Unspecified,Douglas,4326,,,,,38.93,-119.845,,,Gage,105  N12 E19 04DADA1,146.0,,STREAM,NV,
NVss_S145,,NVos_WS502,,Unspecified,Douglas,4326,,,,,38.918,-119.846,,,Gage,105  N12 E19 09DABA1,147.0,,STREAM,NV,
NVss_S146,,NVos_WS414,,Unspecified,Douglas,4326,,,,,38.91211,-119.85248999999999,,,Gage,105  N12 E19 09DCCA1,148.0,,STREAM,NV,
NVss_S147,,NVos_WS414,,Unspecified,Douglas,4326,,,,,38.9118,-119.85161000000001,,,Gage,105  N12 E19 09DCCA2,149.0,,STREAM,NV,
NVss_S148,,NVos_WS414,,Unspecified,Douglas,4326,,,,,38.913000000000004,-119.844,,,Gage,105  N12 E19 09DDAD1,150.0,,STREAM,NV,
NVss_S149,,NVos_WS502,,Unspecified,Douglas,4326,,,,,38.923,-119.834,,,Gage,105  N12 E19 10ABBC1,151.0,,STREAM,NV,
NVss_S150,,NVos_WS502,,Unspecified,Douglas,4326,,,,,38.917,-119.84299999999999,,,Gage,105  N12 E19 10CBBB1,152.0,,STREAM,NV,
NVss_S151,,NVos_WS502,,Unspecified,Douglas,4326,,,,,38.917,-119.834,,,Gage,105  N12 E19 10DBBB1,153.0,,STREAM,NV,
NVss_S152,,NVos_WS502,,Unspecified,Douglas,4326,,,,,38.914,-119.83200000000001,,,Gage,105  N12 E19 10DBDC1,154.0,,STREAM,NV,
NVss_S153,,NVos_WS503,,Unspecified,Douglas,4326,,,,,38.89824,-119.82523,,,Gage,105  N12 E19 14CCBC1,155.0,,STREAM,NV,
NVss_S154,,NVos_WS49,,Unspecified,Douglas,4326,,,,,38.9001,-119.82621,,,Gage,105  N12 E19 15DADD1,156.0,,STREAM,NV,
NVss_S155,,NVos_WS49,,Unspecified,Douglas,4326,,,,,38.90051,-119.82576,,,Gage,105  N12 E19 15DADD2,157.0,,STREAM,NV,
NVss_S156,,NVos_WS49,,Unspecified,Douglas,4326,,,,,38.898,-119.83200000000001,,,Gage,105  N12 E19 15DCAC1,158.0,,STREAM,NV,
NVss_S157,,NVos_WS177,,Unspecified,Douglas,4326,,,,,38.904,-119.845,,,Gage,105  N12 E19 16ADDC1,159.0,,STREAM,NV,
NVss_S158,,,,Unspecified,Douglas,4326,,,,,38.897,-119.85,,,Gage,105  N12 E19 16DCDD1,160.0,,SPRING,NV,
NVss_S159,,NVos_WS193,,Unspecified,Douglas,4326,,,,,38.899,-119.848,,,Gage,105  N12 E19 16DDBB1,161.0,,SPRING,NV,
NVss_S160,,NVos_WS503,,Unspecified,Douglas,4326,,,,,38.88503,-119.84436000000001,,,Gage,105  N12 E19 21DDAA1,162.0,,STREAM,NV,
NVss_S161,,NVos_WS505,,Unspecified,Douglas,4326,,,,,38.888000000000005,-119.833,,,Gage,105  N12 E19 22DBBA1,163.0,,SPRING,NV,
NVss_S162,,,,Unspecified,Douglas,4326,,,,,38.876,-119.816,,,Gage,105  N12 E19 26ACBC1,165.0,,STREAM,NV,
NVss_S163,,,,Unspecified,Douglas,4326,,,,,38.876,-119.816,,,Gage,105  N12 E19 26ACBC2,166.0,,STREAM,NV,
NVss_S164,,,,Unspecified,Douglas,4326,,,,,38.875,-119.815,,,Gage,105  N12 E19 26ACCD1,167.0,,STREAM,NV,
NVss_S165,,,,Unspecified,Douglas,4326,,,,,38.878,-119.81700000000001,,,Gage,105  N12 E19 26BADC1,168.0,,STREAM,NV,
NVss_S166,,,,Unspecified,Douglas,4326,,,,,38.878,-119.819,,,Gage,105  N12 E19 26BDBA1,169.0,,STREAM,NV,
NVss_S167,,,,Unspecified,Douglas,4326,,,,,38.878,-119.819,,,Gage,105  N12 E19 26BDBA2,170.0,,STREAM,NV,
NVss_S168,,NVos_WS506,,Unspecified,Douglas,4326,,,,,38.859,-119.80799999999999,,,Gage,105  N12 E19 35AD  1,171.0,,STREAM,NV,
