SiteUUID,PODorPOUSite,Longitude,Latitude
KSwr_S32848,POD,-98.10434,37.9193
KSwr_S32849,POD,-98.10522,37.91931
KSwr_S3285,POD,-101.9578,39.29185
KSwr_S32850,POD,-98.10348,37.9193
KSwr_S32851,POD,-98.10405,37.91929
KSwr_S32852,POD,-98.10463,37.91931
KSwr_S32853,POD,-94.9502,39.07304
KSwr_S32854,POD,-99.6319,39.59167
KSwr_S32855,POD,-99.6311,39.59135
KSwr_S32856,POD,-99.63184,39.59089
KSwr_S32857,POD,-99.63087,39.59187
KSwr_S32858,POD,-99.63142,39.59145
KSwr_S32859,POD,-97.13136,37.67453
KSwr_S3286,POD,-98.85329,37.66936
KSwr_S32860,POD,-97.69572,38.27406
KSwr_S32861,POD,-97.69572,38.27404
KSwr_S32862,POD,-97.69572,38.27409
KSwr_S32863,POD,-97.90798,37.98108
KSwr_S32864,POD,-95.54848,38.78096
KSwr_S32865,POD,-99.94759,39.70055
KSwr_S32865,POD,-99.94759,39.70055
KSwr_S32866,POD,-99.94833,39.70114
KSwr_S32866,POD,-99.94833,39.70114
KSwr_S32867,POD,-99.94683,39.70114
KSwr_S32867,POD,-99.94683,39.70114
KSwr_S32868,POD,-99.94833,39.69997
KSwr_S32868,POD,-99.94833,39.69997
KSwr_S32869,POD,-99.94683,39.69997
KSwr_S32869,POD,-99.94683,39.69997
KSwr_S3287,POD,-100.5531,37.96074
KSwr_S3287,POD,-100.5531,37.96074
KSwr_S32870,POD,-97.16379,39.11221
KSwr_S32871,POD,-95.43843,38.2414
KSwr_S32871,POD,-95.43843,38.2414
KSwr_S32872,POD,-95.43684,38.2411
KSwr_S32872,POD,-95.43684,38.2411
KSwr_S32873,POD,-94.62701,38.06901
KSwr_S32874,POD,-94.62751,38.07119
KSwr_S32875,POD,-94.63084,38.06903
KSwr_S32876,POD,-97.74789,37.98889
KSwr_S32877,POD,-95.29792,39.05816
KSwr_S32878,POD,-97.20937,37.3728
KSwr_S32879,POD,-97.38776,39.63545
KSwr_S3288,POD,-96.65762,39.81435
KSwr_S3288,POD,-96.65762,39.81435
KSwr_S32880,POD,-101.3946,39.36654
KSwr_S32881,POD,-97.48074,37.74477
KSwr_S32882,POD,-97.48128,37.73906
KSwr_S32883,POD,-97.20109,39.98045
KSwr_S32884,POD,-97.20098,39.98001
KSwr_S32885,POD,-97.20171,39.98074
KSwr_S32886,POD,-97.20125,39.98043
KSwr_S32887,POD,-97.15381,39.98079
KSwr_S32888,POD,-97.16695,39.99178
KSwr_S32889,POD,-97.09026,39.33035
KSwr_S3289,POD,-96.65955,39.81185
KSwr_S32890,POD,-97.54144,39.64681
KSwr_S32891,POD,-97.54182,39.64733
KSwr_S32892,POD,-97.54215,39.64616
KSwr_S32893,POD,-97.54034,39.64692
KSwr_S32894,POD,-95.70582,39.07207
KSwr_S32895,POD,-97.43912,39.49907
KSwr_S32896,POD,-97.77988,38.0247
KSwr_S32897,POD,-97.51376,37.51912
KSwr_S32898,POD,-97.51304,37.51992
KSwr_S32899,POD,-97.51373,37.51945
KSwr_S329,POD,-101.155,38.52017
KSwr_S3290,POD,-96.6624,39.80828
KSwr_S32900,POD,-97.5144,37.51929
KSwr_S32901,POD,-97.9909,37.78294
KSwr_S32902,POD,-97.99088,37.78375
KSwr_S32903,POD,-97.99091,37.78212
KSwr_S32904,POD,-95.65575,39.95149
KSwr_S32905,POD,-97.13164,38.92593
KSwr_S32906,POD,-94.90546,39.01402
KSwr_S32907,POD,-100.3264,39.45869
KSwr_S32908,POD,-97.6701,38.56543
KSwr_S32908,POD,-97.6701,38.56543
KSwr_S32909,POD,-94.91039,39.2625
KSwr_S3291,POD,-96.66235,39.81019
KSwr_S3291,POD,-96.66235,39.81019
KSwr_S32910,POD,-97.71597,38.0262
KSwr_S32911,POD,-98.06867,39.43357
KSwr_S32912,POD,-99.4996,39.89205
KSwr_S32913,POD,-101.13096,37.11176
KSwr_S32913,POD,-101.13096,37.11176
KSwr_S32914,POD,-95.95466,38.95653
KSwr_S32915,POD,-97.38751,37.74322
KSwr_S32916,POD,-99.64872,39.081
KSwr_S32917,POD,-99.64879,39.08182
KSwr_S32918,POD,-99.64872,39.08017
KSwr_S32919,POD,-99.64874,39.081
KSwr_S3292,POD,-99.65403,38.14753
KSwr_S32920,POD,-97.81383,38.54417
KSwr_S32921,POD,-96.23995,38.44641
KSwr_S32922,POD,-96.45335,39.8354
KSwr_S32923,POD,-95.32916,37.59124
KSwr_S32924,POD,-95.32706,37.58704
KSwr_S32925,POD,-95.31995,37.58206
KSwr_S32926,POD,-95.32006,37.57993
KSwr_S32927,POD,-95.3195,37.5797
KSwr_S32928,POD,-95.32718,37.58763
KSwr_S32929,POD,-95.3224,37.57622
KSwr_S3293,POD,-100.9484,37.79124
KSwr_S32930,POD,-95.32648,37.58167
KSwr_S32931,POD,-97.75255,37.95199
KSwr_S32932,POD,-94.77803,38.94859
KSwr_S32933,POD,-94.77613,38.94978
KSwr_S32934,POD,-94.77696,38.95089
KSwr_S32935,POD,-94.77717,38.9517
KSwr_S32936,POD,-94.77721,38.95252
KSwr_S32937,POD,-101.2258,39.62647
KSwr_S32938,POD,-98.02151,39.95392
KSwr_S32939,POD,-94.65411,38.86969
KSwr_S3294,POD,-97.65814,38.90792
KSwr_S3294,POD,-97.65814,38.90792
KSwr_S32940,POD,-96.61181,38.94313
KSwr_S32941,POD,-96.61111,38.94335
KSwr_S32942,POD,-96.61129,38.94335
KSwr_S32943,POD,-96.61284,38.94258
KSwr_S32944,POD,-100.2721,37.31449
KSwr_S32945,POD,-97.27583,37.50827
KSwr_S32946,POD,-97.19272,37.37105
KSwr_S32946,POD,-97.19272,37.37105
KSwr_S32947,POD,-97.2507,37.45334
KSwr_S32948,POD,-97.21283,37.41073
KSwr_S32949,POD,-101.0785,39.44137
KSwr_S3295,POD,-101.0392,38.59632
KSwr_S32950,POD,-97.18321,37.35077
KSwr_S32951,POD,-96.53407,39.78387
KSwr_S32952,POD,-96.52985,39.78388
KSwr_S32953,POD,-97.16687,39.98446
KSwr_S32954,POD,-94.90086,39.01226
KSwr_S32955,POD,-94.89965,39.02228
KSwr_S32956,POD,-94.89946,39.02266
KSwr_S32957,POD,-94.89984,39.02189
KSwr_S32958,POD,-101.0717,37.10116
KSwr_S32959,POD,-98.75229,38.10491
KSwr_S3296,POD,-101.0158,38.32548
KSwr_S32960,POD,-98.76154,38.1121
KSwr_S32961,POD,-98.49143,37.37332
KSwr_S32962,POD,-98.49187,37.37311
KSwr_S32963,POD,-98.49086,37.37316
KSwr_S32964,POD,-98.49157,37.37368
KSwr_S32965,POD,-100.7591,37.65088
KSwr_S32965,POD,-100.7591,37.65088
KSwr_S32966,POD,-100.6934,37.17358
KSwr_S32967,POD,-94.70184,37.33535
KSwr_S32968,POD,-95.65376,39.09304
KSwr_S32968,POD,-95.65376,39.09304
KSwr_S32969,POD,-95.65381,39.09315
KSwr_S32969,POD,-95.65381,39.09315
KSwr_S3297,POD,-101.0057,38.32429
KSwr_S32970,POD,-95.65372,39.09293
KSwr_S32970,POD,-95.65372,39.09293
KSwr_S32971,POD,-97.13412,37.66271
KSwr_S32972,POD,-101.0582,37.08476
KSwr_S32973,POD,-101.0676,37.08233
KSwr_S32973,POD,-101.0676,37.08233
KSwr_S32974,POD,-98.48175,37.35851
KSwr_S32975,POD,-96.08815,39.17012
KSwr_S32976,POD,-98.47932,37.35137
KSwr_S32977,POD,-101.2052,37.26742
KSwr_S32978,POD,-101.3017,37.04002
KSwr_S32979,POD,-96.20383,38.67388
KSwr_S32979,POD,-96.20383,38.67388
KSwr_S3298,POD,-101.6633,37.0398
KSwr_S32980,POD,-95.80724,39.92617
KSwr_S32981,POD,-100.7076,37.15283
KSwr_S32981,POD,-100.7076,37.15283
KSwr_S32982,POD,-95.16603,37.41956
KSwr_S32982,POD,-95.16603,37.41956
KSwr_S32983,POD,-95.16383,37.42013
KSwr_S32983,POD,-95.16383,37.42013
KSwr_S32984,POD,-95.16526,37.43146
KSwr_S32984,POD,-95.16526,37.43146
KSwr_S32984,POD,-95.16526,37.43146
KSwr_S32985,POD,-95.15422,37.43094
KSwr_S32985,POD,-95.15422,37.43094
KSwr_S32985,POD,-95.15422,37.43094
KSwr_S32986,POD,-95.98574,37.54749
KSwr_S32987,POD,-100.0471,39.85
KSwr_S32988,POD,-100.0477,39.8503
KSwr_S32989,POD,-100.0471,39.84969
KSwr_S3299,POD,-97.65321,38.89605
KSwr_S32990,POD,-99.57355,39.92937
KSwr_S32991,POD,-99.57373,39.9293
KSwr_S32992,POD,-99.57337,39.92944
KSwr_S32993,POD,-97.15408,39.98794
KSwr_S32994,POD,-100.6054,38.94384
KSwr_S32995,POD,-100.6065,38.94329
KSwr_S32996,POD,-100.6059,38.94357
KSwr_S32997,POD,-98.41289,38.00972
KSwr_S32998,POD,-94.68005,37.30981
KSwr_S32998,POD,-94.68005,37.30981
KSwr_S32999,POD,-94.67927,37.31406
KSwr_S32999,POD,-94.67927,37.31406
KSwr_S33,POD,-100.18983,37.49205
KSwr_S330,POD,-101.084,39.82273
KSwr_S330,POD,-101.084,39.82273
KSwr_S3300,POD,-97.66499,38.18671
KSwr_S3300,POD,-97.66499,38.18671
KSwr_S33000,POD,-94.68037,37.30952
KSwr_S33000,POD,-94.68037,37.30952
KSwr_S33001,POD,-95.08233,39.1149
KSwr_S33001,POD,-95.08233,39.1149
KSwr_S33002,POD,-95.08224,39.11445
KSwr_S33002,POD,-95.08224,39.11445
KSwr_S33003,POD,-95.08241,39.11535
KSwr_S33003,POD,-95.08241,39.11535
KSwr_S33004,POD,-94.65207,38.91346
KSwr_S33004,POD,-94.65207,38.91346
KSwr_S33005,POD,-94.6526,38.91483
KSwr_S33006,POD,-95.88499,37.3756
KSwr_S33006,POD,-95.88499,37.3756
KSwr_S33007,POD,-97.69637,38.03926
KSwr_S33008,POD,-98.99768,37.80801
KSwr_S33009,POD,-96.29436,38.4158
KSwr_S3301,POD,-99.75819,38.42337
KSwr_S33010,POD,-94.64067,38.82787
KSwr_S33010,POD,-94.64067,38.82787
KSwr_S33011,POD,-98.98826,38.21265
KSwr_S33012,POD,-99.83482,37.51689
KSwr_S33013,POD,-98.09148,39.44544
KSwr_S33014,POD,-98.09252,39.44569
KSwr_S33015,POD,-98.09112,39.44537
KSwr_S33016,POD,-95.14501,37.48259
KSwr_S33016,POD,-95.14501,37.48259
KSwr_S33016,POD,-95.14501,37.48259
KSwr_S33016,POD,-95.14501,37.48259
KSwr_S33017,POD,-95.33628,39.98771
KSwr_S33017,POD,-95.33628,39.98771
KSwr_S33018,POD,-97.22871,39.43839
KSwr_S33019,POD,-99.69199,38.43904
KSwr_S3302,POD,-99.48495,37.83306
KSwr_S33020,POD,-99.69173,38.43979
KSwr_S33021,POD,-99.6916,38.43928
KSwr_S33022,POD,-98.11824,37.09818
KSwr_S33023,POD,-97.30766,39.60672
KSwr_S33024,POD,-101.4342,37.23876
KSwr_S33025,POD,-101.2261,37.24642
KSwr_S33026,POD,-99.63174,37.54319
KSwr_S33027,POD,-101.22,37.24214
KSwr_S33028,POD,-97.02318,39.81842
KSwr_S33029,POD,-95.15481,38.45527
KSwr_S3303,POD,-100.8218,39.44513
KSwr_S3303,POD,-100.8218,39.44513
KSwr_S33030,POD,-96.71667,37.32183
KSwr_S33031,POD,-100.0815,39.88439
KSwr_S33032,POD,-100.0814,39.88475
KSwr_S33033,POD,-100.0812,39.88511
KSwr_S33034,POD,-95.54608,38.31362
KSwr_S33035,POD,-99.41608,39.9082
KSwr_S33035,POD,-99.41608,39.9082
KSwr_S33036,POD,-99.42046,39.90817
KSwr_S33036,POD,-99.42046,39.90817
KSwr_S33037,POD,-99.419,39.90865
KSwr_S33037,POD,-99.419,39.90865
KSwr_S33038,POD,-99.41881,39.90831
KSwr_S33038,POD,-99.41881,39.90831
KSwr_S33039,POD,-99.41936,39.90811
KSwr_S33039,POD,-99.41936,39.90811
KSwr_S3304,POD,-99.64701,38.16119
KSwr_S33040,POD,-101.2217,37.2323
KSwr_S33041,POD,-101.438,37.12903
KSwr_S33041,POD,-101.438,37.12903
KSwr_S33042,POD,-97.37033,37.846
KSwr_S33043,POD,-95.75713,37.34561
KSwr_S33043,POD,-95.75713,37.34561
KSwr_S33044,POD,-95.75877,37.349
KSwr_S33044,POD,-95.75877,37.349
KSwr_S33045,POD,-95.76153,37.35028
KSwr_S33045,POD,-95.76153,37.35028
KSwr_S33046,POD,-95.75719,37.34692
KSwr_S33046,POD,-95.75719,37.34692
KSwr_S33047,POD,-95.7581,37.34924
KSwr_S33048,POD,-95.74077,37.33921
KSwr_S33049,POD,-99.41777,39.9049
KSwr_S3305,POD,-101.0905,37.29321
KSwr_S33050,POD,-99.41731,39.90481
KSwr_S33051,POD,-99.41731,39.90364
KSwr_S33052,POD,-99.41882,39.90481
KSwr_S33053,POD,-99.41882,39.90364
KSwr_S33054,POD,-99.65883,39.37982
KSwr_S33055,POD,-97.24585,37.35103
KSwr_S33056,POD,-97.24535,37.35143
KSwr_S33057,POD,-97.24635,37.35063
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33058,POD,-100.8317,37.96752
KSwr_S33059,POD,-100.8456,37.96777
KSwr_S33059,POD,-100.8456,37.96777
KSwr_S33059,POD,-100.8456,37.96777
KSwr_S3306,POD,-98.13972,37.90851
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33060,POD,-100.8379,37.97275
KSwr_S33061,POD,-100.8486,37.96831
KSwr_S33062,POD,-100.8257,37.97805
KSwr_S33062,POD,-100.8257,37.97805
KSwr_S33062,POD,-100.8257,37.97805
KSwr_S33062,POD,-100.8257,37.97805
KSwr_S33062,POD,-100.8257,37.97805
KSwr_S33063,POD,-99.64885,39.08572
KSwr_S33064,POD,-99.64885,39.08408
KSwr_S33065,POD,-99.64885,39.0849
KSwr_S33066,POD,-99.64885,39.0849
KSwr_S33067,POD,-97.30326,39.62145
KSwr_S33068,POD,-97.60966,38.93373
KSwr_S33069,POD,-97.8073,37.98125
KSwr_S33069,POD,-97.8073,37.98125
KSwr_S3307,POD,-97.64502,38.21662
KSwr_S33070,POD,-97.26059,39.70113
KSwr_S33070,POD,-97.26059,39.70113
KSwr_S33071,POD,-95.15717,37.48882
KSwr_S33071,POD,-95.15717,37.48882
KSwr_S33072,POD,-97.98792,37.79261
KSwr_S33073,POD,-96.17099,39.76147
KSwr_S33074,POD,-96.23327,39.88792
KSwr_S33075,POD,-97.29854,39.60693
KSwr_S33076,POD,-94.71737,38.77436
KSwr_S33077,POD,-95.1318,37.50837
KSwr_S33078,POD,-95.39467,39.58973
KSwr_S33079,POD,-95.85963,39.44739
KSwr_S3308,POD,-100.9747,37.68428
KSwr_S33080,POD,-97.33632,39.64347
KSwr_S33081,POD,-98.47607,38.40927
KSwr_S33082,POD,-98.47607,38.40926
KSwr_S33083,POD,-98.47606,38.40846
KSwr_S33084,POD,-98.4761,38.41008
KSwr_S33085,POD,-101.4856,38.42202
KSwr_S33086,POD,-101.4868,38.42286
KSwr_S33087,POD,-101.4873,38.42164
KSwr_S33088,POD,-101.4866,38.42217
KSwr_S33089,POD,-98.46455,38.40899
KSwr_S3309,POD,-96.75466,39.70243
KSwr_S3309,POD,-96.75466,39.70243
KSwr_S3309,POD,-96.75466,39.70243
KSwr_S33090,POD,-98.46454,38.40899
KSwr_S33091,POD,-98.46449,38.40981
KSwr_S33092,POD,-98.4646,38.40818
KSwr_S33093,POD,-95.91961,37.27761
KSwr_S33094,POD,-99.4146,39.57877
KSwr_S33095,POD,-97.19469,37.74984
KSwr_S33096,POD,-98.46643,38.15505
KSwr_S33097,POD,-97.70904,38.77156
KSwr_S33098,POD,-98.45632,38.15455
KSwr_S33099,POD,-101.4855,38.31459
KSwr_S331,POD,-97.56814,38.73718
KSwr_S3310,POD,-96.75387,39.70254
KSwr_S3310,POD,-96.75387,39.70254
KSwr_S3310,POD,-96.75387,39.70254
KSwr_S33100,POD,-101.485,38.31457
KSwr_S33101,POD,-101.4861,38.31458
KSwr_S33102,POD,-97.42035,37.7765
KSwr_S33103,POD,-97.09326,38.92785
KSwr_S33104,POD,-100.6525,37.14186
KSwr_S33105,POD,-95.66971,39.54585
KSwr_S33106,POD,-97.74329,37.94521
KSwr_S33107,POD,-97.60294,38.7961
KSwr_S33107,POD,-97.60294,38.7961
KSwr_S33108,POD,-97.19393,37.38954
KSwr_S33108,POD,-97.19393,37.38954
KSwr_S33109,POD,-96.45464,39.15581
KSwr_S3311,POD,-95.83561,38.71087
KSwr_S3311,POD,-95.83561,38.71087
KSwr_S33110,POD,-97.74747,37.94147
KSwr_S33111,POD,-99.58318,39.85006
KSwr_S33112,POD,-99.58321,39.84979
KSwr_S33113,POD,-99.58312,39.85027
KSwr_S33114,POD,-99.58342,39.84951
KSwr_S33115,POD,-99.58296,39.85066
KSwr_S33116,POD,-101.4179,37.08964
KSwr_S33116,POD,-101.4179,37.08964
KSwr_S33116,POD,-101.4179,37.08964
KSwr_S33116,POD,-101.4179,37.08964
KSwr_S33117,POD,-97.53883,37.7882
KSwr_S33117,POD,-97.53883,37.7882
KSwr_S33118,POD,-97.54102,37.79363
KSwr_S33118,POD,-97.54102,37.79363
KSwr_S33119,POD,-97.58334,38.07753
KSwr_S3312,POD,-99.36401,38.89102
KSwr_S33120,POD,-97.56744,38.8269
KSwr_S33121,POD,-97.68362,37.88878
KSwr_S33122,POD,-99.32938,38.71762
KSwr_S33123,POD,-94.73941,39.01034
KSwr_S33124,POD,-99.93322,39.90279
KSwr_S33125,POD,-100.7324,38.5401
KSwr_S33126,POD,-97.75702,37.98871
KSwr_S33127,POD,-100.7317,38.53181
KSwr_S33128,POD,-100.7477,38.5412
KSwr_S33129,POD,-100.7509,38.54051
KSwr_S3313,POD,-101.4216,38.48026
KSwr_S33130,POD,-100.7351,38.53564
KSwr_S33131,POD,-101.4514,38.61193
KSwr_S33132,POD,-101.4429,38.60466
KSwr_S33133,POD,-97.14721,37.68104
KSwr_S33134,POD,-97.1468,37.68
KSwr_S33135,POD,-97.147,37.68052
KSwr_S33136,POD,-97.33237,37.50776
KSwr_S33137,POD,-97.73894,37.93427
KSwr_S33138,POD,-99.4648,39.5921
KSwr_S33139,POD,-95.60554,39.46669
KSwr_S3314,POD,-99.5331,39.94188
KSwr_S33140,POD,-101.5313,38.55006
KSwr_S33141,POD,-101.52,38.55559
KSwr_S33142,POD,-101.5179,38.55001
KSwr_S33143,POD,-100.0305,39.84255
KSwr_S33144,POD,-97.69315,38.03768
KSwr_S33145,POD,-101.0215,37.07587
KSwr_S33146,POD,-98.64612,38.10948
KSwr_S33147,POD,-96.23119,39.86749
KSwr_S33148,POD,-96.23753,39.86583
KSwr_S33149,POD,-95.42065,39.06207
KSwr_S3315,POD,-100.7069,37.479
KSwr_S3315,POD,-100.7069,37.479
KSwr_S33150,POD,-100.6533,37.20626
KSwr_S33151,POD,-100.3499,39.26094
KSwr_S33152,POD,-97.48918,39.55747
KSwr_S33153,POD,-98.76902,37.99864
KSwr_S33154,POD,-99.58657,39.95812
KSwr_S33154,POD,-99.58657,39.95812
KSwr_S33155,POD,-99.58654,39.9581
KSwr_S33155,POD,-99.58654,39.9581
KSwr_S33156,POD,-99.5866,39.95814
KSwr_S33156,POD,-99.5866,39.95814
KSwr_S33157,POD,-94.80779,38.67464
KSwr_S33158,POD,-101.3022,37.16388
KSwr_S33159,POD,-98.71369,39.90135
KSwr_S3316,POD,-100.707,37.47882
KSwr_S3316,POD,-100.707,37.47882
KSwr_S33160,POD,-98.71114,39.89475
KSwr_S33161,POD,-97.85763,38.5759
KSwr_S33162,POD,-97.85762,38.57666
KSwr_S33163,POD,-97.85762,38.57592
KSwr_S33164,POD,-97.85764,38.57512
KSwr_S33165,POD,-97.31208,39.58513
KSwr_S33166,POD,-95.75423,38.99011
KSwr_S33167,POD,-98.1144,37.89131
KSwr_S33168,POD,-98.11442,37.89486
KSwr_S33169,POD,-98.04118,37.92439
KSwr_S3317,POD,-100.8383,37.84327
KSwr_S33170,POD,-101.4976,39.90187
KSwr_S33171,POD,-101.507,39.91492
KSwr_S33172,POD,-94.79296,37.81832
KSwr_S33173,POD,-94.88708,38.86118
KSwr_S33173,POD,-94.88708,38.86118
KSwr_S33174,POD,-94.88419,38.8602
KSwr_S33174,POD,-94.88419,38.8602
KSwr_S33175,POD,-94.88988,38.86708
KSwr_S33175,POD,-94.88988,38.86708
KSwr_S33176,POD,-101.48282,38.5028
KSwr_S33176,POD,-101.48282,38.5028
KSwr_S33177,POD,-101.4679,38.50227
KSwr_S33177,POD,-101.4679,38.50227
KSwr_S33178,POD,-101.463,38.49563
KSwr_S33178,POD,-101.463,38.49563
KSwr_S33179,POD,-97.0339,39.84627
KSwr_S3318,POD,-97.56493,38.17769
KSwr_S33180,POD,-97.03475,39.84606
KSwr_S33181,POD,-97.03304,39.84647
KSwr_S33182,POD,-97.87632,37.72212
KSwr_S33183,POD,-100.8875,38.3211
KSwr_S33184,POD,-97.4213,37.6991
KSwr_S33185,POD,-100.74311,37.22565
KSwr_S33185,POD,-100.74311,37.22565
KSwr_S33186,POD,-95.65327,39.96364
KSwr_S33187,POD,-96.05493,39.18464
KSwr_S33188,POD,-100.0208,39.82998
KSwr_S33189,POD,-100.0279,39.88651
KSwr_S3319,POD,-96.90179,39.89125
KSwr_S3319,POD,-96.90179,39.89125
KSwr_S33190,POD,-100.0154,39.90049
KSwr_S33191,POD,-96.02202,39.13213
KSwr_S33192,POD,-100.0196,39.8964
KSwr_S33193,POD,-100.0293,39.91109
KSwr_S33194,POD,-99.90167,39.76952
KSwr_S33195,POD,-99.88917,39.77665
KSwr_S33196,POD,-99.89034,39.77477
KSwr_S33197,POD,-99.94511,39.92308
KSwr_S33198,POD,-99.93487,39.8852
KSwr_S33199,POD,-97.63094,38.94318
KSwr_S332,POD,-101.5679,39.33031
KSwr_S3320,POD,-98.8317,39.44991
KSwr_S3320,POD,-98.8317,39.44991
KSwr_S3320,POD,-98.8317,39.44991
KSwr_S33200,POD,-98.01846,38.10531
KSwr_S33201,POD,-94.90665,39.16701
KSwr_S33202,POD,-94.91088,39.15864
KSwr_S33202,POD,-94.91088,39.15864
KSwr_S33203,POD,-95.9129,39.10763
KSwr_S33204,POD,-97.31117,39.6837
KSwr_S33205,POD,-97.68496,38.53822
KSwr_S33206,POD,-97.6804,38.54532
KSwr_S33207,POD,-99.68539,39.8138
KSwr_S33207,POD,-99.68539,39.8138
KSwr_S33208,POD,-99.68608,39.8138
KSwr_S33208,POD,-99.68608,39.8138
KSwr_S33209,POD,-99.68676,39.81372
KSwr_S33209,POD,-99.68676,39.81372
KSwr_S3321,POD,-102.0321,38.04004
KSwr_S33210,POD,-99.68688,39.81433
KSwr_S33210,POD,-99.68688,39.81433
KSwr_S33211,POD,-99.68628,39.81391
KSwr_S33211,POD,-99.68628,39.81391
KSwr_S33212,POD,-94.67564,37.67382
KSwr_S33213,POD,-99.95643,39.88593
KSwr_S33214,POD,-100.0296,39.84255
KSwr_S33215,POD,-100.547,39.07962
KSwr_S33216,POD,-100.5468,39.07965
KSwr_S33217,POD,-100.5463,39.08034
KSwr_S33218,POD,-100.5478,39.0789
KSwr_S33219,POD,-99.99863,39.85832
KSwr_S3322,POD,-96.89922,39.9065
KSwr_S3322,POD,-96.89922,39.9065
KSwr_S33220,POD,-99.9915,39.86232
KSwr_S33221,POD,-100.0011,39.86718
KSwr_S33222,POD,-98.08994,38.14149
KSwr_S33222,POD,-98.08994,38.14149
KSwr_S33223,POD,-98.08826,38.14273
KSwr_S33223,POD,-98.08826,38.14273
KSwr_S33224,POD,-98.0891,38.14212
KSwr_S33224,POD,-98.0891,38.14212
KSwr_S33225,POD,-96.71073,37.19469
KSwr_S33226,POD,-100.1152,38.94663
KSwr_S33226,POD,-100.1152,38.94663
KSwr_S33227,POD,-96.07713,39.18423
KSwr_S33228,POD,-96.07789,39.18282
KSwr_S33229,POD,-96.07751,39.18353
KSwr_S3323,POD,-101.0359,38.60249
KSwr_S33230,POD,-100.4584,39.36005
KSwr_S33231,POD,-96.08752,39.18394
KSwr_S33231,POD,-96.08752,39.18394
KSwr_S33232,POD,-96.08756,39.18478
KSwr_S33232,POD,-96.08756,39.18478
KSwr_S33233,POD,-96.08754,39.18436
KSwr_S33233,POD,-96.08754,39.18436
KSwr_S33234,POD,-96.08746,39.17327
KSwr_S33235,POD,-100.4326,39.35593
KSwr_S33236,POD,-95.33011,37.59082
KSwr_S33237,POD,-95.32978,37.59111
KSwr_S33238,POD,-98.01614,38.13655
KSwr_S33239,POD,-97.32885,37.58446
KSwr_S3324,POD,-98.00314,39.88052
KSwr_S33240,POD,-100.1103,39.69721
KSwr_S33241,POD,-99.87967,39.01576
KSwr_S33242,POD,-100.9908,37.97108
KSwr_S33243,POD,-101.7395,37.96359
KSwr_S33244,POD,-100.7995,37.93848
KSwr_S33245,POD,-100.8177,37.94935
KSwr_S33246,POD,-100.8501,37.95256
KSwr_S33247,POD,-101.0684,38.32193
KSwr_S33248,POD,-101.0664,38.30889
KSwr_S33249,POD,-96.9265,38.98699
KSwr_S3325,POD,-98.00469,39.88294
KSwr_S33250,POD,-97.24397,37.76178
KSwr_S33251,POD,-100.1581,39.9733
KSwr_S33252,POD,-100.1503,39.97374
KSwr_S33253,POD,-97.59637,38.14313
KSwr_S33254,POD,-95.81078,39.70908
KSwr_S33255,POD,-98.02044,37.47083
KSwr_S33256,POD,-100.9002,37.1738
KSwr_S33257,POD,-98.00069,38.10154
KSwr_S33258,POD,-97.99068,38.08998
KSwr_S33259,POD,-97.27112,37.46365
KSwr_S33259,POD,-97.27112,37.46365
KSwr_S3326,POD,-100.2683,37.65804
KSwr_S33260,POD,-97.26566,37.46537
KSwr_S33260,POD,-97.26566,37.46537
KSwr_S33261,POD,-97.47703,37.72295
KSwr_S33262,POD,-97.47794,37.72571
KSwr_S33263,POD,-97.47289,37.72396
KSwr_S33264,POD,-97.47439,37.72777
KSwr_S33265,POD,-97.47489,37.73136
KSwr_S33266,POD,-99.65482,39.11609
KSwr_S33267,POD,-99.69543,39.11426
KSwr_S33267,POD,-99.69543,39.11426
KSwr_S33268,POD,-97.70049,38.8498
KSwr_S33268,POD,-97.70049,38.8498
KSwr_S33269,POD,-97.70049,38.84929
KSwr_S33269,POD,-97.70049,38.84929
KSwr_S3327,POD,-101.4734,37.18357
KSwr_S33270,POD,-97.70049,38.85031
KSwr_S33270,POD,-97.70049,38.85031
KSwr_S33271,POD,-99.71375,39.97155
KSwr_S33272,POD,-100.5565,39.3844
KSwr_S33273,POD,-100.2722,37.37478
KSwr_S33274,POD,-98.09721,37.91238
KSwr_S33275,POD,-98.09827,37.91211
KSwr_S33276,POD,-98.09656,37.91212
KSwr_S33277,POD,-98.09679,37.9129
KSwr_S33278,POD,-97.23489,37.92858
KSwr_S33279,POD,-97.23138,37.37377
KSwr_S3328,POD,-97.79713,39.69995
KSwr_S33280,POD,-97.23168,37.37403
KSwr_S33281,POD,-97.23172,37.37327
KSwr_S33282,POD,-97.23074,37.37402
