index,STATE,COUNTY,RESERVOIRNAME,Amount,ReportYearCV,BeneficialUseCV,TheJoin,AFFGEOID
3,UT,Wayne,Unspecified,0.2231305953067395,1974,LivestockDist,UTWayne,0500000US49055
4,UT,Wayne,Unspecified,0.18966100601072858,1975,LivestockDist,UTWayne,0500000US49055
5,UT,Wayne,Unspecified,0.281970404569091,1976,LivestockDist,UTWayne,0500000US49055
6,UT,Wayne,Unspecified,0.281970404569091,1977,LivestockDist,UTWayne,0500000US49055
7,UT,Wayne,Unspecified,0.281970404569091,1978,LivestockDist,UTWayne,0500000US49055
8,UT,Wayne,Unspecified,0.281970404569091,1979,LivestockDist,UTWayne,0500000US49055
9,UT,Wayne,Unspecified,0.281970404569091,1980,LivestockDist,UTWayne,0500000US49055
10,UT,Wayne,Unspecified,0.688007787148582,1981,LivestockDist,UTWayne,0500000US49055
11,UT,Wayne,Unspecified,0.7105654195141093,1982,LivestockDist,UTWayne,0500000US49055
12,UT,Wayne,Unspecified,0.7049260114227275,1983,LivestockDist,UTWayne,0500000US49055
13,UT,Wayne,Unspecified,0.6541713386002911,1984,LivestockDist,UTWayne,0500000US49055
14,UT,Wayne,Unspecified,0.6034166657778547,1985,LivestockDist,UTWayne,0500000US49055
15,UT,Wayne,Unspecified,0.3104602492333914,1986,LivestockDist,UTWayne,0500000US49055
16,UT,Wayne,Unspecified,0.2950689639877878,1987,LivestockDist,UTWayne,0500000US49055
17,UT,Wayne,Unspecified,0.29853546967373457,1988,LivestockDist,UTWayne,0500000US49055
18,UT,Wayne,Unspecified,0.33320052653320215,1989,LivestockDist,UTWayne,0500000US49055
19,UT,Wayne,Unspecified,0.31947316401685294,1990,LivestockDist,UTWayne,0500000US49055
20,UT,Wayne,Unspecified,0.3338938276703915,1991,LivestockDist,UTWayne,0500000US49055
21,UT,Wayne,Unspecified,0.3467892288221134,1992,LivestockDist,UTWayne,0500000US49055
22,UT,Wayne,Unspecified,0.3560794640604507,1993,LivestockDist,UTWayne,0500000US49055
23,UT,Wayne,Unspecified,0.3203051253814802,1994,LivestockDist,UTWayne,0500000US49055
24,UT,Wayne,Unspecified,0.34845315155136786,1995,LivestockDist,UTWayne,0500000US49055
25,UT,Wayne,Unspecified,0.5559415536881689,1996,LivestockDist,UTWayne,0500000US49055
26,UT,Wayne,Unspecified,0.45263157985172925,1997,LivestockDist,UTWayne,0500000US49055
27,UT,Wayne,Unspecified,0.45263157985172925,1998,LivestockDist,UTWayne,0500000US49055
28,UT,Wayne,Unspecified,0.42933208191838695,1999,LivestockDist,UTWayne,0500000US49055
29,UT,Wayne,Unspecified,0.42933208191838695,2000,LivestockDist,UTWayne,0500000US49055
30,UT,Wayne,Unspecified,0.3409493197579086,2001,LivestockDist,UTWayne,0500000US49055
31,UT,Wayne,Unspecified,0.3560318614200922,2002,LivestockDist,UTWayne,0500000US49055
32,UT,Wayne,Unspecified,0.35261460172320197,2003,LivestockDist,UTWayne,0500000US49055
33,UT,Wayne,Unspecified,0.3532359216680911,2004,LivestockDist,UTWayne,0500000US49055
34,UT,Wayne,Unspecified,0.3380135830183075,2005,LivestockDist,UTWayne,0500000US49055
35,UT,Wayne,Unspecified,0.389583138444105,2006,LivestockDist,UTWayne,0500000US49055
36,UT,Wayne,Unspecified,0.5278889581764247,2007,LivestockDist,UTWayne,0500000US49055
37,UT,Wayne,Unspecified,0.5189838900663013,2008,LivestockDist,UTWayne,0500000US49055
38,UT,Wayne,Unspecified,0.5178142552700475,2009,LivestockDist,UTWayne,0500000US49055
39,UT,Wayne,Unspecified,0.5178142552700475,2010,LivestockDist,UTWayne,0500000US49055
40,UT,Wayne,Unspecified,0.5069411562344878,2011,LivestockDist,UTWayne,0500000US49055
41,UT,Wayne,Unspecified,0.505387856372265,2012,LivestockDist,UTWayne,0500000US49055
42,UT,Wayne,Unspecified,0.4417025620211295,2013,LivestockDist,UTWayne,0500000US49055
43,UT,Wayne,Unspecified,0.3997634657411134,2014,LivestockDist,UTWayne,0500000US49055
44,UT,Wayne,Unspecified,0.3764639678077711,2015,LivestockDist,UTWayne,0500000US49055
45,UT,Wayne,Unspecified,0.40131676560333623,2016,LivestockDist,UTWayne,0500000US49055
46,UT,Wayne,Unspecified,0.40287006546555904,2017,LivestockDist,UTWayne,0500000US49055
47,UT,Wayne,Unspecified,0.41529646436334156,2018,LivestockDist,UTWayne,0500000US49055
0,UT,Wayne,Unspecified,619.0107173095811,1971,StockpondCU,UTWayne,0500000US49055
1,UT,Wayne,Unspecified,651.5902287469274,1972,StockpondCU,UTWayne,0500000US49055
2,UT,Wayne,Unspecified,521.2721829975419,1973,StockpondCU,UTWayne,0500000US49055
3,UT,Wayne,Unspecified,651.5902287469274,1974,StockpondCU,UTWayne,0500000US49055
4,UT,Wayne,Unspecified,553.8516944348883,1975,StockpondCU,UTWayne,0500000US49055
5,UT,Wayne,Unspecified,841.5283557819089,1976,StockpondCU,UTWayne,0500000US49055
6,UT,Wayne,Unspecified,773.2963269347271,1977,StockpondCU,UTWayne,0500000US49055
7,UT,Wayne,Unspecified,904.8866682828634,1978,StockpondCU,UTWayne,0500000US49055
8,UT,Wayne,Unspecified,853.712646647477,1979,StockpondCU,UTWayne,0500000US49055
9,UT,Wayne,Unspecified,829.750207945193,1980,StockpondCU,UTWayne,0500000US49055
10,UT,Wayne,Unspecified,1255.7211394660335,1981,StockpondCU,UTWayne,0500000US49055
11,UT,Wayne,Unspecified,1192.1800626020954,1982,StockpondCU,UTWayne,0500000US49055
12,UT,Wayne,Unspecified,1197.476167698329,1983,StockpondCU,UTWayne,0500000US49055
13,UT,Wayne,Unspecified,1261.72393343247,1984,StockpondCU,UTWayne,0500000US49055
14,UT,Wayne,Unspecified,1210.1843830711166,1985,StockpondCU,UTWayne,0500000US49055
15,UT,Wayne,Unspecified,1265.135534874829,1986,StockpondCU,UTWayne,0500000US49055
16,UT,Wayne,Unspecified,1265.135534874829,1987,StockpondCU,UTWayne,0500000US49055
17,UT,Wayne,Unspecified,1265.135534874829,1988,StockpondCU,UTWayne,0500000US49055
18,UT,Wayne,Unspecified,1265.135534874829,1989,StockpondCU,UTWayne,0500000US49055
19,UT,Wayne,Unspecified,1265.135534874829,1990,StockpondCU,UTWayne,0500000US49055
20,UT,Wayne,Unspecified,1265.135534874829,1991,StockpondCU,UTWayne,0500000US49055
21,UT,Wayne,Unspecified,1265.135534874829,1992,StockpondCU,UTWayne,0500000US49055
22,UT,Wayne,Unspecified,1265.135534874829,1993,StockpondCU,UTWayne,0500000US49055
23,UT,Wayne,Unspecified,1265.135534874829,1994,StockpondCU,UTWayne,0500000US49055
24,UT,Wayne,Unspecified,1265.135534874829,1995,StockpondCU,UTWayne,0500000US49055
25,UT,Wayne,Unspecified,1265.135534874829,1996,StockpondCU,UTWayne,0500000US49055
26,UT,Wayne,Unspecified,1202.9956514604314,1997,StockpondCU,UTWayne,0500000US49055
27,UT,Wayne,Unspecified,1265.135534874829,1998,StockpondCU,UTWayne,0500000US49055
28,UT,Wayne,Unspecified,1265.135534874829,1999,StockpondCU,UTWayne,0500000US49055
29,UT,Wayne,Unspecified,1265.135534874829,2000,StockpondCU,UTWayne,0500000US49055
30,UT,Wayne,Unspecified,1265.135534874829,2001,StockpondCU,UTWayne,0500000US49055
31,UT,Wayne,Unspecified,1265.135534874829,2002,StockpondCU,UTWayne,0500000US49055
32,UT,Wayne,Unspecified,1265.135534874829,2003,StockpondCU,UTWayne,0500000US49055
33,UT,Wayne,Unspecified,1265.135534874829,2004,StockpondCU,UTWayne,0500000US49055
34,UT,Wayne,Unspecified,1265.135534874829,2005,StockpondCU,UTWayne,0500000US49055
35,UT,Wayne,Unspecified,1265.135534874829,2006,StockpondCU,UTWayne,0500000US49055
36,UT,Wayne,Unspecified,1265.135534874829,2007,StockpondCU,UTWayne,0500000US49055
37,UT,Wayne,Unspecified,1265.135534874829,2008,StockpondCU,UTWayne,0500000US49055
38,UT,Wayne,Unspecified,1265.135534874829,2009,StockpondCU,UTWayne,0500000US49055
39,UT,Wayne,Unspecified,1265.135534874829,2010,StockpondCU,UTWayne,0500000US49055
40,UT,Wayne,Unspecified,1265.135534874829,2011,StockpondCU,UTWayne,0500000US49055
41,UT,Wayne,Unspecified,1265.135534874829,2012,StockpondCU,UTWayne,0500000US49055
42,UT,Wayne,Unspecified,1265.135534874829,2013,StockpondCU,UTWayne,0500000US49055
43,UT,Wayne,Unspecified,1265.135534874829,2014,StockpondCU,UTWayne,0500000US49055
44,UT,Wayne,Unspecified,1099.0230360742496,2015,StockpondCU,UTWayne,0500000US49055
45,UT,Wayne,Unspecified,1265.135534874829,2016,StockpondCU,UTWayne,0500000US49055
46,UT,Wayne,Unspecified,1265.135534874829,2017,StockpondCU,UTWayne,0500000US49055
47,UT,Wayne,Unspecified,1265.135534874829,2018,StockpondCU,UTWayne,0500000US49055
0,UT,Wayne,Unspecified,0.8595134718211433,1971,StockpondCU,UTWayne,0500000US49055
1,UT,Wayne,Unspecified,0.9047510229696244,1972,StockpondCU,UTWayne,0500000US49055
2,UT,Wayne,Unspecified,0.7238008183756995,1973,StockpondCU,UTWayne,0500000US49055
3,UT,Wayne,Unspecified,0.9047510229696244,1974,StockpondCU,UTWayne,0500000US49055
4,UT,Wayne,Unspecified,0.7690383695241807,1975,StockpondCU,UTWayne,0500000US49055
5,UT,Wayne,Unspecified,1.1684853565343132,1976,StockpondCU,UTWayne,0500000US49055
6,UT,Wayne,Unspecified,1.0737433005990986,1977,StockpondCU,UTWayne,0500000US49055
7,UT,Wayne,Unspecified,1.2564601227598695,1978,StockpondCU,UTWayne,0500000US49055
8,UT,Wayne,Unspecified,1.1854035808084586,1979,StockpondCU,UTWayne,0500000US49055
9,UT,Wayne,Unspecified,1.1521310730693057,1980,StockpondCU,UTWayne,0500000US49055
10,UT,Wayne,Unspecified,1.743603472509614,1981,StockpondCU,UTWayne,0500000US49055
11,UT,Wayne,Unspecified,1.6553749329199452,1982,StockpondCU,UTWayne,0500000US49055
12,UT,Wayne,Unspecified,1.662728721071107,1983,StockpondCU,UTWayne,0500000US49055
13,UT,Wayne,Unspecified,1.7519385176686761,1984,StockpondCU,UTWayne,0500000US49055
14,UT,Wayne,Unspecified,1.6803744289890408,1985,StockpondCU,UTWayne,0500000US49055
15,UT,Wayne,Unspecified,1.7566756204654368,1986,StockpondCU,UTWayne,0500000US49055
16,UT,Wayne,Unspecified,1.7566756204654368,1987,StockpondCU,UTWayne,0500000US49055
17,UT,Wayne,Unspecified,1.7566756204654368,1988,StockpondCU,UTWayne,0500000US49055
18,UT,Wayne,Unspecified,1.7566756204654368,1989,StockpondCU,UTWayne,0500000US49055
19,UT,Wayne,Unspecified,1.7566756204654368,1990,StockpondCU,UTWayne,0500000US49055
20,UT,Wayne,Unspecified,1.7566756204654368,1991,StockpondCU,UTWayne,0500000US49055
21,UT,Wayne,Unspecified,1.7566756204654368,1992,StockpondCU,UTWayne,0500000US49055
22,UT,Wayne,Unspecified,1.7566756204654368,1993,StockpondCU,UTWayne,0500000US49055
23,UT,Wayne,Unspecified,1.7566756204654368,1994,StockpondCU,UTWayne,0500000US49055
24,UT,Wayne,Unspecified,1.7566756204654368,1995,StockpondCU,UTWayne,0500000US49055
25,UT,Wayne,Unspecified,1.7566756204654368,1996,StockpondCU,UTWayne,0500000US49055
26,UT,Wayne,Unspecified,1.670392676667295,1997,StockpondCU,UTWayne,0500000US49055
27,UT,Wayne,Unspecified,1.7566756204654368,1998,StockpondCU,UTWayne,0500000US49055
28,UT,Wayne,Unspecified,1.7566756204654368,1999,StockpondCU,UTWayne,0500000US49055
29,UT,Wayne,Unspecified,1.7566756204654368,2000,StockpondCU,UTWayne,0500000US49055
30,UT,Wayne,Unspecified,1.7566756204654368,2001,StockpondCU,UTWayne,0500000US49055
31,UT,Wayne,Unspecified,1.7566756204654368,2002,StockpondCU,UTWayne,0500000US49055
32,UT,Wayne,Unspecified,1.7566756204654368,2003,StockpondCU,UTWayne,0500000US49055
33,UT,Wayne,Unspecified,1.7566756204654368,2004,StockpondCU,UTWayne,0500000US49055
34,UT,Wayne,Unspecified,1.7566756204654368,2005,StockpondCU,UTWayne,0500000US49055
35,UT,Wayne,Unspecified,1.7566756204654368,2006,StockpondCU,UTWayne,0500000US49055
36,UT,Wayne,Unspecified,1.7566756204654368,2007,StockpondCU,UTWayne,0500000US49055
37,UT,Wayne,Unspecified,1.7566756204654368,2008,StockpondCU,UTWayne,0500000US49055
38,UT,Wayne,Unspecified,1.7566756204654368,2009,StockpondCU,UTWayne,0500000US49055
39,UT,Wayne,Unspecified,1.7566756204654368,2010,StockpondCU,UTWayne,0500000US49055
40,UT,Wayne,Unspecified,1.7566756204654368,2011,StockpondCU,UTWayne,0500000US49055
41,UT,Wayne,Unspecified,1.7566756204654368,2012,StockpondCU,UTWayne,0500000US49055
42,UT,Wayne,Unspecified,1.7566756204654368,2013,StockpondCU,UTWayne,0500000US49055
43,UT,Wayne,Unspecified,1.7566756204654368,2014,StockpondCU,UTWayne,0500000US49055
44,UT,Wayne,Unspecified,1.5260238295279205,2015,StockpondCU,UTWayne,0500000US49055
45,UT,Wayne,Unspecified,1.7566756204654368,2016,StockpondCU,UTWayne,0500000US49055
46,UT,Wayne,Unspecified,1.7566756204654368,2017,StockpondCU,UTWayne,0500000US49055
47,UT,Wayne,Unspecified,1.7566756204654368,2018,StockpondCU,UTWayne,0500000US49055
0,WY,Carbon,Unspecified,,1971,IrrigatedAcreage,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,,1972,IrrigatedAcreage,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,,1973,IrrigatedAcreage,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,,1974,IrrigatedAcreage,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,,1975,IrrigatedAcreage,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,,1976,IrrigatedAcreage,WYCarbon,0500000US56007
6,WY,Carbon,Unspecified,,1977,IrrigatedAcreage,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,,1978,IrrigatedAcreage,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,,1979,IrrigatedAcreage,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,,1980,IrrigatedAcreage,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,,1981,IrrigatedAcreage,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,,1982,IrrigatedAcreage,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,,1983,IrrigatedAcreage,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,,1984,IrrigatedAcreage,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,,1985,IrrigatedAcreage,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,14699.8,1986,IrrigatedAcreage,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,12632.9,1987,IrrigatedAcreage,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,13317.9,1988,IrrigatedAcreage,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,14073.8,1989,IrrigatedAcreage,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,12656.5,1990,IrrigatedAcreage,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,11509.0,1991,IrrigatedAcreage,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,11118.0,1992,IrrigatedAcreage,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,15182.0,1993,IrrigatedAcreage,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,13267.0,1994,IrrigatedAcreage,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,16305.0,1995,IrrigatedAcreage,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,16360.2,1996,IrrigatedAcreage,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,16195.6,1997,IrrigatedAcreage,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,14440.6,1998,IrrigatedAcreage,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,16195.6,1999,IrrigatedAcreage,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,12879.6,2000,IrrigatedAcreage,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,15834.112597230187,2001,IrrigatedAcreage,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,10370.388974684902,2002,IrrigatedAcreage,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,16245.012933646394,2003,IrrigatedAcreage,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,16245.012933646394,2004,IrrigatedAcreage,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,16245.012933646394,2005,IrrigatedAcreage,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,9243.968563263701,2006,IrrigatedAcreage,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,11772.722485085938,2007,IrrigatedAcreage,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,11832.968502791085,2008,IrrigatedAcreage,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,11832.968502791085,2009,IrrigatedAcreage,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,11456.193495391639,2010,IrrigatedAcreage,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,10806.380581481888,2011,IrrigatedAcreage,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,10592.40698444854,2012,IrrigatedAcreage,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,8108.333223487726,2013,IrrigatedAcreage,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,9836.468206252299,2014,IrrigatedAcreage,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,5593.665334233302,2015,IrrigatedAcreage,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,13580.70917920684,2016,IrrigatedAcreage,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,12155.534592310412,2017,IrrigatedAcreage,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,13321.840235125474,2018,IrrigatedAcreage,WYCarbon,0500000US56007
0,WY,Carbon,Unspecified,,1971,IrrigatedAcreage,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,,1972,IrrigatedAcreage,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,,1973,IrrigatedAcreage,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,,1974,IrrigatedAcreage,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,,1975,IrrigatedAcreage,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,,1976,IrrigatedAcreage,WYCarbon,0500000US56007
6,WY,Carbon,Unspecified,,1977,IrrigatedAcreage,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,,1978,IrrigatedAcreage,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,,1979,IrrigatedAcreage,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,,1980,IrrigatedAcreage,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,,1981,IrrigatedAcreage,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,,1982,IrrigatedAcreage,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,,1983,IrrigatedAcreage,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,,1984,IrrigatedAcreage,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,,1985,IrrigatedAcreage,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,1900.7,1986,IrrigatedAcreage,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,1633.5,1987,IrrigatedAcreage,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,1722.1,1988,IrrigatedAcreage,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,1819.8,1989,IrrigatedAcreage,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,1636.5,1990,IrrigatedAcreage,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,1497.0,1991,IrrigatedAcreage,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,1432.0,1992,IrrigatedAcreage,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,1964.0,1993,IrrigatedAcreage,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,1715.0,1994,IrrigatedAcreage,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,2104.0,1995,IrrigatedAcreage,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,2102.5,1996,IrrigatedAcreage,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,2097.7,1997,IrrigatedAcreage,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,1847.0,1998,IrrigatedAcreage,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,2097.7,1999,IrrigatedAcreage,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,1640.8,2000,IrrigatedAcreage,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,2086.990211147348,2001,IrrigatedAcreage,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,1289.787851814705,2002,IrrigatedAcreage,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,2099.1370663536086,2003,IrrigatedAcreage,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,2099.1370663536086,2004,IrrigatedAcreage,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,2099.1370663536086,2005,IrrigatedAcreage,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,1118.603974375847,2006,IrrigatedAcreage,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,1473.5105309040405,2007,IrrigatedAcreage,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,1475.2914972089136,2008,IrrigatedAcreage,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,1475.2914972089136,2009,IrrigatedAcreage,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,1464.153439985268,2010,IrrigatedAcreage,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,1444.9439561350896,2011,IrrigatedAcreage,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,1438.6185626739996,2012,IrrigatedAcreage,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,1073.7033118553616,2013,IrrigatedAcreage,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,1342.6837465137992,2014,IrrigatedAcreage,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,736.3902057706671,2015,IrrigatedAcreage,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,1534.3323553690857,2016,IrrigatedAcreage,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,2088.155673440529,2017,IrrigatedAcreage,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,1370.2628045229023,2018,IrrigatedAcreage,WYCarbon,0500000US56007
0,WY,Carbon,Unspecified,320.68575170423435,1971,LivestockDist,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,314.27203667014965,1972,LivestockDist,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,301.4446066019803,1973,LivestockDist,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,333.51318177240375,1974,LivestockDist,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,314.27203667014965,1975,LivestockDist,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,330.5575556975985,1976,LivestockDist,WYCarbon,0500000US56007
6,WY,Carbon,Unspecified,317.3352534696946,1977,LivestockDist,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,277.66834678598275,1978,LivestockDist,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,277.66834678598275,1979,LivestockDist,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,251.22374233017484,1980,LivestockDist,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,273.70165611761155,1981,LivestockDist,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,294.8573396822579,1982,LivestockDist,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,304.1129512417906,1983,LivestockDist,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,275.02388634040193,1984,LivestockDist,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,257.8348934441268,1985,LivestockDist,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,302.92935141117476,1986,LivestockDist,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,290.9751092479159,1987,LivestockDist,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,304.87745013407624,1988,LivestockDist,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,311.8728955481314,1989,LivestockDist,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,290.08960982841523,1990,LivestockDist,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,287.2560116860131,1991,LivestockDist,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,301.1583525721735,1992,LivestockDist,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,282.2972149368095,1993,LivestockDist,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,294.0743572161682,1994,LivestockDist,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,285.1308130792116,1995,LivestockDist,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,0.0,1996,LivestockDist,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,0.0,1997,LivestockDist,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,0.0,1998,LivestockDist,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,0.0,1999,LivestockDist,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,0.0,2000,LivestockDist,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,0.0,2001,LivestockDist,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,0.0,2002,LivestockDist,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,0.0,2003,LivestockDist,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,0.0,2004,LivestockDist,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,0.0,2005,LivestockDist,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,0.0,2006,LivestockDist,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,0.0,2007,LivestockDist,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,0.0,2008,LivestockDist,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,0.0,2009,LivestockDist,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,0.0,2010,LivestockDist,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,0.0,2011,LivestockDist,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,0.0,2012,LivestockDist,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,0.0,2013,LivestockDist,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,0.0,2014,LivestockDist,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,0.0,2015,LivestockDist,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,0.0,2016,LivestockDist,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,0.0,2017,LivestockDist,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,0.0,2018,LivestockDist,WYCarbon,0500000US56007
0,WY,Carbon,Unspecified,41.46666154644015,1971,LivestockDist,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,40.63732831551135,1972,LivestockDist,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,38.97866185365374,1973,LivestockDist,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,43.12532800829776,1974,LivestockDist,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,40.63732831551135,1975,LivestockDist,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,42.74314718033625,1976,LivestockDist,WYCarbon,0500000US56007
