MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart
NMOSE_Water Uses,NMOSE,NM_C_28,NMOSE_Consumptive Use,NM_C_1,,17.9300003051758,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_28,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_28,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,2183.55004882813,Public Water Supply,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,323.230010986328,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,37709.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,887.130004882813,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,1048.69995117188,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,15.529999732971199,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,15.529999732971199,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_29,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,2024.1999511718802,Public Water Supply,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,1262.81005859375,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,2022.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,85.629997253418,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,241.110000610352,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,5.07000017166138,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,1516.18005371094,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_30,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,982.719970703125,Public Water Supply,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,745.390014648438,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,45170.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,279.739990234375,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,88.08999633789058,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,16.5699996948242,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_31,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,624.950012207031,Public Water Supply,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,137.199996948242,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,79798.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,1129.47998046875,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,8.189999580383299,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,27.260000228881804,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_32,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,4917.3701171875,Public Water Supply,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,3302.97998046875,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,8666.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,695.219970703125,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,1074.53002929688,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,38.5999984741211,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,3.5999999046325697,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_33,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,1996,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,118309.8828125,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,5572.83984375,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,3304.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,802.8099975585941,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,5503.14013671875,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,382.059997558594,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,458.700012207031,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,839.530029296875,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_1,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,169.399993896484,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,224.25,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,339.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,175.360000610352,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,32.5200004577637,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_2,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,18204.58984375,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,1039.94995117188,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,313305.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,10195.5,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,1596.41003417969,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,545.739990234375,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,168.75,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_3,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,3140.67993164063,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,1036.90002441406,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,492.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,222.470001220703,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,59.5200004577637,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,6.07999992370605,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,0.14000000059604598,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_4,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,788.369995117188,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,88.80999755859379,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,915.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,316.019989013672,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,93.2699966430664,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_5,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,8416.6396484375,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,306.25,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,195886.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,4626.39990234375,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,232.100006103516,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_6,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,397.109985351563,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,47.1399993896484,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,9839.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,350.059997558594,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,3.5599999427795397,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_7,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,38156.62890625,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,987.1900024414059,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,97105.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,4497.89990234375,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,4596.4501953125,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,73.5699996948242,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,26.780000686645497,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,2775.25,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_8,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,15991.0,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,243.52000427246102,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,122959.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,2083.42993164063,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,1197.09997558594,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,881.099975585938,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,4376.9599609375,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,0.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_9,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,4084.080078125,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,778.010009765625,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,4100.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,217.199996948242,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,242.100006103516,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,10.5799999237061,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,21458.1796875,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,280.0,Power (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_10,NMOSE_Consumptive Use,NM_C_1,,0.0,Reservoir Evaporation,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,898.880004882813,Public Water Supply,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,18.3700008392334,Domestic (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,1186.0,Irrigated Agriculture,,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,317.529998779297,Livestock (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,29.280000686645497,Commercial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,0.0,Industrial (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
NMOSE_Water Uses,NMOSE,NM_C_11,NMOSE_Consumptive Use,NM_C_1,,0.0,Mining (self-supplied),,,,06/25/2020,,,,,,,,,,2002,,12/31,01/01
