Basin Code,Inflow/Outflow,Sector,Year,Quantity,Water Type,Component
TUC,Inflow,Artificial,2012,3657,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2012,18149.33,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Artificial,2013,3657,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2013,12253.06,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Artificial,2014,3657,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2014,20513,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Artificial,2015,3657,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2015,22187.03,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Artificial,2016,3657,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2016,21050.89,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Artificial,2017,,Groundwater                                       ,Canal Seepage
TUC,Inflow,Artificial,2017,19334.31,Groundwater                                       ,Cut to the Aquifer
TUC,Inflow,Industrial                                        ,1985,4764.9324,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1986,4458.7812,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1987,4584.9892,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1988,4702.042,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1989,5539.0832,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1990,5470.22,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1991,6431.5756,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1992,5666.4404,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1993,6071.7844,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1994,6743.1732,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1995,6753.0856,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1996,6480.4052,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1997,6535.664,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1998,6288.5888,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,1999,6508.3976,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2000,6421.1676,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2001,5976.6528,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2002,4913.6304,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2003,4840.02,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2004,5331.236,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2005,5508.5716,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2006,5670.114,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2007,5202.75976,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2008,5616.79048,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2009,5874.0744,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2010,6029.12052,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2011,5808.8784,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2012,5470.6872,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2013,5244.57,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2014,5429.8336,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2015,5661.18008,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2016,4801.6972,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Industrial                                        ,2017,5673.8624,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1985,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1985,4523.19633,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1986,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1986,4816.392573,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1987,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1987,5011.360013,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1988,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1988,5217.182938,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1989,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1989,5572.809642,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1990,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1990,5117.464427,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1991,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1991,5239.059604,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1992,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1992,5357.53549,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1993,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1993,5467.376413,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1994,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1994,5862.830706,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1995,0,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1995,6171.510712,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1996,4.14,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1996,6481.104785,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1997,6.98,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1997,6596.573284,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1998,14.77,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1998,6353.028579,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,1999,516.48,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,1999,6687.227052,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2000,856.32,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2000,6794.534291,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2001,6373.07,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2001,6897.703113,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2002,7041.04,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2002,7317.917535,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2003,7326.04,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2003,7326.288758,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2004,8077.33,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2004,7400.48558,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2005,8743.09,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2005,7515.262802,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2006,10495.55,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2006,7673.176424,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2007,6560.75,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2007,7711.695607,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2008,4401.88,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2008,7433.008149,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2009,5334.09,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2009,7433.554571,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2010,3523.18,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2010,6973.239941,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2011,3514.69,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2011,6923.512918,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2012,3020.69,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2012,6753.984201,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2013,2933.03,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2013,6640.661286,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2014,2957.38,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2014,6471.371859,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2015,2527.28,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2015,6078.290777,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2016,2539.93,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2016,6061.984469,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Municipal                                         ,2017,2851.62,Groundwater                                       ,CAGRD Replenishment
TUC,Inflow,Municipal                                         ,2017,6474.806536,Groundwater                                       ,Incidental Recharge
TUC,Inflow,Natural,1985,29443,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1985,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1985,137479,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1986,29790,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1986,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1986,113599,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1987,30472,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1987,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1987,94235,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1988,29838,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1988,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1988,75898,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1989,30351,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1989,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1989,62248,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1990,30757,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1990,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1990,94773,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1991,32126,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1991,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1991,108114,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1992,31503,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1992,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1992,113067,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1993,30367,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1993,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1993,320201,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1994,32012,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1994,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1994,91285,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1995,32789,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1995,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1995,106598,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1996,32320,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1996,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1996,61162,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1997,32472,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1997,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1997,47992,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1998,32291,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1998,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1998,118228,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,1999,32597,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,1999,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,1999,80899,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2000,31399,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2000,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2000,171267,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2001,31702,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2001,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2001,53711,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2002,32109,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2002,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2002,46386,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2003,29862,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2003,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2003,96683,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2004,29806,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2004,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2004,75049,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2005,30830,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2005,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2005,112548,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2006,31865,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2006,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2006,144088,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2007,31902,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2007,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2007,92204,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2008,32028,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2008,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2008,87745,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2009,30955,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2009,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2009,47730,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2010,31885,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2010,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2010,87766,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2011,30595,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2011,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2011,90807,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2012,30400,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2012,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2012,114848,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2013,30145,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2013,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2013,125987,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2014,36654,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2014,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2014,68822,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2015,36360,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2015,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2015,73768,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2016,36221,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2016,28100,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2016,64056,Groundwater                                       ,Streambed Recharge
TUC,Inflow,Natural,2017,,Groundwater                                       ,Groundwater Inflow
TUC,Inflow,Natural,2017,,Groundwater                                       ,Mountain-front Recharge
TUC,Inflow,Natural,2017,,Groundwater                                       ,Streambed Recharge
TUC,Outflow,Agricultural                                      ,1985,111333,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1986,99808,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1987,100874,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1988,103104,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1989,108808,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1990,81843,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1991,85461,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1992,82208,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1993,78915,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1993,2900,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1994,93176,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1994,2014,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1995,85005,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1995,10137,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1996,102497,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1996,16661,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1997,97525,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1997,25095,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1998,70490,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1998,22924,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1999,68782,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,1999,24289,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2000,72033,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2000,27973,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2001,70333,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2001,15998,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2002,75223,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2002,17085,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2003,84031,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2003,17342,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2004,83733,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2004,16113,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2005,68309,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2005,16400,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2006,63891,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2006,18794,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2007,73422,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2007,23219,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2008,84038,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2008,26176,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2009,68745,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2009,27544,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2010,65674,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2010,19502,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2011,76868,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2011,21473,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2012,78425,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2012,25728,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2013,80553,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2013,25356,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2014,78258,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2014,23091,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2015,70373,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2015,26432,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2016,75720,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2016,23936,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2017,74945,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Agricultural                                      ,2017,28946,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Indian                                            ,1985,72,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1986,75,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1987,810,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1988,902,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1989,2091,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1990,1516,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1991,1557,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1992,3800,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1993,4349,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1994,4786,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1995,3089,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1996,3566,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1997,2210,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1998,2988,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,1999,3675,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2000,3258,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2001,2083,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2002,1626,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2003,933,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2004,1507,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2005,941,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2006,984,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2007,165,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2008,170,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2009,175,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2010,180,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2011,187,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2012,194,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2013,201,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2014,209,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2015,217,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Indian                                            ,2016,225,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1985,45896,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1986,42905,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1987,42770,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1988,45024,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1989,51952,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1990,50088,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1991,57235,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1992,51283,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1993,54785,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1994,61196,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1995,60276,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1996,58917,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1997,58911,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1998,57373,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,1999,60535,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2000,60800,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2001,56297,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2002,47850,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2003,45211,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2004,49538,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2005,51046,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2006,51562,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2007,48342,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2007,1028,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2008,48965,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2008,2460,GSF (CAP)                                         ,Groundwater Demand
