PODSiteUUID,POUSiteUUID,StartDate,EndDate
UTwr_S360840,UTwr_S455286,01/01/2021,12/31/2021
UTwr_S360840,UTwr_S455295,01/01/2021,12/31/2021
UTwr_S360840,UTwr_S455290,01/01/2021,12/31/2021
UTwr_S360840,UTwr_S455289,01/01/2021,12/31/2021
UTwr_S360855,UTwr_S440212,01/01/2021,12/31/2021
UTwr_S360855,UTwr_S440213,01/01/2021,12/31/2021
UTwr_S360857,UTwr_S455223,01/01/2021,12/31/2021
UTwr_S360857,UTwr_S455224,01/01/2021,12/31/2021
UTwr_S360864,UTwr_S422061,01/01/2021,12/31/2021
UTwr_S360865,UTwr_S440219,01/01/2021,12/31/2021
UTwr_S360867,UTwr_S450616,01/01/2021,12/31/2021
UTwr_S360868,UTwr_S455193,01/01/2021,12/31/2021
UTwr_S360869,UTwr_S455191,01/01/2021,12/31/2021
UTwr_S360869,UTwr_S455192,01/01/2021,12/31/2021
UTwr_S126584,UTwr_S455269,01/01/2021,12/31/2021
UTwr_S360896,UTwr_S455267,01/01/2021,12/31/2021
UTwr_S126588,UTwr_S455771,01/01/2021,12/31/2021
UTwr_S126588,UTwr_S464907,01/01/2021,12/31/2021
UTwr_S126588,UTwr_S463881,01/01/2021,12/31/2021
UTwr_S360906,UTwr_S455186,01/01/2021,12/31/2021
UTwr_S360918,UTwr_S464595,01/01/2021,12/31/2021
UTwr_S360927,UTwr_S455221,01/01/2021,12/31/2021
UTwr_S360927,UTwr_S455222,01/01/2021,12/31/2021
UTwr_S360928,UTwr_S455221,01/01/2021,12/31/2021
UTwr_S360928,UTwr_S455222,01/01/2021,12/31/2021
UTwr_S360930,UTwr_S455189,01/01/2021,12/31/2021
UTwr_S360930,UTwr_S455190,01/01/2021,12/31/2021
UTwr_S360929,UTwr_S455189,01/01/2021,12/31/2021
UTwr_S360929,UTwr_S455190,01/01/2021,12/31/2021
UTwr_S360932,UTwr_S440584,01/01/2021,12/31/2021
UTwr_S360932,UTwr_S440583,01/01/2021,12/31/2021
UTwr_S360946,UTwr_S440278,01/01/2021,12/31/2021
UTwr_S360946,UTwr_S440279,01/01/2021,12/31/2021
UTwr_S126603,UTwr_S453053,01/01/2021,12/31/2021
UTwr_S360956,UTwr_S440753,01/01/2021,12/31/2021
UTwr_S360956,UTwr_S440754,01/01/2021,12/31/2021
UTwr_S360957,UTwr_S440759,01/01/2021,12/31/2021
UTwr_S360957,UTwr_S440760,01/01/2021,12/31/2021
UTwr_S126622,UTwr_S455519,01/01/2021,12/31/2021
UTwr_S360959,UTwr_S452373,01/01/2021,12/31/2021
UTwr_S360959,UTwr_S452374,01/01/2021,12/31/2021
UTwr_S360966,UTwr_S440585,01/01/2021,12/31/2021
UTwr_S360969,UTwr_S440782,01/01/2021,12/31/2021
UTwr_S360977,UTwr_S441341,01/01/2021,12/31/2021
UTwr_S360979,UTwr_S440963,01/01/2021,12/31/2021
UTwr_S360979,UTwr_S440964,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455933,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455936,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455934,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455940,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455939,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455941,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455942,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455937,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455935,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455938,01/01/2021,12/31/2021
UTwr_S126712,UTwr_S455943,01/01/2021,12/31/2021
UTwr_S360984,UTwr_S464652,01/01/2021,12/31/2021
UTwr_S360984,UTwr_S464649,01/01/2021,12/31/2021
UTwr_S360984,UTwr_S464650,01/01/2021,12/31/2021
UTwr_S360984,UTwr_S464651,01/01/2021,12/31/2021
UTwr_S361006,UTwr_S440657,01/01/2021,12/31/2021
UTwr_S361009,UTwr_S440906,01/01/2021,12/31/2021
UTwr_S361011,UTwr_S468286,01/01/2021,12/31/2021
UTwr_S361012,UTwr_S468286,01/01/2021,12/31/2021
UTwr_S361016,UTwr_S455527,01/01/2021,12/31/2021
UTwr_S361016,UTwr_S455529,01/01/2021,12/31/2021
UTwr_S361016,UTwr_S455528,01/01/2021,12/31/2021
UTwr_S361017,UTwr_S456376,01/01/2021,12/31/2021
UTwr_S361017,UTwr_S456375,01/01/2021,12/31/2021
UTwr_S361018,UTwr_S455758,01/01/2021,12/31/2021
UTwr_S361018,UTwr_S455761,01/01/2021,12/31/2021
UTwr_S361018,UTwr_S455760,01/01/2021,12/31/2021
UTwr_S361018,UTwr_S455759,01/01/2021,12/31/2021
UTwr_S361019,UTwr_S455758,01/01/2021,12/31/2021
UTwr_S361019,UTwr_S455761,01/01/2021,12/31/2021
UTwr_S361019,UTwr_S455760,01/01/2021,12/31/2021
UTwr_S361019,UTwr_S455759,01/01/2021,12/31/2021
UTwr_S126801,UTwr_S455550,01/01/2021,12/31/2021
UTwr_S361040,UTwr_S455635,01/01/2021,12/31/2021
UTwr_S361058,UTwr_S441700,01/01/2021,12/31/2021
UTwr_S361058,UTwr_S441701,01/01/2021,12/31/2021
UTwr_S361061,UTwr_S440962,01/01/2021,12/31/2021
UTwr_S361061,UTwr_S440961,01/01/2021,12/31/2021
UTwr_S361061,UTwr_S440959,01/01/2021,12/31/2021
UTwr_S361061,UTwr_S440960,01/01/2021,12/31/2021
UTwr_S361062,UTwr_S468131,01/01/2021,12/31/2021
UTwr_S126824,UTwr_S419926,01/01/2021,12/31/2021
UTwr_S126824,UTwr_S419925,01/01/2021,12/31/2021
UTwr_S126824,UTwr_S419928,01/01/2021,12/31/2021
UTwr_S126825,UTwr_S455808,01/01/2021,12/31/2021
UTwr_S126825,UTwr_S455807,01/01/2021,12/31/2021
UTwr_S126825,UTwr_S455806,01/01/2021,12/31/2021
UTwr_S361064,UTwr_S465658,01/01/2021,12/31/2021
UTwr_S361064,UTwr_S465659,01/01/2021,12/31/2021
UTwr_S361065,UTwr_S465658,01/01/2021,12/31/2021
UTwr_S361065,UTwr_S465659,01/01/2021,12/31/2021
UTwr_S361067,UTwr_S441061,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463558,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463588,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463567,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463564,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463592,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463613,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463616,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463610,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463587,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463575,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463617,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463586,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463606,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463576,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463574,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463583,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463571,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463563,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463598,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463620,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463573,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463607,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463570,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463594,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463621,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463609,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463603,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463623,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463626,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463577,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463629,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463568,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463591,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463618,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463597,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463578,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463599,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463572,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463615,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463605,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463582,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463561,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463589,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463584,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463630,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463565,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463562,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463622,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463604,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463559,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463614,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463593,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463596,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463579,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463612,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463595,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463557,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463619,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463602,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463600,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463560,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463628,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463569,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463585,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463608,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463601,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463611,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463625,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463627,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463580,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463624,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463590,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463566,01/01/2021,12/31/2021
UTwr_S126827,UTwr_S463581,01/01/2021,12/31/2021
UTwr_S361071,UTwr_S441100,01/01/2021,12/31/2021
UTwr_S361073,UTwr_S452970,01/01/2021,12/31/2021
UTwr_S361075,UTwr_S453001,01/01/2021,12/31/2021
UTwr_S361075,UTwr_S453002,01/01/2021,12/31/2021
UTwr_S361085,UTwr_S441142,01/01/2021,12/31/2021
UTwr_S361085,UTwr_S441141,01/01/2021,12/31/2021
UTwr_S361086,UTwr_S441142,01/01/2021,12/31/2021
UTwr_S361086,UTwr_S441141,01/01/2021,12/31/2021
UTwr_S361088,UTwr_S455757,01/01/2021,12/31/2021
UTwr_S361090,UTwr_S453003,01/01/2021,12/31/2021
UTwr_S361093,UTwr_S455744,01/01/2021,12/31/2021
UTwr_S361093,UTwr_S455743,01/01/2021,12/31/2021
UTwr_S126834,UTwr_S456063,01/01/2021,12/31/2021
UTwr_S126834,UTwr_S456062,01/01/2021,12/31/2021
UTwr_S361096,UTwr_S468515,01/01/2021,12/31/2021
UTwr_S361098,UTwr_S441202,01/01/2021,12/31/2021
UTwr_S361097,UTwr_S441202,01/01/2021,12/31/2021
UTwr_S361115,UTwr_S441353,01/01/2021,12/31/2021
UTwr_S361116,UTwr_S455977,01/01/2021,12/31/2021
UTwr_S361116,UTwr_S455978,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441299,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441298,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441294,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441296,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441295,01/01/2021,12/31/2021
UTwr_S361121,UTwr_S441297,01/01/2021,12/31/2021
UTwr_S361125,UTwr_S455956,01/01/2021,12/31/2021
UTwr_S361125,UTwr_S455955,01/01/2021,12/31/2021
UTwr_S361127,UTwr_S455969,01/01/2021,12/31/2021
UTwr_S361127,UTwr_S455970,01/01/2021,12/31/2021
UTwr_S361139,UTwr_S441329,01/01/2021,12/31/2021
UTwr_S361153,UTwr_S456066,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464657,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464656,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464659,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464658,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464654,01/01/2021,12/31/2021
UTwr_S126886,UTwr_S464655,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464657,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464656,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464659,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464658,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464654,01/01/2021,12/31/2021
UTwr_S126888,UTwr_S464655,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464657,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464656,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464659,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464658,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464654,01/01/2021,12/31/2021
UTwr_S126887,UTwr_S464655,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455994,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455993,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455991,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455995,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455992,01/01/2021,12/31/2021
UTwr_S361156,UTwr_S455996,01/01/2021,12/31/2021
UTwr_S361158,UTwr_S452939,01/01/2021,12/31/2021
UTwr_S126891,UTwr_S456139,01/01/2021,12/31/2021
UTwr_S361223,UTwr_S441535,01/01/2021,12/31/2021
UTwr_S361223,UTwr_S441534,01/01/2021,12/31/2021
UTwr_S361223,UTwr_S441533,01/01/2021,12/31/2021
UTwr_S361228,UTwr_S468545,01/01/2021,12/31/2021
UTwr_S361231,UTwr_S441977,01/01/2021,12/31/2021
UTwr_S361231,UTwr_S441976,01/01/2021,12/31/2021
UTwr_S361231,UTwr_S441975,01/01/2021,12/31/2021
UTwr_S361231,UTwr_S441974,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456120,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456119,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456127,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456129,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456130,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456126,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456132,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456136,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456135,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456138,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456131,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456128,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456133,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456134,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456121,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456122,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456137,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456124,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456123,01/01/2021,12/31/2021
UTwr_S361246,UTwr_S456125,01/01/2021,12/31/2021
UTwr_S361247,UTwr_S467906,01/01/2021,12/31/2021
UTwr_S361248,UTwr_S464172,01/01/2021,12/31/2021
UTwr_S361250,UTwr_S441931,01/01/2021,12/31/2021
UTwr_S361250,UTwr_S441930,01/01/2021,12/31/2021
UTwr_S361250,UTwr_S441928,01/01/2021,12/31/2021
UTwr_S361250,UTwr_S441929,01/01/2021,12/31/2021
UTwr_S361261,UTwr_S441537,01/01/2021,12/31/2021
UTwr_S361263,UTwr_S456232,01/01/2021,12/31/2021
UTwr_S361264,UTwr_S441528,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456248,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456244,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456253,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456250,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456251,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456247,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456246,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456249,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456252,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456245,01/01/2021,12/31/2021
UTwr_S361267,UTwr_S456243,01/01/2021,12/31/2021
UTwr_S361268,UTwr_S456256,01/01/2021,12/31/2021
UTwr_S361268,UTwr_S456255,01/01/2021,12/31/2021
UTwr_S361268,UTwr_S456254,01/01/2021,12/31/2021
UTwr_S361273,UTwr_S464785,01/01/2021,12/31/2021
UTwr_S361273,UTwr_S463759,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456260,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456264,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456262,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456259,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456265,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456261,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456258,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456263,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456257,01/01/2021,12/31/2021
UTwr_S361279,UTwr_S456266,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441940,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441938,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441959,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441953,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441951,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441942,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441941,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441958,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441947,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441945,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441943,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441937,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441936,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441962,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441950,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441952,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441957,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441954,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441946,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441960,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441961,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441944,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441948,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441963,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441955,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441956,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441949,01/01/2021,12/31/2021
UTwr_S361284,UTwr_S441939,01/01/2021,12/31/2021
UTwr_S361285,UTwr_S456378,01/01/2021,12/31/2021
UTwr_S361285,UTwr_S456377,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463956,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463965,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463962,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463953,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463951,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463955,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463952,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463957,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463967,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463959,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463966,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463950,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463960,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463964,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463958,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463954,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463963,01/01/2021,12/31/2021
UTwr_S126928,UTwr_S463961,01/01/2021,12/31/2021
UTwr_S126943,UTwr_S468271,01/01/2021,12/31/2021
UTwr_S126960,UTwr_S452626,01/01/2021,12/31/2021
UTwr_S361330,UTwr_S456396,01/01/2021,12/31/2021
UTwr_S361330,UTwr_S456397,01/01/2021,12/31/2021
UTwr_S361335,UTwr_S464096,01/01/2021,12/31/2021
UTwr_S361338,UTwr_S467984,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456179,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456177,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456183,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456184,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456182,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456178,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456180,01/01/2021,12/31/2021
UTwr_S361341,UTwr_S456181,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452969,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452963,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452967,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452971,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452968,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452966,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452964,01/01/2021,12/31/2021
UTwr_S361344,UTwr_S452965,01/01/2021,12/31/2021
UTwr_S361353,UTwr_S456155,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464754,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463718,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463728,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464753,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463719,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464750,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464747,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463727,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464757,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463724,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463726,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463729,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464752,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463721,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463720,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464745,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463723,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463730,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464749,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464755,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464751,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464746,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463725,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464744,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463731,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S463722,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464756,01/01/2021,12/31/2021
UTwr_S361355,UTwr_S464748,01/01/2021,12/31/2021
UTwr_S361357,UTwr_S441355,01/01/2021,12/31/2021
UTwr_S361357,UTwr_S441354,01/01/2021,12/31/2021
UTwr_S126987,UTwr_S464201,01/01/2021,12/31/2021
UTwr_S361363,UTwr_S464702,01/01/2021,12/31/2021
UTwr_S361363,UTwr_S463676,01/01/2021,12/31/2021
UTwr_S361362,UTwr_S464702,01/01/2021,12/31/2021
UTwr_S361362,UTwr_S463676,01/01/2021,12/31/2021
UTwr_S361364,UTwr_S464702,01/01/2021,12/31/2021
UTwr_S361364,UTwr_S463676,01/01/2021,12/31/2021
UTwr_S361368,UTwr_S464638,01/01/2021,12/31/2021
UTwr_S126991,UTwr_S468802,01/01/2021,12/31/2021
UTwr_S126994,UTwr_S464095,01/01/2021,12/31/2021
UTwr_S126995,UTwr_S464095,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463896,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463895,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463893,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464921,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464924,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463901,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463894,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463897,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463900,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464926,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464919,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464920,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463899,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464925,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464927,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S463898,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464923,01/01/2021,12/31/2021
UTwr_S361375,UTwr_S464922,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S463770,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S464800,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S464799,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S464798,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S464797,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S463772,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S463771,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S463774,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S464796,01/01/2021,12/31/2021
UTwr_S361376,UTwr_S463773,01/01/2021,12/31/2021
UTwr_S361377,UTwr_S441692,01/01/2021,12/31/2021
UTwr_S361377,UTwr_S441693,01/01/2021,12/31/2021
UTwr_S361379,UTwr_S463843,01/01/2021,12/31/2021
