SiteUUID,PODorPOUSite,Longitude,Latitude
OKwr_S23538,POU,-97.11882766,34.68962112
OKwr_S23539,POU,-97.12212446,34.68871757
OKwr_S2354,POD,-100.76674564,36.65185079
OKwr_S23540,POU,-96.85130208,34.72601646
OKwr_S23541,POU,-96.63048203,34.70539178
OKwr_S23542,POU,-96.62170353,34.69989343
OKwr_S23543,POU,-96.63925699,34.7054524
OKwr_S23544,POU,-97.83531373,34.74687027
OKwr_S23545,POU,-97.80450067,34.75230846
OKwr_S23546,POU,-97.80450998,34.74317072
OKwr_S23547,POU,-97.79793528,34.74135727
OKwr_S23548,POU,-97.80450006,34.74857587
OKwr_S23549,POU,-97.85292146,34.714293
OKwr_S2355,POD,-99.7845752,34.63416513
OKwr_S23550,POU,-97.84193891,34.71969781
OKwr_S23551,POU,-97.84193168,34.71609035
OKwr_S23552,POU,-97.84192536,34.71248856
OKwr_S23553,POU,-97.78691951,34.69962039
OKwr_S23554,POU,-97.79234483,34.69962481
OKwr_S23555,POU,-97.81330288,34.68519947
OKwr_S23556,POU,-96.59350569,34.72717445
OKwr_S23557,POU,-96.60138126,34.73165493
OKwr_S23558,POU,-96.60250604,34.72712754
OKwr_S23559,POU,-96.60690756,34.72530879
OKwr_S2356,POD,-100.518037,36.6353495
OKwr_S23560,POU,-96.60465135,34.7153292
OKwr_S23561,POU,-96.60467354,34.72167411
OKwr_S23562,POU,-96.60794304,34.71713279
OKwr_S23563,POU,-96.60466283,34.71894555
OKwr_S23564,POU,-96.59583983,34.72171863
OKwr_S23565,POU,-96.59802235,34.71447023
OKwr_S23566,POU,-96.59583976,34.71810125
OKwr_S23567,POU,-97.92296797,34.74714197
OKwr_S23568,POU,-97.88321939,34.73614643
OKwr_S23569,POU,-97.89216956,34.73614642
OKwr_S2357,POD,-99.0132945,34.6135355
OKwr_S23570,POU,-97.89437005,34.73614893
OKwr_S23571,POU,-97.90107489,34.73619711
OKwr_S23572,POU,-97.90319323,34.73082168
OKwr_S23573,POU,-97.97144268,34.69271312
OKwr_S23573,POU,-97.97144268,34.69271312
OKwr_S23574,POU,-97.97369399,34.68543382
OKwr_S23575,POU,-97.98233522,34.68541644
OKwr_S23576,POU,-98.0850731,34.76475383
OKwr_S23577,POU,-98.08510867,34.75751041
OKwr_S23578,POU,-98.07657849,34.76300611
OKwr_S23579,POU,-98.06126534,34.71219341
OKwr_S2358,POD,-99.01329458,34.61172831
OKwr_S23580,POU,-98.03266213,34.70699888
OKwr_S23581,POU,-98.05577516,34.70682536
OKwr_S23582,POU,-98.05797509,34.70680834
OKwr_S23583,POU,-98.06568296,34.69955834
OKwr_S23584,POU,-98.06897845,34.69954272
OKwr_S23585,POU,-98.06237838,34.70679206
OKwr_S23586,POU,-98.0766075,34.69217484
OKwr_S23587,POU,-98.0744264,34.68676157
OKwr_S23588,POU,-98.05906079,34.69229751
OKwr_S23589,POU,-98.05027679,34.69238936
OKwr_S2359,POD,-101.33042772,36.65918766
OKwr_S23590,POU,-96.36561797,34.6980099
OKwr_S23591,POU,-96.37005753,34.69624119
OKwr_S23592,POU,-98.19036981,34.72095508
OKwr_S23593,POU,-96.15346416,34.75999789
OKwr_S23594,POU,-96.1709956,34.75994678
OKwr_S23595,POU,-95.9304989,34.68412136
OKwr_S23595,POU,-95.9304989,34.68412136
OKwr_S23596,POU,-98.61108378,34.74086057
OKwr_S23597,POU,-98.51879406,34.73210778
OKwr_S23598,POU,-98.53653066,34.73224353
OKwr_S23599,POU,-98.59594989,34.73202511
OKwr_S236,POD,-102.12991841,36.57286131
OKwr_S2360,POD,-101.33042725,36.65731132
OKwr_S23600,POU,-98.60253096,34.72846101
OKwr_S23601,POU,-98.70963916,34.75059202
OKwr_S23602,POU,-98.61736649,34.74082372
OKwr_S23603,POU,-98.67656953,34.73761494
OKwr_S23604,POU,-98.70745795,34.7286287
OKwr_S23605,POU,-98.71178544,34.73591259
OKwr_S23606,POU,-98.69442369,34.721327
OKwr_S23607,POU,-98.67669711,34.71766103
OKwr_S23608,POU,-98.67213019,34.72126265
OKwr_S23609,POU,-98.65337547,34.71223405
OKwr_S2361,POD,-99.08104146,34.66972891
OKwr_S23610,POU,-98.64139559,34.71761885
OKwr_S23611,POU,-98.62385464,34.71762174
OKwr_S23612,POU,-98.62383688,34.70694469
OKwr_S23613,POU,-98.65340426,34.70966667
OKwr_S23614,POU,-98.72933593,34.76527301
OKwr_S23615,POU,-98.72956997,34.70353259
OKwr_S23616,POU,-95.46423651,34.68271065
OKwr_S23617,POU,-95.46863096,34.68632361
OKwr_S23618,POU,-95.29189139,34.7134069
OKwr_S23619,POU,-95.29852066,34.71166695
OKwr_S2362,POD,-99.07445117,34.66972979
OKwr_S23620,POU,-99.40103436,34.76538219
OKwr_S23621,POU,-99.39431702,34.76537242
OKwr_S23622,POU,-99.37434304,34.75069185
OKwr_S23623,POU,-99.36328497,34.74340692
OKwr_S23624,POU,-99.35888671,34.74340597
OKwr_S23625,POU,-99.3653072,34.73610277
OKwr_S23626,POU,-99.36724531,34.72330625
OKwr_S23627,POU,-99.38208794,34.68492291
OKwr_S23628,POU,-99.38213489,34.69222308
OKwr_S23629,POU,-99.36458585,34.68495337
OKwr_S2363,POD,-99.07884394,34.66972966
OKwr_S23630,POU,-99.86820695,34.68888472
OKwr_S23631,POU,-99.85068365,34.68888051
OKwr_S23632,POU,-100.2136245,36.72190504
OKwr_S23633,POU,-99.88585492,34.74700083
OKwr_S23634,POU,-99.92092655,34.73244314
OKwr_S23635,POU,-99.95621765,34.71805374
OKwr_S23636,POU,-99.9032863,34.71796927
OKwr_S23637,POU,-99.88564688,34.70344281
OKwr_S23638,POU,-99.95625792,34.70355594
OKwr_S23639,POU,-99.95632372,34.68905485
OKwr_S2364,POD,-99.07445537,34.67153692
OKwr_S23640,POU,-99.93873839,34.68904322
OKwr_S23641,POU,-94.47422163,34.76057158
OKwr_S23642,POU,-94.46764408,34.7513908
OKwr_S23643,POU,-97.23476949,34.32536752
OKwr_S23644,POU,-97.06007168,34.3068985
OKwr_S23645,POU,-97.06879202,34.31418587
OKwr_S23646,POU,-96.97706907,34.26346182
OKwr_S23647,POU,-96.97709602,34.27075919
OKwr_S23648,POU,-96.97269309,34.25443169
OKwr_S23649,POU,-96.97269218,34.258044
OKwr_S2365,POD,-99.8384262,34.60977638
OKwr_S23650,POU,-96.98140049,34.25621861
OKwr_S23651,POU,-96.97924767,34.24900605
OKwr_S23652,POU,-96.97268974,34.24900672
OKwr_S23653,POU,-96.84141247,34.32695437
OKwr_S23654,POU,-96.84141598,34.32330968
OKwr_S23659,POU,-96.90708211,34.28165301
OKwr_S2366,POD,-99.6369715,34.6620645
OKwr_S23660,POU,-96.78899503,34.3305543
OKwr_S23662,POU,-96.81302544,34.32771466
OKwr_S23663,POU,-96.81741297,34.32869218
OKwr_S23669,POU,-96.7147467,34.2995897
OKwr_S2367,POD,-101.36644546,36.66650126
OKwr_S23670,POU,-96.68636808,34.26510518
OKwr_S23671,POU,-96.68636397,34.26149221
OKwr_S23672,POU,-96.54433383,34.25044638
OKwr_S23672,POU,-96.54433383,34.25044638
OKwr_S23673,POU,-97.95729548,34.29819003
OKwr_S23674,POU,-97.95729587,34.29547609
OKwr_S23675,POU,-96.31579438,34.32035635
OKwr_S23676,POU,-96.35760726,34.28140295
OKwr_S23677,POU,-96.35651203,34.27869066
OKwr_S23678,POU,-96.35104476,34.27867977
OKwr_S23679,POU,-96.35104638,34.28228946
OKwr_S2368,POD,-99.69844963,34.62414085
OKwr_S23680,POU,-96.35105955,34.26240164
OKwr_S23681,POU,-96.34234888,34.26241934
OKwr_S23682,POU,-96.35323986,34.2568845
OKwr_S23683,POU,-96.3401597,34.25690321
OKwr_S23684,POU,-96.00105012,34.31283416
OKwr_S23685,POU,-96.00105821,34.3055832
OKwr_S23686,POU,-95.99565151,34.30734925
OKwr_S23687,POU,-98.68801341,34.29348959
OKwr_S23688,POU,-98.70553025,34.30072682
OKwr_S23689,POU,-98.70118858,34.29349468
OKwr_S2369,POD,-99.70059676,34.62414505
OKwr_S23690,POU,-98.70993989,34.29345537
OKwr_S23691,POU,-98.70554507,34.27897116
OKwr_S23692,POU,-98.70113696,34.28622722
OKwr_S23693,POU,-98.69239801,34.28264021
OKwr_S23694,POU,-98.68369015,34.24995024
OKwr_S23695,POU,-98.71869061,34.30060355
OKwr_S23696,POU,-98.71650337,34.29336467
OKwr_S23697,POU,-95.57802903,34.25493608
OKwr_S23698,POU,-95.58016436,34.25495501
OKwr_S23699,POU,-95.57473373,34.24776023
OKwr_S237,POD,-102.12767,36.5710415
OKwr_S2370,POD,-99.00030344,34.65159326
OKwr_S23700,POU,-95.56819491,34.24959245
OKwr_S23701,POU,-95.56817556,34.24688105
OKwr_S23702,POU,-95.56489337,34.24958864
OKwr_S23703,POU,-95.27587428,34.31483871
OKwr_S23704,POU,-95.28674892,34.31122174
OKwr_S23705,POU,-95.28020973,34.31302608
OKwr_S23706,POU,-95.28457171,34.31483073
OKwr_S23707,POU,-95.27585588,34.31122687
OKwr_S23708,POU,-97.1516139,34.84375709
OKwr_S23709,POU,-97.26331304,34.79086029
OKwr_S2371,POD,-101.17108466,36.59382988
OKwr_S23710,POU,-97.26226477,34.78904959
OKwr_S23711,POU,-97.27642717,34.78634342
OKwr_S23712,POU,-97.27202834,34.78633281
OKwr_S23713,POU,-97.26764181,34.78812684
OKwr_S23714,POU,-97.26766001,34.79174171
OKwr_S23715,POU,-97.32032673,34.78094791
OKwr_S23716,POU,-97.31595988,34.78092418
OKwr_S23717,POU,-97.31160097,34.77910863
OKwr_S23718,POU,-97.31376452,34.77911169
OKwr_S23719,POU,-97.31377161,34.77186385
OKwr_S2372,POD,-101.17108734,36.58841015
OKwr_S23720,POU,-97.30499587,34.77185547
OKwr_S23721,POU,-97.29617591,34.77729346
OKwr_S23722,POU,-97.28954994,34.77368
OKwr_S23723,POU,-97.29617527,34.77367378
OKwr_S23724,POU,-97.28515713,34.77913097
OKwr_S23725,POU,-97.26324411,34.77907939
OKwr_S23726,POU,-102.863901,36.84622531
OKwr_S23727,POU,-97.13850637,34.79294999
OKwr_S23728,POU,-97.44921287,34.83354264
OKwr_S23729,POU,-97.46654797,34.84263202
OKwr_S2373,POD,-99.89227307,34.67804953
OKwr_S23730,POU,-97.46654623,34.83719803
OKwr_S23734,POU,-97.69684746,34.84468808
OKwr_S23735,POU,-97.69244511,34.84467849
OKwr_S23736,POU,-97.69024127,34.85008518
OKwr_S23737,POU,-97.68914332,34.84646764
OKwr_S23738,POU,-97.70122849,34.84468739
OKwr_S23739,POU,-97.72541611,34.84297986
OKwr_S2374,POD,-99.84281284,34.66971756
OKwr_S23740,POU,-97.72541101,34.84568717
OKwr_S23741,POU,-97.73643079,34.83392582
OKwr_S23742,POU,-97.71661831,34.83387635
OKwr_S23743,POU,-96.68183248,34.84063798
OKwr_S23744,POU,-96.60466702,34.78343649
OKwr_S23745,POU,-96.61016671,34.79066823
OKwr_S23746,POU,-97.94827552,34.77438855
OKwr_S23747,POU,-97.94718042,34.77707793
OKwr_S23748,POU,-97.99550816,34.81782503
OKwr_S23749,POU,-97.9955094,34.82143209
OKwr_S2375,POD,-99.87579927,34.67529788
OKwr_S23750,POU,-98.0279904,34.80487755
OKwr_S23751,POU,-98.01040676,34.8049767
OKwr_S23752,POU,-96.37440932,34.83623543
OKwr_S23753,POU,-96.36336788,34.83610792
OKwr_S23754,POU,-96.32358988,34.81579647
OKwr_S23755,POU,-96.36327989,34.8143741
OKwr_S23756,POU,-96.33008862,34.80859853
OKwr_S23757,POU,-96.30376268,34.78669142
OKwr_S23758,POU,-96.34350918,34.7833962
OKwr_S23759,POU,-96.33910725,34.78337105
OKwr_S2376,POD,-99.78130926,34.60969018
OKwr_S23760,POU,-96.33909453,34.78697315
OKwr_S23761,POU,-98.16363942,34.77362573
OKwr_S23762,POU,-98.16364381,34.77724026
OKwr_S23763,POU,-98.15488212,34.77907819
OKwr_S23764,POU,-98.13954269,34.77191298
OKwr_S23765,POU,-98.12858774,34.77012992
OKwr_S23766,POU,-98.13518378,34.77192347
OKwr_S23767,POU,-98.11772976,34.7755525
OKwr_S23768,POU,-96.20755228,34.81607954
OKwr_S23769,POU,-96.21191418,34.81607283
OKwr_S2377,POD,-99.84618404,34.63974409
OKwr_S23770,POU,-96.20971189,34.81242121
OKwr_S23771,POU,-96.21846976,34.81238301
OKwr_S23772,POU,-96.21627498,34.8159976
OKwr_S23773,POU,-96.22067296,34.81599438
OKwr_S23774,POU,-96.28995688,34.79854026
OKwr_S23775,POU,-96.28995603,34.80035364
OKwr_S23776,POU,-96.21848713,34.80692845
OKwr_S23777,POU,-96.20969264,34.80699065
OKwr_S23778,POU,-96.26583514,34.77956928
OKwr_S23779,POU,-96.26252375,34.77778974
OKwr_S2378,POD,-101.10115726,36.65742563
OKwr_S23780,POU,-96.2625564,34.77333151
OKwr_S23781,POU,-96.16346821,34.84067738
OKwr_S23782,POU,-95.84176579,34.83019563
OKwr_S23783,POU,-95.82850253,34.81925446
OKwr_S23784,POU,-95.68278844,34.8540645
OKwr_S23785,POU,-95.77271128,34.82760927
OKwr_S23786,POU,-95.77083508,34.82397563
OKwr_S23787,POU,-95.77493571,34.82396729
OKwr_S23788,POU,-98.81749142,34.83448978
OKwr_S23789,POU,-98.72381378,34.79877593
OKwr_S2379,POD,-101.09888352,36.65742175
OKwr_S23790,POU,-98.72271702,34.79696381
OKwr_S23791,POU,-98.74021669,34.77432726
OKwr_S23792,POU,-98.73591053,34.77616981
OKwr_S23793,POU,-98.73372933,34.77072654
OKwr_S23794,POU,-95.65667863,34.85310541
OKwr_S23795,POU,-98.8349954,34.84870312
OKwr_S23796,POU,-98.85262858,34.84868617
OKwr_S23797,POU,-98.83503501,34.83447968
OKwr_S23798,POU,-99.13724232,34.83754107
OKwr_S23799,POU,-99.12190389,34.82851901
OKwr_S238,POD,-102.55187894,36.51520022
OKwr_S2380,POD,-101.08547475,36.6320255
OKwr_S23800,POU,-99.11967854,34.82301482
OKwr_S23801,POU,-99.13724818,34.81567361
OKwr_S23802,POU,-99.1285273,34.82300125
OKwr_S23803,POU,-95.33542643,34.81671631
OKwr_S23804,POU,-95.33763731,34.82027662
OKwr_S23805,POU,-99.20801302,34.81606691
OKwr_S23806,POU,-99.21454812,34.80876748
OKwr_S23807,POU,-99.2178377,34.808781
OKwr_S23808,POU,-99.14601278,34.7938671
OKwr_S23809,POU,-95.10819116,34.84793855
OKwr_S2381,POD,-98.9903419,34.67966286
OKwr_S23810,POU,-95.10820822,34.84518356
OKwr_S23811,POU,-99.40133365,34.79646971
OKwr_S23812,POU,-99.40126727,34.77454223
OKwr_S23813,POU,-100.7235804,36.78517128
OKwr_S23814,POU,-100.7144186,36.77431615
OKwr_S23815,POU,-99.52384872,34.77066591
OKwr_S23816,POU,-99.51286003,34.77430372
OKwr_S23817,POU,-99.5150454,34.7706823
OKwr_S23818,POU,-99.51287763,34.77972666
OKwr_S2382,POD,-99.88448,34.6188555
OKwr_S23821,POU,-100.5173812,36.83925928
OKwr_S23824,POU,-100.2881912,36.80685594
OKwr_S23825,POU,-100.2928677,36.79230585
OKwr_S23826,POU,-100.2838513,36.79603731
OKwr_S23827,POU,-100.2883878,36.7887847
OKwr_S23828,POU,-99.92562544,34.83045955
OKwr_S23829,POU,-97.04704005,34.23809417
OKwr_S2383,POD,-99.87792131,34.61883585
OKwr_S23830,POU,-96.93772792,34.2326938
OKwr_S23831,POU,-96.93990764,34.23268742
OKwr_S23832,POU,-96.96614167,34.23984493
OKwr_S23833,POU,-96.96615217,34.23352868
OKwr_S23834,POU,-96.96614802,34.236234
OKwr_S23835,POU,-96.97052216,34.23985625
OKwr_S23836,POU,-96.97053751,34.23624269
OKwr_S23837,POU,-97.02962259,34.23447412
OKwr_S23838,POU,-97.03400326,34.23627869
OKwr_S23839,POU,-97.03726962,34.23989129
OKwr_S2384,POD,-100.5850375,36.64988568
OKwr_S23840,POU,-96.97936413,34.21993688
OKwr_S23841,POU,-96.97936208,34.22717889
OKwr_S23842,POU,-96.94207857,34.2236091
OKwr_S23843,POU,-96.93771069,34.22904156
OKwr_S23844,POU,-96.9399027,34.22722864
OKwr_S23845,POU,-96.96404138,34.21268666
OKwr_S23846,POU,-96.97061415,34.21266672
OKwr_S23847,POU,-96.87866104,34.23239861
OKwr_S23848,POU,-96.88297005,34.23605278
OKwr_S23849,POU,-96.88296862,34.23244306
OKwr_S2385,POD,-100.8704825,36.6699115
OKwr_S23850,POU,-96.88733464,34.23246096
OKwr_S23851,POU,-96.89387955,34.23428521
OKwr_S23852,POU,-96.89390146,34.23967765
OKwr_S23853,POU,-96.91135593,34.23260358
OKwr_S23853,POU,-96.91135593,34.23260358
OKwr_S23854,POU,-96.90701129,34.23807932
OKwr_S23855,POU,-96.91794804,34.2362628
OKwr_S23856,POU,-96.91795169,34.23265243
OKwr_S23857,POU,-96.91793864,34.21817585
OKwr_S23858,POU,-96.9201273,34.22178916
OKwr_S23859,POU,-96.92231077,34.22540679
OKwr_S2386,POD,-99.53458078,34.66937831
OKwr_S23860,POU,-96.92230488,34.21817662
OKwr_S23861,POU,-96.92455908,34.22361933
OKwr_S23862,POU,-96.91794372,34.22722214
OKwr_S23863,POU,-96.90699743,34.22356057
OKwr_S23864,POU,-96.91355309,34.2271868
OKwr_S23865,POU,-96.9102526,34.22897559
OKwr_S23866,POU,-96.91243965,34.2262435
OKwr_S23867,POU,-96.89604797,34.22889353
OKwr_S23868,POU,-96.89169949,34.22888091
OKwr_S23869,POU,-96.88732894,34.22706441
OKwr_S2387,POD,-99.86917636,34.61519
OKwr_S23870,POU,-96.89386946,34.21987712
OKwr_S23871,POU,-96.87209773,34.22334336
OKwr_S23872,POU,-96.85464581,34.22330786
OKwr_S23873,POU,-96.83054744,34.21972511
OKwr_S23874,POU,-96.83713858,34.20888308
OKwr_S23875,POU,-96.85466834,34.20885751
OKwr_S23876,POU,-96.85681126,34.21247306
OKwr_S23877,POU,-96.84807784,34.21249874
OKwr_S23878,POU,-96.85244379,34.21248608
OKwr_S23879,POU,-96.87002985,34.21248561
OKwr_S2388,POD,-99.87572917,34.61161082
OKwr_S23880,POU,-96.87440947,34.2125118
OKwr_S23881,POU,-96.87868504,34.21254194
OKwr_S23882,POU,-96.87213641,34.20890693
OKwr_S23883,POU,-96.88735835,34.20715068
OKwr_S23884,POU,-96.8851616,34.21260104
OKwr_S23885,POU,-96.85024774,34.19981574
OKwr_S23886,POU,-96.83713881,34.19440283
OKwr_S23887,POU,-96.83715631,34.17988876
OKwr_S23888,POU,-96.85463659,34.17987185
OKwr_S23889,POU,-96.79193686,34.23160658
OKwr_S2389,POD,-99.84068006,34.65871316
OKwr_S23890,POU,-96.81527042,34.23805726
OKwr_S23891,POU,-96.81959886,34.22344329
OKwr_S23892,POU,-96.80220974,34.22353842
OKwr_S23893,POU,-96.78475945,34.22355498
OKwr_S23894,POU,-96.78468243,34.20906366
OKwr_S23895,POU,-96.80216748,34.20898694
OKwr_S23896,POU,-96.81962213,34.20891235
OKwr_S23897,POU,-96.81961912,34.19442221
OKwr_S23898,POU,-96.80213242,34.19447042
OKwr_S23899,POU,-96.78468994,34.19448853
OKwr_S239,POD,-102.03117486,36.56011755
OKwr_S2390,POD,-99.04590808,34.60082997
OKwr_S23900,POU,-96.76716344,34.19450061
OKwr_S23901,POU,-96.76715963,34.17991821
OKwr_S23902,POU,-96.80217776,34.1799315
OKwr_S23903,POU,-96.81966132,34.17993209
OKwr_S23905,POU,-96.63734815,34.23242066
OKwr_S23906,POU,-96.63843319,34.23604124
OKwr_S23907,POU,-96.67991694,34.23791401
OKwr_S2391,POD,-99.048104,34.600831
OKwr_S23910,POU,-96.62522484,34.20508716
OKwr_S23914,POU,-96.64172608,34.19872251
OKwr_S23915,POU,-96.6395437,34.19872227
OKwr_S23916,POU,-96.64609122,34.18879493
OKwr_S23917,POU,-96.63954195,34.19691527
OKwr_S23918,POU,-96.64172408,34.19601201
OKwr_S2392,POD,-99.0459085,34.59902744
OKwr_S23921,POU,-96.63401327,34.19679361
OKwr_S23922,POU,-96.62521043,34.19778509
OKwr_S23923,POU,-96.63184065,34.19960704
OKwr_S23927,POU,-96.68957432,34.17511154
OKwr_S23928,POU,-96.69067639,34.17782191
OKwr_S23929,POU,-96.69070291,34.18143315
OKwr_S2393,POD,-101.38401646,36.65924287
OKwr_S23930,POU,-96.69393634,34.17783
OKwr_S23934,POU,-96.53340803,34.23676874
OKwr_S23935,POU,-96.54104346,34.24135701
OKwr_S23936,POU,-96.53559051,34.24134426
OKwr_S23937,POU,-96.5366733,34.23676252
OKwr_S2394,POD,-98.99370802,34.65706847
OKwr_S23946,POU,-96.46782139,34.21047871
OKwr_S23947,POU,-96.4677973,34.20686393
OKwr_S23948,POU,-96.46344457,34.20324566
OKwr_S23949,POU,-96.46349367,34.20686327
OKwr_S2395,POD,-99.8954928,34.66060448
OKwr_S23950,POU,-96.46350134,34.21048351
OKwr_S23951,POU,-96.44021084,34.19371741
OKwr_S23952,POU,-98.03880797,34.18081709
OKwr_S23953,POU,-98.05611648,34.18456688
OKwr_S23954,POU,-96.26993254,34.21878886
OKwr_S23955,POU,-96.27428976,34.22059697
OKwr_S23956,POU,-96.27215434,34.22602316
OKwr_S23957,POU,-98.26608403,34.16257265
OKwr_S23958,POU,-98.27486871,34.16254624
OKwr_S23959,POU,-98.27485842,34.16436599
OKwr_S2396,POD,-101.43766426,36.63578766
OKwr_S2396,POD,-101.43766426,36.63578766
OKwr_S23960,POU,-98.68158562,34.24455848
OKwr_S23961,POU,-98.68606691,34.24456298
OKwr_S23962,POU,-95.38700448,34.23667895
OKwr_S23963,POU,-99.04974059,34.22915361
OKwr_S23964,POU,-94.72835671,34.20404455
OKwr_S23965,POU,-94.72835315,34.19682657
OKwr_S23966,POU,-102.9345847,36.93331824
OKwr_S23967,POU,-102.9547264,36.92791063
OKwr_S23968,POU,-102.9525707,36.93152422
OKwr_S23969,POU,-102.9592452,36.93322581
OKwr_S2397,POD,-101.43766966,36.63398705
OKwr_S23970,POU,-102.9976687,36.91541996
OKwr_S23971,POU,-102.9884615,36.91165351
OKwr_S23972,POU,-102.9976702,36.91705404
OKwr_S23973,POU,-102.9931167,36.9116759
OKwr_S23974,POU,-102.979437,36.91158641
OKwr_S23975,POU,-102.9932054,36.90441981
OKwr_S23976,POU,-97.15539997,34.93872319
OKwr_S23977,POU,-97.15540091,34.93323917
OKwr_S23978,POU,-97.17086588,34.93324345
OKwr_S23979,POU,-97.16424765,34.93325502
OKwr_S2398,POD,-99.81324747,34.65609042
OKwr_S23980,POU,-97.16862665,34.93872379
OKwr_S23981,POU,-97.18187803,34.93868998
OKwr_S23982,POU,-97.18852423,34.93681013
OKwr_S23983,POU,-97.19068995,34.94049819
OKwr_S23984,POU,-97.29193318,34.90607902
OKwr_S23985,POU,-97.29194001,34.89155089
OKwr_S23986,POU,-97.08495434,34.93867548
OKwr_S23987,POU,-97.08055386,34.93144902
OKwr_S23988,POU,-97.07831314,34.93868344
OKwr_S23989,POU,-97.09380607,34.93865933
OKwr_S2399,POD,-99.52907755,34.65582986
OKwr_S23990,POU,-97.10041921,34.93684314
OKwr_S23991,POU,-97.09818739,34.9332169
OKwr_S23992,POU,-97.12897697,34.92414608
OKwr_S23993,POU,-97.11577644,34.92412535
OKwr_S23994,POU,-102.6798195,36.92385906
OKwr_S23995,POU,-102.7182097,36.93500863
OKwr_S23996,POU,-97.01011703,34.92065552
OKwr_S23997,POU,-97.56060052,34.92072853
OKwr_S23998,POU,-102.5782002,36.92916442
OKwr_S23999,POU,-102.6368868,36.93289726
OKwr_S24,POD,-98.3708062,34.51813905
OKwr_S240,POD,-102.02691838,36.56012454
OKwr_S2400,POD,-99.836125,34.6279025
OKwr_S24000,POU,-102.6458022,36.93306231
OKwr_S24001,POU,-102.6752931,36.92567867
OKwr_S24002,POU,-102.6030888,36.92004667
OKwr_S24003,POU,-102.5985447,36.92094579
OKwr_S24004,POU,-102.5940209,36.92004136
OKwr_S24005,POU,-102.58949,36.92004137
OKwr_S24006,POU,-102.5781661,36.91463072
OKwr_S24007,POU,-96.83908306,34.93840478
OKwr_S24008,POU,-96.92091049,34.9361618
OKwr_S24009,POU,-96.92090928,34.93525896
OKwr_S2401,POD,-99.00240554,34.64255969
OKwr_S24010,POU,-96.92854406,34.91809811
OKwr_S24011,POU,-96.92632788,34.92352082
OKwr_S24012,POU,-96.8472029,34.91439474
OKwr_S24013,POU,-96.85381612,34.91801245
OKwr_S24014,POU,-96.83395206,34.9234701
OKwr_S24015,POU,-97.62662296,34.8770597
OKwr_S24016,POU,-97.64422388,34.87700762
OKwr_S24017,POU,-97.66196098,34.85872648
OKwr_S24018,POU,-97.64423325,34.86238665
OKwr_S24019,POU,-102.5471271,36.934534
OKwr_S2402,POD,-99.06800143,34.6696734
OKwr_S24020,POU,-102.5604383,36.93269294
OKwr_S24021,POU,-97.78962706,34.8732412
OKwr_S24022,POU,-97.78409092,34.87506649
OKwr_S24023,POU,-97.78736853,34.86778596
OKwr_S24024,POU,-96.53589479,34.91638572
OKwr_S24025,POU,-96.5369962,34.9181741
OKwr_S24026,POU,-97.9569132,34.91506467
OKwr_S24027,POU,-97.95913002,34.91866164
OKwr_S24028,POU,-97.96354266,34.91868958
OKwr_S24029,POU,-97.96796474,34.91869327
OKwr_S2403,POD,-101.269905,36.64636839
OKwr_S24030,POU,-97.96574877,34.91510269
OKwr_S24031,POU,-96.35779444,34.92352744
OKwr_S24032,POU,-96.22547267,34.93801056
OKwr_S24033,POU,-96.232056,34.91809947
OKwr_S24034,POU,-96.22331252,34.92170216
OKwr_S24035,POU,-96.22768306,34.91809202
OKwr_S24036,POU,-96.23648101,34.90359746
OKwr_S24037,POU,-96.23869607,34.90903234
OKwr_S24037,POU,-96.23869607,34.90903234
OKwr_S24038,POU,-96.2320799,34.89998201
OKwr_S24039,POU,-96.23212231,34.89636267
OKwr_S2404,POD,-100.16215287,36.60964223
OKwr_S24040,POU,-96.21883777,34.86542807
OKwr_S24041,POU,-98.22048447,34.87328452
OKwr_S24042,POU,-98.36110492,34.87319852
OKwr_S24043,POU,-95.94930333,34.88504578
OKwr_S24044,POU,-98.61129075,34.89174273
OKwr_S24045,POU,-98.58698169,34.88064178
OKwr_S24046,POU,-95.80254784,34.94016079
OKwr_S24047,POU,-95.81135219,34.93842152
OKwr_S24048,POU,-95.82241721,34.93668172
OKwr_S24049,POU,-95.82022485,34.94022924
OKwr_S2405,POD,-98.9980835,34.6715555
OKwr_S24050,POU,-95.82905585,34.93671544
OKwr_S24051,POU,-95.71000062,34.93479762
OKwr_S24052,POU,-95.72760966,34.93477541
OKwr_S24053,POU,-95.72759416,34.92033654
OKwr_S24054,POU,-95.71002171,34.92036161
OKwr_S24055,POU,-95.68254314,34.85587375
OKwr_S24056,POU,-95.6770654,34.85675815
OKwr_S24057,POU,-98.77649321,34.93363408
OKwr_S24058,POU,-98.77429416,34.93727854
OKwr_S24059,POU,-98.80061148,34.88839759
OKwr_S2406,POD,-98.99588744,34.66974494
OKwr_S24060,POU,-98.79184353,34.88844968
OKwr_S24061,POU,-98.76984864,34.87740237
OKwr_S24062,POU,-98.78737417,34.87748393
OKwr_S24063,POU,-95.65277043,34.85854627
OKwr_S24064,POU,-98.86240735,34.90283965
OKwr_S24065,POU,-99.10938518,34.92504814
OKwr_S24066,POU,-95.27356265,34.90650367
OKwr_S24067,POU,-95.27686705,34.90650095
OKwr_S24068,POU,-99.24174286,34.89625986
OKwr_S24069,POU,-100.8826221,36.88513059
OKwr_S2407,POD,-99.00032349,34.68052191
OKwr_S24070,POU,-95.16474513,34.89115051
