index,SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
165,NDwr_S164,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.73394,-103.11992,,,POD,Unspecified,14909708DC,,Surface Water,ND,
166,NDwr_S165,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.7339,-103.10919,,,POD,Unspecified,14909709CC2,,Surface Water,ND,
167,NDwr_S166,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.7339,-103.10919,,,POD,Unspecified,14909709CC1,,Surface Water,ND,
168,NDwr_S167,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.73392,-103.11452,,,POD,Unspecified,14909708DD,,Surface Water,ND,
169,NDwr_S168,,NDwr_WS2,,Unspecified,Mercer,4326,,,,,47.25763,-101.77235,,,POD,Unspecified,14408825DC,,Surface Water,ND,
170,NDwr_S169,,NDwr_WS17,,Unspecified,Hettinger,4326,,,,,46.36932,-102.32585,,,POD,Unspecified,13309302AB,,Surface Water,ND,
171,NDwr_S170,,NDwr_WS17,,Unspecified,Hettinger,4326,,,,,46.36933,-102.32064,,,POD,Unspecified,13309302AA,,Surface Water,ND,
172,NDwr_S171,,NDwr_WS2,,Unspecified,Walsh,4326,,,,,48.42499,-97.41843,,,POD,Unspecified,15705313BA,,Surface Water,ND,
173,NDwr_S172,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.23603,-102.76547,,,POD,Unspecified,14309506AC,,Surface Water,ND,
174,NDwr_S173,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.22883,-102.76029,,,POD,Unspecified,14309506DD,,Surface Water,ND,
175,NDwr_S174,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.23242,-102.76547,,,POD,Unspecified,14309506DB,,Surface Water,ND,
176,NDwr_S175,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.2324,-102.77583,,,POD,Unspecified,14309506CB,,Surface Water,ND,
177,NDwr_S176,,NDwr_WS2,,Unspecified,Ramsey,4326,,,,,48.31981,-99.13841,,,POD,Unspecified,15606621AD,,Surface Water,ND,
178,NDwr_S177,,NDwr_WS19,,Unspecified,Adams,4326,,,,,46.02277,-102.39051,,,POD,Unspecified,12909401CB,,Surface Water,ND,
179,NDwr_S178,,NDwr_WS20,,Unspecified,Williams,4326,,,,,48.06958,-103.71485,,,POD,Unspecified,15310118DD,,Surface Water,ND,
180,NDwr_S179,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.47523,-102.91031,,,POD,Unspecified,14609609DD,,Surface Water,ND,
181,NDwr_S180,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.82843,-103.98211,,,POD,Unspecified,15010410BD,,Surface Water,ND,
182,NDwr_S181,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.82302,-103.97406,,,POD,Unspecified,15010410D,,Surface Water,ND,
183,NDwr_S182,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.83022,-103.97407,,,POD,Unspecified,15010410A,,Surface Water,ND,
184,NDwr_S183,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.84461,-103.96345,,,POD,Unspecified,15010402B,,Surface Water,ND,
185,NDwr_S184,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.83737,-103.96339,,,POD,Unspecified,15010402C,,Surface Water,ND,
186,NDwr_S185,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.83014,-103.96336,,,POD,Unspecified,15010411B,,Surface Water,ND,
187,NDwr_S186,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.85184,-103.96352,,,POD,Unspecified,15110435C,,Surface Water,ND,
188,NDwr_S187,,NDwr_WS2,,Unspecified,McHenry,4326,,,,,48.44535,-100.40952,,,POD,Unspecified,15707601DD,,Surface Water,ND,
189,NDwr_S188,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.586129,-103.229246,,,POD,Unspecified,14709901AA,,Surface Water,ND,
190,NDwr_S189,,NDwr_WS13,,Unspecified,Burleigh,4326,,,,,46.87992,-100.84611,,,POD,Unspecified,13908112BA,,Surface Water,ND,
191,NDwr_S190,,NDwr_WS2,,Unspecified,Adams,4326,,,,,46.27977,-102.94376,,,POD,Unspecified,13209804,,Surface Water,ND,
192,NDwr_S191,,NDwr_WS2,,Unspecified,Adams,4326,,,,,46.27982,-102.92823,,,POD,Unspecified,13209803W,,Surface Water,ND,
193,NDwr_S192,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.29382,-102.96368,,,POD,Unspecified,13309835BB,,Surface Water,ND,
194,NDwr_S193,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,46.99398,-102.55442,,,POD,Unspecified,14109435AB,,Surface Water,ND,
195,NDwr_S194,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,46.99037,-102.54916,,,POD,Unspecified,14109435AD,,Surface Water,ND,
196,NDwr_S195,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,46.98313,-102.55443,,,POD,Unspecified,14109435DC,,Surface Water,ND,
197,NDwr_S196,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.22149,-102.78099,,,POD,Unspecified,14309612AD,,Surface Water,ND,
198,NDwr_S197,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.2251,-102.78101,,,POD,Unspecified,14309612AA,,Surface Water,ND,
199,NDwr_S198,,NDwr_WS13,,Unspecified,Burleigh,4326,,,,,46.85826,-100.8463,,,POD,Unspecified,13908113CA,,Surface Water,ND,
200,NDwr_S199,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.88805,-103.95278,,,POD,Unspecified,15110423A,,Surface Water,ND,
201,NDwr_S200,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.90974,-103.95276,,,POD,Unspecified,15110411D,,Surface Water,ND,
202,NDwr_S201,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.90253,-103.95277,,,POD,Unspecified,15110414A,,Surface Water,ND,
203,NDwr_S202,,NDwr_WS10,,Unspecified,Morton,4326,,,,,46.80176,-100.85663,,,POD,Unspecified,13808101BC,,Surface Water,ND,
205,NDwr_S203,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.80861,-104.03546,,,POD,Unspecified,15010418D,,Surface Water,ND,
206,NDwr_S204,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.7724,-104.0278,,,POD,Unspecified,15010432B,,Surface Water,ND,
207,NDwr_S205,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.78693,-104.03557,,,POD,Unspecified,15010430A,,Surface Water,ND,
208,NDwr_S206,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.79421,-104.0355,,,POD,Unspecified,15010419D,,Surface Water,ND,
209,NDwr_S207,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.75794000000001,-104.03573,,,POD,Unspecified,14910406A,,Surface Water,ND,
210,NDwr_S208,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.771748,-104.040925,,,POD,Unspecified,02305925DB,,Surface Water,ND,
212,NDwr_S209,,NDwr_WS2,,Unspecified,McLean,4326,,,,,47.25309,-100.92116,,,POD,Unspecified,14408134AD,,Surface Water,ND,
213,NDwr_S210,,NDwr_WS2,,Unspecified,Mercer,4326,,,,,47.32636,-101.50348,,,POD,Unspecified,14408506BA,,Surface Water,ND,
214,NDwr_S211,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.7141,-102.24886,,,POD,Unspecified,13709202A,,Surface Water,ND,
215,NDwr_S212,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.71406,-102.25937,,,POD,Unspecified,13709202B,,Surface Water,ND,
216,NDwr_S213,,NDwr_WS21,,Unspecified,Ward,4326,,,,,48.231,-101.35282,,,POD,Unspecified,15508321CA,,Surface Water,ND,
217,NDwr_S214,,NDwr_WS2,,Unspecified,Ward,4326,,,,,48.24547000000001,-101.3042,,,POD,Unspecified,15508314DB,,Surface Water,ND,
218,NDwr_S215,,NDwr_WS14,,Unspecified,Williams,4326,,,,,47.9892,-104.01749,,,POD,Unspecified,15210417A,,Surface Water,ND,
219,NDwr_S216,,NDwr_WS14,,Unspecified,Williams,4326,,,,,47.98738,-103.96611,,,POD,Unspecified,15210414BC,,Surface Water,ND,
220,NDwr_S217,,NDwr_WS3,,Unspecified,McKenzie,4326,,,,,47.87364,-103.8027,,,POD,Unspecified,15110325A,,Surface Water,ND,
221,NDwr_S218,,NDwr_WS3,,Unspecified,McKenzie,4326,,,,,47.86819000000001,-103.80541,,,POD,Unspecified,15110325DB,,Surface Water,ND,
222,NDwr_S219,,NDwr_WS3,,Unspecified,McKenzie,4326,,,,,47.87363,-103.82155,,,POD,Unspecified,15110326AE,,Surface Water,ND,
223,NDwr_S220,,NDwr_WS3,,Unspecified,McKenzie,4326,,,,,47.87364,-103.81348,,,POD,Unspecified,15110325B,,Surface Water,ND,
224,NDwr_S221,,NDwr_WS2,,Unspecified,Pembina,4326,,,,,48.98651,-97.55439,,,POD,Unspecified,16405331BC,,Surface Water,ND,
225,NDwr_S222,,NDwr_WS2,,Unspecified,Divide,4326,,,,,48.97601,-103.29288,,,POD,Unspecified,16309705AD,,Surface Water,ND,
226,NDwr_S223,,NDwr_WS2,,Unspecified,Mountrail,4326,,,,,47.95446,-102.28711,,,POD,Unspecified,15209126DB,,Surface Water,ND,
227,NDwr_S224,,NDwr_WS2,,Unspecified,McLean,4326,,,,,47.2422,-100.95302,,,POD,Unspecified,14308104BA,,Surface Water,ND,
228,NDwr_S225,,NDwr_WS2,,Unspecified,McLean,4326,,,,,47.23856,-100.95302,,,POD,Unspecified,14308104BD,,Surface Water,ND,
231,NDwr_S226,,NDwr_WS2,,Unspecified,McLean,4326,,,,,47.24038,-100.95568,,,POD,Unspecified,14308104B,,Surface Water,ND,
233,NDwr_S227,,NDwr_WS2,,Unspecified,Billings,4326,,,,,47.27801,-103.61212,,,POD,Unspecified,14410221AC,,Surface Water,ND,
234,NDwr_S228,,NDwr_WS2,,Unspecified,Ward,4326,,,,,48.25998,-101.40134,,,POD,Unspecified,15508307CB,,Surface Water,ND,
235,NDwr_S229,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.87084,-97.09237,,,POD,Unspecified,13905111BC,,Surface Water,ND,
236,NDwr_S230,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.86346,-97.09242,,,POD,Unspecified,13905111CC,,Surface Water,ND,
237,NDwr_S231,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.86717,-97.0924,,,POD,Unspecified,13905111CB,,Surface Water,ND,
238,NDwr_S232,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.87084,-97.08711,,,POD,Unspecified,13905111BD,,Surface Water,ND,
239,NDwr_S233,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.86717,-97.08714,,,POD,Unspecified,13905111CA,,Surface Water,ND,
240,NDwr_S234,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.87456,-97.08186,,,POD,Unspecified,13905111AB,,Surface Water,ND,
241,NDwr_S235,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.87086,-97.08187,,,POD,Unspecified,13905111AC,,Surface Water,ND,
242,NDwr_S236,,NDwr_WS10,,Unspecified,Morton,4326,,,,,46.81578,-100.90428,,,POD,Unspecified,13908133AD,,Surface Water,ND,
243,NDwr_S237,,NDwr_WS2,,Unspecified,Barnes,4326,,,,,46.91144,-98.02052,,,POD,Unspecified,14005829DA,,Surface Water,ND,
244,NDwr_S238,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.42578,-102.55272,,,POD,Unspecified,13409513AA,,Surface Water,ND,
245,NDwr_S239,,NDwr_WS2,,Unspecified,Pembina,4326,,,,,48.96127,-97.37327,,,POD,Unspecified,16305209BA,,Surface Water,ND,
246,NDwr_S240,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.5301,-102.86051,,,POD,Unspecified,13509703CC,,Surface Water,ND,
247,NDwr_S241,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.52644,-102.86074,,,POD,Unspecified,13509710BB,,Surface Water,ND,
248,NDwr_S242,,NDwr_WS2,,Unspecified,Emmons,4326,,,,,46.53446,-100.13177,,,POD,Unspecified,13507505D,,Surface Water,ND,
249,NDwr_S243,,NDwr_WS2,,Unspecified,Emmons,4326,,,,,46.54202,-100.12126,,,POD,Unspecified,13507504B,,Surface Water,ND,
251,NDwr_S244,,NDwr_WS2,,Unspecified,Grant,4326,,,,,46.59736,-101.81312,,,POD,Unspecified,13608913BD,,Surface Water,ND,
252,NDwr_S245,,NDwr_WS23,,Unspecified,Cass,4326,,,,,46.88843,-96.77483,,,POD,Unspecified,13904805BA,,Surface Water,ND,
253,NDwr_S246,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.36575,-102.30492,,,POD,Unspecified,13309301AC,,Surface Water,ND,
254,NDwr_S247,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.36933,-102.28982,,,POD,Unspecified,13309206BA,,Surface Water,ND,
256,NDwr_S248,,NDwr_WS25,,Unspecified,Ramsey,4326,,,,,48.20757,-98.86799,,,POD,Unspecified,15506434BA,,Surface Water,ND,
257,NDwr_S249,,NDwr_WS26,,Unspecified,Cavalier,4326,,,,,48.75757,-98.38169,,,POD,Unspecified,16106023B,,Surface Water,ND,
258,NDwr_S250,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.90339,-97.22387,,,POD,Unspecified,14005234AA,,Surface Water,ND,
259,NDwr_S251,,NDwr_WS27,,Unspecified,Ward,4326,,,,,48.26,-101.56359,,,POD,Unspecified,15508511DB,,Surface Water,ND,
260,NDwr_S252,,NDwr_WS2,,Unspecified,Griggs,4326,,,,,47.30246,-98.18886,,,POD,Unspecified,14405908C,,Surface Water,ND,
261,NDwr_S253,,NDwr_WS2,,Unspecified,Griggs,4326,,,,,47.30789,-98.18084,,,POD,Unspecified,14405908AC,,Surface Water,ND,
262,NDwr_S254,,NDwr_WS16,,Unspecified,Richland,4326,,,,,46.62814,-97.00447,,,POD,Unspecified,13605005BA,,Surface Water,ND,
263,NDwr_S255,,NDwr_WS28,,Unspecified,Cass,4326,,,,,47.07731,-97.34293,,,POD,Unspecified,14205336BB,,Surface Water,ND,
264,NDwr_S256,,NDwr_WS2,,Unspecified,Ward,4326,,,,,48.23824000000001,-101.31494,,,POD,Unspecified,15508323BB,,Surface Water,ND,
265,NDwr_S257,,NDwr_WS2,,Unspecified,Eddy,4326,,,,,47.6891,-99.14984,,,POD,Unspecified,14906630DD,,Surface Water,ND,
266,NDwr_S258,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.61735,-104.00305,,,POD,Unspecified,14810525BA,,Surface Water,ND,
267,NDwr_S259,,NDwr_WS2,,Unspecified,Pembina,4326,,,,,48.7995,-97.62501,,,POD,Unspecified,16105404AD,,Surface Water,ND,
268,NDwr_S260,,NDwr_WS2,,Unspecified,Ramsey,4326,,,,,48.26545,-99.18691,,,POD,Unspecified,15506607AB,,Surface Water,ND,
269,NDwr_S261,,NDwr_WS2,,Unspecified,Steele,4326,,,,,47.47244,-97.8227,,,POD,Unspecified,14605608DC,,Surface Water,ND,
270,NDwr_S262,,NDwr_WS2,,Unspecified,Walsh,4326,,,,,48.42497,-97.41297,,,POD,Unspecified,15705313AB,,Surface Water,ND,
271,NDwr_S263,,NDwr_WS2,,Unspecified,Traill,4326,,,,,47.40905,-97.06292,,,POD,Unspecified,14505005BA,,Surface Water,ND,
272,NDwr_S264,,NDwr_WS2,,Unspecified,Cavalier,4326,,,,,48.75939,-98.37895,,,POD,Unspecified,16106023BA,,Surface Water,ND,
273,NDwr_S265,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.93101,-97.63174,,,POD,Unspecified,15105501AB,,Surface Water,ND,
274,NDwr_S266,,NDwr_WS2,,Unspecified,Benson,4326,,,,,48.29436,-99.45649,,,POD,Unspecified,15606831BB,,Surface Water,ND,
275,NDwr_S267,,NDwr_WS2,,Unspecified,Traill,4326,,,,,47.48897,-97.32329,,,POD,Unspecified,14605205CB,,Surface Water,ND,
276,NDwr_S268,,NDwr_WS2,,Unspecified,Nelson,4326,,,,,48.02285,-98.117,,,POD,Unspecified,15305833CC,,Surface Water,ND,
278,NDwr_S269,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.99647,-97.8743,,,POD,Unspecified,15205607CA,,Surface Water,ND,
279,NDwr_S270,,NDwr_WS2,,Unspecified,Walsh,4326,,,,,48.40366,-97.73978,,,POD,Unspecified,15705521DB,,Surface Water,ND,
280,NDwr_S271,,NDwr_WS29,,Unspecified,McKenzie,4326,,,,,47.54798,-103.78174,,,POD,Unspecified,14710315DD,,Surface Water,ND,
281,NDwr_S272,,NDwr_WS30,,Unspecified,McKenzie,4326,,,,,47.5444,-103.8029,,,POD,Unspecified,14710321AA,,Surface Water,ND,
282,NDwr_S273,,NDwr_WS31,,Unspecified,McKenzie,4326,,,,,47.55528,-103.8083,,,POD,Unspecified,14710316AC,,Surface Water,ND,
283,NDwr_S274,,NDwr_WS2,,Unspecified,Walsh,4326,,,,,48.42137,-97.40751,,,POD,Unspecified,15705313AD,,Surface Water,ND,
284,NDwr_S275,,NDwr_WS10,,Unspecified,Morton,4326,,,,,46.81578,-100.90953,,,POD,Unspecified,13908133AC,,Surface Water,ND,
285,NDwr_S276,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.76246,-96.91206,,,POD,Unspecified,13804918DC,,Surface Water,ND,
286,NDwr_S277,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.08434000000001,-102.55972,,,POD,Unspecified,14209426CD,,Surface Water,ND,
287,NDwr_S278,,NDwr_WS2,,Unspecified,McHenry,4326,,,,,48.08577,-100.87188,,,POD,Unspecified,15307907DB,,Surface Water,ND,
288,NDwr_S279,,NDwr_WS2,,Unspecified,Ramsey,4326,,,,,48.20757,-98.86253,,,POD,Unspecified,15506434AB,,Surface Water,ND,
289,NDwr_S280,,NDwr_WS32,,Unspecified,Stark,4326,,,,,46.92295,-102.6588,,,POD,Unspecified,14009522C,,Surface Water,ND,
290,NDwr_S281,,NDwr_WS32,,Unspecified,Stark,4326,,,,,46.92294,-102.64823,,,POD,Unspecified,14009522D,,Surface Water,ND,
291,NDwr_S282,,NDwr_WS32,,Unspecified,Stark,4326,,,,,46.92475,-102.66144,,,POD,Unspecified,14009522CB,,Surface Water,ND,
292,NDwr_S283,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.9378,-97.04365,,,POD,Unspecified,15205034BC,,Surface Water,ND,
293,NDwr_S284,,NDwr_WS2,,Unspecified,Ward,4326,,,,,48.18752,-101.20121,,,POD,Unspecified,15408203CA,,Surface Water,ND,
294,NDwr_S285,,NDwr_WS2,,Unspecified,Eddy,4326,,,,,47.84191,-99.14427,,,POD,Unspecified,15006605BC,,Surface Water,ND,
295,NDwr_S286,,NDwr_WS17,,Unspecified,Hettinger,4326,,,,,46.461779,-102.658046,,,POD,Unspecified,13509531DA,,Surface Water,ND,
296,NDwr_S287,,NDwr_WS17,,Unspecified,Slope,4326,,,,,46.54593,-103.13816,,,POD,Unspecified,13609932DA,,Surface Water,ND,
297,NDwr_S288,,NDwr_WS2,,Unspecified,Nelson,4326,,,,,47.79008,-98.405,,,POD,Unspecified,15006124DC,,Surface Water,ND,
298,NDwr_S289,,NDwr_WS2,,Unspecified,Renville,4326,,,,,48.4721,-101.79131,,,POD,Unspecified,15808633BA,,Surface Water,ND,
299,NDwr_S290,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.89584,-102.61946,,,POD,Unspecified,14009536CB,,Surface Water,ND,
300,NDwr_S291,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.89574,-102.63003,,,POD,Unspecified,14009535DB,,Surface Water,ND,
301,NDwr_S292,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.89574,-102.62473,,,POD,Unspecified,14009535DA,,Surface Water,ND,
302,NDwr_S293,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.86331,-102.65119,,,POD,Unspecified,13909510DC,,Surface Water,ND,
303,NDwr_S294,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.57141,-103.05938,,,POD,Unspecified,13609924DC,,Surface Water,ND,
304,NDwr_S295,,NDwr_WS32,,Unspecified,Stark,4326,,,,,46.96516,-102.71903,,,POD,Unspecified,14009506CD,,Surface Water,ND,
305,NDwr_S296,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.93204,-102.67201,,,POD,Unspecified,14009521AB,,Surface Water,ND,
306,NDwr_S297,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.71241,-102.24099,,,POD,Unspecified,13709201BC,,Surface Water,ND,
307,NDwr_S298,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.71228,-102.24625,,,POD,Unspecified,13709202AD,,Surface Water,ND,
308,NDwr_S299,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.71584,-102.262,,,POD,Unspecified,13709202BB,,Surface Water,ND,
309,NDwr_S300,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.11693,-102.20021,,,POD,Unspecified,14209115CA,,Surface Water,ND,
310,NDwr_S301,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.12052,-102.20021,,,POD,Unspecified,14209115BD,,Surface Water,ND,
311,NDwr_S302,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,45.97961,-103.45498,,,POD,Unspecified,12910220DA,,Surface Water,ND,
312,NDwr_S303,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.79241,-104.03667,,,POD,Unspecified,15010419DC,,Surface Water,ND,
313,NDwr_S304,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.82483,-103.97138,,,POD,Unspecified,15010410DA,,Surface Water,ND,
314,NDwr_S305,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.82843,-103.97138,,,POD,Unspecified,15010410AD,,Surface Water,ND,
315,NDwr_S306,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.46178,-102.65806,,,POD,Unspecified,13509531DA,,Surface Water,ND,
317,NDwr_S307,,NDwr_WS21,,Unspecified,Ward,4326,,,,,48.22732,-101.31489,,,POD,Unspecified,15508323CC,,Surface Water,ND,
318,NDwr_S308,,NDwr_WS2,,Unspecified,Ransom,4326,,,,,46.37152,-97.55581,,,POD,Unspecified,13405535DD,,Surface Water,ND,
319,NDwr_S309,,NDwr_WS2,,Unspecified,Ransom,4326,,,,,46.36799,-97.53475,,,POD,Unspecified,13305501AA,,Surface Water,ND,
320,NDwr_S310,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,45.97597,-103.9324,,,POD,Unspecified,12910621DD,,Surface Water,ND,
321,NDwr_S311,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,45.98321,-103.92722,,,POD,Unspecified,12910622BC,,Surface Water,ND,
322,NDwr_S312,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.35787,-102.19653,,,POD,Unspecified,13309202DD,,Surface Water,ND,
323,NDwr_S313,,NDwr_WS2,,Unspecified,Williams,4326,,,,,47.98742,-103.97687,,,POD,Unspecified,15210415AC,,Surface Water,ND,
324,NDwr_S314,,NDwr_WS14,,Unspecified,Williams,4326,,,,,47.98921,-103.97418,,,POD,Unspecified,15210415A,,Surface Water,ND,
325,NDwr_S315,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.35409,-102.17032,,,POD,Unspecified,13309107BB,,Surface Water,ND,
326,NDwr_S316,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.924135,-97.025836,,,POD,Unspecified,14005020C,,Surface Water,ND,
327,NDwr_S317,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.924171,-97.015172,,,POD,Unspecified,14005020D,,Surface Water,ND,
328,NDwr_S318,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.92608,-96.99134,,,POD,Unspecified,14005021DA,,Surface Water,ND,
329,NDwr_S319,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,46.77053,-98.5683,,,POD,Unspecified,13806313AD,,Surface Water,ND,
330,NDwr_S320,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,46.78141,-98.57325,,,POD,Unspecified,13806312DB,,Surface Water,ND,
331,NDwr_S321,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,46.78503,-98.56799,,,POD,Unspecified,13806312AD,,Surface Water,ND,
332,NDwr_S322,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,46.76686,-98.57349,,,POD,Unspecified,13806313DB,,Surface Water,ND,
333,NDwr_S323,,NDwr_WS2,,Unspecified,Grant,4326,,,,,46.59413,-101.52622,,,POD,Unspecified,13608617CB,,Surface Water,ND,
335,NDwr_S324,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.87418,-102.60376,,,POD,Unspecified,13909512AA,,Surface Water,ND,
336,NDwr_S325,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,45.96328,-103.18755,,,POD,Unspecified,12910028D,,Surface Water,ND,
337,NDwr_S326,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.94874,-103.93522,,,POD,Unspecified,12910633D,,Surface Water,ND,
338,NDwr_S327,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.94876,-103.94555,,,POD,Unspecified,12910633CE,,Surface Water,ND,
339,NDwr_S328,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.95418,-103.94294,,,POD,Unspecified,12910633BD,,Surface Water,ND,
340,NDwr_S329,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.95599,-103.9352,,,POD,Unspecified,12910633A,,Surface Water,ND,
341,NDwr_S330,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.97778,-103.94538,,,POD,Unspecified,12910621SS,,Surface Water,ND,
342,NDwr_S331,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.9669,-103.94025,,,POD,Unspecified,12910628,,Surface Water,ND,
343,NDwr_S332,,NDwr_WS11,,Unspecified,Bowman,4326,,,,,45.94693,-103.92221,,,POD,Unspecified,12910634CD,,Surface Water,ND,
344,NDwr_S333,,NDwr_WS33,,Unspecified,Bowman,4326,,,,,45.94696,-103.90658,,,POD,Unspecified,12910635CC,,Surface Water,ND,
345,NDwr_S334,,NDwr_WS33,,Unspecified,Bowman,4326,,,,,45.96509,-103.96361,,,POD,Unspecified,12910629CA,,Surface Water,ND,
346,NDwr_S335,,NDwr_WS33,,Unspecified,Bowman,4326,,,,,45.95602,-103.95587,,,POD,Unspecified,12910632A,,Surface Water,ND,
347,NDwr_S336,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.5663,-103.8405,,,POD,Unspecified,14710308CB,,Surface Water,ND,
348,NDwr_S337,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.53376,-102.87089,,,POD,Unspecified,13509704DB,,Surface Water,ND,
349,NDwr_S338,,NDwr_WS2,,Unspecified,Williams,4326,,,,,48.02992,-103.86566,,,POD,Unspecified,15310336DA,,Surface Water,ND,
350,NDwr_S339,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.49036,-102.74144,,,POD,Unspecified,13509621DA,,Surface Water,ND,
351,NDwr_S340,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.36561,-102.35191,,,POD,Unspecified,13309303BD,,Surface Water,ND,
