OrganizationID,ReportingUnitNativeID,ReportingUnitName,ReportingUnitTypeCV,VariableCV,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,State
UTDWRE,3/1/2001,Salt Lake Valley,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,20405.55,,,,111000,,Utah
UTDWRE,3/1/2001,Salt Lake Valley,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,22496.15,,,,111000,,Utah
UTDWRE,3/1/2001,Salt Lake Valley,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,22492.34,,,,111000,,Utah
UTDWRE,3/1/2001,Salt Lake Valley,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,18135.73,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,15.06,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,15.34,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,17.7,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,18.26,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,18.1,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,17.93,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,15.22,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,18.88,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,18.36,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,19.64,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,19.43,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,19.31,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,17.09,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,5.02,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,9.89,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,10.82,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,0,,,,111000,,Utah
UTDWRE,3/1/2007,Little Cottonwood Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,0,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,0.43,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,0.55,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,1.17,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,0.74,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,0.69,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,0.71,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,0.25,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,1.16,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,0.92,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,1.34,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,1,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,0.9,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,0.86,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,423.08,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,574.13,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,578.91,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,547.91,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,511.61,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,484.55,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,442.21,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,622.33,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,598.58,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,430.26,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,538.24,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,476.08,,,,111000,,Utah
UTDWRE,4/1/2001,Salt Creek,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,483.06,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,9115.91,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,13976.16,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,16879.2,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,16541.69,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,13503.84,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,14178.98,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,9318.27,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,18161.96,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,17824.25,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,18904.55,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,20052.14,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,20457.2,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,15001.12,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,27198.34,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,27326.52,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,27746.09,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,22346.32,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,26312.6,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,24359.48,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,27082.32,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,28149.42,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,24075.35,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,13996.29,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,15771.92,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,14663.95,,,,111000,,Utah
UTDWRE,4/1/2002,Nephi,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,17745.7,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,1162.59,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,1184.17,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,1366,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,1409.6,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,1397.19,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,1383.85,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,1174.27,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,1457.17,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,1416.59,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,1515.81,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,1499.86,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,1490.44,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,1318.97,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,9658.49,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,10745.13,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,10090.16,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,9637.21,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,8609.27,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,8411.48,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,8307.72,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,10228.18,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,10847.5,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,5721.95,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,6707.17,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,6209.21,,,,111000,,Utah
UTDWRE,4/1/2003,Soldier Summit,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,6212.86,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,0.3,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,0.31,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,0.35,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,0.36,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,0.36,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,0.36,,,,111000,,Utah
UTDWRE,4/1/2004,Diamond Fork,Subarea,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,0.3,,,,111000,,Utah
