WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
AKwr_WS161,,,Fresh,Ruth Burnett Sport Fish Hatchery,55889,Groundwater
AKwr_WS162,,,Fresh,Main Well,9070,Groundwater
AKwr_WS163,,,Fresh,Moose Ridge L06 B1,17562,Groundwater
AKwr_WS164,,,Fresh,cooling well,26638,Groundwater
AKwr_WS165,,,Fresh,Gravel Pit,25605,Surface Water
AKwr_WS166,,,Fresh,Tyee Lake Hydro,12022,Surface Water
AKwr_WS167,,,Fresh,Well C-2,12121,Groundwater
AKwr_WS168,,,Fresh,Wilderness Lodge Well,17436,Groundwater
AKwr_WS169,,,Fresh,Nikiski well,55236,Groundwater
AKwr_WS170,,,Fresh,well 1,2285,Groundwater
AKwr_WS171,,,Fresh,Alaska State C-1 Pit,407,Surface Water
AKwr_WS172,,,Fresh,UAA Alaska Airlines Center,9999,Groundwater
AKwr_WS173,,,Fresh,well,9942,Groundwater
AKwr_WS174,,,Fresh,UAA ANSEP Bldg,10001,Groundwater
AKwr_WS175,,,Fresh,UAA Allied Health Bldg,10003,Groundwater
AKwr_WS176,,,Fresh,UAA Professional Studies Bldg,10005,Groundwater
AKwr_WS177,,,Fresh,Two Drilled Wells 3559-A and 3559-B,4622,Groundwater
AKwr_WS178,,,Fresh,Natural Science,10007,Groundwater
AKwr_WS179,,,Fresh,Big Creek Well,58562,Groundwater
AKwr_WS180,,,Fresh,UAA Consortium Library,10009,Groundwater
AKwr_WS181,,,Fresh,Pillar Creek,2067,Surface Water
AKwr_WS182,,,Fresh,"Drilled Wells, 260 ft USS1095",10642,Groundwater
AKwr_WS183,,,Fresh,Well B,12117,Groundwater
AKwr_WS184,,,Fresh,Wells (Combined use of Wells (1&5)_ 6_ (7_15 &16) and (10_12 & 14),55757,Groundwater
AKwr_WS185,,,Fresh,Ram's Creek,2043,Surface Water
AKwr_WS186,,,Fresh,Monashka Creek,221,Surface Water
AKwr_WS187,,,Fresh,Monashka Creek #1,18022,Surface Water
AKwr_WS188,,,Fresh,Long Lake,12685,Groundwater
AKwr_WS189,,,Fresh,Indian River,13862,Surface Water
AKwr_WS190,,,Fresh,Indian River #2,12802,Surface Water
AKwr_WS191,,,Fresh,Indian River #3,12803,Surface Water
AKwr_WS192,,,Fresh,Indian River #4,12804,Surface Water
AKwr_WS193,,,Fresh,Blue Lake 4 - SMCIP,12809,Surface Water
AKwr_WS194,,,Fresh,Blue Lake 5 - SMCIP,12810,Surface Water
AKwr_WS195,,,Fresh,Hatchery 6- NSRAA,12811,Surface Water
AKwr_WS196,,,Fresh,Dewey Lake,53455,Surface Water
AKwr_WS197,,,Fresh,"Wells, Dewey Lake & W Creek",12739,Groundwater
AKwr_WS198,,,Fresh,ER #07 SUNNY SLOPE,37223,Groundwater
AKwr_WS199,,,Fresh,"Wells #1, 2, 4, 5 & #3 Bypass",19980,Groundwater
AKwr_WS200,,,Fresh,CITY WELL NO. 01 - AIRPORT HEIGHTS,37225,Groundwater
AKwr_WS201,,,Fresh,CITY WELL NO. 02 - MERRILL FIELD,37226,Groundwater
AKwr_WS202,,,Fresh,CITY WELL NO. 03 -CONCRETE STREET,37227,Groundwater
AKwr_WS203,,,Fresh,CITY WELL NO. 04 - COMMERCIAL DRIVE,37228,Groundwater
AKwr_WS204,,,Fresh,CITY WELL NO. 05 - ARCTIC BOULEVARD,37229,Groundwater
AKwr_WS205,,,Fresh,CITY WELL NO. 06 - NORTHWOOD DRIVE,37230,Groundwater
AKwr_WS206,,,Fresh,CITY WELL NO. 08 - GOOSE LAKE,37231,Groundwater
AKwr_WS207,,,Fresh,GIRDWOOD #2,37232,Groundwater
AKwr_WS208,,,Fresh,SHIP CREEK WTF,37233,Surface Water
AKwr_WS209,,,Fresh,CITY WELL NO. 44 - BROOKWOOD NO. 1,37251,Groundwater
AKwr_WS210,,,Fresh,CITY WELL NO. 34 - HOLLOWBROOK,37253,Groundwater
AKwr_WS211,,,Fresh,Salmon Creek,12683,Surface Water
AKwr_WS212,,,Fresh,Annex Creek Development,12681,Surface Water
AKwr_WS213,,,Fresh,Meals Lake,1946,Surface Water
AKwr_WS214,,,Fresh,Fort Knox Mine,26714,Surface Water
AKwr_WS215,,,Fresh,Murcheson Falls,1944,Surface Water
AKwr_WS216,,,Fresh,ARCTIC IND. #1,37255,Groundwater
AKwr_WS217,,,Fresh,CITY WELL NO. 20 - CREEKSIDE PARK,37258,Groundwater
AKwr_WS218,,,Fresh,CITY WELL NO. 40 - DIMOND,37260,Groundwater
