in_SiteNativeID,geometry
POUWaDEOK_S1739,"POLYGON ((-96.17588543832142 35.23930722185378, -96.17810053018391 35.2393072213296, -96.18474453191288 35.23930722127627, -96.18474453259894 35.24472822206852, -96.1847375326407 35.24658622252644, -96.17587852997845 35.24659222229008, -96.17588143900022 35.24292122184635, -96.17588543832142 35.23930722185378))"
POUWaDEOK_S1740,"POLYGON ((-96.16716552709956 35.23914322213507, -96.16716552755193 35.24456422280112, -96.16715052795644 35.24655522321487, -96.158283526014 35.24651822390427, -96.15829952381006 35.23918572302446, -96.16051652494606 35.23914322188543, -96.16716552709956 35.23914322213507))"
POUWaDEOK_S1741,"POLYGON ((-96.16716552709956 35.23914322213507, -96.17588562042293 35.23914322129018, -96.17588543832142 35.23930722185378, -96.17588143900022 35.24292122184635, -96.17587852997845 35.24659222229008, -96.16715052795644 35.24655522321487, -96.16716552755193 35.24456422280112, -96.16716552709956 35.23914322213507))"
POUWaDEOK_S1742,"POLYGON ((-99.11364826671581 35.17674156266954, -99.11365026759532 35.17495206197502, -99.13117527202427 35.17491806154386, -99.13107577246312 35.1821640633051, -99.12912727177756 35.18218106237487, -99.11364218632326 35.18218106334298, -99.11364826671581 35.17674156266954))"
POUWaDEOK_S1743,"POLYGON ((-96.41246410024232 35.37015323347285, -96.41467360127344 35.37015323293794, -96.42354980354428 35.37015323249873, -96.42356560353014 35.37749223435113, -96.40583459933029 35.3775292349188, -96.40582159892213 35.37013673389366, -96.40803459822841 35.37015323345913, -96.41246410024232 35.37015323347285))"
POUWaDEOK_S1744,"POLYGON ((-97.67080940904965 35.21285664236773, -97.67081440833144 35.21104964169439, -97.67303090935195 35.21102314240259, -97.67968191145984 35.21102314144286, -97.6796819119167 35.21463714244256, -97.67302090982896 35.21463714242462, -97.67080391651483 35.21466364246763, -97.67080940904965 35.21285664236773))"
POUWaDEOK_S1745,"POLYGON ((-94.67302213200205 35.26751029979936, -94.67522014153045 35.26754330013497, -94.68181414263753 35.26754329948336, -94.68181414367072 35.27115729993135, -94.67525064112832 35.27115730091107, -94.67305264097837 35.27112430074003, -94.67302213200205 35.26751029979936))"
POUWaDEOK_S1746,"POLYGON ((-94.6818766422647 35.26032230026391, -94.6818141427962 35.262127298161, -94.68181414263753 35.26754329948336, -94.67522014153045 35.26754330013497, -94.67302213200205 35.26751029979936, -94.67299113985071 35.26391179905462, -94.67297614065166 35.26211329947851, -94.67296113970998 35.26031429820181, -94.6818766422647 35.26032230026391))"
POUWaDEOK_S1747,"POLYGON ((-94.69065514552865 35.26755079884377, -94.69065314545379 35.26935779927152, -94.69065014511135 35.27116479984356, -94.69064514636904 35.27485130039603, -94.68187664330341 35.27484780238596, -94.68181414354079 35.27296430094137, -94.68181414367072 35.27115729993135, -94.68181414263753 35.26754329948336, -94.68845364508303 35.26754329951219, -94.69065514552865 35.26755079884377))"
POUWaDEOK_S1748,"POLYGON ((-94.69066514516544 35.2603292980481, -94.69065514552865 35.26755079884377, -94.68845364508303 35.26754329951219, -94.68181414263753 35.26754329948336, -94.6818141427962 35.262127298161, -94.6818766422647 35.26032230026391, -94.68630264395205 35.26032629920454, -94.69066514516544 35.2603292980481))"
POUWaDEOK_S1749,"POLYGON ((-97.17813148656636 33.8097718752926, -97.19125708458441 33.80976227468904, -97.19563926795672 33.8097551668312, -97.19565914206204 33.82430732316264, -97.17814728725583 33.82431551512335, -97.17813148656636 33.8097718752926))"
POUWaDEOK_S1750,"POLYGON ((-97.19563926795672 33.8097551668312, -97.19783097014 33.80974259521371, -97.2040837437826 33.80973592672117, -97.20439207186938 33.80973486052654, -97.20441506485615 33.82429913632834, -97.19565914206204 33.82430732316264, -97.19563926795672 33.8097551668312))"
POUWaDEOK_S1751,"POLYGON ((-97.19563926795672 33.8097551668312, -97.19558552771586 33.8024347733802, -97.1954847806512 33.8006337799039, -97.19549372557259 33.79883328115994, -97.19547676495073 33.79523205959175, -97.19766491574498 33.7952365696691, -97.19985358901587 33.79526145989391, -97.20423022627222 33.79529064170995, -97.20410538434423 33.80789369407748, -97.2040837437826 33.80973592672117, -97.19783097014 33.80974259521371, -97.19563926795672 33.8097551668312))"
POUWaDEOK_S1752,"POLYGON ((-97.19558552771586 33.8024347733802, -97.19563926795672 33.8097551668312, -97.19125708458441 33.80976227468904, -97.17813148656636 33.8097718752926, -97.17812788147886 33.80782431070336, -97.178137416506 33.80241541693106, -97.18032417224089 33.80241065943061, -97.19558552771586 33.8024347733802))"
POUWaDEOK_S1753,"POLYGON ((-96.37050542137553 33.72951962980125, -96.3792128106645 33.72949787727746, -96.37921640902837 33.73489988480794, -96.37915907788937 33.73670043538271, -96.37050863847209 33.73671706350272, -96.37052502959482 33.73492159035457, -96.37051849394554 33.73312094117622, -96.37050542137553 33.72951962980125))"
POUWaDEOK_S1754,"POLYGON ((-95.62217188085611 35.15958373412845, -95.62219738091117 35.16142588432074, -95.62219738097197 35.16692723580126, -95.61330646539403 35.166927240172, -95.61335537806876 35.15969923424696, -95.62217188085611 35.15958373412845))"
POUWaDEOK_S1755,"POLYGON ((-95.6221463804923 35.15250823249068, -95.62214638100257 35.1579292341094, -95.62217188085611 35.15958373412845, -95.61335537806876 35.15969923424696, -95.61333020689079 35.15250823361694, -95.6221463804923 35.15250823249068))"
POUWaDEOK_S1756,"POLYGON ((-95.6221463804923 35.15250823249068, -95.61333020689079 35.15250823361694, -95.61331837078251 35.14892073306767, -95.61552187804568 35.14889423274496, -95.62214638007303 35.14889423174892, -95.6221463804923 35.15250823249068))"
POUWaDEOK_S1757,"POLYGON ((-95.62219738097197 35.16692723580126, -95.62219738091117 35.16142588432074, -95.62217188085611 35.15958373412845, -95.62659288137063 35.15952673358191, -95.62661838237179 35.16136843397697, -95.6266183822126 35.16692723538996, -95.62219738097197 35.16692723580126))"
POUWaDEOK_S1758,"POLYGON ((-95.89960745185927 35.14893721879965, -95.89960745170036 35.15074421901155, -95.89955196606179 35.15255221965599, -95.89734261404821 35.15255221980684, -95.8950947590136 35.15252680779114, -95.89513445110305 35.15215521968681, -95.895186450411 35.14892471925531, -95.89960745185927 35.14893721879965))"
POUWaDEOK_S1759,"POLYGON ((-95.89960745185927 35.14893721879965, -95.90181745241523 35.14893721877198, -95.90181745228215 35.15074421893998, -95.90176212499463 35.15255221982068, -95.89955196606179 35.15255221965599, -95.89960745170036 35.15074421901155, -95.89960745185927 35.14893721879965))"
POUWaDEOK_S1760,"POLYGON ((-95.89509245838224 35.15614072008651, -95.89292345108478 35.15611521996343, -95.89071345053227 35.15611522031158, -95.89071294995486 35.15250122032912, -95.8929229504553 35.15250122008604, -95.8950947590136 35.15252680779114, -95.89509245838224 35.15614072008651))"
POUWaDEOK_S1761,"POLYGON ((-95.8950947590136 35.15252680779114, -95.89734261404821 35.15255221980684, -95.89955196606179 35.15255221965599, -95.90176212499463 35.15255221982068, -95.90402745366254 35.15255221901355, -95.90402745330505 35.15797321963082, -95.90398045302845 35.15969421271507, -95.89509145178549 35.15967522095954, -95.89509245838224 35.15614072008651, -95.8950947590136 35.15252680779114))"
POUWaDEOK_S1762,"POLYGON ((-96.71077866516714 35.20841518957955, -96.71077866488012 35.2066081887024, -96.71520266582903 35.20659631373357, -96.71520266609342 35.21022318975305, -96.71080875215337 35.2102231898704, -96.71077866516714 35.20841518957955))"
POUWaDEOK_S1763,"POLYGON ((-96.23143605837561 33.75852225715827, -96.23144488751036 33.75672167109159, -96.24019945895267 33.75675040864078, -96.24019883322802 33.75855098581082, -96.23143605837561 33.75852225715827))"
POUWaDEOK_S1764,"POLYGON ((-96.21833359839326 33.75848609603651, -96.22269884846301 33.75849287039667, -96.22268631019315 33.7620940463482, -96.21832528005356 33.762087278398, -96.21833359839326 33.75848609603651))"
POUWaDEOK_S1765,"POLYGON ((-96.22269884846301 33.75849287039667, -96.23143605837561 33.75852225715827, -96.23140956853025 33.76392398854887, -96.2313738372472 33.76574582517901, -96.22266650834388 33.76569513400909, -96.22268631019315 33.7620940463482, -96.22269884846301 33.75849287039667))"
POUWaDEOK_S1766,"POLYGON ((-96.23143605837561 33.75852225715827, -96.24019883322802 33.75855098581082, -96.24019041954688 33.76035156860041, -96.2402014714558 33.76377599047453, -96.24018323251754 33.76395285869876, -96.24022570311976 33.76575187713651, -96.23800096077267 33.76576980267533, -96.23573541569203 33.76577148117705, -96.2313738372472 33.76574582517901, -96.23140956853025 33.76392398854887, -96.23143605837561 33.75852225715827))"
POUWaDEOK_S1767,"POLYGON ((-96.22271080937071 33.75489167469744, -96.23145371623878 33.75492108070338, -96.23144488751036 33.75672167109159, -96.23143605837561 33.75852225715827, -96.22269884846301 33.75849287039667, -96.22271080937071 33.75489167469744))"
POUWaDEOK_S1768,"POLYGON ((-96.22271080937071 33.75489167469744, -96.22269884846301 33.75849287039667, -96.21833359839326 33.75848609603651, -96.21834191814162 33.7548848963924, -96.22271080937071 33.75489167469744))"
POUWaDEOK_S1769,"POLYGON ((-97.16081088403585 33.8533298218248, -97.16299994555008 33.85325125152062, -97.17832885790888 33.85320911494208, -97.17840313409387 33.86773925334195, -97.17596179613706 33.86775043864952, -97.16307184010354 33.8677874863803, -97.16088198537408 33.86780052435778, -97.16093459229893 33.86601239883785, -97.16086432440024 33.86421370501813, -97.16081088403585 33.8533298218248))"
POUWaDEOK_S1770,"POLYGON ((-97.04546176289377 35.37121320197592, -97.04546176186778 35.3694062016643, -97.05426396386724 35.36940619926416, -97.05435276542755 35.37665020237915, -97.04551818601452 35.37663869373563, -97.04546176284789 35.37482720268579, -97.04546176289377 35.37121320197592))"
POUWaDEOK_S1771,"POLYGON ((-94.61119811430648 35.11648927450419, -94.61130061393283 35.12367427665793, -94.60886111347899 35.12363027634407, -94.60665211258353 35.12363027628846, -94.60665211196911 35.11826327614399, -94.60663961181295 35.11646727499876, -94.61119811430648 35.11648927450419))"
POUWaDEOK_S1772,"POLYGON ((-94.62003511633691 35.12009727571014, -94.62003511679283 35.1237182756816, -94.61565870285702 35.12371827694367, -94.61561711537387 35.12191027586542, -94.61561711470334 35.12010327570275, -94.62003511633691 35.12009727571014))"
POUWaDEOK_S1773,"POLYGON ((-94.62445411758299 35.12371827525995, -94.62445412538725 35.13097329876585, -94.62003512469815 35.13099529835642, -94.62003511679283 35.1237182756816, -94.62445411758299 35.12371827525995))"
POUWaDEOK_S1774,"POLYGON ((-94.61564011497691 35.11648327479414, -94.61561711497092 35.11829327559206, -94.61561711470334 35.12010327570275, -94.61561711537387 35.12191027586542, -94.61565870285702 35.12371827694367, -94.61348461470926 35.12371827610733, -94.61130061393283 35.12367427665793, -94.61119811430648 35.11648927450419, -94.61564011497691 35.11648327479414))"
POUWaDEOK_S1775,"POLYGON ((-94.62003511633691 35.12009727571014, -94.61561711470334 35.12010327570275, -94.61561711497092 35.11829327559206, -94.61564011497691 35.11648327479414, -94.62008211571357 35.11647663370032, -94.6200351165979 35.11828677451941, -94.62003511633691 35.12009727571014))"
POUWaDEOK_S1776,"POLYGON ((-96.29223505662775 33.75847244210783, -96.29653899509168 33.75849543857181, -96.30091318547383 33.75851870100654, -96.30957974456429 33.75856405660515, -96.30960632825045 33.76576694362793, -96.30307179020367 33.76573252500177, -96.30091184118652 33.76571419898146, -96.29648227401826 33.76569742123891, -96.29224355802144 33.76567494508939, -96.2922504958516 33.76387436508166, -96.29219683856974 33.76207350540984, -96.29223505662775 33.75847244210783))"
POUWaDEOK_S1777,"POLYGON ((-96.29224355802144 33.76567494508939, -96.29648227401826 33.76569742123891, -96.30091184118652 33.76571419898146, -96.30307179020367 33.76573252500177, -96.30960632825045 33.76576694362793, -96.3096034876143 33.77290294570884, -96.29440145820564 33.77290294647859, -96.29226463456246 33.77293870788097, -96.29228267722947 33.76752833647034, -96.29224355802144 33.76567494508939))"
POUWaDEOK_S1778,"POLYGON ((-96.27482832465651 33.76735630043272, -96.27483370472264 33.76560417919634, -96.2835477498179 33.76565796883954, -96.28357735638974 33.7675587608759, -96.28354569112852 33.77836211244357, -96.28352727619524 33.78015816584401, -96.27478945413424 33.78014494810183, -96.27480056507147 33.77473018614909, -96.27482832465651 33.76735630043272))"
POUWaDEOK_S1779,"POLYGON ((-94.47603458941758 35.28150431214162, -94.47821108998902 35.28150281208216, -94.47824909074677 35.28889831331519, -94.46052408632104 35.28891931397428, -94.460531079159 35.28153131329552, -94.46274658633456 35.28150431237741, -94.47603458941758 35.28150431214162))"
POUWaDEOK_S1780,"POLYGON ((-97.09124360800995 33.77696242009472, -97.09342270893345 33.7769345448712, -97.09998567885035 33.77693430753204, -97.10654864760855 33.7769336971658, -97.10873615938939 33.77696733475069, -97.10873706668234 33.78063061056399, -97.09998653237358 33.78057882326422, -97.09123545835044 33.78052637535757, -97.09124360800995 33.77696242009472))"
POUWaDEOK_S1781,"POLYGON ((-97.09123545835044 33.78052637535757, -97.09998653237358 33.78057882326422, -97.10873706668234 33.78063061056399, -97.10873251621777 33.78435117697588, -97.09341744718925 33.78433737710068, -97.09122956231109 33.78435898139148, -97.09123545835044 33.78052637535757))"
POUWaDEOK_S1782,"POLYGON ((-97.09998567885035 33.77693430753204, -97.09998653237358 33.78057882326422, -97.09123545835044 33.78052637535757, -97.09124360800995 33.77696242009472, -97.09126474780929 33.76795958909615, -97.09130256162567 33.76618700870159, -97.09345571333456 33.76615558855802, -97.10001200882905 33.76613830932448, -97.09998482104461 33.76793148219809, -97.09998567885035 33.77693430753204))"
POUWaDEOK_S1783,"POLYGON ((-98.79957219543924 35.24767009081512, -98.80402861470476 35.24769894008832, -98.80399819607847 35.24948796630657, -98.8039981963813 35.25309109158515, -98.80405119656636 35.25489809364462, -98.79967820933432 35.254898091675, -98.79962475127323 35.25123319143159, -98.79957219543924 35.24767009081512))"
POUWaDEOK_S1784,"POLYGON ((-98.79957219543924 35.24767009081512, -98.79962475127323 35.25123319143159, -98.79766319445044 35.25118309127773, -98.7954501944369 35.25118309191686, -98.79545019384435 35.24940604019447, -98.79547619450591 35.24762159172568, -98.79957219543924 35.24767009081512))"
POUWaDEOK_S1785,"POLYGON ((-94.84035517948713 35.20230127954969, -94.84089918019316 35.202305265573, -94.84089917966705 35.20592128054535, -94.83647517933682 35.20592328072662, -94.83647517901548 35.20230501256407, -94.84035517948713 35.20230127954969))"
POUWaDEOK_S1786,"POLYGON ((-94.94919170917265 35.21709977733164, -94.95140370979372 35.21709477756838, -94.95141821094367 35.22071827759466, -94.94699420843945 35.220727278199, -94.94697970813004 35.21710377758862, -94.94919170917265 35.21709977733164))"
POUWaDEOK_S1787,"POLYGON ((-98.85252121593727 35.35111160673166, -98.85252721579461 35.34930310578158, -98.8703042198505 35.3494021050435, -98.87037522112496 35.3639011074109, -98.85248121710445 35.36372810830651, -98.85252121593727 35.35111160673166))"
POUWaDEOK_S1788,"POLYGON ((-96.41246410024232 35.37015323347285, -96.41467360127344 35.37015323293794, -96.41467360124997 35.3737672342115, -96.41247060021988 35.37376723401275, -96.41246410024232 35.37015323347285))"
POUWaDEOK_S1789,"POLYGON ((-96.75058845740526 35.23205219189761, -96.75059067716971 35.23567813865214, -96.74616567608042 35.23568819242956, -96.74616312082749 35.23206319182378, -96.75058845740526 35.23205219189761))"
POUWaDEOK_S1790,"POLYGON ((-96.75058845740526 35.23205219189761, -96.75501167778059 35.23204119125855, -96.75501567780903 35.23566619230644, -96.75059067716971 35.23567813865214, -96.75058845740526 35.23205219189761))"
POUWaDEOK_S1791,"POLYGON ((-97.46789685951764 35.22748315465244, -97.46789685930258 35.22567615454562, -97.47672286115331 35.22567815414402, -97.4766778618705 35.23299615569232, -97.46792885863947 35.23297615679673, -97.46789685902812 35.23109715545815, -97.46789685951764 35.22748315465244))"
POUWaDEOK_S1792,"POLYGON ((-95.73402841728648 35.26060224670202, -95.73845391766554 35.26064324743946, -95.73845441866492 35.26421624714582, -95.73401441701287 35.26421124830831, -95.73402841728648 35.26060224670202))"
POUWaDEOK_S1793,"POLYGON ((-95.73845391766554 35.26064324743946, -95.73402841728648 35.26060224670202, -95.7340274160111 35.25338274576532, -95.73623991737408 35.25340224608428, -95.73845291747298 35.25340224526794, -95.73845391766554 35.26064324743946))"
POUWaDEOK_S1794,"POLYGON ((-98.74095217581012 35.18256283259687, -98.74317567543531 35.18257708316891, -98.74984617813178 35.18257708209532, -98.74984617813938 35.18799808311618, -98.74978901223844 35.18990517572066, -98.74535017701514 35.18992058365527, -98.74090317588454 35.1899360840744, -98.74095217581012 35.18256283259687))"
POUWaDEOK_S1795,"POLYGON ((-98.73218467335454 35.18994308471642, -98.74090317588454 35.1899360840744, -98.7409441760059 35.1971710852952, -98.73881517650655 35.19717808491756, -98.73218117419076 35.19717808581155, -98.73218467335454 35.18994308471642))"
POUWaDEOK_S1796,"POLYGON ((-96.50941851651103 33.81129644377729, -96.50945160483224 33.80949997889022, -96.51598943576937 33.80953169256941, -96.51803789786153 33.80952766000466, -96.51819151898917 33.82390398503355, -96.5094070161458 33.82392394604579, -96.5094185172477 33.82210694589373, -96.50941851651103 33.81129644377729))"
POUWaDEOK_S1797,"POLYGON ((-96.50517225079062 33.78774347267915, -96.51829988636926 33.78778970187371, -96.51827224947611 33.79319121806295, -96.51828024153619 33.79498526289329, -96.50516761790088 33.79494484935829, -96.50075768019205 33.79492985747147, -96.50077401307811 33.78943498827359, -96.50079091285141 33.78773780311978, -96.50517225079062 33.78774347267915))"
POUWaDEOK_S1798,"POLYGON ((-96.54425152971876 33.88581638935281, -96.54425153027286 33.88945495641254, -96.54207702980455 33.88945495652669, -96.54207552926053 33.88584095577644, -96.54425152971876 33.88581638935281))"
POUWaDEOK_S1799,"POLYGON ((-96.54207702980455 33.88945495652669, -96.54425153027286 33.88945495641254, -96.54425153071482 33.89306895665638, -96.54207852951647 33.89306895732503, -96.54207702980455 33.88945495652669))"
POUWaDEOK_S1800,"POLYGON ((-96.44864950409961 33.84551795292715, -96.44863650278585 33.84187045189157, -96.44862350275073 33.83825195154187, -96.45297300313688 33.83828245126632, -96.4659865069892 33.8383729501158, -96.46605000546411 33.84376395201293, -96.46606980412825 33.84547994999848, -96.46385400604015 33.84547995197194, -96.46167800598174 33.84547995207478, -96.45081900315195 33.84547995245347, -96.44864950409961 33.84551795292715))"
POUWaDEOK_S1801,"POLYGON ((-96.44864950409961 33.84551795292715, -96.45081900315195 33.84547995245347, -96.46167800598174 33.84547995207478, -96.46385400604015 33.84547995197194, -96.46606980412825 33.84547994999848, -96.46607121048909 33.84560095521131, -96.46609080393415 33.84728695029867, -96.46615650738242 33.85291295307526, -96.46170600679979 33.85289995377549, -96.44867650346217 33.85286395415436, -96.44864950409961 33.84551795292715))"
POUWaDEOK_S1802,"POLYGON ((-98.55747013392052 35.24033710235563, -98.55746713444047 35.24395110300545, -98.55303913327593 35.24396410343413, -98.55304213348037 35.240346851928, -98.55747013392052 35.24033710235563))"
POUWaDEOK_S1803,"POLYGON ((-96.89273630509169 35.33784936861346, -96.89112399525533 35.3378777851164, -96.89076326149103 35.3380590514598, -96.89049963374057 35.33797986370676, -96.89053907179571 35.33696961380768, -96.88985885802008 35.33605363864475, -96.88986758252953 35.33543772641951, -96.89036928832739 35.3353838730178, -96.8906303407624 35.33463154637274, -96.88988461808897 35.33423498195809, -96.88989496449422 35.33350447459212, -96.89101155585485 35.33341504449119, -96.8909797184441 35.33267740110545, -96.89259582714912 35.33268620970033, -96.89266862573299 35.33377584057411, -96.8943390806772 35.33379590702594, -96.89432498733835 35.33511090733325, -96.89377216804974 35.33506598906045, -96.89298989271556 35.33539653558444, -96.89297636540724 35.33596473121481, -96.89146884549649 35.3363332150746, -96.89151672082359 35.3369821028549, -96.891921164892 35.33709266533281, -96.89430358082564 35.33710744121125, -96.89428351612588 35.33895823986158, -96.89339419011306 35.33894811260559, -96.89315022749889 35.33877141600762, -96.89328298698477 35.33805623782981, -96.89273630509169 35.33784936861346))"
POUWaDEOK_S1804,"POLYGON ((-94.5221401012132 35.25995087169789, -94.51328709784306 35.25995830665848, -94.51343709777834 35.24544030342344, -94.52232010004469 35.24536880315122, -94.52228909913579 35.24719330372479, -94.52228910009788 35.25995045621567, -94.5221401012132 35.25995087169789))"
POUWaDEOK_S1805,"POLYGON ((-94.5221401012132 35.25995087169789, -94.5221401019047 35.27260730793392, -94.52214960147482 35.27439530878154, -94.51330409914883 35.27436330909288, -94.51328709784306 35.25995830665848, -94.5221401012132 35.25995087169789))"
POUWaDEOK_S1806,"POLYGON ((-98.58596313340252 35.13795708281802, -98.58946913445448 35.13794908417487, -98.59246813514258 35.13794908270996, -98.59688763620939 35.13794908279473, -98.60099759875598 35.13794908251646, -98.60099013824633 35.14629108321026, -98.58704913767995 35.14632199933263, -98.58362613352941 35.14633408398662, -98.58401813375249 35.14574108458907, -98.58428613360417 35.14519308439736, -98.58495313377563 35.14475408421519, -98.5853381342386 35.14455708378321, -98.58533913348174 35.1442570843108, -98.58516113391124 35.143931083378, -98.58454900713765 35.14360025611408, -98.583239133441 35.1430030838869, -98.58232613249412 35.1424160835919, -98.58220513272551 35.14210408369494, -98.58228113232737 35.14176908373746, -98.58252775793562 35.14157308374796, -98.58262913239533 35.14109708366069, -98.58329513275011 35.14052008335042, -98.58362913303969 35.14039208308193, -98.58402613375016 35.14040608339008, -98.58534513345364 35.14080908345171, -98.58595513342675 35.14088608301044, -98.58596313340252 35.13795708281802))"
POUWaDEOK_S1807,"POLYGON ((-96.47036250549337 33.80934494505303, -96.47472450694342 33.80935494466972, -96.47470250752056 33.81115744517209, -96.47470250757888 33.81295944554141, -96.47035150670069 33.81294994549074, -96.47036250549337 33.80934494505303))"
POUWaDEOK_S1808,"POLYGON ((-96.47036250549337 33.80934494505303, -96.46600150539435 33.80933594469148, -96.46601250463641 33.80562844434573, -96.4703735054605 33.80562094459906, -96.47036250549337 33.80934494505303))"
POUWaDEOK_S1809,"POLYGON ((-96.47909650787138 33.80562094348462, -96.48127150825493 33.80562094344734, -96.48342300842248 33.80565544409015, -96.48338650972623 33.80937294425826, -96.4790745076659 33.8093639441734, -96.47909650812974 33.80742794450402, -96.47909650787138 33.80562094348462))"
POUWaDEOK_S1810,"POLYGON ((-96.47909650787138 33.80562094348462, -96.47909650812974 33.80742794450402, -96.4790745076659 33.8093639441734, -96.47472450694342 33.80935494466972, -96.47474650657213 33.80742794392379, -96.47474650677202 33.80562094421258, -96.47909650787138 33.80562094348462))"
POUWaDEOK_S1811,"POLYGON ((-96.4660075046741 33.81293094606207, -96.46817950562092 33.81294994620917, -96.47035150670069 33.81294994549074, -96.47035800677867 33.81656394639889, -96.46818550597484 33.8165639470668, -96.46601350568974 33.81652594650042, -96.4660075046741 33.81293094606207))"
POUWaDEOK_S1812,"POLYGON ((-96.46603650445293 33.79839694268399, -96.47039650515768 33.79839294308516, -96.47038500524286 33.80200694352219, -96.46602450406101 33.80201444433003, -96.46603650445293 33.79839694268399))"
POUWaDEOK_S1813,"POLYGON ((-96.46174150195898 33.79478234465145, -96.46604750450089 33.79477894265792, -96.46603650445293 33.79839694268399, -96.46174150279556 33.79840094300125, -96.46174150195898 33.79478234465145))"
POUWaDEOK_S1814,"POLYGON ((-96.45739250093202 33.794786344437, -96.46174150195898 33.79478234465145, -96.46174150279556 33.79840094300125, -96.45739250209137 33.79840444343217, -96.45739250093202 33.794786344437))"
POUWaDEOK_S1815,"POLYGON ((-96.46600150539435 33.80933594469148, -96.47036250549337 33.80934494505303, -96.47035150670069 33.81294994549074, -96.46817950562092 33.81294994620917, -96.4660075046741 33.81293094606207, -96.46600150539435 33.80933594469148))"
POUWaDEOK_S1816,"POLYGON ((-96.46174150279556 33.79840094300125, -96.46603650445293 33.79839694268399, -96.46602450406101 33.80201444433003, -96.46174200309837 33.80202194399247, -96.46174150279556 33.79840094300125))"
POUWaDEOK_S1817,"POLYGON ((-96.46600150539435 33.80933594469148, -96.4660075046741 33.81293094606207, -96.46384350500357 33.81291194545211, -96.46166850394707 33.81291194589099, -96.46166850341594 33.81111444588571, -96.46170550374275 33.80931695394667, -96.46600150539435 33.80933594469148))"
POUWaDEOK_S1818,"POLYGON ((-96.3706330888733 35.36460923467261, -96.37065858912189 35.36281223429744, -96.3795225911546 35.36285223361592, -96.37952258786068 35.37753460787624, -96.37045658985242 35.37758423641091, -96.3704781635028 35.3754215981571, -96.3706330888733 35.36460923467261))"
POUWaDEOK_S1819,"POLYGON ((-96.36610158172687 35.2793142188001, -96.36610158002854 35.27750909467477, -96.37041258154267 35.27751134419617, -96.37040758324221 35.27931692217246, -96.36610158172687 35.2793142188001))"
POUWaDEOK_S1820,"POLYGON ((-97.65331088317963 35.33380807391455, -97.64455839915998 35.33374105833854, -97.64011940742041 35.33370704983269, -97.64013642728619 35.32647404752444, -97.64305640211866 35.32647405814479, -97.64433947609717 35.32792391073792, -97.64575664014041 35.32942686703539, -97.64940172674453 35.33173510285985, -97.65115501260604 35.3327614679464, -97.65331101289145 35.33333272547375, -97.65331088317963 35.33380807391455))"
POUWaDEOK_S1821,"POLYGON ((-97.64455839915998 35.33374105833854, -97.65331088317963 35.33380807391455, -97.65330097493337 35.34090107711013, -97.64454187904084 35.34090106017963, -97.64454189370143 35.33553105894813, -97.64455839915998 35.33374105833854))"
POUWaDEOK_S1822,"POLYGON ((-98.70915716240911 35.12005157388656, -98.71066016302755 35.12005507350016, -98.71286916333736 35.12005507315643, -98.71507916444645 35.12003319839544, -98.71507916504281 35.12366907364941, -98.7083976625792 35.12366907517289, -98.7061361625594 35.12366357394327, -98.70615266214342 35.12185857437201, -98.70624116207281 35.12151907419177, -98.70917116323663 35.12150207337071, -98.70915716240911 35.12005157388656))"
POUWaDEOK_S1823,"POLYGON ((-98.7061361625594 35.12366357394327, -98.7083976625792 35.12366907517289, -98.71507916504281 35.12366907364941, -98.71507916474685 35.1272830745209, -98.70612116226656 35.12727894991298, -98.7061361625594 35.12366357394327))"
POUWaDEOK_S1824,"POLYGON ((-98.01986899814372 35.22723512715263, -98.01986849761967 35.22542812758888, -98.02208049910627 35.22542812712719, -98.02208099858753 35.22723512670022, -98.01986899814372 35.22723512715263))"
POUWaDEOK_S1825,"POLYGON ((-97.89173197370319 35.33064315219775, -97.89616197558814 35.33064315155256, -97.89837697531735 35.33064315189222, -97.9006619759305 35.33062415181782, -97.90068697652957 35.33426115185261, -97.89618930835665 35.33425610959688, -97.89177247465555 35.33425116219045, -97.89173197428509 35.33245015224114, -97.89173197370319 35.33064315219775))"
POUWaDEOK_S1826,"POLYGON ((-97.79459394927488 35.33442915752772, -97.80633495270646 35.33444115660302, -97.80787045263587 35.33442615689877, -97.81264795477232 35.33442115613403, -97.81313995470502 35.34122915733602, -97.81310095448028 35.34165315803027, -97.81010095392384 35.34165715807889, -97.79679295056624 35.34165716142709, -97.79533495057215 35.34164865922222, -97.79456619909668 35.33799065867415, -97.79459394927488 35.33442915752772))"
POUWaDEOK_S1827,"POLYGON ((-97.88308697206749 35.34332665484271, -97.88305998237223 35.3415196544961, -97.88524747340141 35.34147115405028, -97.89181297429963 35.34147115331144, -97.8918129750395 35.34327815425282, -97.8852739731058 35.34327815458572, -97.88308697206749 35.34332665484271))"
POUWaDEOK_S1828,"POLYGON ((-97.86553396712895 35.33433915395752, -97.87441396981274 35.33429165381767, -97.88295197201114 35.33424215304762, -97.88305998237223 35.3415196544961, -97.88308697206749 35.34332665484271, -97.88316797353532 35.34882615521497, -97.87471696677603 35.34885122150513, -97.86585396893599 35.34887615626432, -97.86553396712895 35.33433915395752))"
POUWaDEOK_S1829,"POLYGON ((-97.8481439636284 35.34523615674623, -97.84820496382282 35.34875915681272, -97.83892895750247 35.34845924390279, -97.83892896137871 35.34523615677423, -97.8481439636284 35.34523615674623))"
