OID_,SensorCode,SensorID,SensorLabel,Comment,Description,isPublished,LocationName,LocationCode,LocationID,SubLocationCode,TimeSeriesType,Parameter,UnitOfMeasure,UtcOffset,ComputationMethod,ComputationPeriod,LastModifiedTime,ExtendedAttributeValues,ParameterLabel
431,Stage.Daily Average@43Q 05900,7dc38718740d4213920f5be684981377,Daily Average,,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,2/12/2021 21:49:26,[],Stage
432,Discharge.Daily Average@43Q 05900,c0925856c3c74440afd2045c7f0dbc7c,Daily Average,,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
433,Water Temp.Daily Average@43Q 05900,d4e34684c10c425e8ea44475efb7dcfa,Daily Average,,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,2/12/2021 21:49:48,[],Water Temp
434,Discharge.discharge@43Q 05900,d255f7a88f6a4c4a83f505c7752873a9,discharge,,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
435,Water Temp.water temp@43Q 05900,5a841c1916234ae691cea1b2be111867,water temp,raw water temp,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,2/2/2021 6:16:16,[],Water Temp
436,Stage.working@43Q 05900,6fe27b1fc1784de39fc978ee0adc849b,working,,,1,Canyon Creek @ ZooMontana,43Q 05900,d0bfb1458a204d6494ccb142c5739d40,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
437,Discharge.Daily Average@43BJ 03800,94ceafeaa0154aa8848f4c4ecec2323f,Daily Average,Daily average stage from strip-chart recorder,Daily average discharge for station based on daily average stage,1,Boulder River below Natural Bridge,43BJ 03800,09783bb88ab443659be62464b6ee004f,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
438,Discharge.Daily Average@43BJ 05200,8b7caf9804b9442d85265e5fa8a9a551,Daily Average,Based on daily average stage from water level recorder,Daily average flow for station,1,East Boulder River above Craft Ditch,43BJ 05200,929f8ff4b9f44abda530c00deea3eb66,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
439,Discharge.Daily Average@43BJ 05800,5caacfa5427644879c6cb9882a558d3a,Daily Average,Computed based on daily average stage values,Daily average discharge,1,Lower East Boulder River,43BJ 05800,e40102a832504aa1838676f081301609,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
440,Discharge.Daily Average@43BJ 07200,60989d8a8dbd4823a99276e143bd9b1b,Daily Average,Based on daily average water level,Daily average discharge for station,1,West Boulder River at Ranger Station at Forest Boundary,43BJ 07200,dc7fbd6a2d0d44efaf821000ed810ba2,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
441,Discharge.Daily Average@43BJ 07800,6227a8d778364bc4afe99253ffadb2ff,Daily Average,Based on daily average stage values from water-level logger,Daily average discharge for station,1,West Boulder River at McLeod,43BJ 07800,325a5122513e4b0d8655079f5e4ed0d3,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
442,Discharge.Daily Average@43BJ 09000,550f4e8801e0456a85535649713c7bce,Daily Average,based on daily average stage from strip-chart recorder,Daily average discharge based on daily average stage,1,Boulder River 5 Miles Upstream of Big Timber,43BJ 09000,46e228de5abb4f448e76fd8dc6a72438,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Discharge
443,Water Temp.water temp@41O 04000,4d6f5ba1369048f8981784d2ea98e2f4,water temp,,,1,Teton River at Saylor Bridge,41O 04000,3843584356604980adb399a56de1aa8a,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,3/22/2021 15:55:36,[],Water Temp
444,Water Temp.water temp@76HB 01000,692be322ce7845ecb4487e57c3e3ce85,water temp,,,1,Lolo Creek Below Granite Creek,76HB 01000,eb78f1bcc14841f3af33575c9259d6ec,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,3/22/2021 22:51:52,[],Water Temp
445,Discharge.discharge@41O 04000,f0876657da68481d8c5fd665947a1061,discharge,,,1,Teton River at Saylor Bridge,41O 04000,3843584356604980adb399a56de1aa8a,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,3/26/2021 16:52:32,[],Discharge
446,Water Temp.water temp@41O 04910,71c543f67780499eacc577d4ca1ed478,water temp,,,1,Upper Spring Creek,41O 04910,275adfdd3e85452080c1ffd37d3860d9,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,3/26/2021 16:50:09,[],Water Temp
447,Water Temp.water temp@41O 04990,61b95dca2a8248838c99135cac6f727e,water temp,,,1,Lower Spring Creek,41O 04990,2336346cd29543789b2164566b7610e4,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,3/26/2021 16:50:55,[],Water Temp
448,Stage.working@41O 04990,b7d33faef5b4465b860ba8f9e65ff52a,working,,,1,Lower Spring Creek,41O 04990,2336346cd29543789b2164566b7610e4,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,3/26/2021 16:50:44,[],Stage
449,Stage.Stage@43B 04060,028c97ba24694f919da3a436155b4b97,Stage,,TruTrack Data,1,Mill Creek at East River Road Bridge,43B 04060,26a1ee14fb8c47769494491ea7e07ad5,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,5/13/2021 20:18:27,[],Stage
450,Water Temp.water temp@43B 02050,d148f422e77a4b64a5cd8746fbcb1539,water temp,,,1,Park Branch Canal below Eightmile flume,43B 02050,a485553abb2a4bf98aac36c01ae0aa9e,,ProcessorBasic,TW,degF,-PT7H,Unknown,Unknown,5/17/2021 18:17:46,[],Water Temp
451,Stage.working@43B 02050,4b787b591e8248d39b9c2ee1d6237920,working,,,1,Park Branch Canal below Eightmile flume,43B 02050,a485553abb2a4bf98aac36c01ae0aa9e,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 18:18:59,[],Stage
452,Discharge.discharge@42C 10100,b44f53a73d1d496ab882a36b4dbf9228,discharge,,,1,T&Y Canal at Cemetery Rd Bridge,42C 10100,06dd519adef24111899d2bbb4baa93a6,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,5/17/2021 20:01:21,[],Discharge
453,Water Temp.water temp@42C 10100,60508b6d49084b1ebedaf597d19a41a5,water temp,,,1,T&Y Canal at Cemetery Rd Bridge,42C 10100,06dd519adef24111899d2bbb4baa93a6,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 19:58:19,[],Water Temp
454,Stage.working@42C 10100,ce85f11fe82e4f7baac34a694f459966,working,,,1,T&Y Canal at Cemetery Rd Bridge,42C 10100,06dd519adef24111899d2bbb4baa93a6,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 19:59:40,[],Stage
455,Discharge.discharge@42C 10200,f8c99312e371434481cb0ff36ecd66d9,discharge,,,1,T&Y Canal at Signal Butte Rd Bridge,42C 10200,9a99283256264ddf8e3f8a6d1a8d4bb2,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,5/17/2021 20:05:57,[],Discharge
456,Water Temp.water temp@42C 10200,c4847425bcb3406985305b73546ea899,water temp,,,1,T&Y Canal at Signal Butte Rd Bridge,42C 10200,9a99283256264ddf8e3f8a6d1a8d4bb2,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 20:03:17,[],Water Temp
457,Stage.working@42C 10200,c422a728d16a4d43af85e886c5eb2a67,working,,,1,T&Y Canal at Signal Butte Rd Bridge,42C 10200,9a99283256264ddf8e3f8a6d1a8d4bb2,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 20:04:16,[],Stage
458,Discharge.discharge@42C 10300,d9d72db4b1514e04924f7021eaf8589d,discharge,,,1,T&Y Canal at Sundial Rd Bridge,42C 10300,a6edd88324f249438184adb4c56bc586,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,5/17/2021 20:09:18,[],Discharge
459,Stage.stage@42C 10300,7c5e2b3ea77d4ef0ad3ace508de24152,stage,,,1,T&Y Canal at Sundial Rd Bridge,42C 10300,a6edd88324f249438184adb4c56bc586,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 20:07:35,[],Stage
460,Water Temp.water temp@42C 10300,151b1986e65a465c9842d8e543171356,water temp,,,1,T&Y Canal at Sundial Rd Bridge,42C 10300,a6edd88324f249438184adb4c56bc586,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 20:06:58,[],Water Temp
461,Stage.working@42C 10300,3c421adcb24244f69928301fac88f50f,working,,,1,T&Y Canal at Sundial Rd Bridge,42C 10300,a6edd88324f249438184adb4c56bc586,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 20:07:57,[],Stage
462,Water Temp.water temp@43Q 06400,73b48d8480c946bba1f5dae06787d841,water temp,,,1,Hogans Slough below Shiloh Drain,43Q 06400,9d2a9882e97d4eceb87585743ada0405,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 18:50:54,[],Water Temp
463,Stage.working@43Q 06400,6b918dca5b7f4a539694f7d0a30cd1d5,working,,,1,Hogans Slough below Shiloh Drain,43Q 06400,9d2a9882e97d4eceb87585743ada0405,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 18:49:26,[],Stage
464,Water Temp.water temp@43Q 06300,325e24bea048484eaa45256e8276bebd,water temp,,,1,Hogans Slough above Shiloh Conservation Area,43Q 06300,90eb273adbbf4644ad9c94ad8154c39b,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 18:59:01,[],Water Temp
465,Stage.working@43Q 06300,69ea8734533e488c9014c939480e6705,working,,,1,Hogans Slough above Shiloh Conservation Area,43Q 06300,90eb273adbbf4644ad9c94ad8154c39b,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 18:58:10,[],Stage
466,Discharge.discharge@42C 10000,6ff215f70a9a494d9978d6aeec36a009,discharge,,,1,T&Y Canal below Twelve Mile Dam,42C 10000,eaf5d87d0e144b4ba9eeee5babce2681,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,5/17/2021 21:28:27,[],Discharge
467,Water Temp.water temp@42C 10000,5d4459e6e0ec4e0399e7b1b531beea5d,water temp,,,1,T&Y Canal below Twelve Mile Dam,42C 10000,eaf5d87d0e144b4ba9eeee5babce2681,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/17/2021 19:43:19,[],Water Temp
468,Stage.working@42C 10000,62b5e362a387407d98dee3bfb5b90a3e,working,,,1,T&Y Canal below Twelve Mile Dam,42C 10000,eaf5d87d0e144b4ba9eeee5babce2681,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,5/17/2021 21:23:39,[],Stage
469,Water Temp.water temp@76HB 05500,7fcfe534047940c7a302134553ac748a,water temp,,,1,S.Fork Lolo below West Butte Creek,76HB 05500,54e6d07e301a486d9ee2a1b812f9378d,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,5/27/2021 12:42:22,[],Water Temp
470,Discharge.Daily Avg Discharge@41D 08000,433a7dfbbc5148a7816000558c97c559,Daily Avg Discharge,,,1,"Big Hole near Wise River, MT",41D 08000,74e688a07b8f48e58e0080232bd86585,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,7/21/2021 23:46:43,[],Discharge
471,Water Temp.water temp@41D 08000,5adc59fc9ffa4be1b96f22b83487f366,water temp,,,1,"Big Hole near Wise River, MT",41D 08000,74e688a07b8f48e58e0080232bd86585,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,7/9/2021 14:23:17,[],Water Temp
472,Stage.working@41D 08000,93fe06279dd8418b9bc1506f450dc191,working,,,1,"Big Hole near Wise River, MT",41D 08000,74e688a07b8f48e58e0080232bd86585,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,7/21/2021 23:45:51,[],Stage
473,Discharge.Daily Average@41D 02000,d93fb860cc734dbbbf7a2d0239a88a4b,Daily Average,,,1,"Big Hole River ab Spring Cr nr Jackson, MT",41D 02000,5710540559c947489bcb300c6a978a65,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,6/30/2021 18:24:41,[],Discharge
474,Discharge.discharge@41D 02000,a585edb7d40948febbfb1cba55475aa8,discharge,,,1,"Big Hole River ab Spring Cr nr Jackson, MT",41D 02000,5710540559c947489bcb300c6a978a65,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,6/30/2021 18:20:06,[],Discharge
475,Stage.working@41D 02000,56ee6862087c43b29c26a76f63309a12,working,,,1,"Big Hole River ab Spring Cr nr Jackson, MT",41D 02000,5710540559c947489bcb300c6a978a65,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,6/30/2021 18:18:57,[],Stage
476,Discharge.Daily Average Discharge@41D 05000,57e3055d2b784daeb394306dfb1c2b45,Daily Average Discharge,,,1,"Big Hole River at Miner Creek nr Jackson, MT",41D 05000,bad58234d23b46f4a507299336777c19,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,6/30/2021 15:28:00,[],Discharge
477,Discharge.discharge@41D 05000,612ec6eb18af48c4920fcd549fa91bae,discharge,,,1,"Big Hole River at Miner Creek nr Jackson, MT",41D 05000,bad58234d23b46f4a507299336777c19,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,6/30/2021 15:27:09,[],Discharge
478,Stage.working@41D 05000,d92675de2372485db8750fb7c2ccd36c,working,,,1,"Big Hole River at Miner Creek nr Jackson, MT",41D 05000,bad58234d23b46f4a507299336777c19,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/9/2021 14:31:27,[],Stage
479,Discharge.discharge@41D 08000,6990415da551431fa38ef66fa91fe5f8,discharge,,,1,"Big Hole near Wise River, MT",41D 08000,74e688a07b8f48e58e0080232bd86585,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,7/21/2021 23:46:07,[],Discharge
480,Discharge.Daily Average Discharge@41D 01000,9cdc2d9f098549df935b652435baceeb,Daily Average Discharge,,,1,"Big Hole River near Jackson, MT",41D 01000,b2b36e508ae145048d9f2e881a9ad8a1,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,8/9/2021 14:32:07,[],Discharge
481,Discharge.discharge@41D 01000,d1bddfaf51db4dd2a7e7db5fbfacfcee,discharge,,,1,"Big Hole River near Jackson, MT",41D 01000,b2b36e508ae145048d9f2e881a9ad8a1,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,8/9/2021 14:32:15,[],Discharge
482,Stage.working@41D 01000,332dad5f46bc42008bc1aeb4f6f7db83,working,,,1,"Big Hole River near Jackson, MT",41D 01000,b2b36e508ae145048d9f2e881a9ad8a1,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/9/2021 14:32:23,[],Stage
483,Stage.Daily Average Stage@41D 08000,45c73a2a71824f8b8e5f483573d23b58,Daily Average Stage,,,1,"Big Hole near Wise River, MT",41D 08000,74e688a07b8f48e58e0080232bd86585,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,7/21/2021 23:49:06,[],Stage
484,Stage.Daily Average@40J 08900,f580e8f2f5174f10aa257c58147f74e1,Daily Average,,,1,"Beaver Creek nr Havre, MT",40J 08900,4c6adb0e7b4443e2acbc62b175111023,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,8/5/2021 13:19:56,[],Stage
485,Stage.working@40J 08900,7120e28e1ae4496f97b202fef11c2e5c,working,,,1,"Beaver Creek nr Havre, MT",40J 08900,4c6adb0e7b4443e2acbc62b175111023,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/6/2021 17:36:03,[],Stage
486,Stage.Daily Average@43B 02000,816a3a5a360440fb8dd5cd5c07fb329c,Daily Average,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,8/8/2021 3:04:12,[],Stage
487,Discharge.Daily Average@43B 02000,04cbb5334d674e88aeb382d677270a0a,Daily Average,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,8/8/2021 3:03:31,[],Discharge
488,Discharge.discharge@43B 02000,4e3f6333761e406e849b77fb783f52da,discharge,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,8/8/2021 3:03:20,[],Discharge
489,Stage.working@43B 02000,a4dd3310c2304d589a744560959ad155,working,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/8/2021 3:04:04,[],Stage
490,Discharge.Daily Average@43B 03000,5e2094ae768a427787d67755011675ca,Daily Average,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,8/8/2021 3:05:30,[],Discharge
491,Discharge.discharge@43B 03000,f301673a9f7743c8aceee9cb94af6637,discharge,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,8/8/2021 3:04:56,[],Discharge
492,Stage.Daily Average@43B 03000,924c2134db07408e9b64ccbd55f99011,Daily Average,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,8/18/2021 20:11:13,[],Stage
493,Water Temp.Daily Average@43B 03000,1ed2e3521b394f769967d22323b0cc36,Daily Average,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,8/18/2021 20:13:40,[],Water Temp
494,Water Temp.water temp@43B 03000,7c1896a2892748aab3da9b936f9da8a3,water temp,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,8/18/2021 20:12:58,[],Water Temp
495,Stage.working@43B 03000,ea08a2f30c7e4db2bd965a2b615df150,working,,,1,Paradise Canal below Yellowstone siphon,43B 03000,77b1bd725855400e8370ab5b8fc43542,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/18/2021 20:10:42,[],Stage
496,Stage.Daily Average@43B 05000,57912e936ba4404f87865eaa0b6a10ed,Daily Average,,,1,Livingston Ditch below headgate,43B 05000,c81d2b8510d74d8c8038b8a0a165da2b,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,8/18/2021 20:22:58,[],Stage
497,Discharge.Daily Average@43B 05000,8ef6c28acce64c778275b662ccdd1d84,Daily Average,,,1,Livingston Ditch below headgate,43B 05000,c81d2b8510d74d8c8038b8a0a165da2b,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,8/18/2021 20:21:52,[],Discharge
498,Discharge.discharge@43B 05000,d7ee9ede030e4aedb8d1ada7062b1c9e,discharge,,,1,Livingston Ditch below headgate,43B 05000,c81d2b8510d74d8c8038b8a0a165da2b,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,8/17/2021 14:17:51,[],Discharge
499,Stage.working@43B 05000,052305ec475b4eedb26e6ac820ba237d,working,,,1,Livingston Ditch below headgate,43B 05000,c81d2b8510d74d8c8038b8a0a165da2b,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,8/17/2021 14:18:02,[],Stage
500,Discharge.Daily Average@40J 08900,3c0e422e47614e0aa8c1b70d060b1e63,Daily Average,,,1,"Beaver Creek nr Havre, MT",40J 08900,4c6adb0e7b4443e2acbc62b175111023,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,8/20/2021 18:03:27,[],Discharge
501,Discharge.discharge@40J 08900,887741d954bc4ca2a718e0735a4acc99,discharge,,Derived discharge through stage-discharge rating,1,"Beaver Creek nr Havre, MT",40J 08900,4c6adb0e7b4443e2acbc62b175111023,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,8/20/2021 17:41:24,[],Discharge
502,Water Temp.Daily Average@43B 02000,57c813ac464e47988e67b768a44fcf01,Daily Average,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,8/31/2021 13:29:57,[],Water Temp
503,Water Temp.water temp@43B 02000,481919b60e69408487dd8943bb270103,water temp,,,1,Park Branch Canal below headgate,43B 02000,08262c2f23204a31be27374eb5363b4b,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,8/31/2021 13:30:03,[],Water Temp
504,Water Temp.Daily Average@41D 01000,d75706e1781d494aa052c444512fa836,Daily Average,,,1,"Big Hole River near Jackson, MT",41D 01000,b2b36e508ae145048d9f2e881a9ad8a1,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,8/31/2021 13:30:48,[],Water Temp
505,Water Temp.water temp@41D 01000,3ce9ddccdc0844e39f1272cc8936fb36,water temp,,,1,"Big Hole River near Jackson, MT",41D 01000,b2b36e508ae145048d9f2e881a9ad8a1,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,8/31/2021 13:30:55,[],Water Temp
506,Water Temp.Daily Average@41D 02000,3dc184509cfd40aabf77a7b7082c286e,Daily Average,,,1,"Big Hole River ab Spring Cr nr Jackson, MT",41D 02000,5710540559c947489bcb300c6a978a65,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,8/31/2021 13:30:32,[],Water Temp
507,Water Temp.water temp@41D 02000,3bcd491d4bed46d280ef2b4600ae3578,water temp,,,1,"Big Hole River ab Spring Cr nr Jackson, MT",41D 02000,5710540559c947489bcb300c6a978a65,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,8/31/2021 13:30:39,[],Water Temp
508,Water Temp.Daily Average@41D 05000,ed79e1ea507a4afc94f2212d4af90816,Daily Average,,,1,"Big Hole River at Miner Creek nr Jackson, MT",41D 05000,bad58234d23b46f4a507299336777c19,,ProcessorDerived,TW,degC,-PT6H,Mean,Daily,8/31/2021 13:30:18,[],Water Temp
509,Water Temp.water temp@41D 05000,c45ad9fb02aa42b7a7320e06c64eeb68,water temp,,,1,"Big Hole River at Miner Creek nr Jackson, MT",41D 05000,bad58234d23b46f4a507299336777c19,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,8/31/2021 13:30:23,[],Water Temp
