Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
1961,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,"96,000","96,000","96,000","96,000","400,000","400,000","400,000","400,000","400,000","96,000","96,000","96,000","2,672,000"
1965,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,"96,000","96,000","96,000","96,000","400,000","400,000","400,000","400,000","400,000","96,000","96,000","96,000","2,672,000"
1969,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"2,672,000","2,672,000"
1971,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"269,982","189,846","293,514","290,970","397,500","529,470","496,716","497,670","515,478","485,904","340,260","233,730","4,541,040"
1972,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"577,106","577,106"
1973,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,"41,055","37,275","25,505","21,210","19,285","32,865","51,380","55,300","66,815","45,220","36,155","26,460","458,525"
1974,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,"44,030","44,135","51,205","62,300","57,995","62,895","92,985","45,535","38,430","26,740","25,830","35,000","587,080"
1975,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"38,990","49,315","32,900","48,160","48,825","59,780","64,120","74,445","48,860","35,140","22,050","26,880","549,465"
1976,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"34,860","32,340","36,965","25,760","36,995","62,895","62,755","58,100","42,735","38,010","25,760","36,680","493,855"
1977,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"42,990","32,725","32,655","25,550","24,920","43,860","71,470","80,320","24,115","23,975","24,220","26,460","453,260"
1978,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"566,575","566,575"
1979,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"23,695","19,460","12,005","28,105","19,600","18,235","35,770","31,185","35,210","25,480","19,425","20,160","288,330"
1980,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"13,545","20,930","21,450","11,950","18,620","12,390","15,960","43,435","80,815","48,265","40,286","26,215","353,861"
1981,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"21,665","29,400","22,505","35,000","23,505","31,745","34,545","57,785","56,455","36,980","23,555","21,665","394,805"
1982,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"19,880","22,155","18,655","21,910","25,200","12,600","17,535","28,455","55,090","29,540","12,775","11,760","275,555"
1983,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"21,915","19,880","22,155","18,655","21,910","25,200","12,600","17,535","28,455","55,090","29,540","12,785","285,720"
1984,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"16,030","26,705","22,435","40,215","30,030","27,686","69,755","61,565","80,395","70,535","62,155","32,725","540,231"
1985,327400,COMMUNITY OF GLAZIER,53,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"30,345","31,500","34,265","29,995","17,325","36,995","66,290","79,100","125,650","87,570","43,085","20,685","602,805"
1986,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"22,505","33,845","33,850","37,415","39,900","58,310","46,760","40,250","48,335","29,680","15,855","12,600","419,305"
1987,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"18,200","21,980","24,115","24,045","20,405","18,550","14,280","40,845","61,775","53,970","17,850","11,375","327,390"
1988,327400,COMMUNITY OF GLAZIER,40,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"24,255","13,055","12,145","14,280","24,570","14,840","35,630","41,825","37,660","45,185","12,460","10,640","286,545"
1989,327400,COMMUNITY OF GLAZIER,42,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"17,600","21,200","23,900","28,500","29,100","20,700","21,600","26,100","46,800","29,900","18,800","20,800","305,000"
1990,327400,COMMUNITY OF GLAZIER,40,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,"17,800","25,300","14,800","21,300","33,600","48,300","52,500","49,100","37,200","12,500","11,900","22,300","346,600"
1991,327400,COMMUNITY OF GLAZIER,28,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"21,500","21,500","28,500","32,300","58,800","59,700","72,700","84,500","93,000","50,900","23,100","17,000","563,500"
1992,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"562,100","562,100"
1994,327400,COMMUNITY OF GLAZIER,0,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"562,000","562,000"
1995,327400,COMMUNITY OF GLAZIER,42,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"562,000","562,000"
1996,327400,COMMUNITY OF GLAZIER,42,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"562,000","562,000"
1997,327400,COMMUNITY OF GLAZIER,42,Ground Water,SS,A,HEMPHILL,CANADIAN,HEMPHILL,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"562,000","562,000"
1955,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"8,760,000","8,760,000"
1956,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"9,100,000","9,100,000"
1957,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"9,100,000","9,100,000"
1958,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"8,760,000","8,760,000"
1959,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"8,760,000","8,760,000"
1961,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"600,000","550,000","500,000","600,000","600,000","1,192,000","1,192,000","1,192,000","1,000,000","1,000,000","800,000","600,000","9,826,000"
1962,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"30,000","30,000","35,000","35,000","50,000","60,000","90,000","90,000","90,000","45,000","30,000","30,000","615,000"
1963,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,"1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","1,080,000","12,960,000"
1964,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"1,000,000","1,000,000"
1965,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"450,000","450,000","720,000","900,000","900,000","1,350,000","1,350,000","1,350,000","1,350,000","900,000","720,000","450,000","10,890,000"
1966,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"175,000","175,000","200,000","450,000","600,000","1,500,000","2,100,000","2,100,000","1,500,000","750,000","400,000","300,000","10,250,000"
1967,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"18,980,000","18,980,000"
1968,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"9,000,000","9,000,000"
1969,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"18,000,000","18,000,000"
1970,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"15,000,000","15,000,000"
1972,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"730,000","730,000"
1973,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"720,000","720,000"
1974,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"720,000","720,000"
1975,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"144,000","144,000","174,000","180,000","240,000","300,000","300,000","300,000","300,000","240,000","180,000","180,000","2,682,000"
1976,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1977,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1978,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1979,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1980,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1981,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1982,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1983,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1984,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1985,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1986,391600,COMMUNTIY OF HITCHLAND,0,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1987,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1988,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1989,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","1,440,000"
1990,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1991,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","1,440,000"
1992,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1993,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1994,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1995,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1996,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1997,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1998,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
1999,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2000,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2001,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","120,000","1,800,000"
2002,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2003,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2004,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2005,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2006,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2007,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2008,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2009,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2010,391600,COMMUNTIY OF HITCHLAND,30,Ground Water,SS,A,HANSFORD,CANADIAN,HANSFORD,CANADIAN,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,"120,000","120,000","120,000","120,000","240,000","240,000","240,000","240,000","120,000","120,000","120,000","120,000","1,920,000"
2010,156100,COUNTRY CLUB OF CLAREDON,1,Surface Water,Ss,A,DONLEY,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"461,862","461,862","461,862","659,826","857,790","857,790","1,425,276","1,425,276","1,425,276","923,805","923,805",0,"9,884,430"
2011,156100,COUNTRY CLUB OF CLAREDON,1,Surface Water,Ss,A,DONLEY,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0,"461,862","461,862","461,862","659,826","857,790","857,790","1,425,276","1,425,276","1,425,276","923,805","923,805",0,"9,884,430"
2012,156100,COUNTRY CLUB OF CLARENDON,1,Surface Water,Ss,A,DONLEY,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,0,0,0,0,0,"216,000","216,000","216,000","150,000","108,000","54,000","54,000","1,014,000"
