WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
CO_157,,,Unspecified,BIG THOMPSON RIVER,205019.0,Surface Water
CO_158,,,Unspecified,BUCKHORN CREEK,177345.0,Surface Water
CO_159,,,Unspecified,WIND RIVER,177957.0,Surface Water
CO_160,,,Unspecified,BEAVER BROOK,177617.0,Surface Water
CO_161,,,Unspecified,BLACK CANYON CREEK,177566.0,Surface Water
CO_162,,,Unspecified,NORTH FORK BIG THOMPSON RIVER,177650.0,Surface Water
CO_163,,,Unspecified,LITTLE THOMPSON RIVER,177961.0,Surface Water
CO_164,,,Unspecified,BIGHORN CREEK,177565.0,Surface Water
CO_165,,,Unspecified,CHIQUITA CREEK,177580.0,Surface Water
CO_166,,,Unspecified,GLACIER CREEK,177896.0,Surface Water
CO_167,,,Unspecified,HIDDEN VALLEY CREEK,177619.0,Surface Water
CO_168,,,Unspecified,ROARING RIVER,177616.0,Surface Water
CO_169,,,Unspecified,FALL RIVER,177536.0,Surface Water
CO_170,,,Unspecified,THORNTON GULCH,40002.0,Surface Water
CO_171,,,Unspecified,BIG HOLLOW,178053.0,Surface Water
CO_172,,,Unspecified,ALPINE BROOK,177946.0,Surface Water
CO_173,,,Unspecified,THE SLOUGH,178374.0,Groundwater
CO_174,,,Unspecified,CEDAR CREEK,177659.0,Surface Water
CO_175,,,Unspecified,REDSTONE CREEK,177373.0,Surface Water
CO_176,,,Unspecified,LAURENCE CREEK,177371.0,Surface Water
CO_177,,,Unspecified,ASPEN BROOK,177907.0,Surface Water
CO_178,,,Unspecified,WEST FORK LITTLE THOMPSON RIVER,177962.0,groundwater/spring
CO_179,,,Unspecified,MEADOW HOLLOW CREEK,178042.0,groundwater/spring
CO_180,,,Unspecified,WEST CREEK,177572.0,Surface Water
CO_181,,,Unspecified,COW CREEK,177569.0,Surface Water
CO_182,,,Unspecified,MILLER FORK,177342.0,Surface Water
CO_183,,,Unspecified,ELK CREEK,177325.0,Surface Water
CO_184,,,Unspecified,CASCADE CREEK,177340.0,Surface Water
CO_185,,,Unspecified,TWIN CABIN GULCH,177338.0,Surface Water
CO_186,,,Unspecified,BOULDER BROOK,177945.0,Unknown
CO_187,,,Unspecified,SUNDANCE CREEK,177622.0,Unknown
CO_188,,,Unspecified,STOVE PRAIRIE CREEK,177356.0,Unknown
CO_189,,,Unspecified,ROARING FORK,177922.0,reservoir
CO_190,,,Unspecified,CARWYLE GULCH,40001.0,reservoir
CO_191,,,Unspecified,SAINT VRAIN CREEK,205012.0,reservoir
CO_192,,,Unspecified,RYAN GULCH,177744.0,reservoir
CO_193,,,Unspecified,NORTH CLEAR CREEK,187055.0,reservoir
CO_194,,,Unspecified,HOLMES DRAW,178054.0,reservoir
CO_195,,,Unspecified,GROUNDWATER: SAINT VRAIN CREEK,205012.0,groundwater/well
CO_196,,,Unspecified,GROUNDWATER: LITTLE THOMPSON RIVER,177961.0,groundwater/well
CO_197,,,Unspecified,INN BROOK,204982.0,Surface Water
CO_198,,,Unspecified,NORTH SAINT VRAIN CREEK,178190.0,Surface Water
CO_199,,,Unspecified,SOUTH SAINT VRAIN CREEK,178246.0,Surface Water
CO_200,,,Unspecified,LEFT HAND CREEK,178283.0,Surface Water
CO_201,,,Unspecified,SPRING GULCH,178364.0,Surface Water
CO_202,,,Unspecified,GODDING HOLLOW,50008.0,Surface Water
CO_203,,,Unspecified,EVANS GULCH,50002.0,Surface Water
CO_204,,,Unspecified,MAYFIELD HOLLOW,50007.0,Surface Water
CO_205,,,Unspecified,FOX CREEK,178221.0,Surface Water
CO_206,,,Unspecified,SOUTH FOX CREEK,50009.0,Surface Water
CO_207,,,Unspecified,TAHOSA CREEK,177923.0,Surface Water
CO_208,,,Unspecified,LYKINS GULCH,178284.0,Surface Water
CO_209,,,Unspecified,HUNTERS CREEK,178186.0,Surface Water
CO_210,,,Unspecified,GROUNDWATER: INN BROOK,204982.0,groundwater/well
CO_211,,,Unspecified,FAWN CREEK,204645.0,Surface Water
CO_212,,,Unspecified,HOWLETT GULCH,50003.0,Surface Water
CO_213,,,Unspecified,GRIFFIN GULCH,50001.0,Surface Water
CO_214,,,Unspecified,KITELEY GULCH,50010.0,Surface Water
CO_215,,,Unspecified,GIFFORD GULCH,50005.0,Surface Water
CO_216,,,Unspecified,CABIN CREEK,178239.0,Surface Water
CO_217,,,Unspecified,MIDDLE SAINT VRAIN CREEK,178142.0,groundwater/spring
CO_218,,,Unspecified,BUCK CREEK,178218.0,groundwater/spring
CO_219,,,Unspecified,CONEY CREEK,178243.0,Surface Water
CO_220,,,Unspecified,JAMES CREEK,178555.0,Surface Water
