SiteUUID,Longitude,Latitude
CAwr_S40530,-122.929,40.6558
CAwr_S40531,-122.3013,41.8582
CAwr_S40532,-122.2642,41.8066
CAwr_S40533,-123.6035,39.2963
CAwr_S40534,-123.5619,40.9256
CAwr_S40535,-123.5616,40.9255
CAwr_S40536,-122.0845,41.4169
CAwr_S40538,-120.8936,38.4456
CAwr_S40539,-121.94158744,38.09013349
CAwr_S4054,-118.25206909,35.6797394
CAwr_S40540,-122.857,40.3445
CAwr_S40541,-122.372,40.5535
CAwr_S40542,-123.979,40.1398
CAwr_S40543,-123.7721,40.2606
CAwr_S40544,-121.632,40.2491
CAwr_S40545,-122.6447,38.5408
CAwr_S40546,-121.6649,40.5697
CAwr_S40547,-117.5596,33.8875
CAwr_S40548,-123.9602,40.0513
CAwr_S40549,-123.85713369,40.22171701
CAwr_S4055,-118.29607173,36.11406325
CAwr_S40550,-123.5949,40.0486
CAwr_S40551,-122.114971,38.785663
CAwr_S40552,-122.1134,38.7858
CAwr_S40553,-123.7916,40.2718
CAwr_S40556,-123.815869,41.156963
CAwr_S40557,-124.0456,40.2518
CAwr_S40558,-121.6623,36.3967
CAwr_S40559,-122.67,38.944
CAwr_S4056,-118.96083898,35.42460591
CAwr_S40560,-123.039,40.689
CAwr_S40561,-122.3634,37.325
CAwr_S40562,-122.968,40.5274
CAwr_S40563,-121.0772,37.5847
CAwr_S40564,-123.6358966,39.66443355
CAwr_S40565,-124.12498648,41.06128531
CAwr_S40566,-123.8992,40.139
CAwr_S40567,-123.91793098,40.12702381
CAwr_S40569,-123.05914,40.756461
CAwr_S4057,-119.02697705,35.39879512
CAwr_S40570,-123.436098,39.461182
CAwr_S40571,-123.6501,40.1465
CAwr_S40572,-123.8208,40.0865
CAwr_S40573,-123.7313,40.1196
CAwr_S40574,-122.9539,39.0503
CAwr_S40575,-123.6456,40.5301
CAwr_S40576,-123.7305,40.1029
CAwr_S40577,-123.323933,39.732288
CAwr_S40578,-123.5815,40.4341
CAwr_S40579,-119.5335,38.3499
CAwr_S4058,-119.33961823,36.37720321
CAwr_S40580,-117.59940472,33.92230511
CAwr_S40581,-122.3214,38.4979
CAwr_S40582,-122.3216,38.4985
CAwr_S40583,-122.3233,38.4984
CAwr_S40584,-122.3101,38.4914
CAwr_S40585,-122.318,38.5029
CAwr_S40586,-121.6779,40.5586
CAwr_S40589,-117.3546,34.0414
CAwr_S4059,-122.91124075,41.94922498
CAwr_S40591,-118.9504,37.6197
CAwr_S40592,-120.76626146,38.10483908
CAwr_S40593,-123.4568,40.4027
CAwr_S40594,-123.2369,40.5461
CAwr_S40595,-121.7142,37.0384
CAwr_S40596,-121.7515,37.039
CAwr_S40597,-121.7151,37.0389
CAwr_S40598,-123.0641,41.1577
CAwr_S40599,-123.0641,41.1577
CAwr_S406,-122.37462227,37.40725318
CAwr_S4060,-118.61311377,37.41461317
CAwr_S40600,-121.6803,40.2799
CAwr_S40601,-121.1601,36.2498
CAwr_S40602,-121.4934,41.0883
CAwr_S40603,-121.1016,39.499
CAwr_S40604,-121.7128,40.5343
CAwr_S40605,-124.1646,40.2394
CAwr_S40606,-123.77769444,40.92173861
CAwr_S40607,-123.11159528,40.56916111
CAwr_S40608,-123.3272555,39.35292374
CAwr_S40609,-122.92891639,40.65588017
CAwr_S4061,-118.61190045,37.41625701
CAwr_S40610,-122.8987,38.3969
CAwr_S40611,-117.6654,33.492
CAwr_S40612,-117.6692,33.4898
CAwr_S40613,-117.6445,33.5061
CAwr_S40614,-117.667,33.503
CAwr_S40615,-123.9084,40.142
CAwr_S40616,-121.7617,40.2328
CAwr_S40617,-123.8717,40.263
CAwr_S40618,-121.5787,38.1291
CAwr_S40619,-121.6111,38.4113
CAwr_S4062,-118.60828741,37.41583329
CAwr_S40620,-123.743169,40.61867477
CAwr_S40621,-123.70754266,40.93370263
CAwr_S40623,-119.4536,34.4194
CAwr_S40624,-123.654428,40.286464
CAwr_S40625,-123.565222,40.625444
CAwr_S40626,-121.56051388,36.85117055
CAwr_S40627,-121.55092313,36.843608
CAwr_S40628,-122.99545278,40.73551111
CAwr_S40629,-123.6713,40.0969
CAwr_S4063,-118.65788099,35.73551912
CAwr_S40630,-123.4862,39.6575
CAwr_S40631,-123.634505,40.896426
CAwr_S40632,-123.427204,40.282677
CAwr_S40633,-122.785999,40.666313
CAwr_S40634,-124.07,40.55
CAwr_S40635,-123.84820169,40.01740099
CAwr_S40636,-123.8999,40.1063
CAwr_S40637,-123.6479,39.6989
CAwr_S40638,-120.94072152,38.4569006
CAwr_S40639,-122.52990526,39.43673037
CAwr_S4064,-118.88150338,35.6328944
CAwr_S40640,-123.38044231,39.55227871
CAwr_S40641,-122.932451,40.725305
CAwr_S40642,-122.91944,40.772898
CAwr_S40643,-120.119097,36.813838
CAwr_S40644,-120.05715203,36.19631006
CAwr_S40645,-120.05701085,36.18513276
CAwr_S40646,-120.06816171,36.21107914
CAwr_S40647,-123.5810049,40.41529637
CAwr_S40648,-123.8723,40.2122
CAwr_S40649,-123.44633303,39.50184991
CAwr_S4065,-120.15795047,39.107875
CAwr_S40650,-123.8362,40.0145
CAwr_S40651,-123.6921,40.4473
CAwr_S40652,-123.6745,40.7889
CAwr_S40654,-123.2047,39.3793
CAwr_S40655,-122.1433,37.1615
CAwr_S40656,-123.92944444,41.1975
CAwr_S40657,-123.5603764,40.42775259
CAwr_S40658,-123.55989023,40.42762933
CAwr_S40659,-123.629323,40.509199
CAwr_S4066,-116.71903586,33.94674183
CAwr_S40660,-123.654425,40.14039
CAwr_S40661,-121.432469,38.20424926
CAwr_S40662,-123.949033,40.419792
CAwr_S40663,-123.1553158,39.05750275
CAwr_S40664,-122.03136,38.55022
CAwr_S40665,-123.5264,39.6662
CAwr_S40667,-123.767893,40.851812
CAwr_S40668,-120.75264911,37.84747975
CAwr_S40669,-123.475422,39.110173
CAwr_S4067,-118.66883787,36.18849609
CAwr_S40670,-121.938823,38.166625
CAwr_S40671,-119.17631,34.469353
CAwr_S40672,-121.90048611,38.19128333
CAwr_S40673,-121.904625,38.18966111
CAwr_S40674,-121.899325,38.18469444
CAwr_S40675,-119.06661,34.34142
CAwr_S40676,-123.6538562,40.14429118
CAwr_S40677,-123.082155,39.213102
CAwr_S40678,-122.327778,37.260833
CAwr_S40679,-123.146144,39.250737
CAwr_S4068,-118.34870601,35.89267983
CAwr_S40680,-123.95069,40.07443
CAwr_S40681,-123.95459,40.06934
CAwr_S40682,-123.404548,39.054199
CAwr_S4069,-120.99561404,40.35711102
CAwr_S407,-122.37392519,37.40692092
CAwr_S4070,-118.14471619,36.5479243
CAwr_S4071,-120.03508473,38.82915832
CAwr_S40718,-123.597,40.0265
CAwr_S40719,-123.07998889,40.57467222
CAwr_S4072,-120.71834926,40.14335703
CAwr_S40720,-122.91656942,38.77327398
CAwr_S40723,-123.413312,39.494029
CAwr_S40724,-123.592022,39.7873
CAwr_S40725,-123.0368,39.29255
CAwr_S40726,-123.03514,39.29439
CAwr_S40727,-123.5833,40.4051
CAwr_S40728,-123.548095,39.740172
CAwr_S40729,-123.592489,40.04032
CAwr_S4073,-122.01799951,39.11404648
CAwr_S40730,-123.53,39.86
CAwr_S40731,-123.64154444,40.15375833
CAwr_S40732,-120.40444444,35.08361111
CAwr_S40733,-120.89467616,38.23848784
CAwr_S40734,-123.585575,39.28749444
CAwr_S40735,-123.37786,39.47906
CAwr_S40736,-123.6912,40.9461
CAwr_S40737,-119.4985266,36.71061068
CAwr_S4074,-122.16711465,40.01714927
CAwr_S40740,-123.6166,39.8092
CAwr_S40741,-123.494931,40.81845847
CAwr_S40742,-120.61383202,37.81613468
CAwr_S40743,-124.1285,40.2451
CAwr_S40744,-124.04276169,40.53191123
CAwr_S40745,-123.632,39.67
CAwr_S40746,-123.9286,40.4069
CAwr_S40747,-120.47270523,37.91097195
CAwr_S40748,-123.4848,39.9652
CAwr_S40749,-123.772,40.8391
CAwr_S4075,-120.13828666,39.07144781
CAwr_S40750,-123.7774,40.2662
CAwr_S40751,-123.87193685,40.16780909
CAwr_S40754,-123.7065,40.345
CAwr_S40755,-123.7067,40.3439
CAwr_S40756,-123.7063,40.34333
CAwr_S40757,-123.663224,40.02575
CAwr_S40758,-123.923378,40.140298
CAwr_S40759,-123.923078,40.14062
CAwr_S4076,-120.24558037,41.4523171
CAwr_S40760,-123.722405,40.943895
CAwr_S40761,-123.694303,40.139336
CAwr_S40762,-123.701118,40.130522
CAwr_S40763,-123.682417,40.137059
CAwr_S40764,-123.92765,40.21844
CAwr_S40765,-123.9038,40.1267
CAwr_S40766,-123.06773617,40.59208466
CAwr_S40767,-122.371532,37.236165
CAwr_S40768,-124.0957255,40.16226892
CAwr_S40769,-123.58266706,40.50437689
CAwr_S4077,-119.01227514,37.73331433
CAwr_S40770,-124.2294,40.2739
CAwr_S40771,-124.23085669,40.27261035
CAwr_S40772,-123.75867,40.865477
CAwr_S40773,-122.11172,40.95758
CAwr_S40775,-119.48361303,36.69185349
CAwr_S40776,-119.53451467,36.48240216
CAwr_S40777,-119.80922941,36.45814344
CAwr_S40778,-119.86945583,36.29351383
CAwr_S40779,-119.86005428,36.26421353
CAwr_S4078,-115.21919367,34.79685269
CAwr_S40780,-119.86005428,36.26421353
CAwr_S4079,-122.82451472,41.33827121
CAwr_S408,-122.3747,37.4078
CAwr_S4080,-122.86010666,41.69453559
CAwr_S40805,-123.986,40.1654
CAwr_S40806,-124.111,40.264
CAwr_S40807,-123.6461934,40.51470327
CAwr_S40808,-123.7309,40.1182
CAwr_S40809,-123.967,40.1852
CAwr_S4081,-123.23660709,41.2410089
CAwr_S40810,-123.6207333,40.5167518
CAwr_S40811,-120.48972222,35.35638889
CAwr_S40812,-123.407998,40.257562
CAwr_S40813,-124.111914,40.258575
CAwr_S40814,-123.7286,40.1022
CAwr_S40815,-123.547,39.903
CAwr_S40816,-123.69029,40.73188
CAwr_S40817,-123.662742,40.051882
CAwr_S40818,-123.648777,40.053578
CAwr_S40819,-123.66598333,40.44552222
CAwr_S4082,-122.6923914,41.276005
CAwr_S40820,-123.76723056,40.87660556
CAwr_S40821,-120.72675525,38.50985137
CAwr_S40822,-123.7266,41.2859
CAwr_S40823,-123.38195475,39.02925966
CAwr_S40824,-120.21353442,39.27608116
CAwr_S40825,-123.215,38.9927
CAwr_S40826,-123.14219781,39.08210576
CAwr_S40827,-121.261,37.7274
CAwr_S40828,-124.0475,40.2554
CAwr_S40829,-118.2752,34.1371
CAwr_S4083,-122.75139292,41.63353698
CAwr_S40830,-123.9504,40.1037
CAwr_S40831,-124.0584,40.2504
CAwr_S40832,-123.7303,40.9442
CAwr_S40833,-123.7433,40.0339
CAwr_S40834,-123.7472,40.0343
CAwr_S40835,-123.9322,40.128
CAwr_S40838,-124.0008,40.0621
CAwr_S40839,-120.8418,35.3806
CAwr_S4084,-120.90426964,38.2476047
CAwr_S40840,-124.037,40.0534
CAwr_S40841,-124.0388,40.0517
CAwr_S40842,-123.908,40.8472
CAwr_S40843,-121.6138,38.3674
CAwr_S40844,-122.8558,38.5781
CAwr_S40845,-121.8065,40.4398
CAwr_S40846,-121.7782,40.4183
CAwr_S40847,-122.5348,38.1743
CAwr_S40848,-122.9816,38.4494
CAwr_S4085,-122.78272263,41.71483955
CAwr_S40850,-120.0308,38.8112
CAwr_S40851,-120.0696,38.9034
CAwr_S40852,-120.0703,38.9022
CAwr_S40853,-124.057,40.2793
CAwr_S40854,-123.654,40.481
CAwr_S40855,-122.92022816,38.59175637
CAwr_S40856,-122.91852823,38.41667004
CAwr_S40857,-122.551817,38.7032225
CAwr_S40858,-123.8363694,40.30123346
CAwr_S40859,-122.2760556,40.58524874
CAwr_S4086,-122.81517195,41.34849278
CAwr_S40860,-124.0035511,40.14685289
CAwr_S40861,-124.0876,40.1796
CAwr_S40862,-123.967,40.1852
CAwr_S40863,-123.6915,40.4491
CAwr_S40864,-124.0566,40.151
CAwr_S40865,-123.393007,39.770614
CAwr_S40866,-123.562823,39.859382
CAwr_S40867,-124.05490278,40.27448889
CAwr_S40868,-122.8800055,40.66699859
CAwr_S40869,-123.16,38.56
CAwr_S4087,-122.15848126,39.83818022
CAwr_S40870,-123.30902778,39.23750833
CAwr_S40871,-123.891111,40.122777
CAwr_S40872,-123.6773333,40.27266666
CAwr_S40873,-123.15877222,39.00120833
CAwr_S40874,-124.269,40.32
CAwr_S40875,-123.637503,40.466991
CAwr_S40876,-123.700316,40.504387
CAwr_S40877,-123.9122,40.3367
CAwr_S40878,-124.215,40.271
CAwr_S40879,-123.8204,40.083
CAwr_S4088,-122.14922801,39.8403888
CAwr_S40880,-123.6011,40.4171
CAwr_S40881,-123.7272,40.3669
CAwr_S40882,-123.8657,40.2237
CAwr_S40883,-123.505463,39.966738
CAwr_S40884,-124.096431,40.189314
CAwr_S40885,-120.574923,35.41669
CAwr_S40886,-122.68501,40.069166
CAwr_S40887,-123.228815,39.340268
CAwr_S40888,-121.21305389,37.62670972
CAwr_S40889,-123.9402,40.418
CAwr_S4089,-122.15848126,39.83818022
CAwr_S40890,-120.857759,38.226986
CAwr_S40891,-121.00728489,38.45091197
CAwr_S40892,-123.8517,40.6489
CAwr_S40893,-123.7211,40.9928
CAwr_S40894,-123.21556693,40.5638111
CAwr_S40895,-123.23914963,40.56611365
CAwr_S40897,-123.7767,40.887
CAwr_S40898,-120.80371504,38.43292175
CAwr_S40899,-120.05701147,36.18513063
CAwr_S409,-123.3909916,39.0667765
CAwr_S4090,-121.60502189,38.65495584
CAwr_S40900,-123.67712901,40.28225131
CAwr_S40901,-123.6777,40.2832
CAwr_S40902,-123.95507185,40.11865918
CAwr_S40903,-123.9728,40.086
CAwr_S40904,-123.327517,39.711658
CAwr_S40905,-123.05206,40.400624
CAwr_S40906,-122.96417415,38.5672484
CAwr_S40907,-123.1917,39.056
CAwr_S40908,-123.1866,39.0538
CAwr_S40909,-123.1949,39.0545
CAwr_S4091,-122.26757388,37.38748639
CAwr_S40910,-123.188,39.0557
CAwr_S40911,-123.39625556,39.14953056
CAwr_S40912,-122.874388,41.751958
CAwr_S40913,-121.31897,39.6926
CAwr_S40914,-121.31615,39.69524
CAwr_S40915,-120.89757966,38.24099535
CAwr_S40916,-120.89467616,38.23848784
CAwr_S40917,-123.2779,39.4413
CAwr_S40918,-124.1245,40.2486
CAwr_S40919,-124.1137,40.2432
CAwr_S4092,-123.33837895,40.27709805
CAwr_S40920,-124.12468452,40.2469878
CAwr_S40921,-124.11363382,40.24315525
CAwr_S40922,-124.11442307,40.24169017
CAwr_S40923,-123.9393,40.1106
CAwr_S40924,-123.6293,40.584
CAwr_S40926,-123.860078,40.014966
CAwr_S40927,-123.853803,40.01738
CAwr_S40928,-120.61663,39.37295
CAwr_S40929,-119.48868353,36.70081499
CAwr_S4093,-116.34616821,32.77326524
CAwr_S40930,-119.53630803,36.48496523
CAwr_S40931,-119.90524342,36.46200021
CAwr_S40932,-123.558094,39.884351
CAwr_S40933,-123.769176,40.909226
CAwr_S40934,-123.55528,40.05515
CAwr_S40935,-124.136781,40.518985
CAwr_S40936,-123.4656,39.9459
CAwr_S40937,-123.464211,39.946016
CAwr_S40938,-123.46422277,39.94599535
CAwr_S40939,-123.46566043,39.94597068
CAwr_S4094,-116.42430429,32.96996612
CAwr_S40940,-123.21291,38.97177
CAwr_S40941,-124.12300513,41.0603058
CAwr_S40942,-123.438493,39.799812
CAwr_S40943,-123.978935,40.193609
CAwr_S40944,-120.40782898,37.20002701
CAwr_S40945,-120.4152539,37.25113897
CAwr_S40946,-120.53257173,37.31219941
CAwr_S4095,-116.49765317,32.9654433
CAwr_S4096,-116.26760464,32.77288982
CAwr_S40965,-120.02098845,37.55516715
CAwr_S40966,-123.834,40.004
CAwr_S40967,-122.979702,40.638165
CAwr_S40968,-123.9128,40.8615
CAwr_S40969,-123.9141,40.862
CAwr_S4097,-114.81275863,34.39513452
CAwr_S40970,-123.68973333,40.44805556
CAwr_S40971,-123.50245833,40.23427778
CAwr_S40973,-123.665299,40.025083
CAwr_S40974,-120.64194444,38.70833333
CAwr_S40975,-123.689536,40.464026
CAwr_S40976,-123.825267,40.288504
CAwr_S40978,-123.728878,40.370124
CAwr_S40979,-123.779603,40.911141
CAwr_S4098,-114.80735217,34.39774152
CAwr_S40980,-123.5781,40.4085
CAwr_S40981,-120.40161,35.06816
CAwr_S40982,-123.7741,40.8729
CAwr_S40983,-123.638286,40.521497
CAwr_S40984,-123.50948611,39.84546111
CAwr_S40985,-123.121568,38.949084
CAwr_S40986,-123.287156,39.252036
CAwr_S40987,-122.60011111,38.37522222
CAwr_S40988,-123.9257,40.1395
CAwr_S40989,-123.112828,40.58008
CAwr_S4099,-122.9792715,38.94340751
CAwr_S40990,-123.943774,40.399104
CAwr_S40991,-122.95563893,40.72073056
CAwr_S40992,-123.398984,40.021447
CAwr_S40993,-123.707,40.9334
CAwr_S40994,-122.536337,41.145101
CAwr_S40995,-123.71433333,40.44769167
CAwr_S40996,-123.7428,41.2567
CAwr_S40997,-120.76020055,38.08585608
CAwr_S40998,-123.4341,41.1707
CAwr_S40999,-123.488397,39.673807
CAwr_S410,-121.90484779,40.79684852
CAwr_S4100,-115.64420508,34.67937566
CAwr_S41000,-120.95561503,38.46177313
CAwr_S41001,-122.97806,39.81587
CAwr_S41003,-120.21353442,39.27608116
CAwr_S41004,-120.21184462,39.27610675
CAwr_S41005,-120.29544167,37.14894444
CAwr_S41006,-122.123,37.2793
CAwr_S41007,-123.507654,39.120995
CAwr_S41008,-123.58423056,40.02356111
CAwr_S41009,-123.7894,40.0418
CAwr_S4101,-115.44904051,35.06986557
CAwr_S41010,-121.63509167,38.833725
CAwr_S41011,-123.607573,38.90365
CAwr_S41012,-121.05592,40.01435
CAwr_S41013,-123.867429,40.141458
CAwr_S41014,-123.96175806,40.72759765
CAwr_S41015,-123.582797,40.023003
CAwr_S41016,-123.7386,40.1321
CAwr_S41017,-120.46655247,37.91882742
CAwr_S41018,-123.6293609,40.58405345
CAwr_S41019,-123.741672,40.429479
CAwr_S4102,-119.16738162,38.09029652
CAwr_S41020,-123.7745,40.2643
CAwr_S41021,-123.7786,40.2652
CAwr_S41022,-123.7784,40.2653
CAwr_S41023,-122.98722774,38.84985782
CAwr_S41025,-123.8567,40.1112
CAwr_S41026,-122.177068,37.170261
CAwr_S41027,-120.57131883,37.80383706
CAwr_S41028,-123.27092268,39.34042119
CAwr_S41029,-123.2709,39.3395
CAwr_S4103,-119.13162743,38.10691619
CAwr_S41030,-122.7683,38.8558
CAwr_S41031,-123.667842,40.091262
CAwr_S41032,-123.5591,40.0486
CAwr_S41033,-123.5593,40.0486
CAwr_S41034,-123.4918,40.4384
CAwr_S41037,-123.664641,40.089186
CAwr_S41038,-123.669244,40.097189
CAwr_S41039,-122.980452,40.728693
CAwr_S4104,-119.121412,38.09553727
CAwr_S41040,-123.9099,40.146
CAwr_S41041,-123.8952,40.0811
CAwr_S41042,-123.904,40.7196
CAwr_S41043,-123.629,40.4743
CAwr_S41044,-123.8288,40.0687
CAwr_S41045,-122.36,41.9273
CAwr_S41046,-123.833177,40.087828
CAwr_S41047,-123.6996,40.6033
CAwr_S41049,-117.95244167,34.52893588
CAwr_S4105,-119.1033588,38.13130363
CAwr_S41050,-118.39769427,34.80747069
CAwr_S41051,-118.40332874,34.80715006
CAwr_S41055,-123.72722,41.266436
CAwr_S41056,-123.74180049,41.27133959
CAwr_S41057,-123.73755533,41.27204938
CAwr_S41058,-123.576266,40.024289
CAwr_S4106,-122.15813614,38.41663415
CAwr_S41060,-123.739101,40.283411
CAwr_S41061,-123.22802557,40.16165965
CAwr_S41062,-123.23093309,40.15947903
CAwr_S41063,-122.9195,40.7995
CAwr_S41064,-123.668913,40.097131
CAwr_S41065,-123.66685458,40.09119491
CAwr_S41066,-123.502644,40.75557
CAwr_S41067,-123.50229,40.754258
CAwr_S4107,-118.7072676,35.88175707
CAwr_S4108,-118.79595897,35.91326085
CAwr_S41084,-115.09871218,35.28308447
CAwr_S41087,-123.59,39.887
CAwr_S41088,-123.826,40.004
CAwr_S41089,-123.8362,40.0146
CAwr_S4109,-118.74246638,35.95518449
CAwr_S41090,-123.925,40.1056
CAwr_S41091,-122.3950979,40.11046047
CAwr_S41092,-123.607178,40.034339
CAwr_S41093,-120.757897,38.533072
CAwr_S41094,-123.7721523,40.47133541
CAwr_S41096,-123.655201,40.059017
CAwr_S41097,-123.81495,40.66114722
CAwr_S41098,-123.556112,39.749465
CAwr_S41099,-124.180092,40.489662
CAwr_S411,-122.98868384,41.81975774
CAwr_S4110,-118.74124279,35.91672379
CAwr_S41100,-123.764855,40.851838
CAwr_S41101,-121.25472222,39.25472222
CAwr_S41102,-123.9804,40.1364
CAwr_S41103,-120.93731,38.25564
CAwr_S41104,-118.808062,37.679764
CAwr_S41105,-120.72922538,38.50918755
CAwr_S41106,-123.29479167,39.22040278
CAwr_S41107,-120.31680833,36.87041944
CAwr_S41108,-123.573,40.4184
CAwr_S41109,-123.7681,40.0346
CAwr_S4111,-118.70818558,35.90703175
CAwr_S41110,-123.534908,41.346432
CAwr_S41111,-123.37657,39.20067
CAwr_S41112,-124.1655,40.2499
CAwr_S41113,-121.80415719,37.52310238
CAwr_S41114,-123.6908,40.9562
CAwr_S41115,-123.695,40.954
CAwr_S41116,-123.656108,40.28631
CAwr_S41117,-123.786661,40.263436
CAwr_S41118,-123.7512,40.4739
CAwr_S41119,-123.776198,39.954223
CAwr_S4112,-121.88111413,41.03866241
CAwr_S41120,-123.781978,40.088299
CAwr_S41121,-121.73773534,40.50514286
CAwr_S41122,-123.50247,39.728941
CAwr_S41123,-123.50246832,39.72884875
CAwr_S41124,-123.4486397,39.4880735
CAwr_S41127,-123.20565,38.97531
CAwr_S41129,-121.584272,38.956307
CAwr_S4113,-122.82272469,41.34075419
CAwr_S41130,-123.516055,39.94334
CAwr_S41132,-122.870588,38.305429
CAwr_S41133,-123.1458,39.2532
CAwr_S41135,-123.112278,40.574854
CAwr_S41137,-123.46078,39.702299
CAwr_S41138,-123.889014,40.209764
CAwr_S41139,-123.5858,40.5052
CAwr_S4114,-119.06341339,36.34415541
CAwr_S41140,-123.58501019,40.5045628
CAwr_S41141,-123.5865766,40.50476675
CAwr_S41142,-121.90976744,39.1222589
CAwr_S41143,-122.49263372,38.49786574
CAwr_S41146,-123.20762,38.97273
CAwr_S4115,-119.73813827,35.08523745
CAwr_S41150,-123.614989,39.673573
CAwr_S4116,-122.51995918,38.58384757
CAwr_S41164,-120.3154791,37.25839472
CAwr_S41166,-123.13605038,39.04721765
CAwr_S41167,-123.12906954,39.03564522
CAwr_S4117,-122.8956,38.6268
CAwr_S4118,-122.8862,38.6117
CAwr_S41181,-120.67984944,41.70831075
CAwr_S41182,-123.6271476,40.50236608
CAwr_S41183,-123.073082,40.759441
CAwr_S41184,-124.028742,40.121997
CAwr_S41185,-121.46008333,38.05291111
CAwr_S41186,-123.6225,39.99444444
CAwr_S41187,-124.3515309,40.54941559
CAwr_S41188,-124.351927,40.54960309
CAwr_S41189,-124.113599,40.243225
CAwr_S4119,-122.939,38.6686
CAwr_S41190,-123.17405,40.499806
CAwr_S41191,-123.654,40.1285
CAwr_S41192,-123.7628,40.0949
CAwr_S41193,-122.873648,40.574599
CAwr_S41194,-124.2527,40.2808
CAwr_S41195,-123.92238,40.19046
CAwr_S41196,-123.910385,40.219289
CAwr_S41197,-123.9542,40.2331
CAwr_S41198,-123.802,40.3024
CAwr_S41199,-120.7607,38.533
CAwr_S412,-121.94867661,40.87044403
CAwr_S4120,-122.885,38.6245
CAwr_S41200,-123.889128,40.19244
CAwr_S41201,-123.97579444,40.0523
CAwr_S41202,-123.65789,39.70725
CAwr_S41203,-123.11370361,38.92805812
CAwr_S41204,-123.5003,39.88684
CAwr_S41205,-124.046118,40.251003
CAwr_S41206,-123.5838,40.4041
CAwr_S41207,-123.364659,39.731537
CAwr_S41209,-123.51277778,39.88222222
CAwr_S41210,-121.23368879,36.77280821
CAwr_S41211,-121.08680867,38.0696216
CAwr_S41213,-123.41055556,39.51055556
CAwr_S41214,-124.0026287,40.15208127
CAwr_S41215,-121.296425,41.03580833
CAwr_S41216,-123.9748,40.0799
CAwr_S41217,-124.1572,40.2355
CAwr_S41218,-124.1018,40.2476
CAwr_S41219,-123.714,40.4471
CAwr_S4122,-120.22,38.9888
CAwr_S41220,-120.063291,39.296448
CAwr_S41221,-123.622,38.852
CAwr_S41222,-123.860252,40.235504
CAwr_S41223,-123.55841528,39.88833051
CAwr_S41224,-123.592,40.0245
CAwr_S41225,-121.109794,40.566315
CAwr_S41226,-122.37902198,37.32889265
CAwr_S41227,-120.92897832,35.49863507
CAwr_S41228,-123.9603,40.06775
CAwr_S41229,-123.111,40.5953
CAwr_S4123,-122.8843,38.7084
CAwr_S41230,-123.9983,40.0968
CAwr_S41231,-122.9939,38.981
CAwr_S41232,-123.2709,39.3421
CAwr_S41233,-123.044157,40.592361
CAwr_S41234,-123.94611177,40.03550603
CAwr_S41235,-123.645,40.4837
CAwr_S41236,-123.966146,40.235846
CAwr_S41237,-123.66765863,40.09124964
CAwr_S41238,-123.66416103,40.08927196
CAwr_S41239,-123.6691427,40.09875592
CAwr_S4124,-122.8846,38.7088
CAwr_S41240,-123.583161,40.40529
CAwr_S41241,-123.584201,40.403435
CAwr_S41242,-123.041227,39.188047
CAwr_S41243,-123.180479,40.571772
CAwr_S4125,-122.9271,38.6512
CAwr_S41258,-123.0671,40.7581
CAwr_S41259,-123.74999,40.1316
CAwr_S4126,-122.9286,38.6514
CAwr_S41260,-123.79,40.884
CAwr_S41262,-123.7406,40.90363
CAwr_S41263,-123.561911,40.893017
CAwr_S41264,-121.14027778,37.60111111
CAwr_S41265,-123.88800833,40.23299722
CAwr_S41266,-124.1368,40.519
CAwr_S41269,-123.59545786,39.27618393
CAwr_S4127,-122.6341,38.5636
CAwr_S41270,-123.06623574,40.75798944
CAwr_S41271,-124.177662,40.245169
CAwr_S41272,-124.31859,40.2673
CAwr_S41273,-123.5092,39.86427
CAwr_S41274,-120.06816412,36.2110789
CAwr_S41275,-123.603534,40.026656
CAwr_S41276,-123.497113,39.880236
CAwr_S41277,-123.169123,39.001962
CAwr_S41278,-124.07977222,40.15666944
CAwr_S41279,-123.30073,39.25994
CAwr_S4128,-121.7936,37.0281
CAwr_S41280,-123.30253,39.258
CAwr_S41281,-123.5591422,40.04859382
CAwr_S41282,-123.56891111,40.05622222
CAwr_S41283,-123.5994,40.4161
CAwr_S41284,-123.60995,40.043977
CAwr_S41285,-124.200235,40.262389
CAwr_S41286,-123.441717,40.371247
CAwr_S41287,-123.569708,40.507034
CAwr_S41288,-123.59153,39.788901
CAwr_S41289,-123.079114,39.219584
CAwr_S4129,-120.8301,41.1605
CAwr_S41290,-123.555805,40.474063
CAwr_S41291,-122.4848,39.91105
CAwr_S41292,-124.205701,40.633426
CAwr_S41293,-124.300199,40.311626
CAwr_S41294,-123.56999377,40.03167703
CAwr_S41295,-122.993462,40.73204
CAwr_S41296,-123.973898,40.084182
CAwr_S41297,-123.985147,40.195961
CAwr_S41298,-123.652944,40.521667
CAwr_S41299,-123.97029722,40.21586944
CAwr_S413,-120.80672338,38.54128129
CAwr_S4130,-121.89,36.3998
CAwr_S41300,-122.4547,38.37
CAwr_S41301,-123.833197,40.087843
CAwr_S41302,-123.480572,40.622802
CAwr_S41303,-123.76264444,40.87826111
CAwr_S41304,-123.6935,40.9542
CAwr_S41305,-123.42242233,39.69793972
CAwr_S41306,-123.702738,40.16366
CAwr_S41307,-120.3015,38.3387
CAwr_S41308,-120.9427104,38.45753945
CAwr_S41309,-123.665158,40.719021
CAwr_S4131,-120.959,40.0185
