OID_,Join_Count,TARGET_FID,SiteUUID,Longitude,Latitude,Basin_Numb,Basin_Subb,Basin_Name,Basin_Su_1,Priority,GlobalID
55245,1,55245,CAwr_S689,-121.5736952,38.33082689,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
55382,1,55382,CAwr_S7012,-122.2364778,38.88961623,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
55383,1,55383,CAwr_S7013,-122.2364778,38.88961623,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
55384,1,55384,CAwr_S7014,-122.1303639,38.88456588,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
55385,1,55385,CAwr_S7015,-122.0832966,38.89229714,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
55642,1,55642,CAwr_S7253,-122.1513578,38.71269142,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56246,1,56246,CAwr_S7815,-122.2000944,38.81966559,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56335,1,56335,CAwr_S7898,-121.7953932,38.82185071,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56514,1,56514,CAwr_S8059,-122.2364778,38.88961623,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56518,1,56518,CAwr_S8062,-121.9156717,38.91783075,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56528,1,56528,CAwr_S8071,-122.1991,38.7919,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56928,1,56928,CAwr_S8437,-122.0045934,38.88793306,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
56929,1,56929,CAwr_S8438,-122.009688,38.88985487,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57305,1,57305,CAwr_S8779,-121.6281881,38.51059732,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57326,1,57326,CAwr_S8798,-121.5369335,38.40921767,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57327,1,57327,CAwr_S8799,-121.5439305,38.40649966,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57478,1,57478,CAwr_S8936,-121.9768,38.7727,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57675,1,57675,CAwr_S9112,-122.1862959,38.77740236,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
57709,1,57709,CAwr_S9144,-121.9301543,38.8211874,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58058,1,58058,CAwr_S9464,-121.6045748,38.73540951,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58059,1,58059,CAwr_S9465,-121.6342116,38.76708488,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58184,1,58184,CAwr_S9578,-122.1949982,38.88173004,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58245,1,58245,CAwr_S9633,-121.8060053,38.53506072,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58475,1,58475,CAwr_S9847,-122.1422961,38.87823656,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58599,1,58599,CAwr_S9960,-121.7666589,38.80724343,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58607,1,58607,CAwr_S9968,-122.0875026,38.88378201,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
58636,1,58636,CAwr_S9994,-121.5340056,38.43007474,5-021,5-021.67,SACRAMENTO VALLEY,SACRAMENTO VALLEY - YOLO,High,{BBC11813-DA4E-4D9C-8503-5BF2A09413B8}
230,1,230,CAwr_S10212,-121.6034116,39.38478225,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
231,1,231,CAwr_S10213,-121.5969835,39.39519359,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
640,1,640,CAwr_S10587,-121.5463831,39.39487093,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
3837,1,3837,CAwr_S13505,-121.5809322,39.47613178,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
7608,1,7608,CAwr_S1695,-121.5825964,39.31497043,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
9568,1,9568,CAwr_S18747,-121.5558,39.3157,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
17680,1,17680,CAwr_S26237,-121.6171,39.409,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
19171,1,19171,CAwr_S27627,-121.6313,39.356,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
20468,1,20468,CAwr_S28830,-121.5214512,39.41865836,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
36761,1,36761,CAwr_S44901,-121.5275443,39.40742615,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
37832,1,37832,CAwr_S4587,-121.5578734,39.42470474,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
37991,1,37991,CAwr_S46011,-121.6163769,39.40788862,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
39484,1,39484,CAwr_S47368,-121.6213319,39.34200987,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
40594,1,40594,CAwr_S48378,-121.5592825,39.42580829,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
43792,1,43792,CAwr_S51299,-121.5229238,39.41029028,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
44601,1,44601,CAwr_S52037,-121.5858024,39.40105757,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
44703,1,44703,CAwr_S52130,-121.6160259,39.40733835,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
50851,1,50851,CAwr_S57763,-121.6391272,39.45765599,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
50952,1,50952,CAwr_S57857,-121.5550102,39.42963594,5-021,5-021.69,SACRAMENTO VALLEY,SACRAMENTO VALLEY - WYANDOTTE CREEK,Medium,{A1846D22-BF48-4297-BCB4-98AFCDB3F805}
731,1,731,CAwr_S10669,-121.973937,39.60783884,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
733,1,733,CAwr_S10670,-121.9904464,39.56624786,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
1669,1,1669,CAwr_S11519,-121.8918604,39.32088335,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
1714,1,1714,CAwr_S1156,-121.8782921,39.5018031,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
2042,1,2042,CAwr_S1186,-121.8642663,39.33266071,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
2785,1,2785,CAwr_S1255,-121.7029547,39.52359102,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
4230,1,4230,CAwr_S13865,-121.8812732,39.41545907,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
5661,1,5661,CAwr_S15170,-121.696111,39.38451099,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
5924,1,5924,CAwr_S15407,-121.8834813,39.47133317,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
6238,1,6238,CAwr_S15692,-121.8480619,39.55146138,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
6239,1,6239,CAwr_S15693,-121.8567864,39.53390124,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
6774,1,6774,CAwr_S16188,-121.9079098,39.34670602,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
7508,1,7508,CAwr_S16857,-121.8782921,39.5018031,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
7510,1,7510,CAwr_S16859,-121.893391,39.47710822,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
7518,1,7518,CAwr_S16866,-121.7624483,39.43737992,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
7598,1,7598,CAwr_S16940,-121.790646,39.36110641,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
7674,1,7674,CAwr_S17008,-121.6586385,39.45112523,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
8088,1,8088,CAwr_S1739,-121.8972308,39.39515694,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
8110,1,8110,CAwr_S17409,-121.8918609,39.43551194,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
8385,1,8385,CAwr_S1767,-121.7551603,39.29308281,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
8656,1,8656,CAwr_S17915,-121.7830565,39.41380804,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
9126,1,9126,CAwr_S18342,-121.8910001,39.53393807,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
9248,1,9248,CAwr_S18452,-121.9465359,39.23827709,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
10400,1,10400,CAwr_S19520,-121.8707699,39.44908099,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
10556,1,10556,CAwr_S19662,-121.8994209,39.34834637,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
10557,1,10557,CAwr_S19663,-121.9038242,39.36070534,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
11144,1,11144,CAwr_S20202,-121.8719962,39.3590274,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12251,1,12251,CAwr_S21236,-121.8721414,39.4737923,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12252,1,12252,CAwr_S21237,-121.88565,39.44470362,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12253,1,12253,CAwr_S21238,-121.8736053,39.44771132,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12860,1,12860,CAwr_S21791,-121.7991939,39.4643551,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12861,1,12861,CAwr_S21792,-121.7998601,39.47918211,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12862,1,12862,CAwr_S21793,-121.7998601,39.47918211,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12875,1,12875,CAwr_S21804,-121.7624483,39.43737992,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
12992,1,12992,CAwr_S2191,-121.9212198,39.30251111,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13003,1,13003,CAwr_S2192,-121.9114539,39.34039384,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13014,1,13014,CAwr_S2193,-121.9326155,39.21108777,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13024,1,13024,CAwr_S2194,-121.9486531,39.23992544,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13358,1,13358,CAwr_S22264,-121.8714399,39.4699478,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13501,1,13501,CAwr_S22393,-121.8361326,39.42048381,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13553,1,13553,CAwr_S22441,-121.772534,39.38413568,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
13981,1,13981,CAwr_S22840,-121.81631,39.42045436,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
14557,1,14557,CAwr_S23367,-121.8361326,39.42048381,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
14573,1,14573,CAwr_S23381,-121.8079628,39.36607826,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
14574,1,14574,CAwr_S23382,-121.88109,39.4191654,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
14589,1,14589,CAwr_S23396,-121.8721414,39.4737923,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
14595,1,14595,CAwr_S23400,-121.8398361,39.34855437,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
15053,1,15053,CAwr_S23822,-121.8928736,39.35190984,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
16080,1,16080,CAwr_S24765,-121.7056146,39.52332319,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
16496,1,16496,CAwr_S25142,-121.7973991,39.53408818,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
16498,1,16498,CAwr_S25144,-121.6473713,39.36735121,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
17571,1,17571,CAwr_S26132,-121.8999,39.3471,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
17664,1,17664,CAwr_S26222,-121.9028,39.3615,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
18886,1,18886,CAwr_S27362,-122.0069,39.4082,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
18887,1,18887,CAwr_S27363,-121.9327,39.2115,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
18888,1,18888,CAwr_S27364,-121.9545,39.1936,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
19037,1,19037,CAwr_S27503,-121.8977,39.3933,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
19746,1,19746,CAwr_S28164,-121.9412,39.6967,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
19774,1,19774,CAwr_S28191,-121.9009,39.3485,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
19868,1,19868,CAwr_S28279,-121.9082,39.3465,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
20178,1,20178,CAwr_S28563,-121.9481,39.2397,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
20296,1,20296,CAwr_S28670,-121.6371,39.3565,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
20680,1,20680,CAwr_S29025,-121.9033,39.3301,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
22657,1,22657,CAwr_S30854,-121.9356932,39.70583418,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
24906,1,24906,CAwr_S32951,-121.6864,39.505,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
25050,1,25050,CAwr_S33084,-121.9037,39.3304,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
26030,1,26030,CAwr_S34005,-122.0065,39.4074,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
27028,1,27028,CAwr_S34938,-121.936,39.1954,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
27029,1,27029,CAwr_S34939,-121.9118,39.3409,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
27396,1,27396,CAwr_S35292,-121.8861,39.3724,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
29117,1,29117,CAwr_S36936,-121.622583,39.323423,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
31172,1,31172,CAwr_S39079,-121.8327,39.4205,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
31593,1,31593,CAwr_S39599,-121.7621665,39.31108136,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
35613,1,35613,CAwr_S43848,-121.8361326,39.42048381,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
35614,1,35614,CAwr_S43849,-121.8333008,39.42047981,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
36220,1,36220,CAwr_S44398,-121.9465359,39.23827709,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
36519,1,36519,CAwr_S44673,-121.8886928,39.53572047,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
36966,1,36966,CAwr_S45088,-121.8581124,39.40403911,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
37135,1,37135,CAwr_S4524,-121.7562101,39.3983799,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
37146,1,37146,CAwr_S4525,-121.7551366,39.40180964,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
38403,1,38403,CAwr_S46386,-121.9407206,39.2259188,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
38659,1,38659,CAwr_S46616,-121.7003111,39.39522969,5-021,5-021.70,SACRAMENTO VALLEY,SACRAMENTO VALLEY - BUTTE,Medium,{A09F4E24-FB98-436D-9CEB-05ABEDFED994}
