SystemID_Year_ID,System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
10332014,Pleasant View City Culinary Water,1033,Public,Active,2014,2/5/2015,Weber,,,,,,,,,29014,8000,516.0848941,0,0,0,516.0848941,2315,0,0,0,2315,,,,,,,
10332015,Pleasant View City Culinary Water,1033,Public,Active,2015,3/18/2016,Weber,,,,,,,,,29014,9000,514.6578634,0,0,0,514.6578634,2055,0,0,0,2055,,,,,,,
10332016,Pleasant View City Culinary Water,1033,Public,Active,2016,1/10/2017,Weber,,,,,,,,,29014,7942,500.9184729,4.360883137,5.342925786,19.37386013,529.996142,2454,8,1,15,2478,,,,,,,
10332017,Pleasant View City Culinary Water,1033,Public,Active,2017,3/5/2018,Weber,,,,,,,,,29014,7360,476.9627701,14.55878227,2.390660073,19.2511048,513.1633172,2020,7,1,8,2036,7/15/2017,2.532853711,acre feet,Indoor and Outdoor,Estimated,,
10332018,Pleasant View City Culinary Water,1033,Public,Active,2018,2/28/2019,Weber,,,,,,,,,29014,7880,482.6862374,3.759382015,3.28677399,15.05901024,504.7914036,2091,7,2,18,2118,,,,,,,
10332019,Pleasant View City Culinary Water,1033,Public,Active,2019,4/24/2020,Weber,,,,,,,,,29014,7820,500.7742354,3.716417649,2.436693322,16.05639731,522.9837437,2207,9,1,22,2239,,,,,,,
10341980,"Fremont Water Works Company, Inc.",1034,Public,Active,1980,2/19/1981,Wayne,,,,,,,,,28002,200,94.17215421,0,0,,94.17215421,96,0,0,,96,,,,,,,
10341981,"Fremont Water Works Company, Inc.",1034,Public,Active,1981,2/25/1982,Wayne,,,,,,,,,28002,290,110.4874707,0,0,,110.4874707,90,0,0,,90,,,,,,,
10341982,"Fremont Water Works Company, Inc.",1034,Public,Active,1982,2/14/1983,Wayne,,,,,,,,,28002,290,0,0,0,,75.72995389,0,0,0,,90,,,,,,,
10341983,"Fremont Water Works Company, Inc.",1034,Public,Active,1983,2/21/1984,Wayne,,,,,,,,,28002,294,0,0,0,,94.88418458,0,0,0,,98,,,,,,,
10341984,"Fremont Water Works Company, Inc.",1034,Public,Active,1984,3/7/1985,Wayne,,,,,,,,,28002,294,0,0,0,,88.97617399,0,0,0,,98,,,,,,,
10341985,"Fremont Water Works Company, Inc.",1034,Public,Active,1985,3/5/1986,Wayne,,,,,,,,,28002,294,30.69096409,6.138192818,0,39.89825332,85.93469945,100,3,0,,123,,,,,,,
10341986,"Fremont Water Works Company, Inc.",1034,Public,Active,1986,3/4/1987,Wayne,,,,,,,,,28002,290,67.520121,0,0,,85.93469945,100,0,0,,103,,,,,,,
10341987,"Fremont Water Works Company, Inc.",1034,Public,Active,1987,4/13/1988,Wayne,,,,,,,,,28002,290,64.45102459,0,0,,79.79650663,100,0,0,,103,,,,,,,
10341988,"Fremont Water Works Company, Inc.",1034,Public,Active,1988,3/6/1989,Wayne,,,,,,,,,28002,300,76.79799944,30.46998915,0,,107.2679886,121,23,0,,144,,,,,,,
10341989,"Fremont Water Works Company, Inc.",1034,Public,Active,1989,2/26/1990,Wayne,,,,,,,,,28002,290,56.88877104,0,0,,87.13471615,112,0,0,,136,,,,,,,
10341990,"Fremont Water Works Company, Inc.",1034,Public,Active,1990,2/28/1991,Wayne,,,,,,,,,28002,290,81.30650206,0,0,,103.0663956,112,0,0,,136,,,,,,,
10341991,"Fremont Water Works Company, Inc.",1034,Public,Active,1991,3/10/1992,Wayne,,,,,,,,,28002,290,47.21804825,0,0,,76.48495161,114,0,0,,142,,,,,,,
10341992,"Fremont Water Works Company, Inc.",1034,Public,Active,1992,2/19/1993,Wayne,,,,,,,,,28002,290,57.43813929,0,0,,84.42777311,114,0,0,,142,,,,,,,
10341993,"Fremont Water Works Company, Inc.",1034,Public,Active,1993,3/2/1994,Wayne,,,,,,,,,28002,290,68.61271932,0,0,,104.3431397,114,0,0,,142,,,,,,,
10341994,"Fremont Water Works Company, Inc.",1034,Public,Active,1994,2/16/1995,Wayne,,,,,,,,,28002,150,0,0,0,,88.116827,120,0,0,,144,,,,,,,
10341995,"Fremont Water Works Company, Inc.",1034,Public,Active,1995,1/26/1996,Wayne,,,,,,,,,28002,200,69.16515667,0,0,,115.2752611,0,0,0,,151,,,,,,,
10341996,"Fremont Water Works Company, Inc.",1034,Public,Active,1996,2/18/1997,Wayne,,,,,,,,,28002,250,50.17358809,1.200016696,19.57776599,2.396964295,104.8096424,114,1,4,2,147,,,,,,,
10341997,"Fremont Water Works Company, Inc.",1034,Public,Active,1997,3/6/1998,Wayne,,,,,,,,,28002,250,43.02873165,0,0,,89.15725068,120,0,0,,152,,,,,,,
10341998,"Fremont Water Works Company, Inc.",1034,Public,Active,1998,3/5/1999,Wayne,,,,,,,,,28002,250,44.56327986,0,24.55277127,0.736583138,87.38331295,121,0,8,4,155,,,,,,,
10341999,"Fremont Water Works Company, Inc.",1034,Public,Active,1999,2/17/2000,Wayne,,,,,,,,,28002,250,38.05679547,0,43.39702322,3.118201951,85.58482246,125,0,8,2,157,,,,,,,
10342000,"Fremont Water Works Company, Inc.",1034,Public,Active,2000,2/7/2001,Wayne,,,,,,,,,28002,250,37.07161552,0,29.80399523,2.473691706,101.9400372,124,0,3,5,163,,,,,,,
10342001,"Fremont Water Works Company, Inc.",1034,Public,Active,2001,2/26/2002,Wayne,,,,,,,,,28002,250,32.72,0,34.84,1.86,96.42,124,0,5,4,167,,,,,,,
10342002,"Fremont Water Works Company, Inc.",1034,Public,Active,2002,2/21/2003,Wayne,,,,,,,,,28002,250,34.75662679,0,36.94538359,1.365072701,101.306545,139,0,3,2,173,,,,,,,
10342003,"Fremont Water Works Company, Inc.",1034,Public,Active,2003,3/2/2004,Wayne,,,,,,,,,28002,200,37.73318688,0,6.756769199,1.436766793,67.22434911,133,0,4,4,172,,,,,,,
10342004,"Fremont Water Works Company, Inc.",1034,Public,Active,2004,2/9/2005,Wayne,,,,,,,,,28002,250,36.75061873,0,0.751222728,3.094477836,69.16997515,133,0,5,4,175,,,,,,,
10342005,"Fremont Water Works Company, Inc.",1034,Public,Active,2005,2/6/2006,Wayne,,,,,,,,,28002,250,32.59070408,0,2.027751997,4.728587528,60.51733303,136,0,6,4,178,,,,,,,
10342006,"Fremont Water Works Company, Inc.",1034,Public,Active,2006,2/13/2007,Wayne,,,,,,,,,28002,250,36.95058221,0,2.837734989,1.266988461,60.02545419,150,0,6,4,190,,,,,,,
10342007,"Fremont Water Works Company, Inc.",1034,Public,Active,2007,1/30/2008,Wayne,,,,,,,,,28002,250,35.39085297,0,1.565928381,1.421936378,66.26605903,149,0,4,4,189,,,,,,,
10342008,"Fremont Water Works Company, Inc.",1034,Public,Active,2008,3/17/2009,Wayne,,,,,,,,,28002,250,40.53347275,0,1.164088805,0.809387276,58.86606078,155,1,2,4,194,,,,,,,
10342009,"Fremont Water Works Company, Inc.",1034,Public,Active,2009,2/9/2010,Wayne,,,,,,,,,28002,250,45.03132015,0.026668596,1.192844241,1.016628963,64.47570321,152,1,3,4,195,,,,,,,
10342010,"Fremont Water Works Company, Inc.",1034,Public,Active,2010,3/7/2011,Wayne,,,,,,,,,28002,250,39.10297419,0.301916737,3.397345854,0.807975589,56.34138258,154,1,3,4,196,,,,,,,
10342011,"Fremont Water Works Company, Inc.",1034,Public,Active,2011,3/13/2012,Wayne,,,,,,,,,28002,250,40.48504577,0.865240951,16.55263573,0.863767887,71.2231955,158,1,3,4,197,,,,,,,
10342012,"Fremont Water Works Company, Inc.",1034,Public,Active,2012,2/13/2013,Wayne,,,,,,,,,28002,250,44.39044525,1.784463559,0,3.366135311,71.12815218,188,5,0,4,236,,,,,,,
10342014,"Fremont Water Works Company, Inc.",1034,Public,Active,2014,6/11/2015,Wayne,,,,,,,,,28002,250,38.69972906,2.286809063,0,0,53.79191393,159,3,0,0,197,,,,,,,
10342015,"Fremont Water Works Company, Inc.",1034,Public,Active,2015,5/17/2016,Wayne,,,,,,,,,28002,250,34.42335069,0,7.497926312,2.304946163,44.22622317,182,0,10,3,195,,,,,,,
10342016,"Fremont Water Works Company, Inc.",1034,Public,Active,2016,1/9/2017,Wayne,,,,,,,,,28002,250,49.13868284,0,6.911708228,3.346617214,59.39700828,187,0,3,4,194,,,,,,,
10342017,"Fremont Water Works Company, Inc.",1034,Public,Active,2017,2/19/2018,Wayne,,,,,,,,,28002,255,52.16903628,0,6.982998387,3.468144992,62.62017966,192,0,3,4,199,,,,,,,
10342018,"Fremont Water Works Company, Inc.",1034,Public,Active,2018,1/26/2019,Wayne,,,,,,,,,28002,270,54.61390511,0,4.445584315,6.014949846,65.07443927,192,0,3,3,198,,,,,,,
10342019,"Fremont Water Works Company, Inc.",1034,Public,Active,2019,1/13/2020,Wayne,,,,,,,,,28002,265,52.60065937,0,6.75154321,1.380997475,60.73320006,199,0,3,3,205,,,,,,,
10351959,Salem City Corporation (Culinary),1035,Public,Active,1959,12/31/1959,Utah,,,,,,,,,25001,0,0,0,0,,230.1822307,0,0,0,,286,,,,,,,
10351960,Salem City Corporation (Culinary),1035,Public,Active,1960,12/31/1960,Utah,,,,,,,,,25001,0,0,0,0,,306.9096409,0,0,0,,285,,,,,,,
10351961,Salem City Corporation (Culinary),1035,Public,Active,1961,12/31/1961,Utah,,,,,,,,,25001,0,0,0,0,,313.0478337,0,0,0,,292,,,,,,,
10351962,Salem City Corporation (Culinary),1035,Public,Active,1962,12/31/1962,Utah,,,,,,,,,25001,0,0,0,0,,327.9268131,0,0,0,,307,,,,,,,
10351963,Salem City Corporation (Culinary),1035,Public,Active,1963,12/31/1963,Utah,,,,,,,,,25001,0,0,0,0,,325.3242193,0,0,0,,312,,,,,,,
10351964,Salem City Corporation (Culinary),1035,Public,Active,1964,12/31/1964,Utah,,,,,,,,,25001,0,0,0,0,,337.8154417,0,0,0,,317,,,,,,,
10351965,Salem City Corporation (Culinary),1035,Public,Active,1965,12/31/1965,Utah,,,,,,,,,25001,0,0,0,0,,337.600605,0,0,0,,315,,,,,,,
10351966,Salem City Corporation (Culinary),1035,Public,Active,1966,12/31/1966,Utah,,,,,,,,,25001,0,0,0,0,,368.2915691,0,0,0,,318,,,,,,,
10351967,Salem City Corporation (Culinary),1035,Public,Active,1967,12/31/1967,Utah,,,,,,,,,25001,0,0,0,0,,362.1533763,0,0,0,,318,,,,,,,
10351968,Salem City Corporation (Culinary),1035,Public,Active,1968,12/31/1968,Utah,,,,,,,,,25001,0,0,0,0,,352.946087,0,0,0,,334,,,,,,,
10351969,Salem City Corporation (Culinary),1035,Public,Active,1969,12/31/1969,Utah,,,,,,,,,25001,0,0,0,0,,383.6370511,0,0,0,,328,,,,,,,
10351970,Salem City Corporation (Culinary),1035,Public,Active,1970,12/31/1970,Utah,,,,,,,,,25001,0,0,0,0,,392.8443403,0,0,0,,352,,,,,,,
10351971,Salem City Corporation (Culinary),1035,Public,Active,1971,12/31/1971,Utah,,,,,,,,,25001,0,0,0,0,,383.6370511,0,0,0,,361,,,,,,,
10351972,Salem City Corporation (Culinary),1035,Public,Active,1972,12/31/1972,Utah,,,,,,,,,25001,0,0,0,0,,398.9825332,0,0,0,,378,,,,,,,
10351973,Salem City Corporation (Culinary),1035,Public,Active,1973,12/31/1973,Utah,,,,,,,,,25001,0,0,0,0,,402.0516296,0,0,0,,398,,,,,,,
10351974,Salem City Corporation (Culinary),1035,Public,Active,1974,12/31/1974,Utah,,,,,,,,,25001,0,0,0,0,,432.7425937,0,0,0,,410,,,,,,,
10351975,Salem City Corporation (Culinary),1035,Public,Active,1975,12/31/1975,Utah,,,,,,,,,25001,0,0,0,0,,460.3644613,0,0,0,,430,,,,,,,
10351976,Salem City Corporation (Culinary),1035,Public,Active,1976,12/31/1976,Utah,,,,,,,,,25001,0,0,0,0,,475.7099434,0,0,0,,463,,,,,,,
10351977,Salem City Corporation (Culinary),1035,Public,Active,1977,12/31/1977,Utah,,,,,,,,,25001,0,0,0,0,,429.6734972,0,0,0,,483,,,,,,,
10351978,Salem City Corporation (Culinary),1035,Public,Active,1978,12/31/1978,Utah,,,,,,,,,25001,0,0,0,0,,0,0,0,0,,594,,,,,,,
10351979,Salem City Corporation (Culinary),1035,Public,Active,1979,3/5/1980,Utah,,,,,,,,,25001,2800,0,0,0,,698.3421969,0,0,0,,690,,,,,,,
10351980,Salem City Corporation (Culinary),1035,Public,Active,1980,1/22/1981,Utah,,,,,,,,,25001,2856,0,0,0,,632.8660941,714,3,0,,717,,,,,,,
10351982,Salem City Corporation (Culinary),1035,Public,Active,1982,1/31/1983,Utah,,,,,,,,,25001,2240,0,0,0,,657.9129899,0,0,0,,607,,,,,,,
10351983,Salem City Corporation (Culinary),1035,Public,Active,1983,2/10/1984,Utah,,,,,,,,,25001,2240,0,0,0,,902.5997702,0,0,0,,676,,,,,,,
10351984,Salem City Corporation (Culinary),1035,Public,Active,1984,1/21/1985,Utah,,,,,,,,,25001,2450,0,0,0,,839.7784358,0,0,0,,683,,,,,,,
10351985,Salem City Corporation (Culinary),1035,Public,Active,1985,1/21/1986,Utah,,,,,,,,,25001,0,501.4228331,29.03058293,0,,530.453416,693,36,0,,729,,,,,,,
10351986,Salem City Corporation (Culinary),1035,Public,Active,1986,2/18/1987,Utah,,,,,,,,,25001,2700,519.3494252,35.20253581,0,,554.551961,674,19,0,,693,,,,,,,
10351987,Salem City Corporation (Culinary),1035,Public,Active,1987,4/18/1988,Utah,,,,,,,,,25001,2700,312.4647054,40.14378103,0,,352.6084864,684,19,0,,703,,,,,,,
10351988,Salem City Corporation (Culinary),1035,Public,Active,1988,3/17/1989,Utah,,,,,,,,,25001,2700,627.4552771,53.81046734,0,,681.2657445,686,19,0,,705,,,,,,,
10351989,Salem City Corporation (Culinary),1035,Public,Active,1989,1/18/1990,Utah,,,,,,,,,25001,2818,632.7187775,55.64271789,0,,688.3614954,695,19,0,,714,,,,,,,
10351990,Salem City Corporation (Culinary),1035,Public,Active,1990,3/13/1991,Utah,,,,,,,,,25001,2284,611.8550601,68.46233359,0,,888.7489381,725,10,0,,735,,,,,,,
10351991,Salem City Corporation (Culinary),1035,Public,Active,1991,3/11/1992,Utah,,,,,,,,,25001,2286,535.8151275,72.00100175,0,,787.3797528,712,32,0,,744,,,,,,,
10351992,Salem City Corporation (Culinary),1035,Public,Active,1992,2/8/1993,Utah,,,,,,,,,25001,2230,636.5674244,34.6163384,0,,671.1837628,761,21,0,,782,,,,,,,
10351993,Salem City Corporation (Culinary),1035,Public,Active,1993,3/11/1994,Utah,,,,,,,,,25001,2250,719.675486,99.50624377,0,,819.1817298,821,20,0,,841,,,,,,,
10351994,Salem City Corporation (Culinary),1035,Public,Active,1994,1/26/1995,Utah,,,,,,,,,25001,3100,819.062035,58.77933442,0,,995.5350785,910,21,0,,931,,,,,,,
10351995,Salem City Corporation (Culinary),1035,Public,Active,1995,3/15/1996,Utah,,,,,,,,,25001,3200,803.6122037,39.95963524,0,,843.571839,972,25,0,,999,,,,,,,
10351997,Salem City Corporation (Culinary),1035,Public,Active,1997,2/9/1998,Utah,,,,,,,,,25001,3400,952.9145367,37.79285318,0,,1014.127665,1041,36,0,,1087,,,,,,,
10351998,Salem City Corporation (Culinary),1035,Public,Active,1998,2/4/1999,Utah,,,,,,,,,25001,3800,930.1541177,38.62150921,0,,1500.917046,1103,39,0,,1144,,,,,,,
10351999,Salem City Corporation (Culinary),1035,Public,Active,1999,1/27/2000,Utah,,,,,,,,,25001,4000,74.99950894,0,0,,74.99950894,1151,39,0,,1190,,,,,,,
10352000,Salem City Corporation (Culinary),1035,Public,Active,2000,4/2/2001,Utah,,,,,,,,,25001,0,1764.313038,75.07009816,0,,1839.383136,1199,41,0,,1240,,,,,,,
10352001,Salem City Corporation (Culinary),1035,Public,Active,2001,2/12/2002,Utah,,,,,,,,,25001,4372,2352.138606,11.95712726,0,0,2364.095733,1261,41,0,0,1302,,,,,,,
10352002,Salem City Corporation (Culinary),1035,Public,Active,2002,3/3/2003,Utah,,,,,,,,,25001,4372,1726.005721,65.24477578,0,,1791.250497,1305,42,0,,1347,,,,,,,
10352003,Salem City Corporation (Culinary),1035,Public,Active,2003,3/22/2004,Utah,,,,,,,,,25001,4900,1591.986344,0,0,,1591.986344,1333,45,0,,1378,,,,,,,
10352004,Salem City Corporation (Culinary),1035,Public,Active,2004,7/1/2005,Utah,,,,,,,,,25001,4900,1119.899908,59.64719202,6.14E-02,50.9269285,1230.53541,1366,50,1,24,1441,,,,,,,
10352005,Salem City Corporation (Culinary),1035,Public,Active,2005,3/21/2006,Utah,,,,,,,,,25001,4999,1136.46525,62.1534573,0.257786194,44.8947177,1304.700819,1462,53,1,13,1530,,,,,,,
10352007,Salem City Corporation (Culinary),1035,Public,Active,2007,3/4/2008,Utah,,,,,,,,,25001,6000,1436.16272,140.220398,0.402023709,0,1576.785142,1671,71,1,0,1743,,,,,,,
10352008,Salem City Corporation (Culinary),1035,Public,Active,2008,3/4/2009,Utah,,,,,,,,,25001,6000,891.3893159,140.220398,0.402023709,0,1057.394778,1752,58,1,0,1827,,,,,,,
10352009,Salem City Corporation (Culinary),1035,Public,Active,2009,2/10/2010,Utah,,,,,,,,,25001,6000,888.2974673,137.992336,4.05E-04,0,1026.903985,1755,58,1,0,1818,,,,,,,
10352010,Salem City Corporation (Culinary),1035,Public,Active,2010,3/14/2011,Utah,,,,,,,,,25001,6000,438.3991809,87.69695134,0.405092591,0,527.9251866,1763,81,1,0,1871,,,,,,,
10352011,Salem City Corporation (Culinary),1035,Public,Active,2011,1/3/2012,Utah,,,,,,,,,25001,6000,426.4757715,78.12804443,0,0,506.8287563,1760,81,0,0,1866,,,,,,,
10352012,Salem City Corporation (Culinary),1035,Public,Active,2012,3/18/2013,Utah,,,,,,,,,25001,6600,504.3998,90.7197,0,0,595.1195,1834,102,0,0,1936,,,,,,,
10352013,Salem City Corporation (Culinary),1035,Public,Active,2013,4/22/2014,Utah,,,,,,,,,25001,6600,485.8049808,76.72208193,0,0,562.5270627,1900,102,0,0,2002,,,,,,,
10352014,Salem City Corporation (Culinary),1035,Public,Active,2014,4/15/2015,Utah,,,,,,,,,25001,7000,488.4050216,80.88127806,0,0,569.2862996,1880,105,0,0,1985,,,,,,,
10352015,Salem City Corporation (Culinary),1035,Public,Active,2015,4/27/2016,Utah,,,,,,,,,25001,7100,503.3487553,93.4318138,0,0,596.7805691,1930,110,0,0,2040,,,,,,,
10352016,Salem City Corporation (Culinary),1035,Public,Active,2016,5/10/2017,Utah,,,,,,,,,25001,7200,566.9616789,116.3252902,0,0,683.2869691,2186,117,0,0,2303,,,,,,,
10352017,Salem City Corporation (Culinary),1035,Public,Active,2017,4/16/2018,Utah,,,,,,,,,25001,7800,541.1716216,137.1418692,0,2.474010943,680.7875018,2231,91,0,25,2347,,,,,,,
10352018,Salem City Corporation (Culinary),1035,Public,Active,2018,2/28/2019,Utah,,,,,,,,,25001,8120,546.51,94.95,0,12.87,654.33,2338,96,0,31,2465,8/7/2018,6.32,acre feet,Indoor,,1.75,acre feet
10352019,Salem City Corporation (Culinary),1035,Public,Active,2019,4/2/2020,Utah,,,,,,,,,25001,8560,534.03,59.93,3.85,20.15,617.96,2446,66,6,34,2552,8/6/2019,11.06,acre feet,Indoor and Outdoor,,2.05,acre feet
10361979,Eureka City Corporation (Culinary),1036,Public,Active,1979,3/6/1980,Juab,,,,,,,,,12004,753,0,0,0,,50.58484701,0,0,0,,287,,,,,,,
10361980,Eureka City Corporation (Culinary),1036,Public,Active,1980,3/18/1981,Juab,,,,,,,,,12004,700,0,0,0,,128.8038381,260,12,0,,272,,,,,,,
10361981,Eureka City Corporation (Culinary),1036,Public,Active,1981,12/31/1981,Juab,,,,,,,,,12004,690,0,0,0,,100.819817,240,12,0,,252,,,,,,,
10361982,Eureka City Corporation (Culinary),1036,Public,Active,1982,4/8/1983,Juab,,,,,,,,,12004,670,0,0,0,,128.8038381,0,0,0,,262,,,,,,,
10361983,Eureka City Corporation (Culinary),1036,Public,Active,1983,4/9/1984,Juab,,,,,,,,,12004,724,0,0,0,,132.5849649,0,0,0,,262,,,,,,,
10361984,Eureka City Corporation (Culinary),1036,Public,Active,1984,4/15/1985,Juab,,,,,,,,,12004,725,0,0,0,,109.0143044,0,0,0,,265,,,,,,,
10361986,Eureka City Corporation (Culinary),1036,Public,Active,1986,4/20/1987,Juab,,,,,,,,,12004,700,0,0,0,,115.5821708,0,0,0,,265,,,,,,,
10361987,Eureka City Corporation (Culinary),1036,Public,Active,1987,4/14/1988,Juab,,,,,,,,,12004,700,0,0,0,,132.5849649,0,0,0,,265,,,,,,,
10361988,Eureka City Corporation (Culinary),1036,Public,Active,1988,1/30/1989,Juab,,,,,,,,,12004,676,0,0,0,,123.7459672,0,0,0,,246,,,,,,,
10361989,Eureka City Corporation (Culinary),1036,Public,Active,1989,3/14/1990,Juab,,,,,,,,,12004,700,66.90323262,16.72657543,0,,83.62980805,252,13,0,,265,,,,,,,
10361990,Eureka City Corporation (Culinary),1036,Public,Active,1990,1/29/1991,Juab,,,,,,,,,12004,562,50.36387207,12.59250257,0,,62.95637464,247,18,0,,265,,,,,,,
10361991,Eureka City Corporation (Culinary),1036,Public,Active,1991,3/26/1992,Juab,,,,,,,,,12004,562,50.36387207,12.59250257,0,,62.95637464,247,18,0,,265,,,,,,,
10361992,Eureka City Corporation (Culinary),1036,Public,Active,1992,3/22/1993,Juab,,,,,,,,,12004,562,50.36387207,12.59250257,0,,62.95637464,274,18,0,,292,,,,,,,
10361993,Eureka City Corporation (Culinary),1036,Public,Active,1993,6/3/1994,Juab,,,,,,,,,12004,562,50.36387207,12.59250257,0,,62.95637464,277,15,0,,292,,,,,,,
10361994,Eureka City Corporation (Culinary),1036,Public,Active,1994,4/24/1995,Juab,,,,,,,,,12004,600,53.72453264,6.715182943,0,6.715182943,67.15489852,282,11,0,4,297,,,,,,,
10361995,Eureka City Corporation (Culinary),1036,Public,Active,1995,4/29/1996,Juab,,,,,,,,,12004,600,53.72453264,6.715182943,0,6.715182943,67.15489852,282,11,0,4,297,,,,,,,
10361996,Eureka City Corporation (Culinary),1036,Public,Active,1996,3/31/1997,Juab,,,,,,,,,12004,640,54.45804668,6.715182943,0,6.715182943,67.88841257,300,11,0,4,315,,,,,,,
10361997,Eureka City Corporation (Culinary),1036,Public,Active,1997,4/27/1998,Juab,,,,,,,,,12004,700,75.36780051,1.979567184,0,9.311638505,86.67435168,320,12,0,4,341,,,,,,,
10361998,Eureka City Corporation (Culinary),1036,Public,Active,1998,5/3/1999,Juab,,,,,,,,,12004,750,67.25004051,1.795421399,0,9.311638505,78.3724459,321,17,0,4,347,,,,,,,
10361999,Eureka City Corporation (Culinary),1036,Public,Active,1999,6/30/2000,Juab,,,,,,,,,12004,750,65.40858267,1.798490496,0,9.311638505,76.53405715,325,15,0,4,349,,,,,,,
10362000,Eureka City Corporation (Culinary),1036,Public,Active,2000,2/14/2001,Juab,,,,,,,,,12004,750,81.61341171,1.841457845,0,12.27638564,95.75580796,330,13,0,4,353,,,,,,,
10362007,Eureka City Corporation (Culinary),1036,Public,Active,2007,7/1/2008,Juab,,,,,,,,,12004,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
10362010,Eureka City Corporation (Culinary),1036,Public,Active,2010,4/6/2011,Juab,,,,,,,,,12004,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
10362013,Eureka City Corporation (Culinary),1036,Public,Active,2013,2/11/2014,Juab,,,,,,,,,12004,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
10362014,Eureka City Corporation (Culinary),1036,Public,Active,2014,5/28/2015,Juab,,,,,,,,,12004,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
10362015,Eureka City Corporation (Culinary),1036,Public,Active,2015,2/19/2016,Juab,,,,,,,,,12004,780,220.959596,7.365319865,0,0,228.3249158,300,10,0,0,310,,,,,,,
10362016,Eureka City Corporation (Culinary),1036,Public,Active,2016,1/12/2017,Juab,,,,,,,,,12004,670,0,0,0,0,0,331,8,0,7,346,,,,,,,
10362017,Eureka City Corporation (Culinary),1036,Public,Active,2017,5/29/2018,Juab,,,,,,,,,12004,790,74.28142054,1.425158705,0,9.651637907,85.35821715,327,16,0,18,361,,,,,,,
10362018,Eureka City Corporation (Culinary),1036,Public,Active,2018,4/10/2019,Juab,,,,,,,,,12004,820,70.45875509,1.700192024,0,8.005304784,80.16425189,328,15,0,18,361,,,,,,,
10362019,Eureka City Corporation (Culinary),1036,Public,Active,2019,1/23/2020,Juab,,,,,,,,,12004,820,45.18282478,0.862264134,0,6.756115846,52.80120476,328,13,0,17,358,,,,,,,
10371959,River Heights City Water System,1037,Public,Active,1959,12/31/1959,Cache,,,,,,,,,3019,0,0,0,0,,106.8260387,0,0,0,,211,,,,,,,
10371960,River Heights City Water System,1037,Public,Active,1960,12/31/1960,Cache,,,,,,,,,3019,0,0,0,0,,153.4548204,0,0,0,,212,,,,,,,
10371961,River Heights City Water System,1037,Public,Active,1961,12/31/1961,Cache,,,,,,,,,3019,0,0,0,0,,116.6256635,0,0,0,,225,,,,,,,
10371962,River Heights City Water System,1037,Public,Active,1962,12/31/1962,Cache,,,,,,,,,3019,0,0,0,0,,141.1784348,0,0,0,,220,,,,,,,
10371963,River Heights City Water System,1037,Public,Active,1963,12/31/1963,Cache,,,,,,,,,3019,0,0,0,0,,153.4548204,0,0,0,,231,,,,,,,
10371964,River Heights City Water System,1037,Public,Active,1964,12/31/1964,Cache,,,,,,,,,3019,0,0,0,0,,141.1784348,0,0,0,,234,,,,,,,
10371965,River Heights City Water System,1037,Public,Active,1965,12/31/1965,Cache,,,,,,,,,3019,0,0,0,0,,146.2393748,0,0,0,,234,,,,,,,
10371966,River Heights City Water System,1037,Public,Active,1966,12/31/1966,Cache,,,,,,,,,3019,0,0,0,0,,167.5542493,0,0,0,,238,,,,,,,
10371967,River Heights City Water System,1037,Public,Active,1967,12/31/1967,Cache,,,,,,,,,3019,0,0,0,0,,173.6678894,0,0,0,,242,,,,,,,
10371968,River Heights City Water System,1037,Public,Active,1968,12/31/1968,Cache,,,,,,,,,3019,0,0,0,0,,190.5970252,0,0,0,,246,,,,,,,
10371969,River Heights City Water System,1037,Public,Active,1969,12/31/1969,Cache,,,,,,,,,3019,0,0,0,0,,241.4335381,0,0,0,,250,,,,,,,
10371970,River Heights City Water System,1037,Public,Active,1970,12/31/1970,Cache,,,,,,,,,3019,0,0,0,0,,278.0110291,0,0,0,,251,,,,,,,
10371971,River Heights City Water System,1037,Public,Active,1971,12/31/1971,Cache,,,,,,,,,3019,0,0,0,0,,295.6552644,0,0,0,,266,,,,,,,
10371972,River Heights City Water System,1037,Public,Active,1972,12/31/1972,Cache,,,,,,,,,3019,0,0,0,0,,298.7980191,0,0,0,,270,,,,,,,
10371973,River Heights City Water System,1037,Public,Active,1973,12/31/1973,Cache,,,,,,,,,3019,0,0,0,0,,237.3117416,0,0,0,,270,,,,,,,
10371974,River Heights City Water System,1037,Public,Active,1974,12/31/1974,Cache,,,,,,,,,3019,0,0,0,0,,367.9846594,0,0,0,,293,,,,,,,
10371975,River Heights City Water System,1037,Public,Active,1975,12/31/1975,Cache,,,,,,,,,3019,0,0,0,0,,349.0790255,0,0,0,,314,,,,,,,
