index,SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
7585,ND_7027,,Unspecified,McHenry,EPSG:4326,,,,,48.14177,-100.55575,,,New Rockford,15407722C,,Ground Water,ND,
7586,ND_7028,,Unspecified,McHenry,EPSG:4326,,,,,48.1346,-100.56664,,,New Rockford,15407728A,,Ground Water,ND,
7587,ND_7029,,Unspecified,Grand Forks,EPSG:4326,,,,,47.82757,-97.52176,,,Elk Valley,15005411A,,Ground Water,ND,
7588,ND_7030,,Unspecified,Grand Forks,EPSG:4326,,,,,47.82758,-97.53254,,,Elk Valley,15005411B,,Ground Water,ND,
7589,ND_7031,,Unspecified,Dickey,EPSG:4326,,,,,45.98656,-98.01845,,,Oakes,12905913,,Ground Water,ND,
7590,ND_7032,,Unspecified,Dunn,EPSG:4326,,,,,47.288740000000004,-102.49954,,,Unspecified,14409317C,,Surface Water,ND,
7593,ND_7033,,Unspecified,Ramsey,EPSG:4326,,,,,48.24198,-98.98934,,,Unspecified,15506515D,,Surface Water,ND,
7594,ND_7034,,Unspecified,Sargent,EPSG:4326,,,,,46.02643,-97.99242,,,Undefined,13005831D,,Ground Water,ND,
7596,ND_7035,,Unspecified,Adams,EPSG:4326,,,,,46.12243,-102.46094000000001,,,Unspecified,13109432D,,Surface Water,ND,
7597,ND_7036,,Unspecified,Dunn,EPSG:4326,,,,,47.08556,-102.99566,,,Unspecified,14209729D,,Surface Water,ND,
7598,ND_7037,,Unspecified,Billings,EPSG:4326,,,,,47.07824,-103.0698,,,Unspecified,14209835B,,Surface Water,ND,
7599,ND_7038,,Unspecified,Bowman,EPSG:4326,,,,,46.18045,-103.23442,,,Unspecified,13110007S,,Surface Water,ND,
7600,ND_7039,,Unspecified,Dunn,EPSG:4326,,,,,47.40405,-102.26398,,,Unspecified,14509103C,,Surface Water,ND,
7601,ND_7040,,Unspecified,Grand Forks,EPSG:4326,,,,,47.99452,-97.67226,,,Elk Valley,15205510D,,Ground Water,ND,
7603,ND_7041,,Unspecified,Grand Forks,EPSG:4326,,,,,47.99822,-97.68305,,,Elk Valley,15205510W,,Ground Water,ND,
7605,ND_7042,,Unspecified,Grand Forks,EPSG:4326,,,,,48.02447,-97.70625,,,Elk Valley,15305534CW,,Ground Water,ND,
7606,ND_7043,,Unspecified,Kidder,EPSG:4326,,,,,46.93303,-99.58888,,,Central Dakota,14007124B,,Ground Water,ND,
7607,ND_7044,,Unspecified,Kidder,EPSG:4326,,,,,46.9331,-99.59948,,,Central Dakota,14007123A,,Ground Water,ND,
7608,ND_7045,,Unspecified,Pembina,EPSG:4326,,,,,48.57928,-97.91112,,,Gardar,15905619E,,Ground Water,ND,
7609,ND_7046,,Unspecified,Pembina,EPSG:4326,,,,,48.56122,-97.90031,,,Gardar,15905629C,,Ground Water,ND,
7610,ND_7047,,Unspecified,Pembina,EPSG:4326,,,,,48.561240000000005,-97.91113,,,Gardar,15905630D,,Ground Water,ND,
7611,ND_7048,,Unspecified,Pembina,EPSG:4326,,,,,48.57117,-97.92187,,,Gardar,15905630BNN,,Ground Water,ND,
7612,ND_7049,,Unspecified,Pembina,EPSG:4326,,,,,48.55853,-97.92181,,,Gardar,15905630CSS,,Ground Water,ND,
7613,ND_7050,,Unspecified,Pembina,EPSG:4326,,,,,48.55854,-97.91114,,,Gardar,15905630DSS,,Ground Water,ND,
7614,ND_7051,,Unspecified,Pembina,EPSG:4326,,,,,48.55401,-97.91109,,,Gardar,15905631A,,Ground Water,ND,
7615,ND_7052,,Unspecified,Pembina,EPSG:4326,,,,,48.553999999999995,-97.92175999999999,,,Gardar,15905631B,,Ground Water,ND,
7616,ND_7053,,Unspecified,Pembina,EPSG:4326,,,,,48.54673,-97.91107,,,Gardar,15905631D,,Ground Water,ND,
7617,ND_7054,,Unspecified,Pembina,EPSG:4326,,,,,48.55399,-97.90033000000001,,,Gardar,15905632B,,Ground Water,ND,
7618,ND_7055,,Unspecified,Pembina,EPSG:4326,,,,,48.54671,-97.90032,,,Gardar,15905632C,,Ground Water,ND,
7619,ND_7056,,Unspecified,Pembina,EPSG:4326,,,,,48.569359999999996,-97.92184,,,Gardar,15905630BNS,,Ground Water,ND,
7620,ND_7057,,Unspecified,Pembina,EPSG:4326,,,,,48.56665,-97.92183,,,Gardar,15905630BS,,Ground Water,ND,
7621,ND_7058,,Unspecified,Pembina,EPSG:4326,,,,,48.56304,-97.92181,,,Gardar,15905630CN,,Ground Water,ND,
7622,ND_7059,,Unspecified,Pembina,EPSG:4326,,,,,48.56033,-97.92181,,,Gardar,15905630CSN,,Ground Water,ND,
7623,ND_7060,,Unspecified,Pembina,EPSG:4326,,,,,48.563045,-97.911098,,,Gardar,15905630DN,,Ground Water,ND,
7624,ND_7061,,Unspecified,Pembina,EPSG:4326,,,,,48.560342,-97.91110400000001,,,Gardar,15905630DSN,,Ground Water,ND,
7625,ND_7062,,Unspecified,Burleigh,EPSG:4326,,,,,46.92048,-100.90167,,,Missouri River,14008128A,,Ground Water,ND,
7626,ND_7063,,Unspecified,McLean,EPSG:4326,,,,,47.5778,-101.60507,,,Unspecified,14708602C,,Surface Water,ND,
7627,ND_7064,,Unspecified,McLean,EPSG:4326,,,,,47.40227,-101.16648,,,Fort Union,14508206DD,,Ground Water,ND,
7628,ND_7065,,Unspecified,McLean,EPSG:4326,,,,,47.454840000000004,-101.07285999999999,,,Fort Union,14608224B,,Ground Water,ND,
7629,ND_7066,,Unspecified,McLean,EPSG:4326,,,,,47.44028,-101.15843000000001,,,Fort Union,14608229B,,Ground Water,ND,
7630,ND_7067,,Unspecified,McLean,EPSG:4326,,,,,47.41856,-101.10507,,,Fort Union,14608234D,,Ground Water,ND,
7631,ND_7068,,Unspecified,McLean,EPSG:4326,,,,,47.41856,-101.20108,,,Fort Union,14608336C,,Ground Water,ND,
7632,ND_7069,,Unspecified,McLean,EPSG:4326,,,,,47.36781,-101.17981,,,Fort Union,14508219B,,Ground Water,ND,
7633,ND_7070,,Unspecified,McLean,EPSG:4326,,,,,47.384209999999996,-101.2305,,,Fort Union,14508315AA,,Ground Water,ND,
7634,ND_7071,,Unspecified,McLean,EPSG:4326,,,,,47.344327,-101.214321,,,Fort Union,14508326DC,,Ground Water,ND,
7635,ND_7072,,Unspecified,Stutsman,EPSG:4326,,,,,46.91768,-98.49764,,,Unspecified,14006227B,,Surface Water,ND,
7637,ND_7073,,Unspecified,Richland,EPSG:4326,,,,,46.149409999999996,-97.01583000000001,,,Unspecified,13105124A,,Surface Water,ND,
7638,ND_7074,,Unspecified,Kidder,EPSG:4326,,,,,46.81746,-99.76943,,,Central Dakota,13907233A,,Ground Water,ND,
7639,ND_7075,,Unspecified,Stark,EPSG:4326,,,,,46.85967,-102.82408000000001,,,Undefined,13909617BA,,Ground Water,ND,
7640,ND_7076,,Unspecified,Stark,EPSG:4326,,,,,46.85966,-102.82934,,,Undefined,13909617BB,,Ground Water,ND,
7643,ND_7077,,Unspecified,McHenry,EPSG:4326,,,,,48.10544,-100.52339,,,New Rockford,15307702A,,Ground Water,ND,
7644,ND_7078,,Unspecified,McHenry,EPSG:4326,,,,,48.11269,-100.53426999999999,,,New Rockford,15407735C,,Ground Water,ND,
7645,ND_7079,,Unspecified,Dunn,EPSG:4326,,,,,47.346709999999995,-102.64697,,,Unspecified,14509427C,,Surface Water,ND,
7646,ND_7080,,Unspecified,Dunn,EPSG:4326,,,,,47.35394,-102.647,,,Unspecified,14509427B,,Surface Water,ND,
7647,ND_7081,,Unspecified,Grand Forks,EPSG:4326,,,,,47.97307,-97.28746,,,Unspecified,15205222A,,Surface Water,ND,
7648,ND_7082,,Unspecified,Grand Forks,EPSG:4326,,,,,47.99447,-97.66145999999999,,,Elk Valley,15205511C,,Ground Water,ND,
7649,ND_7083,,Unspecified,Williams,EPSG:4326,,,,,48.13792,-103.6988,,,Fox Hills,15410129AB,,Ground Water,ND,
7650,ND_7084,,Unspecified,Williams,EPSG:4326,,,,,48.13793,-103.7042,,,Fox Hills,15410129BA,,Ground Water,ND,
7653,ND_7085,,Unspecified,Sargent,EPSG:4326,,,,,45.99013,-97.99231999999999,,,Oakes,12905818A,,Ground Water,ND,
7654,ND_7086,,Unspecified,Cavalier,EPSG:4326,,,,,48.619820000000004,-98.63918000000001,,,Unspecified,15906203C,,Surface Water,ND,
7655,ND_7087,,Unspecified,Cavalier,EPSG:4326,,,,,48.612590000000004,-98.63913000000001,,,Unspecified,15906210B,,Surface Water,ND,
7656,ND_7088,,Unspecified,Grand Forks,EPSG:4326,,,,,47.71338,-96.93066,,,Unspecified,14904921BA,,Surface Water,ND,
7657,ND_7089,,Unspecified,Foster,EPSG:4326,,,,,47.49008,-99.15437,,,Carrington,14606701C,,Ground Water,ND,
7658,ND_7090,,Unspecified,Foster,EPSG:4326,,,,,47.511759999999995,-99.15442,,,Carrington,14706736B,,Ground Water,ND,
7659,ND_7091,,Unspecified,Foster,EPSG:4326,,,,,47.50452,-99.14381999999999,,,Carrington,14706736D,,Ground Water,ND,
7661,ND_7092,,Unspecified,Billings,EPSG:4326,,,,,46.82155,-103.36333,,,Dakota Group,13910125D,,Ground Water,ND,
7662,ND_7093,,Unspecified,Dunn,EPSG:4326,,,,,47.44771,-103.0832,,,Dakota Group,14609719D,,Ground Water,ND,
7663,ND_7094,,Unspecified,Dunn,EPSG:4326,,,,,47.34687,-103.07242,,,Unspecified,14509729C,,Surface Water,ND,
7664,ND_7095,,Unspecified,McKenzie,EPSG:4326,,,,,47.73574,-103.11723,,,Unspecified,14909708D,,Surface Water,ND,
7665,ND_7096,,Unspecified,McKenzie,EPSG:4326,,,,,47.74303,-103.12796,,,Unspecified,14909708B,,Surface Water,ND,
7667,ND_7097,,Unspecified,McKenzie,EPSG:4326,,,,,47.74299,-103.11731999999999,,,Unspecified,14909708A,,Surface Water,ND,
7668,ND_7098,,Unspecified,McKenzie,EPSG:4326,,,,,47.73578,-103.12794,,,Unspecified,14909708C,,Surface Water,ND,
7669,ND_7099,,Unspecified,Grand Forks,EPSG:4326,,,,,48.009570000000004,-97.72632,,,Elk Valley,15205505C,,Ground Water,ND,
7672,ND_7100,,Unspecified,Grand Forks,EPSG:4326,,,,,47.72805,-96.92841,,,Unspecified,14904916AB,,Surface Water,ND,
7673,ND_7101,,Unspecified,Grand Forks,EPSG:4326,,,,,47.87115,-97.60794,,,Elk Valley,15105430A,,Ground Water,ND,
7674,ND_7102,,Unspecified,Cass,EPSG:4326,,,,,46.80023,-96.89744,,,Unspecified,13804905B,,Surface Water,ND,
7676,ND_7103,,Unspecified,Ransom,EPSG:4326,,,,,46.51248,-97.33774,,,Sheyenne Delta,13505315BN,,Ground Water,ND,
7677,ND_7104,,Unspecified,Ransom,EPSG:4326,,,,,46.508829999999996,-97.33774,,,Sheyenne Delta,13505315BS,,Ground Water,ND,
7678,ND_7105,,Unspecified,Ransom,EPSG:4326,,,,,46.50336,-97.33776999999999,,,Sheyenne Delta,13505315C,,Ground Water,ND,
7679,ND_7106,,Unspecified,Ransom,EPSG:4326,,,,,46.49608,-97.33776,,,Sheyenne Delta,13505322B,,Ground Water,ND,
7681,ND_7107,,Unspecified,Kidder,EPSG:4326,,,,,47.08553,-99.56064,,,Central Dakota,14207028C,,Ground Water,ND,
7682,ND_7108,,Unspecified,Kidder,EPSG:4326,,,,,47.085535,-99.571228,,,Central Dakota,14207029D,,Ground Water,ND,
7683,ND_7109,,Unspecified,Sargent,EPSG:4326,,,,,46.200829999999996,-97.38951,,,Milnor Channel,13205436DN,,Ground Water,ND,
7684,ND_7110,,Unspecified,Sargent,EPSG:4326,,,,,46.20447,-97.3895,,,Milnor Channel,13205436AS,,Ground Water,ND,
7685,ND_7111,,Unspecified,Sargent,EPSG:4326,,,,,46.2045,-97.39735,,,Milnor Channel,13205436BD,,Ground Water,ND,
7686,ND_7112,,Unspecified,Grand Forks,EPSG:4326,,,,,47.95812,-97.62899999999999,,,Elk Valley,15205525A,,Ground Water,ND,
7687,ND_7113,,Unspecified,Grand Forks,EPSG:4326,,,,,47.95813,-97.63979,,,Elk Valley,15205525B,,Ground Water,ND,
7688,ND_7114,,Unspecified,Grand Forks,EPSG:4326,,,,,47.95088,-97.63979,,,Elk Valley,15205525C,,Ground Water,ND,
7689,ND_7115,,Unspecified,Grand Forks,EPSG:4326,,,,,47.95087,-97.62898,,,Elk Valley,15205525D,,Ground Water,ND,
7690,ND_7116,,Unspecified,McKenzie,EPSG:4326,,,,,47.593846,-103.99504499999999,,,Fox Hills,14810536D,,Ground Water,ND,
7691,ND_7117,,Unspecified,Grand Forks,EPSG:4326,,,,,48.11874,-97.72522,,,Elk Valley,15405533B,,Ground Water,ND,
7692,ND_7118,,Unspecified,Grand Forks,EPSG:4326,,,,,48.11149,-97.7252,,,Elk Valley,15405533C,,Ground Water,ND,
7693,ND_7119,,Unspecified,Grand Forks,EPSG:4326,,,,,48.10426,-97.736,,,Elk Valley,15305505A,,Ground Water,ND,
7694,ND_7120,,Unspecified,Towner,EPSG:4326,,,,,48.46112,-99.0956,,,Unspecified,15806531C,,Surface Water,ND,
7695,ND_7121,,Unspecified,Towner,EPSG:4326,,,,,48.45026,-99.09564,,,Unspecified,15706506W,,Surface Water,ND,
7696,ND_7122,,Unspecified,Towner,EPSG:4326,,,,,48.47013,-99.09829,,,Unspecified,15806531BB,,Surface Water,ND,
7697,ND_7123,,Unspecified,Towner,EPSG:4326,,,,,48.46652,-99.0929,,,Unspecified,15806531BD,,Surface Water,ND,
7698,ND_7124,,Unspecified,Towner,EPSG:4326,,,,,48.455740000000006,-99.10373,,,Unspecified,15706601AA,,Surface Water,ND,
7699,ND_7125,,Unspecified,Towner,EPSG:4326,,,,,48.4521,-99.10914,,,Unspecified,15706601AC,,Surface Water,ND,
7700,ND_7126,,Unspecified,Towner,EPSG:4326,,,,,48.45211,-99.11454,,,Unspecified,15706601BD,,Surface Water,ND,
7701,ND_7127,,Unspecified,Towner,EPSG:4326,,,,,48.44663,-99.10644,,,Unspecified,15706601D,,Surface Water,ND,
7702,ND_7128,,Unspecified,Richland,EPSG:4326,,,,,46.47444,-97.23406999999999,,,Sheyenne Delta,13505228C,,Ground Water,ND,
7703,ND_7129,,Unspecified,Richland,EPSG:4326,,,,,46.4672,-97.2446,,,Sheyenne Delta,13505232A,,Ground Water,ND,
7704,ND_7130,,Unspecified,Richland,EPSG:4326,,,,,46.47442,-97.21309000000001,,,Sheyenne Delta,13505227C,,Ground Water,ND,
7706,ND_7131,,Unspecified,Ransom,EPSG:4326,,,,,46.49617,-97.34829,,,Sheyenne Delta,13505321A,,Ground Water,ND,
7708,ND_7132,,Unspecified,Ransom,EPSG:4326,,,,,46.488820000000004,-97.33778000000001,,,Sheyenne Delta,13505322C,,Ground Water,ND,
7709,ND_7133,,Unspecified,Dickey,EPSG:4326,,,,,46.24386,-98.25803,,,Unspecified,13206113D,,Ground Water,ND,
7710,ND_7134,,Unspecified,Dickey,EPSG:4326,,,,,46.21841,-98.24446,,,Lamoure,13206030,,Ground Water,ND,
7713,ND_7135,,Unspecified,Bowman,EPSG:4326,,,,,45.95601,-103.16681,,,Unspecified,12910034A,,Surface Water,ND,
7714,ND_7136,,Unspecified,Stark,EPSG:4326,,,,,46.90137,-102.82665,,,Dakota Group,14009632B,,Ground Water,ND,
7715,ND_7137,,Unspecified,McKenzie,EPSG:4326,,,,,47.98944,-103.68493000000001,,,Undefined,15210213B,,Ground Water,ND,
7716,ND_7138,,Unspecified,McKenzie,EPSG:4326,,,,,47.96043,-103.74953000000001,,,Undefined,15210228B,,Ground Water,ND,
7717,ND_7139,,Unspecified,Ransom,EPSG:4326,,,,,46.513020000000004,-97.42175999999999,,,Unspecified,13505413BN,,Surface Water,ND,
7718,ND_7140,,Unspecified,Grand Forks,EPSG:4326,,,,,47.95288,-97.67220999999999,,,Elk Valley,15205527DN,,Ground Water,ND,
7719,ND_7141,,Unspecified,Dickey,EPSG:4326,,,,,46.12254,-98.07754,,,Oakes,13105933AB,,Ground Water,ND,
7720,ND_7142,,Unspecified,Dickey,EPSG:4326,,,,,46.12257,-98.08535,,,Oakes,13105933BN,,Ground Water,ND,
7721,ND_7143,,Unspecified,Dickey,EPSG:4326,,,,,46.09884,-98.04391,,,Oakes,13005902C,,Ground Water,ND,
7722,ND_7144,,Unspecified,Dickey,EPSG:4326,,,,,46.07717,-98.04405,,,Oakes,13005914B,,Ground Water,ND,
7723,ND_7145,,Unspecified,Dickey,EPSG:4326,,,,,46.14974,-98.0852,,,Oakes,13105921B,,Ground Water,ND,
7725,ND_7146,,Unspecified,Sargent,EPSG:4326,,,,,46.04084,-97.982,,,Oakes,13005829C,,Ground Water,ND,
7726,ND_7147,,Unspecified,Sargent,EPSG:4326,,,,,46.06248,-97.98198000000001,,,Oakes,13005820B,,Ground Water,ND,
7728,ND_7148,,Unspecified,Dickey,EPSG:4326,,,,,46.12077,-98.11646,,,Unspecified,13105931A,,Surface Water,ND,
7729,ND_7149,,Unspecified,Dickey,EPSG:4326,,,,,46.10628,-98.1166,,,Unspecified,13005906A,,Surface Water,ND,
7730,ND_7150,,Unspecified,Dickey,EPSG:4326,,,,,46.04102,-98.03909,,,Oakes,13005926S,,Ground Water,ND,
7731,ND_7151,,Unspecified,Dickey,EPSG:4326,,,,,46.03014,-98.04437,,,Oakes,13005935W,,Ground Water,ND,
7732,ND_7152,,Unspecified,Ransom,EPSG:4326,,,,,46.51851,-97.45281999999999,,,Unspecified,13505410D,,Surface Water,ND,
7733,ND_7153,,Unspecified,Grand Forks,EPSG:4326,,,,,48.0898,-97.73595,,,Elk Valley,15305508A,,Ground Water,ND,
7734,ND_7154,,Unspecified,Grand Forks,EPSG:4326,,,,,48.060759999999995,-97.73324000000001,,,Elk Valley,15305520AE,,Ground Water,ND,
7735,ND_7155,,Unspecified,Grand Forks,EPSG:4326,,,,,48.05357,-97.73328000000001,,,Elk Valley,15305520DE,,Ground Water,ND,
7736,ND_7156,,Unspecified,Emmons,EPSG:4326,,,,,46.091840000000005,-100.56085999999999,,,Winona,13007910C,,Ground Water,ND,
7737,ND_7157,,Unspecified,Emmons,EPSG:4326,,,,,46.099059999999994,-100.56093,,,Winona,13007910B,,Ground Water,ND,
7738,ND_7158,,Unspecified,Emmons,EPSG:4326,,,,,46.09551,-100.57653,,,Winona,13007909,,Ground Water,ND,
7739,ND_7159,,Unspecified,McKenzie,EPSG:4326,,,,,48.098459999999996,-103.6608,,,Yellowstone-Missouri,15310103CD,,Ground Water,ND,
7740,ND_7160,,Unspecified,Kidder,EPSG:4326,,,,,47.15081,-99.6137,,,Central Dakota,14207101A,,Ground Water,ND,
7741,ND_7161,,Unspecified,Kidder,EPSG:4326,,,,,47.1508,-99.62431,,,Central Dakota,14207101B,,Ground Water,ND,
7742,ND_7162,,Unspecified,Kidder,EPSG:4326,,,,,47.14356,-99.62429,,,Central Dakota,14207101C,,Ground Water,ND,
7743,ND_7163,,Unspecified,Kidder,EPSG:4326,,,,,47.14352,-99.61367,,,Central Dakota,14207101D,,Ground Water,ND,
7744,ND_7164,,Unspecified,Emmons,EPSG:4326,,,,,46.22183,-100.30895,,,Undefined,13207727C,,Ground Water,ND,
7745,ND_7165,,Unspecified,Ramsey,EPSG:4326,,,,,48.327059999999996,-99.18179,,,Unspecified,15606618DD,,Surface Water,ND,
7746,ND_7166,,Unspecified,Ramsey,EPSG:4326,,,,,48.32343,-99.18699000000001,,,Unspecified,15606619AB,,Surface Water,ND,
7747,ND_7167,,Unspecified,Ramsey,EPSG:4326,,,,,48.32162,-99.19489,,,Unspecified,15606619B,,Surface Water,ND,
7748,ND_7168,,Unspecified,Kidder,EPSG:4326,,,,,46.918859999999995,-99.69458,,,Central Dakota,14007130B,,Ground Water,ND,
7749,ND_7169,,Unspecified,Dickey,EPSG:4326,,,,,46.15695,-98.24996999999999,,,Guelph,13106018C,,Ground Water,ND,
7755,ND_7170,,Unspecified,McHenry,EPSG:4326,,,,,48.15097,-100.5911,,,New Rockford,15407720AB,,Ground Water,ND,
7757,ND_7171,,Unspecified,Griggs,EPSG:4326,,,,,47.41698,-98.2917,,,Spiritwood,14606034D,,Ground Water,ND,
7758,ND_7172,,Unspecified,Griggs,EPSG:4326,,,,,47.42423,-98.28103,,,Spiritwood,14606035B,,Ground Water,ND,
7759,ND_7173,,Unspecified,Traill,EPSG:4326,,,,,47.56617,-96.87263,,,Unspecified,14704911B,,Surface Water,ND,
7760,ND_7174,,Unspecified,Traill,EPSG:4326,,,,,47.55925,-96.86306,,,Unspecified,14704911D,,Surface Water,ND,
7761,ND_7175,,Unspecified,McKenzie,EPSG:4326,,,,,47.96756,-103.96349000000001,,,Unspecified,15210423C,,Surface Water,ND,
7762,ND_7176,,Unspecified,Cass,EPSG:4326,,,,,47.21362,-97.50439,,,Page,14305410S,,Ground Water,ND,
7763,ND_7177,,Unspecified,Eddy,EPSG:4326,,,,,47.654790000000006,-99.17277,,,New Rockford,14806711BD,,Ground Water,ND,
7764,ND_7178,,Unspecified,Pembina,EPSG:4326,,,,,48.772040000000004,-97.75721999999999,,,Unspecified,16105516A,,Surface Water,ND,
7765,ND_7179,,Unspecified,Richland,EPSG:4326,,,,,45.938578,-96.844396,,,Undefined,12904919CD,,Ground Water,ND,
7766,ND_7180,,Unspecified,Dickey,EPSG:4326,,,,,46.09547,-98.97966,,,Unnamed,13006608B,,Ground Water,ND,
7767,ND_7181,,Unspecified,Dickey,EPSG:4326,,,,,46.09544,-98.96932,,,Unnamed,13006608A,,Ground Water,ND,
7768,ND_7182,,Unspecified,Dickey,EPSG:4326,,,,,46.088229999999996,-98.97963,,,Unnamed,13006608C,,Ground Water,ND,
7769,ND_7183,,Unspecified,Dickey,EPSG:4326,,,,,46.088190000000004,-98.96928,,,Unnamed,13006608D,,Ground Water,ND,
7770,ND_7184,,Unspecified,Ransom,EPSG:4326,,,,,46.38071,-97.48508000000001,,,Sheyenne Delta,13405433B,,Ground Water,ND,
7771,ND_7185,,Unspecified,Kidder,EPSG:4326,,,,,47.12168,-99.53961,,,Unspecified,14207015B,,Surface Water,ND,
7772,ND_7186,,Unspecified,Oliver,EPSG:4326,,,,,47.04422,-100.94426,,,Unspecified,14108109D,,Surface Water,ND,
7773,ND_7187,,Unspecified,Cavalier,EPSG:4326,,,,,48.57649,-98.82385,,,Unspecified,15906319D,,Surface Water,ND,
7774,ND_7188,,Unspecified,Kidder,EPSG:4326,,,,,46.7568,-99.4877,,,Unspecified,13807023BC,,Surface Water,ND,
7775,ND_7189,,Unspecified,Kidder,EPSG:4326,,,,,46.75316,-99.4877,,,Unspecified,13807023CB,,Surface Water,ND,
7776,ND_7190,,Unspecified,Burleigh,EPSG:4326,,,,,46.68205,-100.55332,,,Glencoe Channel,13707817S,,Ground Water,ND,
7777,ND_7191,,Unspecified,Ransom,EPSG:4326,,,,,46.54714,-97.40075,,,Sheyenne Delta,13605331C,,Ground Water,ND,
7778,ND_7192,,Unspecified,Ransom,EPSG:4326,,,,,46.547109999999996,-97.41134,,,Sheyenne Delta,13605436D,,Ground Water,ND,
7779,ND_7193,,Unspecified,Grand Forks,EPSG:4326,,,,,47.90011,-97.57574,,,Elk Valley,15105416B,,Ground Water,ND,
7780,ND_7194,,Unspecified,Grand Forks,EPSG:4326,,,,,47.90016,-97.58648000000001,,,Elk Valley,15105417A,,Ground Water,ND,
7783,ND_7195,,Unspecified,McHenry,EPSG:4326,,,,,48.17804,-100.52325,,,Lake Souris,15407711A,,Ground Water,ND,
7784,ND_7196,,Unspecified,McHenry,EPSG:4326,,,,,48.17808,-100.53405,,,Lake Souris,15407711B,,Ground Water,ND,
7785,ND_7197,,Unspecified,Grand Forks,EPSG:4326,,,,,47.98723,-97.65059000000001,,,Elk Valley,15205514A,,Ground Water,ND,
7786,ND_7198,,Unspecified,Richland,EPSG:4326,,,,,46.45254,-97.20255,,,Sheyenne Delta,13405203A,,Ground Water,ND,
7787,ND_7199,,Unspecified,Richland,EPSG:4326,,,,,46.4453,-97.20251999999999,,,Sheyenne Delta,13405203D,,Ground Water,ND,
7788,ND_7200,,Unspecified,Cavalier,EPSG:4326,,,,,48.925909999999995,-98.31875,,,Unspecified,16305920CB,,Surface Water,ND,
7791,ND_7203,,Unspecified,Grand Forks,EPSG:4326,,,,,47.705,-96.92246999999999,,,Unspecified,14904921D,,Surface Water,ND,
7792,ND_7204,,Unspecified,Grand Forks,EPSG:4326,,,,,48.01713,-97.71549,,,Elk Valley,15205505A,,Ground Water,ND,
7793,ND_7205,,Unspecified,Grand Forks,EPSG:4326,,,,,48.01713,-97.72628,,,Elk Valley,15205505B,,Ground Water,ND,
7794,ND_7206,,Unspecified,Grand Forks,EPSG:4326,,,,,48.02453,-97.72519,,,Elk Valley,15305533C,,Ground Water,ND,
7795,ND_7207,,Unspecified,Grand Forks,EPSG:4326,,,,,48.00955,-97.71551,,,Elk Valley,15205505D,,Ground Water,ND,
7796,ND_7208,,Unspecified,Grand Forks,EPSG:4326,,,,,48.0021,-97.71542,,,Elk Valley,15205508A,,Ground Water,ND,
7797,ND_7209,,Unspecified,Grand Forks,EPSG:4326,,,,,47.99481,-97.71537,,,Elk Valley,15205508D,,Ground Water,ND,
7798,ND_7210,,Unspecified,Grand Forks,EPSG:4326,,,,,48.00202,-97.70461999999999,,,Elk Valley,15205509B,,Ground Water,ND,
7799,ND_7211,,Unspecified,Grand Forks,EPSG:4326,,,,,47.97272,-97.66139,,,Elk Valley,15205523B,,Ground Water,ND,
7801,ND_7212,,Unspecified,Bowman,EPSG:4326,,,,,46.00674,-103.93521,,,Dakota Group,12910609D,,Ground Water,ND,
7802,ND_7213,,Unspecified,Bowman,EPSG:4326,,,,,46.00853,-103.94821,,,Dakota Group,12910609CB,,Ground Water,ND,
7803,ND_7214,,Unspecified,Burleigh,EPSG:4326,,,,,46.76834,-100.33683,,,McKenzie,13807713D,,Ground Water,ND,
7804,ND_7215,,Unspecified,Kidder,EPSG:4326,,,,,46.72235,-99.48510999999999,,,Unspecified,13807035C,,Surface Water,ND,
7805,ND_7216,,Unspecified,Ramsey,EPSG:4326,,,,,48.22748,-99.04358,,,Unspecified,15506520C,,Surface Water,ND,
7806,ND_7217,,Unspecified,Ramsey,EPSG:4326,,,,,48.22023,-99.04356999999999,,,Unspecified,15506529B,,Surface Water,ND,
7807,ND_7218,,Unspecified,Morton,EPSG:4326,,,,,46.88057,-101.77582,,,Unspecified,13908803C,,Surface Water,ND,
7808,ND_7219,,Unspecified,Burke,EPSG:4326,,,,,48.59356,-102.57639,,,Unspecified,15909216C,,Surface Water,ND,
7809,ND_7220,,Unspecified,Richland,EPSG:4326,,,,,46.40913,-97.24436999999999,,,Sheyenne Delta,13405220A,,Ground Water,ND,
7810,ND_7221,,Unspecified,Richland,EPSG:4326,,,,,46.409079999999996,-97.25488,,,Sheyenne Delta,13405220B,,Ground Water,ND,
7811,ND_7222,,Unspecified,Richland,EPSG:4326,,,,,46.58321,-97.22426999999999,,,Sheyenne Delta,13605221A,,Ground Water,ND,
7813,ND_7223,,Unspecified,Traill,EPSG:4326,,,,,47.52032,-96.87144,,,Unspecified,14704926BD,,Surface Water,ND,
7814,ND_7224,,Unspecified,Barnes,EPSG:4326,,,,,46.89517,-98.03371,,,Unspecified,14005832C,,Surface Water,ND,
7816,ND_7225,,Unspecified,Burleigh,EPSG:4326,,,,,46.72525,-100.53715,,,Glencoe Channel,13807833C,,Ground Water,ND,
