WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS94,,,Fresh,"Turkey Creek, Trib. To",WaDENE_WS94,Surface Water
NEwr_WS95,,,Fresh,"School Creek, Trib. To",WaDENE_WS95,Surface Water
NEwr_WS96,,,Fresh,Poppe Reservoir,WaDENE_WS96,Surface Water
NEwr_WS97,,,Fresh,Otter Creek,WaDENE_WS97,Surface Water
NEwr_WS98,,,Fresh,"Blue River, Big, West Fork",WaDENE_WS98,Surface Water
NEwr_WS99,,,Fresh,Buckhorn Spring,WaDENE_WS99,Surface Water
NEwr_WS100,,,Fresh,"Bordeaux Creek, Big",WaDENE_WS100,Surface Water
NEwr_WS101,,,Fresh,School Creek,WaDENE_WS101,Surface Water
NEwr_WS102,,,Fresh,Old Weeping Water Quarry Pit,WaDENE_WS102,Surface Water
NEwr_WS103,,,Fresh,Martin Marietta Fresh Water Reservoir,WaDENE_WS103,Surface Water
NEwr_WS104,,,Fresh,Andersen Reservoir,WaDENE_WS104,Surface Water
NEwr_WS105,,,Fresh,Norm Parde Reservoir,WaDENE_WS105,Surface Water
NEwr_WS106,,,Fresh,Oeltjen Reservoir,WaDENE_WS106,Surface Water
NEwr_WS107,,,Fresh,"Bow Creek, West",WaDENE_WS107,Surface Water
NEwr_WS108,,,Fresh,Behrends Reservoir,WaDENE_WS108,Surface Water
NEwr_WS109,,,Fresh,Clark Creek,WaDENE_WS109,Surface Water
NEwr_WS110,,,Fresh,Deer Creek,WaDENE_WS110,Surface Water
NEwr_WS111,,,Fresh,Antelope Creek Lake,WaDENE_WS111,Surface Water
NEwr_WS112,,,Fresh,A. Nagel Pond,WaDENE_WS112,Surface Water
NEwr_WS113,,,Fresh,"Verdigre Creek, North Branch",WaDENE_WS113,Surface Water
NEwr_WS114,,,Fresh,Thomas Reservoir,WaDENE_WS114,Surface Water
NEwr_WS115,,,Fresh,Schindler Creek,WaDENE_WS115,Surface Water
NEwr_WS116,,,Fresh,"Platte River, Trib. To",WaDENE_WS116,Surface Water
NEwr_WS117,,,Fresh,"Blue River, Little, Trib. To",WaDENE_WS117,Surface Water
NEwr_WS118,,,Fresh,"Nemaha River, Little, North Fork",WaDENE_WS118,Surface Water
NEwr_WS119,,,Fresh,Delbert Boelter Reservoir,WaDENE_WS119,Surface Water
NEwr_WS120,,,Fresh,"Sand Creek, South Branch",WaDENE_WS120,Surface Water
NEwr_WS121,,,Fresh,"Loup River, Middle",WaDENE_WS121,Surface Water
NEwr_WS122,,,Fresh,"Pishel Creek, Trib. To",WaDENE_WS122,Surface Water
NEwr_WS123,,,Fresh,"Liberty Creek, Trib. To",WaDENE_WS123,Surface Water
NEwr_WS124,,,Fresh,John Hubl Reservoir,WaDENE_WS124,Surface Water
NEwr_WS125,,,Fresh,"Sandy Creek, Big, Trib. To",WaDENE_WS125,Surface Water
NEwr_WS126,,,Fresh,Fish Creek,WaDENE_WS126,Surface Water
NEwr_WS127,,,Fresh,Clearwater Creek,WaDENE_WS127,Surface Water
NEwr_WS128,,,Fresh,Kriete Reservoir,WaDENE_WS128,Surface Water
NEwr_WS129,,,Fresh,Brush Creek,WaDENE_WS129,Surface Water
NEwr_WS130,,,Fresh,Squaw Creek,WaDENE_WS130,Surface Water
NEwr_WS131,,,Fresh,White Clay Creek,WaDENE_WS131,Surface Water
