WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDMetadataID
1911321-CODWR,1911321-CODWR,1911321-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910892-CODWR,1910892-CODWR,1910892-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910909-CODWR,1910909-CODWR,1910909-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910953-CODWR,1910953-CODWR,1910953-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910974-CODWR,1910974-CODWR,1910974-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910746-CODWR,1910746-CODWR,1910746-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910766-CODWR,1910766-CODWR,1910766-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910774-CODWR,1910774-CODWR,1910774-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910776-CODWR,1910776-CODWR,1910776-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910979-CODWR,1910979-CODWR,1910979-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910990-CODWR,1910990-CODWR,1910990-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910912-CODWR,1910912-CODWR,1910912-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910920-CODWR,1910920-CODWR,1910920-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910782-CODWR,1910782-CODWR,1910782-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910790-CODWR,1910790-CODWR,1910790-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911000-CODWR,1911000-CODWR,1911000-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911006-CODWR,1911006-CODWR,1911006-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912377-CODWR,1912377-CODWR,1912377-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912407-CODWR,1912407-CODWR,1912407-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1106730-CODWR,1106730-CODWR,1106730-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1106733-CODWR,1106733-CODWR,1106733-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910677-CODWR,1910677-CODWR,1910677-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910679-CODWR,1910679-CODWR,1910679-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910936-CODWR,1910936-CODWR,1910936-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910945-CODWR,1910945-CODWR,1910945-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910801-CODWR,1910801-CODWR,1910801-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910815-CODWR,1910815-CODWR,1910815-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1180186-CODWR,1180186-CODWR,1180186-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200505-CODWR,1200505-CODWR,1200505-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912412-CODWR,1912412-CODWR,1912412-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912419-CODWR,1912419-CODWR,1912419-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910680-CODWR,1910680-CODWR,1910680-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910682-CODWR,1910682-CODWR,1910682-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200522-CODWR,1200522-CODWR,1200522-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200523-CODWR,1200523-CODWR,1200523-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910818-CODWR,1910818-CODWR,1910818-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910824-CODWR,1910824-CODWR,1910824-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912441-CODWR,1912441-CODWR,1912441-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912444-CODWR,1912444-CODWR,1912444-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200524-CODWR,1200524-CODWR,1200524-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200611-CODWR,1200611-CODWR,1200611-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910955-CODWR,1910955-CODWR,1910955-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910960-CODWR,1910960-CODWR,1910960-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911010-CODWR,1911010-CODWR,1911010-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911024-CODWR,1911024-CODWR,1911024-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911430-CODWR,1911430-CODWR,1911430-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911432-CODWR,1911432-CODWR,1911432-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911438-CODWR,1911438-CODWR,1911438-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911443-CODWR,1911443-CODWR,1911443-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910689-CODWR,1910689-CODWR,1910689-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910694-CODWR,1910694-CODWR,1910694-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911028-CODWR,1911028-CODWR,1911028-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911031-CODWR,1911031-CODWR,1911031-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911330-CODWR,1911330-CODWR,1911330-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911332-CODWR,1911332-CODWR,1911332-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200613-CODWR,1200613-CODWR,1200613-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200620-CODWR,1200620-CODWR,1200620-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911032-CODWR,1911032-CODWR,1911032-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911042-CODWR,1911042-CODWR,1911042-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911457-CODWR,1911457-CODWR,1911457-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911465-CODWR,1911465-CODWR,1911465-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911043-CODWR,1911043-CODWR,1911043-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911046-CODWR,1911046-CODWR,1911046-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912458-CODWR,1912458-CODWR,1912458-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912464-CODWR,1912464-CODWR,1912464-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911336-CODWR,1911336-CODWR,1911336-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911345-CODWR,1911345-CODWR,1911345-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911466-CODWR,1911466-CODWR,1911466-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911472-CODWR,1911472-CODWR,1911472-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911050-CODWR,1911050-CODWR,1911050-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911051-CODWR,1911051-CODWR,1911051-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911347-CODWR,1911347-CODWR,1911347-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911358-CODWR,1911358-CODWR,1911358-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911475-CODWR,1911475-CODWR,1911475-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911477-CODWR,1911477-CODWR,1911477-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911058-CODWR,1911058-CODWR,1911058-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911071-CODWR,1911071-CODWR,1911071-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911361-CODWR,1911361-CODWR,1911361-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911366-CODWR,1911366-CODWR,1911366-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911487-CODWR,1911487-CODWR,1911487-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911499-CODWR,1911499-CODWR,1911499-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911383-CODWR,1911383-CODWR,1911383-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911386-CODWR,1911386-CODWR,1911386-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911074-CODWR,1911074-CODWR,1911074-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911092-CODWR,1911092-CODWR,1911092-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912478-CODWR,1912478-CODWR,1912478-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912487-CODWR,1912487-CODWR,1912487-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910704-CODWR,1910704-CODWR,1910704-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910712-CODWR,1910712-CODWR,1910712-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200631-CODWR,1200631-CODWR,1200631-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200644-CODWR,1200644-CODWR,1200644-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911544-CODWR,1911544-CODWR,1911544-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911550-CODWR,1911550-CODWR,1911550-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911406-CODWR,1911406-CODWR,1911406-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911433-CODWR,1911433-CODWR,1911433-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200648-CODWR,1200648-CODWR,1200648-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200649-CODWR,1200649-CODWR,1200649-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911128-CODWR,1911128-CODWR,1911128-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911130-CODWR,1911130-CODWR,1911130-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910715-CODWR,1910715-CODWR,1910715-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910720-CODWR,1910720-CODWR,1910720-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912497-CODWR,1912497-CODWR,1912497-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912504-CODWR,1912504-CODWR,1912504-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911442-CODWR,1911442-CODWR,1911442-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911458-CODWR,1911458-CODWR,1911458-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200651-CODWR,1200651-CODWR,1200651-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200657-CODWR,1200657-CODWR,1200657-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911131-CODWR,1911131-CODWR,1911131-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911133-CODWR,1911133-CODWR,1911133-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910721-CODWR,1910721-CODWR,1910721-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910723-CODWR,1910723-CODWR,1910723-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911554-CODWR,1911554-CODWR,1911554-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911557-CODWR,1911557-CODWR,1911557-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910986-CODWR,1910986-CODWR,1910986-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910993-CODWR,1910993-CODWR,1910993-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911571-CODWR,1911571-CODWR,1911571-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911578-CODWR,1911578-CODWR,1911578-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910837-CODWR,1910837-CODWR,1910837-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910850-CODWR,1910850-CODWR,1910850-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910998-CODWR,1910998-CODWR,1910998-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911002-CODWR,1911002-CODWR,1911002-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912509-CODWR,1912509-CODWR,1912509-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912511-CODWR,1912511-CODWR,1912511-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911579-CODWR,1911579-CODWR,1911579-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911585-CODWR,1911585-CODWR,1911585-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911025-CODWR,1911025-CODWR,1911025-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911033-CODWR,1911033-CODWR,1911033-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911159-CODWR,1911159-CODWR,1911159-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911171-CODWR,1911171-CODWR,1911171-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910854-CODWR,1910854-CODWR,1910854-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910869-CODWR,1910869-CODWR,1910869-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912521-CODWR,1912521-CODWR,1912521-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912533-CODWR,1912533-CODWR,1912533-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911589-CODWR,1911589-CODWR,1911589-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911598-CODWR,1911598-CODWR,1911598-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200658-CODWR,1200658-CODWR,1200658-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200660-CODWR,1200660-CODWR,1200660-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911037-CODWR,1911037-CODWR,1911037-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911045-CODWR,1911045-CODWR,1911045-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911174-CODWR,1911174-CODWR,1911174-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911180-CODWR,1911180-CODWR,1911180-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910878-CODWR,1910878-CODWR,1910878-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910879-CODWR,1910879-CODWR,1910879-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912538-CODWR,1912538-CODWR,1912538-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912554-CODWR,1912554-CODWR,1912554-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200664-CODWR,1200664-CODWR,1200664-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200670-CODWR,1200670-CODWR,1200670-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911061-CODWR,1911061-CODWR,1911061-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911064-CODWR,1911064-CODWR,1911064-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911182-CODWR,1911182-CODWR,1911182-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911186-CODWR,1911186-CODWR,1911186-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911463-CODWR,1911463-CODWR,1911463-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911468-CODWR,1911468-CODWR,1911468-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910729-CODWR,1910729-CODWR,1910729-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910760-CODWR,1910760-CODWR,1910760-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910891-CODWR,1910891-CODWR,1910891-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910914-CODWR,1910914-CODWR,1910914-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910767-CODWR,1910767-CODWR,1910767-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910791-CODWR,1910791-CODWR,1910791-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912571-CODWR,1912571-CODWR,1912571-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912572-CODWR,1912572-CODWR,1912572-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200706-CODWR,1200706-CODWR,1200706-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200825-CODWR,1200825-CODWR,1200825-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911603-CODWR,1911603-CODWR,1911603-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911604-CODWR,1911604-CODWR,1911604-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912574-CODWR,1912574-CODWR,1912574-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912579-CODWR,1912579-CODWR,1912579-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910917-CODWR,1910917-CODWR,1910917-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910927-CODWR,1910927-CODWR,1910927-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910793-CODWR,1910793-CODWR,1910793-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910796-CODWR,1910796-CODWR,1910796-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911191-CODWR,1911191-CODWR,1911191-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911199-CODWR,1911199-CODWR,1911199-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200867-CODWR,1200867-CODWR,1200867-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1200971-CODWR,1200971-CODWR,1200971-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912620-CODWR,1912620-CODWR,1912620-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912629-CODWR,1912629-CODWR,1912629-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911617-CODWR,1911617-CODWR,1911617-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911627-CODWR,1911627-CODWR,1911627-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910935-CODWR,1910935-CODWR,1910935-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910943-CODWR,1910943-CODWR,1910943-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1201009-CODWR,1201009-CODWR,1201009-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1201121-CODWR,1201121-CODWR,1201121-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911201-CODWR,1911201-CODWR,1911201-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911212-CODWR,1911212-CODWR,1911212-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912688-CODWR,1912688-CODWR,1912688-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912690-CODWR,1912690-CODWR,1912690-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911636-CODWR,1911636-CODWR,1911636-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911648-CODWR,1911648-CODWR,1911648-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911659-CODWR,1911659-CODWR,1911659-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911676-CODWR,1911676-CODWR,1911676-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911476-CODWR,1911476-CODWR,1911476-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911479-CODWR,1911479-CODWR,1911479-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911678-CODWR,1911678-CODWR,1911678-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911683-CODWR,1911683-CODWR,1911683-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910798-CODWR,1910798-CODWR,1910798-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910799-CODWR,1910799-CODWR,1910799-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910946-CODWR,1910946-CODWR,1910946-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910956-CODWR,1910956-CODWR,1910956-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911480-CODWR,1911480-CODWR,1911480-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911481-CODWR,1911481-CODWR,1911481-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910957-CODWR,1910957-CODWR,1910957-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910962-CODWR,1910962-CODWR,1910962-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911482-CODWR,1911482-CODWR,1911482-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911485-CODWR,1911485-CODWR,1911485-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912703-CODWR,1912703-CODWR,1912703-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912708-CODWR,1912708-CODWR,1912708-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911218-CODWR,1911218-CODWR,1911218-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911237-CODWR,1911237-CODWR,1911237-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911065-CODWR,1911065-CODWR,1911065-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911069-CODWR,1911069-CODWR,1911069-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910965-CODWR,1910965-CODWR,1910965-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910982-CODWR,1910982-CODWR,1910982-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911504-CODWR,1911504-CODWR,1911504-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911523-CODWR,1911523-CODWR,1911523-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912724-CODWR,1912724-CODWR,1912724-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912746-CODWR,1912746-CODWR,1912746-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911238-CODWR,1911238-CODWR,1911238-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911244-CODWR,1911244-CODWR,1911244-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911072-CODWR,1911072-CODWR,1911072-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911073-CODWR,1911073-CODWR,1911073-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910988-CODWR,1910988-CODWR,1910988-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911012-CODWR,1911012-CODWR,1911012-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911528-CODWR,1911528-CODWR,1911528-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911577-CODWR,1911577-CODWR,1911577-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911261-CODWR,1911261-CODWR,1911261-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911269-CODWR,1911269-CODWR,1911269-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912747-CODWR,1912747-CODWR,1912747-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1912749-CODWR,1912749-CODWR,1912749-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911087-CODWR,1911087-CODWR,1911087-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911090-CODWR,1911090-CODWR,1911090-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911017-CODWR,1911017-CODWR,1911017-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911019-CODWR,1911019-CODWR,1911019-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911580-CODWR,1911580-CODWR,1911580-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911582-CODWR,1911582-CODWR,1911582-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910805-CODWR,1910805-CODWR,1910805-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1910807-CODWR,1910807-CODWR,1910807-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911286-CODWR,1911286-CODWR,1911286-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911290-CODWR,1911290-CODWR,1911290-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911094-CODWR,1911094-CODWR,1911094-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911095-CODWR,1911095-CODWR,1911095-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911030-CODWR,1911030-CODWR,1911030-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1911034-CODWR,1911034-CODWR,1911034-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
