System ID,System Name,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units,Sec Domestic Percent,Sec Industrial Percent,Sec Commercial Percent,Sec Institutional Percent,Sec Agriculture Percent
1291,Weber Basin Job Corps (Culinary),Public,Active,1988,3/30/1989,Davis,,,,,,,,,6008,0,17443211.33,0,0,55068824.22,72512035.56,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1989,12/31/1989,Davis,,,,,,,,,6008,0,18176262.24,0,0,48877394.26,67053656.5,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1990,4/10/1991,Davis,,,,,,,,,6008,300,19551357.73,0,0,28022946.04,47574303.77,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1991,3/16/1992,Davis,,,,,,,,,6008,300,16292131.4,0,0,28022946.04,44315077.44,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1992,6/25/1993,Davis,,,,,,,,,6008,300,11694812.14,0,0,16618154.04,28312966.18,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1993,9/30/1994,Davis,,,,,,,,,6008,300,8960622.265,0,0,12381859.85,21342482.12,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1994,3/14/1996,Davis,,,,,,,,,6008,300,8797610.945,0,0,62563344.68,71360955.62,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,1995,3/14/1996,Davis,,,,,,,,,6008,300,9775678.867,0,0,26067810.26,35843489.13,0,0,0,,0,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2015,3/26/2018,Davis,,,,,,,,,6008,210,0,0,0,27092917.03,27092917.03,0,0,0,27,27,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2016,3/26/2018,Davis,,,,,,,,,6008,210,0,0,0,4907322.514,4907322.514,0,0,0,27,27,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2017,3/8/2018,Davis,,,,,,,,,6008,210,0,0,0,4425062.4,4425062.4,0,0,0,27,27,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2018,9/5/2019,Davis,,,,,,,,,6008,170,0,0,0,3923251.2,3923251.2,0,0,0,27,27,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2019,4/22/2020,Davis,,,,,,,,,6008,180,0,0,0,5448235.886,5448235.886,0,0,0,27,27,,,,,,,,,,,,
1291,Weber Basin Job Corps (Culinary),Public,Active,2020,6/8/2021,Davis,,,,,,,,,6008,95,0,0,0,2225565.257,2225565.257,0,0,0,27,27,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1979,12/31/1979,Carbon,,,,,,,,,4016,0,0,0,0,,97275755.26,0,0,0,,0,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1980,2/25/1981,Carbon,,,,,,,,,4016,608,0,0,0,,106361386.2,201,12,0,,213,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1981,2/8/1982,Carbon,,,,,,,,,4016,608,0,0,0,,94863587.75,201,12,0,,213,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1982,2/8/1983,Carbon,,,,,,,,,4016,608,0,0,0,,91016320.58,0,0,0,,210,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1983,1/27/1984,Carbon,,,,,,,,,4016,608,0,0,0,,95167608.86,0,0,0,,193,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1984,1/28/1985,Carbon,,,,,,,,,4016,600,0,0,0,,109656615,0,0,0,,201,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1985,3/17/1986,Carbon,,,,,,,,,4016,625,0,0,0,,93494492.67,0,0,0,,212,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1986,3/23/1987,Carbon,,,,,,,,,4016,625,47137273.42,4777331.759,30288103.34,,82202708.52,210,1,1,,212,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1987,4/18/1988,Carbon,,,,,,,,,4016,600,75963275.23,4417306.757,12416862.28,,92797444.27,0,0,0,,188,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1988,2/15/1989,Carbon,,,,,,,,,4016,377,54749802.07,11506799.08,10945760.12,927064.3795,78129425.65,154,6,1,1,162,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1989,2/9/1990,Carbon,,,,,,,,,4016,377,45866185.15,4671324.398,16880172.23,615042.7113,68032724.49,141,4,1,1,147,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1990,2/19/1991,Carbon,,,,,,,,,4016,339,23220612.54,5543384.957,7389513.161,,36153510.66,157,4,1,,162,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1991,1/27/1992,Carbon,,,,,,,,,4016,339,19112327.24,5913410.654,8661601.5,,33687339.4,154,8,2,,164,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1992,2/26/1993,Carbon,,,,,,,,,4016,339,28583985,5742398.778,11346787.97,,45673171.75,166,10,2,,178,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1993,2/14/1994,Carbon,,,,,,,,,4016,339,40295798.32,4091284.117,23980665.32,,72257017.85,158,11,2,,172,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1994,2/21/1995,Carbon,,,,,,,,,4016,400,31542190.43,19201333.43,13212917.56,,64137453.99,149,14,2,,168,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1995,3/18/1996,Carbon,,,,,,,,,4016,400,21028460.31,8554594.069,7484519.758,5575387.18,42642961.32,156,7,1,4,168,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1996,3/12/1997,Carbon,,,,,,,,,4016,400,17001180.64,9000625.043,7600527.814,6000416.696,39602750.19,157,7,1,4,169,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1997,1/30/1998,Carbon,,,,,,,,,4016,400,45478158.21,4000.277797,9000.625043,6000.416696,45497159.52,156,7,1,4,168,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1998,2/22/1999,Carbon,,,,,,,,,4016,400,35152441.14,5640391.694,9930689.631,7210500.729,57934023.2,158,7,1,4,170,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,1999,1/28/2000,Carbon,,,,,,,,,4016,395,28469977.08,5200361.136,10700743.11,8432585.596,52803666.92,161,7,1,4,173,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2000,2/26/2001,Carbon,,,,,,,,,4016,400,26501840.41,6100423.641,6736467.81,9434655.184,48773387.04,162,7,1,4,174,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2001,2/20/2002,Carbon,,,,,,,,,4016,400,35002430.72,9500659.768,11500798.67,10100701.44,66104590.6,165,7,1,4,177,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2002,3/6/2003,Carbon,,,,,,,,,4016,400,34431391.07,7500520.869,3158319.328,8700604.209,53790835.47,169,7,1,4,183,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2003,3/26/2004,Carbon,,,,,,,,,4016,404,22661273.63,2500173.616,7304807.257,13700951.42,46167205.92,170,5,1,2,178,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2005,2/16/2006,Carbon,,,,,,,,,4016,340,44435085.77,220015.2788,4229493.715,543037.711,49427632.47,190,1,1,2,194,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2006,5/8/2007,Carbon,,,,,,,,,4016,339,25393737,13919300,7630383,0,46943420,170,1,6,0,177,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2007,4/28/2008,Carbon,,,,,,,,,4016,330,13827,318059,9020600,4507020,44131540,165,1,1,3,177,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2010,12/15/2011,Carbon,,,,,,,,,4016,378,926500,0,12347900,449363500,507781100,169,4,1,4,185,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2011,1/17/2013,Carbon,,,,,,,,,4016,380,1315388,0,0,0,1315388,185,0,0,0,185,,,,,,,,,,,,
1292,Sunnyside City Water,Public,Inactive,2012,3/13/2013,Carbon,,,,,,,,,4016,380,68182000,0,0,0,68182000,163,1,1,3,172,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1979,12/31/1979,Iron,,,,,,,,,11014,0,57849017.29,0,0,,57849017.29,140,0,0,,140,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1980,4/6/1981,Iron,,,,,,,,,11014,310,83829821.52,0,0,,83829821.52,261,1,0,,262,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1981,3/19/1982,Iron,,,,,,,,,11014,310,63762427.95,0,0,,63762427.95,140,6,0,,146,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1982,3/14/1983,Iron,,,,,,,,,11014,315,0,0,0,,82474727.41,0,0,0,,0,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1984,3/18/1985,Iron,,,,,,,,,11014,0,18923314.12,0,0,,18923314.12,0,0,0,,0,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1985,12/31/1985,Iron,,,,,,,,,11014,356,0,0,0,,18951316.06,0,0,0,,0,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1986,3/19/1987,Iron,,,,,,,,,11014,306,24580706.99,0,0,,24580706.99,201,0,0,,201,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1987,5/19/1988,Iron,,,,,,,,,11014,0,0,0,0,,22820584.76,0,0,0,,0,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1988,4/21/1989,Iron,,,,,,,,,11014,350,22868588.1,0,0,,22868588.1,166,2,0,,168,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1989,2/20/1990,Iron,,,,,,,,,11014,300,15001041.74,1000069.449,0,,16001111.19,160,1,0,,161,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1990,4/29/1991,Iron,,,,,,,,,11014,307,27190888.26,0,0,,27190888.26,174,0,0,,174,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1991,2/18/1992,Iron,,,,,,,,,11014,309,0,0,0,,29139023.54,0,0,0,,205,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1992,2/18/1993,Iron,,,,,,,,,11014,329,19964386.42,0,0,,19964386.42,205,0,0,,205,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1993,2/28/1994,Iron,,,,,,,,,11014,350,0,0,0,,18767303.28,0,0,0,,208,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1994,2/24/1995,Iron,,,,,,,,,11014,360,0,0,0,,19834377.39,0,0,0,,217,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1995,2/12/1996,Iron,,,,,,,,,11014,370,20901451.49,0,0,,20901451.49,215,0,0,,215,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1996,2/18/1997,Iron,,,,,,,,,11014,464,25959802.76,0,0,,25959802.76,220,0,0,,220,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1997,1/22/1998,Iron,,,,,,,,,11014,464,23591638.31,0,0,,23591638.31,226,0,0,,226,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1998,1/19/1999,Iron,,,,,,,,,11014,464,24049670.12,0,0,,24049670.12,228,0,0,,228,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,1999,2/16/2000,Iron,,,,,,,,,11014,528,29215028.82,0,0,,29215028.82,231,0,0,,231,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2000,1/16/2001,Iron,,,,,,,,,11014,571,29578054.03,0,0,,29578054.03,236,0,0,,236,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2001,2/4/2002,Iron,,,,,,,,,11014,470,30456772.05,119786.3185,0,233036.1831,30809594.56,234,2,0,1,237,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2002,3/5/2003,Iron,,,,,,,,,11014,470,36069327.81,0,0,12730.88406,36082058.7,239,0,0,1,240,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2003,3/5/2004,Iron,,,,,,,,,11014,470,18405574.16,0,0,74005.13925,18479579.3,239,0,0,1,240,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2004,3/17/2005,Iron,,,,,,,,,11014,470,22734269.67,0,0,96100421.32,22734269.67,237,0,0,1,238,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2005,1/24/2006,Iron,,,,,,,,,11014,470,11038834.4,17580.07707,0,51900.22754,11108314.7,242,1,0,1,244,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2006,3/27/2007,Iron,,,,,,,,,11014,470,27296989,44000,0,103540,27444529,260,0,0,1,261,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2007,2/29/2008,Iron,,,,,,,,,11014,530,28001918,54000,0,34000,28089918,268,1,0,1,270,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2008,3/23/2009,Iron,,,,,,,,,11014,530,26638000,15000,0,60000,26713000,266,1,0,1,268,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2009,3/18/2010,Iron,,,,,,,,,11014,530,29494824.87,25999.99989,0,79999.99965,29600824.87,266,1,0,1,268,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2010,3/8/2011,Iron,,,,,,,,,11014,530,26537339.88,0,0,113999.9995,26651339.88,266,0,0,1,267,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2011,3/12/2012,Iron,,,,,,,,,11014,478,26333986.88,32999.99986,0,109999.9995,27476986.88,256,1,0,1,260,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2012,1/3/2013,Iron,,,,,,,,,11014,480,25913970,32998.97417,0,106651.1726,27053332.33,256,3,0,1,262,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2013,1/6/2014,Iron,,,,,,,,,11014,494,27060870,27000,0,100000,28187870,264,1,0,1,267,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2014,4/9/2015,Iron,,,,,,,,,11014,480,22500000,10000,90000,0,25700000,256,1,1,0,262,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2015,3/21/2016,Iron,,,,,,,,,11014,480,31107187,0,0,380000,31487187,260,0,0,5,265,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2016,3/24/2017,Iron,,,,,,,,,11014,510,26324486,0,0,390000,26714486,266,0,0,5,271,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2017,3/21/2018,Iron,,,,,,,,,11014,506,28469187,0,0,358000,28827187,266,0,0,5,271,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2018,5/21/2019,Iron,,,,,,,,,11014,515,23407450,0,0,120000,23527450,264,0,0,5,269,,,,,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2019,2/14/2020,Iron,,,,,,,,,11014,515,22235410,0,0,1378000,23613410,272,0,0,6,278,7/14/2019,160281,gallons,Indoor and Outdoor,,,,,,,,
1293,Paragonah Municipal Water System,Public,Active,2020,1/14/2021,Iron,,,,,,,,,11014,520,25535000,0,0,1086000,26621000,273,0,0,6,279,7/25/2020,176354,gallons,Indoor and Outdoor,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1979,3/10/1980,Salt Lake,,,,,,,,,18014,20000,0,0,0,,1627913050,0,0,0,,5000,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1980,12/31/1980,Salt Lake,,,,,,,,,18014,14050,0,0,0,,1050969984,0,0,0,,4100,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1981,1/21/1982,Salt Lake,,,,,,,,,18014,15000,0,0,0,,1188082506,0,0,0,,5000,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1982,3/30/1983,Salt Lake,,,,,,,,,18014,20000,0,0,0,,1061373707,0,0,0,,4725,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1983,4/5/1984,Salt Lake,,,,,,,,,18014,19056,0,0,0,,939965275.4,0,0,0,,4764,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1984,4/10/1985,Salt Lake,,,,,,,,,18014,0,0,0,0,,1055973331,0,0,0,,0,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1985,4/23/1986,Salt Lake,,,,,,,,,18014,22128,0,0,0,,1331192444,0,0,0,,5532,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1986,3/26/1987,Salt Lake,,,,,,,,,18014,23848,0,0,0,,1212384193,0,0,0,,5953,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1987,4/19/1988,Salt Lake,,,,,,,,,18014,22992,0,0,0,,1341093131,0,0,0,,5723,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1988,3/14/1989,Salt Lake,,,,,,,,,18014,21937,0,0,0,,1367794986,0,0,0,,5875,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1989,3/8/1990,Salt Lake,,,,,,,,,18014,22500,0,0,0,,1451372790,5194,114,1,156,5466,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1990,3/11/1991,Salt Lake,,,,,,,,,18014,22108,0,0,0,,1266258935,5427,114,0,145,5687,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1991,3/16/1992,Salt Lake,,,,,,,,,18014,22500,0,0,0,,1263325731,5273,151,1,136,5562,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1992,3/1/1993,Salt Lake,,,,,,,,,18014,22200,0,0,0,,1282649073,5231,104,1,122,5459,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1993,3/2/1994,Salt Lake,,,,,,,,,18014,22224,0,0,0,,1343811320,0,0,0,,5532,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1994,3/15/1995,Salt Lake,,,,,,,,,18014,22224,1003530690,86553010.63,0,,1515111216,5313,118,0,,5542,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1995,2/25/1996,Salt Lake,,,,,,,,,18014,22000,868467310.2,77355371.9,0,,1388104396,5608,117,0,,5825,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1996,2/18/1997,Salt Lake,,,,,,,,,18014,20023,1055075269,204872227.2,0,,1392306688,5820,116,0,,6029,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1997,2/24/1998,Salt Lake,,,,,,,,,18014,20793,0,0,0,,1379654809,6040,119,0,,6252,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1998,3/1/1999,Salt Lake,,,,,,,,,18014,25647,0,0,0,,1338923981,6149,137,3,55,6352,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,1999,2/17/2000,Salt Lake,,,,,,,,,18014,27000,0,0,0,,1604849448,6847,143,3,55,7056,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2000,2/22/2001,Salt Lake,,,,,,,,,18014,27000,0,0,0,,1723307674,7038,143,3,55,7247,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2001,3/4/2002,Salt Lake,,,,,,,,,18014,27351,0,0,0,0,0,6778,123,3,55,6959,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2002,2/27/2003,Salt Lake,,,,,,,,,18014,27707,0,0,0,0,0,6941,320,3,55,7319,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2003,2/20/2004,Salt Lake,,,,,,,,,18014,28067,0,0,0,0,0,8169,99,0,55,8323,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2004,2/23/2005,Salt Lake,,,,,,,,,18014,28432,1198477250,224665980,0,0,1423143230,7500,425,0,0,7925,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2005,1/9/2006,Salt Lake,,,,,,,,,18014,28801,1228875990,60631000,0,31941000,1321447990,8514,186,0,11,8711,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2006,3/28/2007,Salt Lake,,,,,,,,,18014,29147,1410936686,109486080,0,0,1520422766,8459,185,0,0,8644,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2007,1/22/2008,Salt Lake,,,,,,,,,18014,29497,1412911345,126071917.7,619117.7143,0,1539602381,7814,129,1,0,7944,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2008,2/10/2009,Salt Lake,,,,,,,,,18014,29851,1427229257,113842713.6,0,4561920,1545633891,7857,251,0,28,8136,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2009,1/4/2010,Salt Lake,,,,,,,,,18014,30209,1214774126,152498468.6,0,13359908.57,1380632503,7907,304,0,28,8239,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2010,1/10/2011,Salt Lake,,,,,,,,,18014,30571,1117960408,122275748.6,0,824404.1143,1241060560,7932,304,0,28,8264,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2011,1/3/2012,Salt Lake,,,,,,,,,18014,30938,1342172259,69487817.14,0,1280596.114,1412940672,7899,304,0,28,8231,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2012,1/10/2013,Salt Lake,,,,,,,,,18014,31037,1554800091,79833600,325851.4286,814628.5714,1635774171,8284,0,0,0,8284,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2013,1/6/2014,Salt Lake,,,,,,,,,18014,31136,1355541943,95148617.14,231354.5143,2313545.143,1453235460,8070,122,1,1,8194,,,,,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2014,1/13/2015,Salt Lake,,,,,,,,,18014,31236,1255094981,82727160.69,1036207.543,0,1338858350,8190,125,1,0,8316,7/15/2014,11630000,gallons,Indoor and Outdoor,Metered,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2015,1/6/2016,Salt Lake,,,,,,,,,18014,31336,1118286259,236320490.1,690805.0286,0,1355297554,8120,236,7,0,8363,6/29/2015,11360000,gallons,Indoor and Outdoor,Metered,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2016,1/5/2017,Salt Lake,,,,,,,,,18014,31436,1138749729,135159914.1,1994210.743,52312188.34,1328216042,5813,166,3,67,6049,7/25/2016,11620000,gallons,Indoor and Outdoor,Metered,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2017,5/14/2018,Salt Lake,,,,,,,,,18014,31537,1133822855,132162080.9,3812461.714,43651057.37,1313448455,6263,184,3,67,6517,7/3/2017,10800000,gallons,Indoor and Outdoor,Metered,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2018,2/21/2019,Salt Lake,,,,,,,,,18014,31649,1168806265,130105958.4,1814992.457,63642042.51,1364369258,6773,191,3,70,7037,7/6/2018,10920000,gallons,Indoor and Outdoor,Metered,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2019,1/16/2020,Salt Lake,,,,,,,,,18014,31839,1030211877,123911522.7,1691168.914,46469672.23,1202284240,7320,222,4,71,7617,7/22/2019,11950000,gallons,Indoor and Outdoor,,,,,,,,
1294,Magna Water Improvement District (Culinary),Public,Active,2020,6/22/2021,Salt Lake,,,,,,,,,18014,32340,1295836186,164137881.6,566981.4857,59304960,1519846009,8064,244,6,71,8385,8/3/2020,11584000,gallons,Indoor and Outdoor,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1979,12/31/1979,San Juan,,,,,,,,,19004,0,0,0,0,,180459531.9,0,0,0,,0,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1980,12/31/1980,San Juan,,,,,,,,,19004,0,0,0,0,,187203000.2,575,100,0,,675,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1981,2/3/1982,San Juan,,,,,,,,,19004,2300,0,0,0,,142377887.4,574,112,0,,686,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1982,2/3/1983,San Juan,,,,,,,,,19004,2200,0,0,0,,160259129.1,0,0,0,,667,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1983,3/21/1984,San Juan,,,,,,,,,19004,2200,0,0,0,,412338634.6,0,0,0,,750,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1984,1/21/1985,San Juan,,,,,,,,,19004,1700,0,0,0,,192922397.4,0,0,0,,714,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1985,2/24/1986,San Juan,,,,,,,,,19004,1700,128800944.5,32234238.49,0,,161035183,540,110,0,,650,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1986,2/20/1987,San Juan,,,,,,,,,19004,1900,164236405.3,0,0,,164236405.3,689,0,0,,689,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1987,4/25/1988,San Juan,,,,,,,,,19004,1700,122890534.1,0,0,,122890534.1,648,0,0,,648,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1988,3/17/1989,San Juan,,,,,,,,,19004,0,122840530.6,0,0,93682505.73,216523036.3,648,0,0,550,1198,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1989,3/2/1990,San Juan,,,,,,,,,19004,1700,131636141.4,0,0,127081825.1,258717966.5,475,112,0,490,1077,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1990,2/25/1991,San Juan,,,,,,,,,19004,1800,115878047.1,0,0,128498923.5,244376970.6,690,0,0,520,1210,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1991,3/11/1992,San Juan,,,,,,,,,19004,1700,113717897.1,0,0,86940037.5,280889506.2,600,50,1,580,1231,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1992,2/19/1993,San Juan,,,,,,,,,19004,2000,114917980.4,15841100.08,1320091.673,86781026.46,218860198.6,615,85,1,512,1213,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1993,2/17/1994,San Juan,,,,,,,,,19004,2200,0,0,0,,521266199,0,0,0,,700,,,,,,,,,,,,
1295,Monticello Municipal Water System (Culinary),Public,Active,1994,3/2/1995,San Juan,,,,,,,,,19004,2100,124926675.5,0,0,55357844.29,180284519.8,575,75,2,,652,,,,,,,,,,,,
