in_SiteNativeID,geometry
POU0,"POLYGON ((-111.6917212357516 41.26244986839264, -111.6916417595199 41.264308102209, -111.6907835616705 41.26441306040481, -111.6896448667826 41.26455698481632, -111.6887543812346 41.26473688552921, -111.6883256699487 41.26482673446753, -111.6879778518224 41.26474152846457, -111.6874003988649 41.26483226270061, -111.6872836795188 41.26473324386554, -111.6877403567504 41.26415699396663, -111.6886101841281 41.26359070251401, -111.6895971092562 41.26316080095675, -111.6909618639904 41.26251676189472, -111.6917212357516 41.26244986839264))"
POU0,"POLYGON ((-111.6675442642759 41.27018368294011, -111.6666560752336 41.27047374422244, -111.6648993503517 41.2714752046224, -111.6639239825403 41.27209606186889, -111.6638477181145 41.2720282230364, -111.6640707333148 41.27168509335142, -111.6642638917085 41.27136492506089, -111.6644572749844 41.27107889444956, -111.6646213816381 41.27087293113127, -111.6649223872261 41.27076859493456, -111.6653440916013 41.27066365054258, -111.6656594472868 41.27047951102542, -111.6658238914294 41.27031903309543, -111.6659723659675 41.27006748901877, -111.666121997542 41.26992988591282, -111.6663632841177 41.26989435025769, -111.6666206554947 41.26996122900041, -111.6675442642759 41.27018368294011))"
POU0,"POLYGON ((-111.658141068036 41.27960784336396, -111.6568289672074 41.28108107363503, -111.6566238302278 41.28110611433207, -111.6564336178327 41.28104756798601, -111.6564469912336 41.28079725722222, -111.6563962447884 41.28046390055268, -111.6563772595446 41.28015414314387, -111.6565488419415 41.27992680064427, -111.6568468697712 41.27972251688589, -111.6571770152344 41.27956569986965, -111.6578392161448 41.27944274558907, -111.658141068036 41.27960784336396))"
POU0,"POLYGON ((-111.6553160694602 41.27986824841985, -111.6560930202772 41.28016170850804, -111.6562416754259 41.28080437289145, -111.6562460923034 41.28124527568075, -111.6560768924419 41.28171094839593, -111.6556064295562 41.28204736465382, -111.6551661736482 41.2822524546701, -111.65474048564 41.28233828801491, -111.6540278698046 41.2821635355202, -111.6534898271792 41.28207128932897, -111.6527023267363 41.28231410121575, -111.6521512508123 41.28249593751811, -111.6516631019722 41.28265363460622, -111.6512651395253 41.28235800135436, -111.6517634774305 41.28162825796735, -111.6520138864457 41.28140038586623, -111.6521681824075 41.28103010518694, -111.6538446174608 41.28122317954948, -111.6542868946287 41.28120877653959, -111.6553160694602 41.27986824841985))"
POU0,"POLYGON ((-111.6412122804857 41.28945801848457, -111.6377962660776 41.29088805331511, -111.6371668466798 41.29028396874186, -111.6374478548673 41.2897924835783, -111.6378865395123 41.28947649510405, -111.6387421384208 41.28929528979432, -111.6393358187495 41.28888043175032, -111.6401875756474 41.28830740149071, -111.6412122804857 41.28945801848457))"
POU0,"POLYGON ((-111.6369072699261 41.29031477033639, -111.6362630645002 41.29086708250763, -111.6356189193908 41.29143902751414, -111.6349954057559 41.29144246858205, -111.6343422505071 41.29107369085339, -111.6345200254764 41.2906611487682, -111.6362036905085 41.29010310633839, -111.6369072699261 41.29031477033639))"
POU0,"POLYGON ((-111.602398843397 41.29403857352055, -111.6030656661091 41.29426063524452, -111.6030718997808 41.29493744210548, -111.6035104721281 41.29563711459264, -111.6031525087608 41.29646616875977, -111.5976696948421 41.29667032623382, -111.5935816746045 41.29671651998004, -111.5919158873379 41.29629894264253, -111.5921087677042 41.29557093819436, -111.5942334802363 41.29528426373134, -111.5955607181385 41.29502672009597, -111.5978848470017 41.29473894638156, -111.5987806462788 41.29455872995962, -111.6009066758006 41.29442235432582, -111.602398843397 41.29403857352055))"
POU0,"POLYGON ((-111.6189371219376 41.29715317073318, -111.6199237798775 41.297224156748, -111.6195620145942 41.29773134654446, -111.6191176406429 41.29752403803855, -111.6189371219376 41.29715317073318))"
POU10880,"POLYGON ((-111.5808946948226 41.25336038437553, -111.5821383898207 41.25471265626396, -111.5783701996884 41.25716257594932, -111.5788704649398 41.26016307334757, -111.5802513122331 41.26630500369354, -111.5798490945456 41.27438644605139, -111.5809932993334 41.27516723395364, -111.5823104928026 41.27408802649778, -111.5848385893896 41.27064325842555, -111.5866295897582 41.26956168315908, -111.5898520855005 41.26961673956036, -111.594862176415 41.26823241213749, -111.5954470364935 41.27001688736785, -111.592996086008 41.27145951831285, -111.5917854211094 41.27382523761845, -111.5892344231752 41.27469631024299, -111.5829999265373 41.27701601824025, -111.5787409133478 41.27768102073813, -111.5751319076528 41.27684111927171, -111.5658888823922 41.27109547960477, -111.5622627309473 41.2681817608102, -111.5611878293854 41.26439752856426, -111.5614549176226 41.26239424955014, -111.5607702758839 41.25989513672241, -111.5626627930022 41.25959990659157, -111.5639228391545 41.26288265972778, -111.5641505565214 41.26731453628211, -111.5656821322648 41.26909452134205, -111.5677699293526 41.26944176203452, -111.5711988189401 41.27142677493986, -111.5749178347929 41.27405365990072, -111.5761460879005 41.27361857060198, -111.5759358739159 41.2712601316768, -111.5755436281953 41.26976059044348, -111.5746706728297 41.26747698041094, -111.5755084694316 41.26575681685125, -111.5752969328774 41.2632554268361, -111.5742139690135 41.25861336382917, -111.5747560643293 41.25560773638616, -111.5740781876916 41.25393080696506, -111.572905427524 41.25343617606453, -111.5715079882221 41.25253747847797, -111.5719123324441 41.2518204327417, -111.5746683800128 41.25280774494301, -111.5766408470537 41.2544543241148, -111.5808946948226 41.25336038437553))"
POU0,"POLYGON ((-111.5761431149856 41.31781467618128, -111.5764109795872 41.31727143291348, -111.5765073424805 41.31695324932779, -111.5762557724344 41.31652475246622, -111.5759543410648 41.31607776853793, -111.5753331237748 41.31589396580962, -111.5745939279558 41.31638353272501, -111.5738496844587 41.31631248174946, -111.5733068753576 41.31659550577852, -111.5729822060183 41.31631680326579, -111.5735237043649 41.31588434978327, -111.574291360582 41.3158057584894, -111.5745857226612 41.31544920647759, -111.5749789572241 41.315073513934, -111.57544715384 41.3147722090977, -111.5759426627252 41.31475108491524, -111.5762885654073 41.31461856201591, -111.5764602217064 41.31441214704813, -111.5774232495224 41.31401485512993, -111.577601663931 41.31457459844008, -111.5771563955537 41.3146702416608, -111.5771351265353 41.31506272312973, -111.5767695994886 41.31577463116258, -111.5772934278964 41.31614582407676, -111.5770002301782 41.31663307861005, -111.5768305472449 41.3170637757361, -111.5766369993151 41.31760664771215, -111.5765905015547 41.31794322749304, -111.5769427262967 41.31853939243428, -111.5771232924287 41.31934206237415, -111.5770041748159 41.31988456154387, -111.576737457749 41.32055859168843, -111.5763450236861 41.32102769552277, -111.5754032121658 41.32105114352524, -111.575053779472 41.32077257090774, -111.575618014496 41.32009705718534, -111.5759801671696 41.31901135145067, -111.5760244851572 41.31841319982401, -111.5761431149856 41.31781467618128))"
POU0,"POLYGON ((-111.575053779472 41.32077257090774, -111.575618014496 41.32009705718534, -111.5759801671696 41.31901135145067, -111.5760244851572 41.31841319982401, -111.5761431149856 41.31781467618128, -111.5765905015547 41.31794322749304, -111.5769427262967 41.31853939243428, -111.5771232924287 41.31934206237415, -111.5770041748159 41.31988456154387, -111.576737457749 41.32055859168843, -111.5763450236861 41.32102769552277, -111.5754032121658 41.32105114352524, -111.575053779472 41.32077257090774))"
POU0,"POLYGON ((-111.6215581134655 41.29999403970746, -111.6249724781149 41.30011859515633, -111.6291540043611 41.30114449274742, -111.6328401913503 41.30322154788384, -111.6362635444311 41.30425135183062, -111.6398045284725 41.30437467676119, -111.6433493924 41.30487925654674, -111.6463951508644 41.30605382017642, -111.6486278058088 41.30809086916796, -111.6494599377219 41.30913485126469, -111.6500515134947 41.31141946205539, -111.6507121357451 41.31427566567688, -111.6498498581212 41.31656848520743, -111.6495517238884 41.31838151970054, -111.650660634921 41.32180717581401, -111.6488256873225 41.32167449245823, -111.6469134027178 41.32011233825729, -111.6462127522746 41.31959193794086, -111.6446977643965 41.31983877632292, -111.6416761682754 41.32119023642288, -111.6388296338625 41.32106311873849, -111.6363616437966 41.32083844722295, -111.6336439678704 41.32094874147682, -111.630914671211 41.31986750118149, -111.6285136171953 41.32002358886273, -111.6230792005206 41.32033912867829, -111.6228831173731 41.31967290186785, -111.6236645531792 41.31542641704401, -111.6220714191084 41.31410037052829, -111.6216762652519 41.31243419310463, -111.6223299561384 41.30804544991805, -111.621785360937 41.30394908301709, -111.6215581134655 41.29999403970746))"
POU11059,"POLYGON ((-111.8513827223013 41.21235274882489, -111.8524282223294 41.21120102683877, -111.8541346156578 41.21135998067587, -111.8560763139493 41.21214635308547, -111.8573436144039 41.2134811543951, -111.8588013833314 41.21490027492438, -111.8599446303611 41.21543518147784, -111.8619259509752 41.21633555695377, -111.8627283383049 41.21687289644265, -111.8635941902727 41.21646601098504, -111.8642807782583 41.21683270020675, -111.8632429203548 41.21855646398416, -111.861045905215 41.21854426872176, -111.8599314194633 41.21732285728598, -111.858754815492 41.21713139544416, -111.8579276037782 41.21759515596647, -111.8570023808326 41.21926082514018, -111.8564108200436 41.22326917501818, -111.8556903732634 41.22321733185549, -111.8532756307915 41.22103312446844, -111.8533450598022 41.22054637106369, -111.8525006835228 41.21969463618626, -111.8534757369403 41.21894382251177, -111.8552865814309 41.2183870382379, -111.8560910749583 41.21617884163578, -111.8557345151872 41.21498030613159, -111.8544230816224 41.21315966549973, -111.8538591803364 41.21347839960492, -111.8527556840033 41.21308618131454, -111.8513827223013 41.21235274882489))"
POU0,"POLYGON ((-111.9034725245052 41.24037371603997, -111.9034152669772 41.24005484184393, -111.9044525993407 41.23986041831401, -111.9053665461358 41.23966695573263, -111.9054409218314 41.23994579016771, -111.9044046913881 41.24022002228887, -111.9034725245052 41.24037371603997))"
POU0,"POLYGON ((-111.9499913228313 41.49255273686875, -111.9504395965711 41.4933796875932, -111.9512349825396 41.49409450734399, -111.9518946821695 41.49546608657241, -111.9524543945125 41.4959642405569, -111.9523118509562 41.49616214054026, -111.9518770948534 41.49625320059705, -111.9514388181457 41.49610379303591, -111.9504741052297 41.4957401282873, -111.949562074318 41.49500446893582, -111.9490800260366 41.4938499276057, -111.9486339987558 41.49317598732966, -111.9485951254367 41.49249868778506, -111.948940746448 41.49227731918881, -111.9493479682392 41.49229575622631, -111.9499913228313 41.49255273686875))"
POU0,"POLYGON ((-111.9689038328301 41.30667811901321, -111.9694429441741 41.30668628033008, -111.9699787765374 41.30703738570595, -111.9698460203856 41.30717181671164, -111.9695925522559 41.30711684403345, -111.9692891231176 41.30710030356477, -111.9689690420182 41.30709669325694, -111.9688333703435 41.30703433180045, -111.9689038328301 41.30667811901321))"
POU2136,"POLYGON ((-112.2307063873721 41.27258923933044, -112.2341471013793 41.27270498975997, -112.2340261865469 41.27702972209055, -112.2339824175196 41.28186236917869, -112.2350319752722 41.28388564171576, -112.2342584499709 41.28577596958062, -112.2327221255037 41.28655536978765, -112.2317347626301 41.28783753079905, -112.2282240083657 41.2876207635953, -112.2281543872104 41.28390842656557, -112.2260606502487 41.28372726708271, -112.226461177955 41.27990813247131, -112.2289554472679 41.27988152953035, -112.2307063873721 41.27258923933044))"
POU0,"POLYGON ((-112.229878249832 41.25781030525879, -112.2316308138995 41.25880266708459, -112.2332389470175 41.26049049134738, -112.2335131939993 41.26110213855775, -112.2333159255321 41.26318589767427, -112.2327803118946 41.26404419947025, -112.2315723447805 41.26407694579701, -112.2296057662444 41.26429622455023, -112.2285756524169 41.26400979359597, -112.2286456294648 41.25933025199614, -112.2294062952929 41.25926259108817, -112.2299160337458 41.25842448745344, -112.2295167562322 41.25815122961629, -112.229878249832 41.25781030525879))"
POU0,"POLYGON ((-112.2081331352774 41.24757096517873, -112.2098603471722 41.24810823454232, -112.2102882242198 41.25002937824586, -112.2094563982743 41.25014918357791, -112.2093222393917 41.25352041836769, -112.2055923467362 41.25348549671725, -112.2055780835148 41.25004177766804, -112.2037139150347 41.25006128399006, -112.2037153848238 41.24746906545362, -112.2039410058736 41.24639282147793, -112.2048307981471 41.24675381500193, -112.2051951845029 41.24789792800711, -112.2081331352774 41.24757096517873))"
POU2134,"POLYGON ((-112.0255987927873 41.23984928774225, -112.0256041625974 41.23930733833664, -112.0261703663976 41.23931265212252, -112.0263356534599 41.23929037111873, -112.0269018585092 41.23929577137223, -112.0269968416786 41.23654353001987, -112.028736666406 41.23655925459411, -112.0287154772017 41.23696587023581, -112.0304962237324 41.23694994591707, -112.0303743156417 41.23973368714698, -112.0301270858455 41.23981931043905, -112.0292149913364 41.23976495422723, -112.0289752784697 41.24032989607085, -112.0256064501269 41.24033905671499, -112.0255987927873 41.23984928774225))"
POU0,"POLYGON ((-112.0254739543836 41.22644931055184, -112.0251327905497 41.22649927859068, -112.0247067655708 41.22708983186369, -112.0224371654812 41.22708658788986, -112.019295970724 41.22702048804916, -112.0192915966576 41.2267388561771, -112.0182903624501 41.22632525434159, -112.0180055215054 41.22599917232084, -112.0171753646254 41.22459815551545, -112.0163935790642 41.22429996840888, -112.0160827588632 41.22391294850957, -112.0161714125112 41.22326622396764, -112.0164787564783 41.2232594577067, -112.0166076020991 41.22325922096667, -112.0179925155892 41.22328373660656, -112.0215736164893 41.22330957936192, -112.0238264843487 41.22332695143185, -112.0237902587313 41.22414048843535, -112.0255631716603 41.22419515117871, -112.0254739543836 41.22644931055184))"
POU11598,"POLYGON ((-111.907597206396 41.12858773746203, -111.9112749966364 41.13390938232233, -111.9053986776554 41.13491947167404, -111.9015294412508 41.13485010114601, -111.9009100314173 41.13455588563608, -111.9032382473205 41.13124752571834, -111.9050595569977 41.12943859015236, -111.907597206396 41.12858773746203))"
POU2161,"POLYGON ((-111.9092172408238 41.12814294417679, -111.9119805411755 41.12772232194836, -111.9147399931587 41.12703575131526, -111.9189155297205 41.12703575813048, -111.9206340374424 41.12735433764339, -111.9219608094858 41.12794193995616, -111.9235597250586 41.12912555850604, -111.9238355799537 41.12998747217487, -111.923986097684 41.13131555708154, -111.9224099288126 41.13176029665234, -111.9209258346456 41.13250324993276, -111.9208427550082 41.13599347309546, -111.9187297686633 41.13577767166079, -111.9171381818505 41.13512575393336, -111.9123362215703 41.13436623892687, -111.9097791329039 41.13063107891534, -111.9092172408238 41.12814294417679))"
