MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,111.1903,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,118.97967,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,258.77703,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,86.40428,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,161.71684,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,125.1731,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,361.76977,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,10.17528,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,134.69345,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,168.14353,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,282.8418,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,5.37092,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,67.12605,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,154.63644,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,146.95141,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,256.07623,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,83.20321,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,33.45069558,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,120.8548784,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,286.53084069999994,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,291.2603183,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,97.9410046,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,65.2950261,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,26.01765099,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,111.3222649,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,201.9956492,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,169.1808704,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,169.64737309999995,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,350.5276391000001,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,75.84964865,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,22.00542125,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,137.46789730000003,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,41.22717206,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,246.3226087,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,248.5323581,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,136.218775,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,69.64700481,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,0.0389,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,113.668866,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,0.28344944,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,149.8480896,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,307.3285254,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,163.9572684,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,43.19165260000001,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,16.39404634,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,128.4118459,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,185.7541814,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,312.4658585,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,257.0385147,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,23.53843793,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,63.40954427,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,133.0796379,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,124.1215283,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,129.6056468,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,295.7188891,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,276.2804972,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,141.40555469999995,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,55.52247967,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,114.6417063,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,129.2680681,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,72.71137026,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,302.2157434,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,253.2422894,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,239.3340494,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,4.70461869,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S845,UDWR_Site Specific Withdrawal,UTSS_WS851,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,67.82568667,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,86.02731318,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,139.7483505,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,287.6998619,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,202.2986037,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,169.3171705,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,39.41384072,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,116.6641093,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,97.3699555,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,249.8849164,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,248.4854995,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,258.0758017,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,207.9729937,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,40.66901949,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,120.8163265,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,85.63449440000002,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,191.2536443,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,213.1778426,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,251.7323922,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,140.15651369999998,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,38.93509283,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,366.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,125.527083,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,104.6739297,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,209.1483812,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,213.9726868,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,23.7532607,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,4.4130735,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,280.3007519,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,149.13917450000002,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,60.77643087,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,184.9900261,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,297.8364278,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,146.0365199,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,2.381463864,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,1.982507289,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,378.453276,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,134.5797384,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,68.06476221,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S837,UDWR_Site Specific Withdrawal,UTSS_WS843,95.33792789,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S838,UDWR_Site Specific Withdrawal,UTSS_WS844,313.56928660000005,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S841,UDWR_Site Specific Withdrawal,UTSS_WS847,191.2098415,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S842,UDWR_Site Specific Withdrawal,UTSS_WS848,65.94109498,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S840,UDWR_Site Specific Withdrawal,UTSS_WS846,31.48674242,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S844,UDWR_Site Specific Withdrawal,UTSS_WS850,268.5208421,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S845,UDWR_Site Specific Withdrawal,UTSS_WS851,0.0,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S831,UDWR_Site Specific Withdrawal,UTSS_WS837,121.5431222,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S833,UDWR_Site Specific Withdrawal,UTSS_WS309,85.99010943,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S832,UDWR_Site Specific Withdrawal,UTSS_WS838,78.88871352,,,Irrigation,,,,09/08/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
