SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
WYwr_S110,Unspecified,Unspecified,,EPSG:4326,,,,,43.515178000000006,-105.36401399999998,,,POD,HC-PS-1,WaDEWY_S110,,Well,WY,
WYwr_S111,Unspecified,Unspecified,,EPSG:4326,,,,,43.496297,-105.3741,,,POD,NWMAN-PS-1,WaDEWY_S111,,Well,WY,
WYwr_S112,Unspecified,Unspecified,,EPSG:4326,,,,,43.492331,-105.406031,,,POD,WAN-PS-1,WaDEWY_S112,,Well,WY,
WYwr_S113,Unspecified,Unspecified,,EPSG:4326,,,,,43.484809999999996,-105.3608,,,POD,STATE-MATHESON #1,WaDEWY_S113,,Well,WY,
WYwr_S114,Unspecified,Unspecified,,EPSG:4326,,,,,43.477542,-105.415567,,,POD,WANB-PS-1,WaDEWY_S114,,Well,WY,
WYwr_S115,Unspecified,Unspecified,,EPSG:4326,,,,,43.51981,-105.63723,,,POD,ENL. OF SCHOOL SECTION WELL 2-C,WaDEWY_S115,,Well,WY,
WYwr_S116,Unspecified,Unspecified,,EPSG:4326,,,,,43.51925,-105.7681,,,POD,9M #1,WaDEWY_S116,,Well,WY,
WYwr_S117,Unspecified,Unspecified,,EPSG:4326,,,,,43.547778,-105.929456,,,POD,PUMP STATION #6,WaDEWY_S117,,Well,WY,
WYwr_S118,Unspecified,Unspecified,,EPSG:4326,,,,,43.546184999999994,-106.00356799999999,,,POD,OVER FILING OF IBERLIN WATER WELL 02,WaDEWY_S118,,Well,WY,
WYwr_S119,Unspecified,Unspecified,,EPSG:4326,,,,,43.5429,-106.20053999999999,,,POD,MEADOW CREEK UNIT #98,WaDEWY_S119,,Well,WY,
WYwr_S120,Unspecified,Unspecified,,EPSG:4326,,,,,43.52959,-106.58722,,,POD,NORTH TISDALE UNIT WELL #9 44,WaDEWY_S120,,Well,WY,
WYwr_S121,Unspecified,Unspecified,,EPSG:4326,,,,,43.51848,-106.57739,,,POD,"TISDALE DOME WELL""""",WaDEWY_S121,,Well,WY,
WYwr_S122,Unspecified,Unspecified,,EPSG:4326,,,,,43.51848,-106.57739,,,POD,TISDALE DOME WELL,WaDEWY_S122,,Well,WY,
WYwr_S123,Unspecified,Unspecified,,EPSG:4326,,,,,43.51178,-106.73154,,,POD,CROSSINGHAM NO. 2 WELL,WaDEWY_S123,,Well,WY,
WYwr_S124,Unspecified,Unspecified,,EPSG:4326,,,,,43.512781,-106.732017,,,POD,CROSSINGHAM NO. 2 WELL,WaDEWY_S124,,Well,WY,
WYwr_S125,Unspecified,Unspecified,,EPSG:4326,,,,,43.529070000000004,-109.62883000000001,,,POD,DUBOIS NO. 10,WaDEWY_S125,,Well,WY,
WYwr_S126,Unspecified,Unspecified,,EPSG:4326,,,,,43.48852,-109.60748000000001,,,POD,CONLEY WELL,WaDEWY_S126,,Well,WY,
WYwr_S127,Unspecified,Unspecified,,EPSG:4326,,,,,43.548333,-109.66555600000001,,,POD,DUBOIS  NO. 11,WaDEWY_S127,,Well,WY,
WYwr_S128,Unspecified,Unspecified,,EPSG:4326,,,,,43.55157,-110.80378999999999,,,POD,BECKS POND SUPPLY WELL NO. 1,WaDEWY_S128,,Well,WY,
WYwr_S129,Unspecified,Unspecified,,EPSG:4326,,,,,43.550694,-110.804878,,,POD,HOKE 1 WELL,WaDEWY_S129,,Well,WY,
WYwr_S130,Unspecified,Unspecified,,EPSG:4326,,,,,43.54724,-110.80972,,,POD,COHEN  No. 1 POND SUPPLY WELL,WaDEWY_S130,,Well,WY,
WYwr_S131,Unspecified,Unspecified,,EPSG:4326,,,,,43.54724,-110.80972,,,POD,COHEN  No. 2 POND SUPPLY WELL,WaDEWY_S131,,Well,WY,
WYwr_S132,Unspecified,Unspecified,,EPSG:4326,,,,,43.546917,-110.785503,,,POD,COXHEAD NO. 3 WELL,WaDEWY_S132,,Well,WY,
WYwr_S133,Unspecified,Unspecified,,EPSG:4326,,,,,43.5427,-110.8175,,,POD,BENNETT POND #1,WaDEWY_S133,,Well,WY,
WYwr_S134,Unspecified,Unspecified,,EPSG:4326,,,,,43.54336,-110.78522,,,POD,OVERLOCK WELL #1,WaDEWY_S134,,Well,WY,
WYwr_S135,Unspecified,Unspecified,,EPSG:4326,,,,,43.540583000000005,-110.81473899999999,,,POD,L.E. SIMMIONS POND NO. 1 WELL,WaDEWY_S135,,Well,WY,
WYwr_S136,Unspecified,Unspecified,,EPSG:4326,,,,,43.53764,-110.73203000000001,,,POD,JACKSON HATCHERY NO. 2 WELL,WaDEWY_S136,,Well,WY,
WYwr_S137,Unspecified,Unspecified,,EPSG:4326,,,,,43.53256,-110.7318,,,POD,JACKSON HATCHERY NO. 3 WELL,WaDEWY_S137,,Well,WY,
WYwr_S138,Unspecified,Unspecified,,EPSG:4326,,,,,43.53135,-110.73291,,,POD,JACKSON HATCHERY NO. 5 WELL,WaDEWY_S138,,Well,WY,
WYwr_S139,Unspecified,Unspecified,,EPSG:4326,,,,,43.53135,-110.73291,,,POD,ENL. JACKSON HATCHERY NO. 5 WELL,WaDEWY_S139,,Well,WY,
WYwr_S140,Unspecified,Unspecified,,EPSG:4326,,,,,43.527120000000004,-110.77508,,,POD,IRRIGATION WELL NO. 1,WaDEWY_S140,,Well,WY,
WYwr_S141,Unspecified,Unspecified,,EPSG:4326,,,,,43.51768,-110.78236000000001,,,POD,ROUBIN # 3,WaDEWY_S141,,Well,WY,
WYwr_S142,Unspecified,Unspecified,,EPSG:4326,,,,,43.514353,-110.77998899999999,,,POD,SPRING CREEK WELL NO. 2,WaDEWY_S142,,Well,WY,
WYwr_S143,Unspecified,Unspecified,,EPSG:4326,,,,,43.51045,-110.775,,,POD,SPRING CREEK WELL NO. 3,WaDEWY_S143,,Well,WY,
WYwr_S144,Unspecified,Unspecified,,EPSG:4326,,,,,43.48619,-110.74553999999999,,,POD,JACKSON WATER WELL NO. 3,WaDEWY_S144,,Well,WY,
WYwr_S145,Unspecified,Unspecified,,EPSG:4326,,,,,43.48151,-110.74488999999998,,,POD,2ND ENL. JACKSON WATER WELL # 1,WaDEWY_S145,,Well,WY,
WYwr_S146,Unspecified,Unspecified,,EPSG:4326,,,,,43.479929999999996,-110.74515,,,POD,JACKSON WATER WELL NO. 1,WaDEWY_S146,,Well,WY,
WYwr_S147,Unspecified,Unspecified,,EPSG:4326,,,,,43.48308,-110.74503999999999,,,POD,JACKSON WATER WELL NO. 2,WaDEWY_S147,,Well,WY,
WYwr_S148,Unspecified,Unspecified,,EPSG:4326,,,,,43.48308,-110.74503999999999,,,POD,ENL. JACKSON WATER WELL NO. 2,WaDEWY_S148,,Well,WY,
WYwr_S149,Unspecified,Unspecified,,EPSG:4326,,,,,43.47263,-110.77483000000001,,,POD,JACKSON NO. 5 WELL,WaDEWY_S149,,Well,WY,
WYwr_S150,Unspecified,Unspecified,,EPSG:4326,,,,,43.47289,-110.77488000000001,,,POD,JACKSON THAW WELL NO. 3,WaDEWY_S150,,Well,WY,
WYwr_S151,Unspecified,Unspecified,,EPSG:4326,,,,,43.46595,-110.78882,,,POD,JACKSON THAW WELL NO. 2,WaDEWY_S151,,Well,WY,
WYwr_S152,Unspecified,Unspecified,,EPSG:4326,,,,,43.532469,-110.82488300000001,,,POD,KVR NO. 1 WELL,WaDEWY_S152,,Well,WY,
WYwr_S153,Unspecified,Unspecified,,EPSG:4326,,,,,43.53236,-110.82948999999999,,,POD,Furrer Reservoir Supply Well,WaDEWY_S153,,Well,WY,
WYwr_S154,Unspecified,Unspecified,,EPSG:4326,,,,,43.53154,-110.83187,,,POD,J.D. 7TH NO. 1 WELL,WaDEWY_S154,,Well,WY,
