SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NEwr_S11015,NEre_RO3,NEwr_WS217,,Unspecified,Adams,4326,,,1.02702E+11,,40.49013853,-98.49801849,,,POD,Unspecified,1236,,Unspecified,NE,
NEwr_S11016,NEre_RO3,NEwr_WS217,,Unspecified,Adams,4326,,,1.02702E+11,,40.45998652,-98.5348994,,,POD,Unspecified,1091,,Unspecified,NE,
NEwr_S11017,NEre_RO3,NEwr_WS25,,Unspecified,Adams,4326,,,1.02702E+11,,40.45901971,-98.42490178,,,POD,Unspecified,1095,,Unspecified,NE,
NEwr_S11018,NEre_RO3,NEwr_WS361,,Unspecified,Adams,4326,,,1.02702E+11,,40.57198975,-98.5025355,,,POD,Unspecified,2756,,Unspecified,NE,
NEwr_S11019,NEre_RO3,NEwr_WS352,,Unspecified,Adams,4326,,,1.02702E+11,,40.57927853,-98.53580922,,,POD,Unspecified,2799,,Unspecified,NE,
NEwr_S11020,NEre_RO3,NEwr_WS403,,Unspecified,Adams,4326,,,1.02702E+11,,40.58521436,-98.58124873,,,POD,Unspecified,2818,,Unspecified,NE,
NEwr_S11021,NEre_RO3,NEwr_WS53,,Unspecified,Adams,4326,,,1.02702E+11,,40.5791918,-98.582266,,,POD,Unspecified,13622,,Unspecified,NE,
NEwr_S11022,NEre_RO3,NEwr_WS403,,Unspecified,Adams,4326,,,1.02702E+11,,40.51980001,-98.48304572,,,POD,Unspecified,2550,,Unspecified,NE,
NEwr_S11023,NEre_RO3,NEwr_WS47,,Unspecified,Adams,4326,,,1.02702E+11,,40.47380498,-98.34316335,,,POD,Unspecified,1169,,Unspecified,NE,
NEwr_S11024,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,977,,Unspecified,NE,
NEwr_S11025,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,978,,Unspecified,NE,
NEwr_S11026,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,994,,Unspecified,NE,
NEwr_S11027,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,995,,Unspecified,NE,
NEwr_S11028,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,998,,Unspecified,NE,
NEwr_S11029,NEre_RO3,NEwr_WS27,,Unspecified,Clay,4326,,,1.02702E+11,,40.42616106,-98.23607199,,,POD,Unspecified,1001,,Unspecified,NE,
NEwr_S11030,NEre_RO3,NEwr_WS403,,Unspecified,Adams,4326,,,1.02702E+11,,40.55751187,-98.57674974,,,POD,Unspecified,2702,,Unspecified,NE,
NEwr_S11031,NEre_RO3,NEwr_WS361,,Unspecified,Adams,4326,,,1.02702E+11,,40.53546922,-98.45437207,,,POD,Unspecified,2594,,Unspecified,NE,
NEwr_S11032,NEre_RO3,NEwr_WS25,,Unspecified,Clay,4326,,,1.02702E+11,,40.38658187,-98.20345842,,,POD,Unspecified,910,,Unspecified,NE,
NEwr_S11033,NEre_RO3,NEwr_WS25,,Unspecified,Clay,4326,,,1.02702E+11,,40.38658187,-98.20345842,,,POD,Unspecified,932,,Unspecified,NE,
NEwr_S11034,NEre_RO3,NEwr_WS25,,Unspecified,Clay,4326,,,1.02702E+11,,40.38658187,-98.20345842,,,POD,Unspecified,937,,Unspecified,NE,
NEwr_S11035,NEre_RO3,NEwr_WS25,,Unspecified,Clay,4326,,,1.02702E+11,,40.38626521,-98.20910048,,,POD,Unspecified,934,,Unspecified,NE,
NEwr_S11036,NEre_RO3,NEwr_WS47,,Unspecified,Adams,4326,,,1.02702E+11,,40.49614565,-98.3065581,,,POD,Unspecified,1282,,Unspecified,NE,
NEwr_S11037,NEre_RO3,NEwr_WS47,,Unspecified,Adams,4326,,,1.02702E+11,,40.49305027,-98.28439618,,,POD,Unspecified,1258,,Unspecified,NE,
NEwr_S11038,NEre_RO3,NEwr_WS47,,Unspecified,Adams,4326,,,1.02702E+11,,40.49305027,-98.28439618,,,POD,Unspecified,1260,,Unspecified,NE,
NEwr_S11039,NEre_RO3,NEwr_WS47,,Unspecified,Adams,4326,,,1.02702E+11,,40.49305027,-98.28439618,,,POD,Unspecified,1261,,Unspecified,NE,
NEwr_S11040,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11902,,Unspecified,NE,
NEwr_S11041,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11903,,Unspecified,NE,
NEwr_S11042,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11904,,Unspecified,NE,
NEwr_S11043,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11905,,Unspecified,NE,
NEwr_S11044,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11906,,Unspecified,NE,
NEwr_S11045,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,11907,,Unspecified,NE,
NEwr_S11046,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,12360,,Unspecified,NE,
NEwr_S11047,NEre_RO6,NEwr_WS44,,Unspecified,Boone,4326,,,1.021E+11,,41.638117,-98.29091501,,,POD,Unspecified,12361,,Unspecified,NE,
