WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS171,,,Fresh,Rock Creek,,Surface Water
NEwr_WS172,,,Fresh,"Rock Creek, Trib. To",,Surface Water
NEwr_WS173,,,Fresh,"Lores Branch, Trib. To",,Surface Water
NEwr_WS174,,,Fresh,Davis Creek,,Surface Water
NEwr_WS175,,,Fresh,"Salt Creek, East Branch",,Surface Water
NEwr_WS176,,,Fresh,Wagon Tongue Creek,,Surface Water
NEwr_WS177,,,Fresh,"Four Mile Creek, Trib. To",,Surface Water
NEwr_WS178,,,Fresh,Laughing Water Creek,,Surface Water
NEwr_WS179,,,Fresh,Conway Branch,,Surface Water
NEwr_WS180,,,Fresh,"Prairie Creek, Trib. To",,Surface Water
NEwr_WS181,,,Fresh,"Scott Creek, Trib. To",,Surface Water
NEwr_WS182,,,Fresh,"Buffalo Creek, Trib. To",,Surface Water
NEwr_WS183,,,Fresh,"Elk Creek, Trib. To",,Surface Water
NEwr_WS184,,,Fresh,Cedar Creek,,Surface Water
NEwr_WS185,,,Fresh,"Cedar Creek, Trib. To",,Surface Water
NEwr_WS186,,,Fresh,"Slough Creek, Big",,Surface Water
NEwr_WS187,,,Fresh,Hooper Creek,,Surface Water
NEwr_WS188,,,Fresh,Brownell Creek,,Surface Water
NEwr_WS189,,,Fresh,"Nemaha River, Little",,Surface Water
NEwr_WS190,,,Fresh,"Nemaha River, Little, Trib. To",,Surface Water
NEwr_WS191,,,Fresh,"Spring Creek, Trib. To",,Surface Water
NEwr_WS192,,,Fresh,Man's Creek,,Surface Water
NEwr_WS193,,,Fresh,"Man's Creek, Trib. To",,Surface Water
NEwr_WS194,,,Fresh,Car Creek,,Surface Water
NEwr_WS195,,,Fresh,Piper Creek,,Surface Water
NEwr_WS196,,,Fresh,Bean Creek,,Surface Water
NEwr_WS197,,,Fresh,"Nemaha River, Big, North Fork, Trib. To",,Surface Water
NEwr_WS198,,,Fresh,"Turkey Creek, Trib. To",,Surface Water
NEwr_WS199,,,Fresh,Turtle Creek,,Surface Water
NEwr_WS200,,,Fresh,Union Creek,,Surface Water
NEwr_WS201,,,Fresh,Pebble Creek,,Surface Water
NEwr_WS202,,,Fresh,Middle Creek,,Surface Water
NEwr_WS203,,,Fresh,Hobson Branch,,Surface Water
NEwr_WS204,,,Fresh,"Cottonwood Creek, Trib. To",,Surface Water
NEwr_WS205,,,Fresh,Decker Creek,,Surface Water
NEwr_WS206,,,Fresh,Coon Creek,,Surface Water
NEwr_WS207,,,Fresh,Lost Creek,,Surface Water
NEwr_WS208,,,Fresh,Camp Creek,,Surface Water
NEwr_WS209,,,Fresh,"Verdigre Creek, East Branch",,Surface Water
NEwr_WS210,,,Fresh,"Mission Creek, Trib. To",,Surface Water
NEwr_WS211,,,Fresh,"Cedar Creek, South",,Surface Water
NEwr_WS212,,,Fresh,"Nemaha River, Big, North Fork",,Surface Water
NEwr_WS213,,,Fresh,"Nemaha River, Big, South Fork",,Surface Water
NEwr_WS214,,,Fresh,Walnut Creek,,Surface Water
NEwr_WS215,,,Fresh,Muddy Creek,,Surface Water
