SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
CAss_S8322,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,THE MAPLES,,,,CA,,Bad Latitude,8321.0
CAss_S8323,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CLARK PACIFIC - CR 18C,,,,CA,,Bad Latitude,8322.0
CAss_S8324,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SYNGENTA SEEDS LLC,,,,CA,,Bad Latitude,8323.0
CAss_S8325,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,UNITARIAN CHURCH OF DAVIS,,,,CA,,Bad Latitude,8324.0
CAss_S8326,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,YOLO CO CENTRAL LANDFILL,,,,CA,,Bad Latitude,8325.0
CAss_S8327,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SEMINIS VEGETABLE SEED,,,,CA,,Bad Latitude,8326.0
CAss_S8330,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PAVESTONE,,,,CA,,Bad Latitude,8329.0
CAss_S8331,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CLARKSBURG COMM CHURCH,,,,CA,,Bad Latitude,8330.0
CAss_S8332,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,JEHOVAH'S WITNESSES - SOUTHPORT,,,,CA,,Bad Latitude,8331.0
CAss_S8333,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PIONEER HI-BRED INTERNATIONAL,,,,CA,,Bad Latitude,8332.0
CAss_S8342,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WOODLAND-DAVIS CLEAN WATER AGENCY,,,,CA,,Bad Latitude,8341.0
CAss_S8343,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BROWNS VALLEY ONE STOP,,,,CA,,Bad Latitude,8342.0
CAss_S8344,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ALCOUFFE COMMUNITY CENTER,,,,CA,,Bad Latitude,8343.0
CAss_S8345,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,RED HILL SALOON,,,,CA,,Bad Latitude,8344.0
CAss_S8346,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAFE COLLAGE,,,,CA,,Bad Latitude,8345.0
CAss_S8348,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,YUBA RIVER MOULDING & MILLWORK,,,,CA,,Bad Latitude,8347.0
CAss_S8349,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP FAR WEST RESORT,,,,CA,,Bad Latitude,8348.0
CAss_S8358,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COLLINS LAKE,,,,CA,,Bad Latitude,8357.0
CAss_S8359,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BAPTIST CHRISTIAN CAMP OF CA,,,,CA,,Bad Latitude,8358.0
CAss_S8361,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MJUSD CORDUA SCHOOL,,,,CA,,Bad Latitude,8360.0
CAss_S8362,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MJUSD FOOTHILL INTERMEDIATE SCHOOL,,,,CA,,Bad Latitude,8361.0
CAss_S8363,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MJUSD DOBBINS SCHOOL,,,,CA,,Bad Latitude,8362.0
CAss_S8364,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MJUSD LOMA RICA SCHOOL,,,,CA,,Bad Latitude,8363.0
CAss_S8366,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SYCAMORE RANCH (EXEMPT),,,,CA,,Bad Latitude,8365.0
CAss_S8368,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LOMA RICA STORE,,,,CA,,Bad Latitude,8367.0
CAss_S8369,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WILLOW GLEN CAFE,,,,CA,,Bad Latitude,8368.0
CAss_S8370,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,YOUNGLIFE WOODLEAF,,,,CA,,Bad Latitude,8369.0
CAss_S8371,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PIZZA ROUND UP,,,,CA,,Bad Latitude,8370.0
CAss_S8372,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NORTH YUBA RANGER STATION,,,,CA,,Bad Latitude,8371.0
CAss_S8373,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,FOOTHILL LIONS CLUB,,,,CA,,Bad Latitude,8372.0
CAss_S8374,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"SHOEI FOODS (USA), INC.",,,,CA,,Bad Latitude,8373.0
CAss_S8375,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,US PIPE FABRICATION,,,,CA,,Bad Latitude,8374.0
CAss_S8387,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,Unspecified,,,,CA,,Bad Latitude,8386.0
CAss_S8407,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SFPUC-PLEASANTON WELLS,,,,CA,,Bad Latitude,8406.0
CAss_S8408,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GOLDEN GATE CHURCH,,,,CA,,Bad Latitude,8407.0
CAss_S8409,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USBR-SLDMWA - CVP JONES PUMPING PLANT,,,,CA,,Bad Latitude,8408.0
CAss_S8433,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CA STATE PARKS - GROVER HOT SPRINGS,,,,CA,,Bad Latitude,8432.0
CAss_S8442,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SUNSET WEST MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,8441.0
CAss_S8444,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,AMADOR WATER AGENCY--TIGER CREEK POWERHO,,,,CA,,Bad Latitude,8443.0
CAss_S8446,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANDIS WINES,,,,CA,,Bad Latitude,8445.0
CAss_S8447,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA SUNRISE DBA TERRA D'ORO/MONTEVINA,,,,CA,,Bad Latitude,8446.0
CAss_S8500,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DURHAM PARK,,,,CA,,Bad Latitude,8499.0
CAss_S8502,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DURHAM DAYTON INDUSTRIAL PARTNERS,,,,CA,,Bad Latitude,8501.0
CAss_S8513,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,G & J PROPERTIES,,,,CA,,Bad Latitude,8512.0
CAss_S8516,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E - TABLE MOUNTAIN,,,,CA,,Bad Latitude,8515.0
CAss_S8517,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"FEDEX FREIGHT, INC. CHI",,,,CA,,Bad Latitude,8516.0
CAss_S8518,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DAUTERMAN WELL,,,,CA,,Bad Latitude,8517.0
CAss_S8519,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DOWN RANGE INDOOR TRAINING CENTER,,,,CA,,Bad Latitude,8518.0
CAss_S8532,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP MENZIES,,,,CA,,Bad Latitude,8531.0
CAss_S8533,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TOYON PARK WATER SYSTEM LLC,,,,CA,,Bad Latitude,8532.0
CAss_S8536,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PARDEE CENTER,,,,CA,,Bad Latitude,8535.0
CAss_S8554,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COLUSA LANDING,,,,CA,,Bad Latitude,8553.0
CAss_S8560,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OLAM SPICES AND VEGETABLE INGREDIENTS,,,,CA,,Bad Latitude,8559.0
CAss_S8561,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COLUSA INDUSTRIAL PROPERTIES,,,,CA,,Bad Latitude,8560.0
CAss_S8562,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MENF-FOUTS SPRINGS CG,,,,CA,,Bad Latitude,8561.0
CAss_S8564,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ADM RICE INC.,,,,CA,,Bad Latitude,8563.0
CAss_S8565,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KINGDOM HALL OF JEHOVAH'S WITNESS-WMS,,,,CA,,Bad Latitude,8564.0
CAss_S8569,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ADAM'S VEGETABLE OILS,,,,CA,,Bad Latitude,8568.0
CAss_S8577,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WILLOW PASS BUSSINESS PARK WATER SYSTEM,,,,CA,,Bad Latitude,8576.0
CAss_S8591,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EBRPD ALHAMBRA,,,,CA,,Bad Latitude,8590.0
CAss_S8592,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EBRPD MORGAN TERRITORY,,,,CA,,Bad Latitude,8591.0
CAss_S8613,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CRIVELLI'S WATER SYSTEM,,,,CA,,Bad Latitude,8612.0
CAss_S8632,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SILVERFORK WATER ASSOCIATION,,,,CA,,Bad Latitude,8631.0
CAss_S8639,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,POINT PLEASANT CAMPGROUND,,,,CA,,Bad Latitude,8638.0
CAss_S8642,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SPRING CREEK TRACT ASSOCIATION,,,,CA,,Bad Latitude,8641.0
CAss_S8643,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CATHEDRAL WATER ASSOCIATION,,,,CA,,Bad Latitude,8642.0
CAss_S8644,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANGORA LAKES RESORT,,,,CA,,Bad Latitude,8643.0
CAss_S8646,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ECHO ROAD GROUP WATER ASSOC,,,,CA,,Bad Latitude,8645.0
CAss_S8648,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TAMARACK PARK HOMEOWNERS ASSOC,,,,CA,,Bad Latitude,8647.0
CAss_S8649,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BRYANT CREEK/FIR TRACTS MWA,,,,CA,,Bad Latitude,8648.0
CAss_S8650,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,AMERICAN LEGION TRACT RESORT ASSOC,,,,CA,,Bad Latitude,8649.0
CAss_S8651,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PHILLIPS TRACT MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,8650.0
CAss_S8652,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,FALLEN LEAF MUTUAL WATER CO,,,,CA,,Bad Latitude,8651.0
CAss_S8653,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ECHO LAKE CAMP,,,,CA,,Bad Latitude,8652.0
CAss_S8656,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA TAHOE GRANDVIEW,,,,CA,,Bad Latitude,8655.0
CAss_S8657,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA TAHOE MAIN LODGE,,,,CA,,Bad Latitude,8656.0
CAss_S8658,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA TAHOE WEST BOWL,,,,CA,,Bad Latitude,8657.0
CAss_S8660,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EL DORADO ID - MAIN,,,,CA,,Bad Latitude,8659.0
CAss_S8665,,CAss_WS3,Unspecified,Centroid of Area,EL DORADO,4326,,,,,,,,,POD,TAHOE CITY PUD - RUBICON,CA0910012,,Water Service Area,CA,,Bad Latitude,8664.0
CAss_S8671,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GLENRIDGE WATER COMPANY,,,,CA,,Bad Latitude,8670.0
CAss_S8672,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,FOLSOM LAKE SRA - PENINSULA CAMPGROUND,,,,CA,,Bad Latitude,8671.0
CAss_S8680,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,UPPER DEER CREEK TRACT,,,,CA,,Bad Latitude,8679.0
CAss_S8715,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CHINA PEAK MOUNTAIN RESORT,,,,CA,,Bad Latitude,8714.0
CAss_S8751,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS/PINEHURST WORK CENTER,,,,CA,,Bad Latitude,8750.0
CAss_S8806,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SHOP-N-QUICK #2,,,,CA,,Bad Latitude,8805.0
CAss_S8815,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BLM SAN JOAQUIN RIVER GORGE,,,,CA,,Bad Latitude,8814.0
CAss_S8841,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USDA-FS LANDSLIDE/LOGGER/ASPEN CAMPS,,,,CA,,Bad Latitude,8840.0
CAss_S8843,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,VULCAN MATERIALS COMPANY - FRIANT,,,,CA,,Bad Latitude,8842.0
CAss_S8854,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E BALCH CAMP,,,,CA,,Bad Latitude,8853.0
CAss_S8860,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E HELMS HQ/POWERHOUSE,,,,CA,,Bad Latitude,8859.0
CAss_S8894,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NPS-SHEEP CREEK,,,,CA,,Bad Latitude,8893.0
CAss_S8897,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CARRIERE FAMILY FARMS,,,,CA,,Bad Latitude,8896.0
CAss_S8898,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SYNGENTA SEEDS - GLENN PLANT,,,,CA,,Bad Latitude,8897.0
CAss_S8899,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WILLOW CREEK CHRISTIAN SCHOOL,,,,CA,,Bad Latitude,8898.0
CAss_S8901,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,THUNDERHILL RACEWAY,,,,CA,,Bad Latitude,8900.0
CAss_S8902,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,JOHNS MANVILLE,,,,CA,,Bad Latitude,8901.0
CAss_S8904,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SACRAMENTO NAT. WILDLIFE REFUGE,,,,CA,,Bad Latitude,8903.0
CAss_S8906,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CALTRANS-WILLOWS RESTSTOP-NB,,,,CA,,Bad Latitude,8905.0
CAss_S8907,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CALTRANS-WILLOWS RESTSTOP-SB,,,,CA,,Bad Latitude,8906.0
CAss_S8912,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LAKE ELEMENTARY SCHOOL,,,,CA,,Bad Latitude,8911.0
CAss_S8915,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PLAZA ELEMENTARY SCHOOL,,,,CA,,Bad Latitude,8914.0
CAss_S8918,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"BLACK BUTTE LK, ORLAND BUTTES CAMPGROUND",,,,CA,,Bad Latitude,8917.0
CAss_S8920,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SOUTH WILLOWS INDUSTRIAL PARK,,,,CA,,Bad Latitude,8919.0
CAss_S8921,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"CITY OF ORLAND, HAIGH FIELD PARK",,,,CA,,Bad Latitude,8920.0
CAss_S8922,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OLIVAREZ HONEY BEES,,,,CA,,Bad Latitude,8921.0
CAss_S8926,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,IRVINE FINCH RIVER ACCESS,,,,CA,,Bad Latitude,8925.0
CAss_S8927,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAL FIRE - VALLEY VIEW C.C,,,,CA,,Bad Latitude,8926.0
CAss_S8972,,CAss_WS3,Unspecified,Centroid of Area,HUMBOLDT,4326,,,,,,,,,POD,REDWOOD EMPIRE G&CC,CA1206001,,Water Service Area,CA,,Bad Latitude,8971.0
CAss_S8975,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BIG LAGOON - HUMBOLDT CO. PARKS,,,,CA,,Bad Latitude,8974.0
CAss_S8978,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KING RANGE ADMIN-BLM,,,,CA,,Bad Latitude,8977.0
CAss_S9014,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COCO PALMS MOBILE HOME PARK,,,,CA,,Bad Latitude,9013.0
CAss_S9022,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,RED HILL MARINA,,,,CA,,Bad Latitude,9021.0
CAss_S9027,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"CALTRANS, SAND HILL REST STOP",,,,CA,,Bad Latitude,9026.0
CAss_S9030,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WIEST LAKE,,,,CA,,Bad Latitude,9029.0
CAss_S9034,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SUNBEAM LAKE RV RESORT,,,,CA,,Bad Latitude,9033.0
CAss_S9041,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CALENERGY (ENG. & TECH.),,,,CA,,Bad Latitude,9040.0
CAss_S9045,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BORNT & SONS INC.,,,,CA,,Bad Latitude,9044.0
CAss_S9046,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WALTERS CAMP RV PARK,,,,CA,,Bad Latitude,9045.0
CAss_S9047,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CHRISTIAN SERVICE CENTER OF SENATOR WASH,,,,CA,,Bad Latitude,9046.0
CAss_S9048,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CALVARY CHAPEL CHURCH,,,,CA,,Bad Latitude,9047.0
CAss_S9049,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,IV DESERT MUSEUM SOCIETY INC.,,,,CA,,Bad Latitude,9048.0
CAss_S9052,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"EARTHRISE NUTRITIONALS, LLC",,,,CA,,Bad Latitude,9051.0
CAss_S9053,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HUDSON RANCH POWER I LLC,,,,CA,,Bad Latitude,9052.0
CAss_S9054,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMACHO'S RESTAURANT,,,,CA,,Bad Latitude,9053.0
CAss_S9055,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OCOTILLO CHEVRON STATION,,,,CA,,Bad Latitude,9054.0
CAss_S9066,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GSA CALEXICO PORT OF ENTRY,,,,CA,,Bad Latitude,9065.0
CAss_S9067,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DHS CALEXICO,,,,CA,,Bad Latitude,9066.0
CAss_S9070,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SONNY BONO SALTON SEA WILDLIFE REFUGE,,,,CA,,Bad Latitude,9069.0
CAss_S9082,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ROCK CREEK LAKES RESORT,,,,CA,,Bad Latitude,9081.0
CAss_S9109,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAL TRANS - DIVISION CREEK,,,,CA,,Bad Latitude,9108.0
CAss_S9110,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAL TRANS - COSO JUNCTION,,,,CA,,Bad Latitude,9109.0
CAss_S9115,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WHITE MOUNTAIN RESEARCH CENTER,,,,CA,,Bad Latitude,9114.0
CAss_S9121,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SAGE FLAT CAMPGROUND,,,,CA,,Bad Latitude,9120.0
CAss_S9122,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ROCK CREEK LAKE BOAT DOCK & GROUP CAMP,,,,CA,,Bad Latitude,9121.0
CAss_S9123,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ROCK CREEK LAKE CAMPGROUND,,,,CA,,Bad Latitude,9122.0
CAss_S9125,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,UPPER SAGE FLAT CAMPGROUND,,,,CA,,Bad Latitude,9124.0
CAss_S9126,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WHITNEY PORTAL,,,,CA,,Bad Latitude,9125.0
CAss_S9139,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HORTON CREEK CAMPGROUND,,,,CA,,Bad Latitude,9138.0
CAss_S9149,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"NPS - DEATH VALLEY, MESQUITE SPRINGS",,,,CA,,Bad Latitude,9148.0
CAss_S9152,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"NPS - DEATH VALLEY, GRAPEVINE RS",,,,CA,,Bad Latitude,9151.0
CAss_S9154,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"NPS - DEATH VALLEY, WILDROSE CMPGD",,,,CA,,Bad Latitude,9153.0
CAss_S9155,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"NPS - DEATH VALLEY, EMIGRANT RA/CG",,,,CA,,Bad Latitude,9154.0
CAss_S9157,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NPS - MANZANAR,,,,CA,,Bad Latitude,9156.0
CAss_S9159,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LEHIGH SOUTHWEST CEMENT COMPANY,,,,CA,,Bad Latitude,9158.0
CAss_S9160,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,FAMOSO INN WATER SYSTEM,,,,CA,,Bad Latitude,9159.0
CAss_S9166,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,RIVERKERN MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,9165.0
CAss_S9176,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA BELLA MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,9175.0
CAss_S9179,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KERNVALE MUTUAL WATER CO,,,,CA,,Bad Latitude,9178.0
CAss_S9180,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,UNION PACIFIC RAILROAD CO.-KEENE WATER,,,,CA,,Bad Latitude,9179.0
CAss_S9185,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DESERT PARADISE RV PARK WATER SYSTEM,,,,CA,,Bad Latitude,9184.0
CAss_S9187,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,METTLER COUNTY WATER DISTRICT,,,,CA,,Bad Latitude,9186.0
CAss_S9188,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PINEBROOK COMMUNITY WATER WELL,,,,CA,,Bad Latitude,9187.0
CAss_S9189,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"AERIAL ACRES WATER COMPANY, INC.",,,,CA,,Bad Latitude,9188.0
CAss_S9190,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TRADEWIND WATER ASSOC.,,,,CA,,Bad Latitude,9189.0
CAss_S9193,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TEJON RANCH MAIN HEADQUARTERS,,,,CA,,Bad Latitude,9192.0
CAss_S9194,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TEJON RANCH GRAPEVINE WATER,,,,CA,,Bad Latitude,9193.0
CAss_S9195,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LANDS OF PROMISE MWC,,,,CA,,Bad Latitude,9194.0
CAss_S9196,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ROSE VILLA APARTMENTS,,,,CA,,Bad Latitude,9195.0
CAss_S9198,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CANYON MEADOWS MUTUAL WATER,,,,CA,,Bad Latitude,9197.0
CAss_S9199,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA BREEZE MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,9198.0
CAss_S9200,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HILLVIEW ACRES MUTUAL WATER COMPANY,,,,CA,,Bad Latitude,9199.0
CAss_S9201,,CAss_WS3,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,FOURTH STREET WATER SYSTEM,,,,CA,,Bad Latitude,9200.0
