,WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV
6180,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6181,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6182,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6183,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6184,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6185,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6186,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6187,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6188,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6189,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6190,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6191,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6192,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6193,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6194,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6195,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6196,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6197,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6198,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6199,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6200,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6201,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6202,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6203,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6204,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6205,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6206,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6207,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6208,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6209,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6210,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6211,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6212,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6213,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6214,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6215,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6216,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6217,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6218,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6219,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6220,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6221,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6222,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6223,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6224,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6225,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6226,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6227,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6228,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6229,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6230,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6231,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6232,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6233,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6234,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6235,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6236,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6237,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6238,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6239,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6240,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6241,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6242,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6243,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6244,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6245,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6246,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6247,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6248,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6249,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6250,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6251,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6252,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
6253,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
6254,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
6255,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6256,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6257,,2,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6258,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6259,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6260,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6261,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6262,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6263,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6264,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6265,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6266,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6267,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6268,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6269,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6270,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6271,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6272,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6273,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6274,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6275,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6276,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6277,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6278,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6279,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6280,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6281,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6282,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6283,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6284,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6285,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6286,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6287,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6288,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6289,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6290,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6291,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6292,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6293,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6294,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6295,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
6296,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6297,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6298,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6299,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6300,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6301,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
6302,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6303,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6304,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6305,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6306,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6307,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6308,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6309,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6310,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6311,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6312,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6313,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6314,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6315,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6316,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6317,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6318,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6319,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6320,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6321,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6322,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6323,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6324,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6325,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6326,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6327,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6328,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6329,,1,Not Provided,,UNDEVELOPED SPRING,,,,,,,,,,,,,,,
6330,,1,Not Provided,,UNDEVELOPED SPRING,,,,,,,,,,,,,,,
6331,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6332,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6333,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6334,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6335,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6336,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6337,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6338,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6339,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6340,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6341,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6342,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6343,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6344,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6345,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6346,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6347,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6348,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6349,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6350,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6351,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6352,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6353,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6354,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6355,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6356,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6357,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6358,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6359,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6360,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6361,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6362,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6363,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6364,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6365,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6366,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6367,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6368,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6369,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6370,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6371,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6372,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6373,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6374,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6375,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6376,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6377,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6378,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6379,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6380,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6381,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6382,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6383,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6384,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6385,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6386,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6387,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6388,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6389,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6390,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6391,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6392,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6393,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6394,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6395,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6396,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6397,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6398,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6399,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6400,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6401,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6402,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6403,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6404,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6405,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6406,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6407,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6408,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6409,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6410,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6411,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6412,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6413,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6414,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6415,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6416,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6417,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6418,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6419,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6420,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6421,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
6422,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
6423,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
6424,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
6425,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6426,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6427,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6428,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6429,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6430,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6431,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6432,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6433,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6434,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6435,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6436,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6437,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6438,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6439,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6440,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6441,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6442,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6443,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6444,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6445,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6446,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6447,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6448,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6449,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6450,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6451,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6452,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6453,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6454,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6455,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6456,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6457,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6458,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6459,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6460,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6461,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6462,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6463,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6464,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6465,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6466,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6467,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6468,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6469,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6470,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6471,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
6472,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
6473,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6474,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6475,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6476,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6477,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6478,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6479,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6480,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6481,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6482,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6483,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6484,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6485,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6486,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6487,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6488,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6489,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6490,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6491,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6492,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6493,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6494,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6495,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6496,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6497,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6498,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6499,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6500,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6501,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6502,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6503,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6504,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6505,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6506,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6507,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6508,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6509,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6510,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6511,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6512,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6513,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6514,,1,Not Provided,,INSTREAM,,,,,,,,,,,,,,,
6515,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6516,,1,Not Provided,,INSTREAM,,,,,,,,,,,,,,,
6517,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6518,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6519,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6520,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6521,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6522,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6523,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6524,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6525,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6526,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6527,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6528,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6529,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6530,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6531,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6532,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6533,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6534,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6535,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6536,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6537,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6538,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6539,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6540,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6541,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6542,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6543,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6544,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6545,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6546,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6547,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6548,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6549,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6550,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6551,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6552,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6553,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6554,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6555,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6556,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6557,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6558,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
6559,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6560,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6561,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6562,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6563,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
6564,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6565,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6566,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6567,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6568,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6569,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6570,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
6571,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6572,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6573,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6574,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6575,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
6576,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6577,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6578,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6579,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6580,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6581,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6582,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6583,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
6584,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
6585,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
