SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
AZwr_S229657,,AZwr_WS4818,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B10005000000,,Unspecified,AZ,,Bad Latitude,229656.0
AZwr_S229795,,AZwr_WS4916,Unspecified,Unspecified,GILA,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A11512004000,,Unspecified,AZ,,Bad Latitude,229794.0
AZwr_S229880,,AZwr_WS4968,Unspecified,Unspecified,PIMA,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D13001000000,,Unspecified,AZ,,Bad Latitude,229879.0
AZwr_S230388,,AZwr_WS5232,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A05015508CC0,,Unspecified,AZ,,Bad Latitude,230387.0
AZwr_S230848,,AZwr_WS5466,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A01028000000,,Unspecified,AZ,,Bad Latitude,230847.0
AZwr_S230853,,AZwr_WS5466,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D01028000000,,Unspecified,AZ,,Bad Latitude,230852.0
AZwr_S231469,,AZwr_WS5710,Unspecified,Unspecified,COCHISE,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D24020021AA0,,Unspecified,AZ,,Bad Latitude,231468.0
AZwr_S231513,,AZwr_WS5752,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B28022000000,,Unspecified,AZ,,Bad Latitude,231512.0
AZwr_S231728,,AZwr_WS5869,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D07024000000,,Unspecified,AZ,,Bad Latitude,231727.0
AZwr_S232003,,AZwr_WS6102,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B410020,,Unspecified,AZ,,Bad Latitude,232002.0
