SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NE_1208,,Unspecified,Adams,EPSG:4326,,,102702030303,,40.6262270073182,-98.301638773186,,,Unspecified,177859,,Unknown,NE,
NE_1209,,Unspecified,Clay,EPSG:4326,,,102702060409,,40.4844717949982,-98.2679381997097,,,Unspecified,177663,,Unknown,NE,
NE_1210,,Unspecified,Knox,EPSG:4326,,,101500070604,,42.614749690587296,-98.2842368787978,,,Unspecified,191004,,Unknown,NE,
NE_1211,,Unspecified,Kearney,EPSG:4326,,,102702060102,,40.4268946830514,-98.86248039297449,,,Unspecified,178896,,Unknown,NE,
NE_1212,,Unspecified,Kearney,EPSG:4326,,,102702060102,,40.4298693456454,-98.8691216376796,,,Unspecified,178919,,Unknown,NE,
NE_1213,,Unspecified,Butler,EPSG:4326,,,102001030507,,41.3769947841573,-97.23986995989522,,,Unspecified,182214,,Unknown,NE,
NE_1214,,Unspecified,Fillmore,EPSG:4326,,,102702040105,,40.4443858190443,-97.5865393735445,,,Unspecified,177533,,Unknown,NE,
NE_1215,,Unspecified,Stanton,EPSG:4326,,,102200030108,,41.8789859442515,-97.33456892695422,,,Unspecified,191628,,Unknown,NE,
NE_1216,,Unspecified,Holt,EPSG:4326,,,101500070403,,42.59214291512671,-98.5543730651503,,,Unspecified,185330,,Unknown,NE,
NE_1217,,Unspecified,Knox,EPSG:4326,,,101500071004,,42.7428078831447,-98.2383264701631,,,Unspecified,191007,,Unknown,NE,
NE_1218,,Unspecified,Rock,EPSG:4326,,,101500041505,,42.6924496887985,-99.2903820479896,,,Unspecified,191009,,Unknown,NE,
NE_1219,,Unspecified,Hall,EPSG:4326,,,102702030102,,40.7129968485657,-98.2994916211738,,,Unspecified,179966,,Unknown,NE,
NE_1220,,Unspecified,Gage,EPSG:4326,,,102702050104,,40.0238274231589,-96.60198726828631,,,Unspecified,177928,,Unknown,NE,
NE_1221,,Unspecified,Clay,EPSG:4326,,,102702060601,,40.499824966521295,-98.0143600670171,,,Unspecified,177764,,Unknown,NE,
NE_1222,,Unspecified,Box Butte,EPSG:4326,,,101500030902,,42.280415100888206,-102.782852589846,,,Unspecified,191010,,Unknown,NE,
NE_1223,,Unspecified,Fillmore,EPSG:4326,,,102702040104,,40.5615033182888,-97.55512644853901,,,Unspecified,179232,,Unknown,NE,
NE_1224,,Unspecified,Gage,EPSG:4326,,,102702020503,,40.166911508681395,-96.88983235409071,,,Unspecified,178263,,Unknown,NE,
NE_1225,,Unspecified,Gage,EPSG:4326,,,102702020408,,40.283105340492604,-96.66468405410721,,,Unspecified,178773,,Unknown,NE,
NE_1226,,Unspecified,Valley,EPSG:4326,,,102100070605,,41.5789963855624,-98.7727074776145,,,Unspecified,192683,,Unknown,NE,
NE_1227,,Unspecified,Valley,EPSG:4326,,,102100070605,,41.5789963855624,-98.7727074776145,,,Unspecified,192684,,Unknown,NE,
NE_1228,,Unspecified,Butler,EPSG:4326,,,102002010306,,41.3840270319171,-97.13073119866729,,,Unspecified,187913,,Unknown,NE,
NE_1229,,Unspecified,Hamilton,EPSG:4326,,,102702010202,,40.878519227834204,-98.0277951860054,,,Unspecified,183912,,Unknown,NE,
NE_1230,,Unspecified,Hamilton,EPSG:4326,,,102702010202,,40.878519227834204,-98.0277951860054,,,Unspecified,183913,,Unknown,NE,
NE_1231,,Unspecified,Washington,EPSG:4326,,,102200030904,,41.5385581532654,-96.32107062945428,,,Unspecified,189832,,Unknown,NE,
NE_1232,,Unspecified,Seward,EPSG:4326,,,102702020102,,40.9798933924257,-97.11486687563222,,,Unspecified,181229,,Unknown,NE,
NE_1233,,Unspecified,Clay,EPSG:4326,,,102702060605,,40.438224942409704,-98.0158372400148,,,Unspecified,178940,,Unknown,NE,
NE_1234,,Unspecified,Clay,EPSG:4326,,,102702030201,,40.5856655931137,-98.16983829569321,,,Unspecified,179286,,Unknown,NE,
NE_1235,,Unspecified,Lancaster,EPSG:4326,,,102002030403,,41.0138513483293,-96.90780895749171,,,Unspecified,191907,,Unknown,NE,
NE_1236,,Unspecified,Lancaster,EPSG:4326,,,102002030406,,40.901795312969796,-96.8595701858788,,,Unspecified,191909,,Unknown,NE,
NE_1237,,Unspecified,Hamilton,EPSG:4326,,,102702010201,,40.9008571751675,-98.1315676022497,,,Unspecified,180791,,Unknown,NE,
NE_1238,,Unspecified,York,EPSG:4326,,,102702030404,,40.843702472463704,-97.8002813315619,,,Unspecified,180599,,Unknown,NE,
NE_1239,,Unspecified,Harlan,EPSG:4326,,,102500090905,,40.154059581902,-99.5042295577004,,,Unspecified,184553,,Unknown,NE,
NE_1240,,Unspecified,Harlan,EPSG:4326,,,102500090905,,40.1540492014212,-99.50423134195559,,,Unspecified,184555,,Unknown,NE,
