,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
40317,,,,,,,,,,,,,,,,,,,,,,,
40318,,,,,,,,,,,,,,,,,,,,,,,
40319,,,,,,,,,,,,,,,,,,,,,,,
40320,,,,,,,,,,,,,,,,,,,,,,,
40321,,,,,,,,,,,,,,,,,,,,,,,
40322,,,,,,,,,,,,,,,,,,,,,,,
40323,,,,,,,,,,,,,,,,,,,,,,,
40324,,,,,,,,,,,,,,,,,,,,,,,
40325,,,,,,,,,,,,,,,,,,,,,,,
40326,,,,,,,,,,,,,,,,,,,,,,,
40327,,,,,,,,,,,,,,,,,,,,,,,
40328,,,,,,,,,,,,,,,,,,,,,,,
40329,,,,,,,,,,,,,,,,,,,,,,,
40330,,,,,,,,,,,,,,,,,,,,,,,
40331,,,,,,,,,,,,,,,,,,,,,,,
40332,,,,,,,,,,,,,,,,,,,,,,,
40333,,,,,,,,,,,,,,,,,,,,,,,
40334,,,,,,,,,,,,,,,,,,,,,,,
40335,,,,,,,,,,,,,,,,,,,,,,,
40336,,,,,,,,,,,,,,,,,,,,,,,
40337,,,,,,,,,,,,,,,,,,,,,,,
40338,,,,,,,,,,,,,,,,,,,,,,,
40339,,,,,,,,,,,,,,,,,,,,,,,
40340,,,,,,,,,,,,,,,,,,,,,,,
40341,,,,,,,,,,,,,,,,,,,,,,,
40342,,,,,,,,,,,,,,,,,,,,,,,
40343,,,,,,,,,,,,,,,,,,,,,,,
40344,,,,,,,,,,,,,,,,,,,,,,,
40345,,,,,,,,,,,,,,,,,,,,,,,
40346,,,,,,,,,,,,,,,,,,,,,,,
40347,,,,,,,,,,,,,,,,,,,,,,,
40348,,,,,,,,,,,,,,,,,,,,,,,
40349,,,,,,,,,,,,,,,,,,,,,,,
40350,,,,,,,,,,,,,,,,,,,,,,,
40351,,,,,,,,,,,,,,,,,,,,,,,
40352,,,,,,,,,,,,,,,,,,,,,,,
40353,,,,,,,,,,,,,,,,,,,,,,,
40354,,,,,,,,,,,,,,,,,,,,,,,
40355,,,,,,,,,,,,,,,,,,,,,,,
40356,,,,,,,,,,,,,,,,,,,,,,,
40357,,,,,,,,,,,,,,,,,,,,,,,
40358,,,,,,,,,,,,,,,,,,,,,,,
40359,,,,,,,,,,,,,,,,,,,,,,,
40360,,,,,,,,,,,,,,,,,,,,,,,
40361,,,,,,,,,,,,,,,,,,,,,,,
40362,,,,,,,,,,,,,,,,,,,,,,,
40363,,,,,,,,,,,,,,,,,,,,,,,
40364,,,,,,,,,,,,,,,,,,,,,,,
40365,,,,,,,,,,,,,,,,,,,,,,,
40366,,,,,,,,,,,,,,,,,,,,,,,
40367,,,,,,,,,,,,,,,,,,,,,,,
40368,,,,,,,,,,,,,,,,,,,,,,,
40369,,,,,,,,,,,,,,,,,,,,,,,
40370,,,,,,,,,,,,,,,,,,,,,,,
40371,,,,,,,,,,,,,,,,,,,,,,,
40372,,,,,,,,,,,,,,,,,,,,,,,
40373,,,,,,,,,,,,,,,,,,,,,,,
40374,,,,,,,,,,,,,,,,,,,,,,,
40375,,,,,,,,,,,,,,,,,,,,,,,
40376,,,,,,,,,,,,,,,,,,,,,,,
40377,,,,,,,,,,,,,,,,,,,,,,,
40378,,,,,,,,,,,,,,,,,,,,,,,
40379,,,,,,,,,,,,,,,,,,,,,,,
40380,,,,,,,,,,,,,,,,,,,,,,,
40381,,,,,,,,,,,,,,,,,,,,,,,
40382,,,,,,,,,,,,,,,,,,,,,,,
40383,,,,,,,,,,,,,,,,,,,,,,,
40384,,,,,,,,,,,,,,,,,,,,,,,
40385,,,,,,,,,,,,,,,,,,,,,,,
40386,,,,,,,,,,,,,,,,,,,,,,,
40387,,,,,,,,,,,,,,,,,,,,,,,
40388,,,,,,,,,,,,,,,,,,,,,,,
40389,,,,,,,,,,,,,,,,,,,,,,,
40390,,,,,,,,,,,,,,,,,,,,,,,
40391,,,,,,,,,,,,,,,,,,,,,,,
40392,,,,,,,,,,,,,,,,,,,,,,,
40393,,,,,,,,,,,,,,,,,,,,,,,
40394,,,,,,,,,,,,,,,,,,,,,,,
40395,,,,,,,,,,,,,,,,,,,,,,,
40396,,,,,,,,,,,,,,,,,,,,,,,
40397,,,,,,,,,,,,,,,,,,,,,,,
40398,,,,,,,,,,,,,,,,,,,,,,,
40399,,,,,,,,,,,,,,,,,,,,,,,
40400,,,,,,,,,,,,,,,,,,,,,,,
40401,,,,,,,,,,,,,,,,,,,,,,,
40402,,,,,,,,,,,,,,,,,,,,,,,
40403,,,,,,,,,,,,,,,,,,,,,,,
40404,,,,,,,,,,,,,,,,,,,,,,,
40405,,,,,,,,,,,,,,,,,,,,,,,
40406,,,,,,,,,,,,,,,,,,,,,,,
40407,,,,,,,,,,,,,,,,,,,,,,,
40408,,,,,,,,,,,,,,,,,,,,,,,
40409,,,,,,,,,,,,,,,,,,,,,,,
40410,,,,,,,,,,,,,,,,,,,,,,,
40411,,,,,,,,,,,,,,,,,,,,,,,
40412,,,,,,,,,,,,,,,,,,,,,,,
40413,,,,,,,,,,,,,,,,,,,,,,,
40414,,,,,,,,,,,,,,,,,,,,,,,
40415,,,,,,,,,,,,,,,,,,,,,,,
40416,,,,,,,,,,,,,,,,,,,,,,,
40417,,,,,,,,,,,,,,,,,,,,,,,
40418,,,,,,,,,,,,,,,,,,,,,,,
40419,,,,,,,,,,,,,,,,,,,,,,,
40420,,,,,,,,,,,,,,,,,,,,,,,
40421,,,,,,,,,,,,,,,,,,,,,,,
40422,,,,,,,,,,,,,,,,,,,,,,,
40423,,,,,,,,,,,,,,,,,,,,,,,
40424,,,,,,,,,,,,,,,,,,,,,,,
40425,,,,,,,,,,,,,,,,,,,,,,,
40426,,,,,,,,,,,,,,,,,,,,,,,
40427,,,,,,,,,,,,,,,,,,,,,,,
40428,,,,,,,,,,,,,,,,,,,,,,,
40429,,,,,,,,,,,,,,,,,,,,,,,
40430,,,,,,,,,,,,,,,,,,,,,,,
40431,,,,,,,,,,,,,,,,,,,,,,,
40432,,,,,,,,,,,,,,,,,,,,,,,
40433,,,,,,,,,,,,,,,,,,,,,,,
40434,,,,,,,,,,,,,,,,,,,,,,,
40435,,,,,,,,,,,,,,,,,,,,,,,
40436,,,,,,,,,,,,,,,,,,,,,,,
40437,,,,,,,,,,,,,,,,,,,,,,,
40438,,,,,,,,,,,,,,,,,,,,,,,
40439,,,,,,,,,,,,,,,,,,,,,,,
40440,,,,,,,,,,,,,,,,,,,,,,,
40441,,,,,,,,,,,,,,,,,,,,,,,
40442,,,,,,,,,,,,,,,,,,,,,,,
40443,,,,,,,,,,,,,,,,,,,,,,,
40444,,,,,,,,,,,,,,,,,,,,,,,
40445,,,,,,,,,,,,,,,,,,,,,,,
40446,,,,,,,,,,,,,,,,,,,,,,,
40447,,,,,,,,,,,,,,,,,,,,,,,
40448,,,,,,,,,,,,,,,,,,,,,,,
40449,,,,,,,,,,,,,,,,,,,,,,,
40450,,,,,,,,,,,,,,,,,,,,,,,
40451,,,,,,,,,,,,,,,,,,,,,,,
40452,,,,,,,,,,,,,,,,,,,,,,,
40453,,,,,,,,,,,,,,,,,,,,,,,
40454,,,,,,,,,,,,,,,,,,,,,,,
40455,,,,,,,,,,,,,,,,,,,,,,,
40456,,,,,,,,,,,,,,,,,,,,,,,
40457,,,,,,,,,,,,,,,,,,,,,,,
40458,,,,,,,,,,,,,,,,,,,,,,,
40459,,,,,,,,,,,,,,,,,,,,,,,
40460,,,,,,,,,,,,,,,,,,,,,,,
40461,,,,,,,,,,,,,,,,,,,,,,,
40462,,,,,,,,,,,,,,,,,,,,,,,
40463,,,,,,,,,,,,,,,,,,,,,,,
40464,,,,,,,,,,,,,,,,,,,,,,,
40465,,,,,,,,,,,,,,,,,,,,,,,
40466,,,,,,,,,,,,,,,,,,,,,,,
40467,,,,,,,,,,,,,,,,,,,,,,,
40468,,,,,,,,,,,,,,,,,,,,,,,
40469,,,,,,,,,,,,,,,,,,,,,,,
40470,,,,,,,,,,,,,,,,,,,,,,,
40471,,,,,,,,,,,,,,,,,,,,,,,
40472,,,,,,,,,,,,,,,,,,,,,,,
40473,,,,,,,,,,,,,,,,,,,,,,,
40474,,,,,,,,,,,,,,,,,,,,,,,
40475,,,,,,,,,,,,,,,,,,,,,,,
40476,,,,,,,,,,,,,,,,,,,,,,,
40477,,,,,,,,,,,,,,,,,,,,,,,
40478,,,,,,,,,,,,,,,,,,,,,,,
40479,,,,,,,,,,,,,,,,,,,,,,,
40480,,,,,,,,,,,,,,,,,,,,,,,
40481,,,,,,,,,,,,,,,,,,,,,,,
40482,,,,,,,,,,,,,,,,,,,,,,,
40483,,,,,,,,,,,,,,,,,,,,,,,
40484,,,,,,,,,,,,,,,,,,,,,,,
40485,,,,,,,,,,,,,,,,,,,,,,,
40486,,,,,,,,,,,,,,,,,,,,,,,
40487,,,,,,,,,,,,,,,,,,,,,,,
40488,,,,,,,,,,,,,,,,,,,,,,,
40489,,,,,,,,,,,,,,,,,,,,,,,
40490,,,,,,,,,,,,,,,,,,,,,,,
40491,,,,,,,,,,,,,,,,,,,,,,,
40492,,,,,,,,,,,,,,,,,,,,,,,
40493,,,,,,,,,,,,,,,,,,,,,,,
40494,,,,,,,,,,,,,,,,,,,,,,,
40495,,,,,,,,,,,,,,,,,,,,,,,
40496,,,,,,,,,,,,,,,,,,,,,,,
40497,,,,,,,,,,,,,,,,,,,,,,,
40504,,,,,,,,,,,,,,,,,,,,,,,
40505,,,,,,,,,,,,,,,,,,,,,,,
40506,,,,,,,,,,,,,,,,,,,,,,,
40507,,,,,,,,,,,,,,,,,,,,,,,
40508,,,,,,,,,,,,,,,,,,,,,,,
40509,,,,,,,,,,,,,,,,,,,,,,,
40510,,,,,,,,,,,,,,,,,,,,,,,
40530,,46501.0,,,,,,,,,,,,,,,,,,,,,
40539,,46701.0,,,,,,,,,,,,,,,,,,,,,
40545,,,,,,,,,,,,,,,,,,,,,,,
40548,,46761.0,,,,,,,,,,,,,,,,,,,,,
40552,,,,,,,,,,,,,,,,,,,,,,,
40556,,46843.0,,,,,,,,,,,,,,,,,,,,,
40560,,,,,,,,,,,,,,,,,,,,,,,
40561,,,,,,,,,,,,,,,,,,,,,,,
40567,,,,,,,,,,,,,,,,,,,,,,,
40568,,46964.0,,,,,,,,,,,,,,,,,,,,,
40569,,,,,,,,,,,,,,,,,,,,,,,
40572,,47061.0,,,,,,,,,,,,,,,,,,,,,
40573,,,,,,,,,,,,,,,,,,,,,,,
40576,,,,,,,,,,,,,,,,,,,,,,,
40577,,,,,,,,,,,,,,,,,,,,,,,
40580,,,,,,,,,,,,,,,,,,,,,,,
40581,,,,,,,,,,,,,,,,,,,,,,,
40582,,,,,,,,,,,,,,,,,,,,,,,
40583,,,,,,,,,,,,,,,,,,,,,,,
40584,,,,,,,,,,,,,,,,,,,,,,,
40585,,,,,,,,,,,,,,,,,,,,,,,
40586,,,,,,,,,,,,,,,,,,,,,,,
40587,,49371.0,,,,,,,,,,,,,,,,,,,,,
40590,,,,,,,,,,,,,,,,,,,,,,,
40591,,,,,,,,,,,,,,,,,,,,,,,
40592,,,,,,,,,,,,,,,,,,,,,,,
40593,,,,,,,,,,,,,,,,,,,,,,,
40594,,,,,,,,,,,,,,,,,,,,,,,
40595,,,,,,,,,,,,,,,,,,,,,,,
40597,,47365.0,,,,,,,,,,,,,,,,,,,,,
40600,,,,,,,,,,,,,,,,,,,,,,,
40603,,,,,,,,,,,,,,,,,,,,,,,
40604,,,,,,,,,,,,,,,,,,,,,,,
40605,,,,,,,,,,,,,,,,,,,,,,,
40606,,47481.0,,,,,,,,,,,,,,,,,,,,,
40607,,47501.0,,,,,,,,,,,,,,,,,,,,,
40609,,,,,,,,,,,,,,,,,,,,,,,
40610,,47541.0,,,,,,,,,,,,,,,,,,,,,
40611,,47561.0,,,,,,,,,,,,,,,,,,,,,
40615,,,,,,,,,,,,,,,,,,,,,,,
40620,,,,,,,,,,,,,,,,,,,,,,,
40621,,,,,,,,,,,,,,,,,,,,,,,
40622,,,,,,,,,,,,,,,,,,,,,,,
40623,,,,,,,,,,,,,,,,,,,,,,,
40624,,,,,,,,,,,,,,,,,,,,,,,
40625,,,,,,,,,,,,,,,,,,,,,,,
40626,,,,,,,,,,,,,,,,,,,,,,,
40627,,,,,,,,,,,,,,,,,,,,,,,
40629,,47761.0,,,,,,,,,,,,,,,,,,,,,
40630,,,,,,,,,,,,,,,,,,,,,,,
40634,,,,,,,,,,,,,,,,,,,,,,,
40635,,47821.0,,,,,,,,,,,,,,,,,,,,,
40638,,,,,,,,,,,,,,,,,,,,,,,
40640,,,,,,,,,,,,,,,,,,,,,,,
40641,,,,,,,,,,,,,,,,,,,,,,,
40642,,,,,,,,,,,,,,,,,,,,,,,
40643,,,,,,,,,,,,,,,,,,,,,,,
40644,,,,,,,,,,,,,,,,,,,,,,,
40645,,,,,,,,,,,,,,,,,,,,,,,
40647,,,,,,,,,,,,,,,,,,,,,,,
40648,,,,,,,,,,,,,,,,,,,,,,,
40649,,,,,,,,,,,,,,,,,,,,,,,
40650,,,,,,,,,,,,,,,,,,,,,,,
40651,,,,,,,,,,,,,,,,,,,,,,,
40652,,,,,,,,,,,,,,,,,,,,,,,
40653,,,,,,,,,,,,,,,,,,,,,,,
40654,,,,,,,,,,,,,,,,,,,,,,,
40655,,,,,,,,,,,,,,,,,,,,,,,
40656,,,,,,,,,,,,,,,,,,,,,,,
40657,,,,,,,,,,,,,,,,,,,,,,,
40658,,,,,,,,,,,,,,,,,,,,,,,
40659,,,,,,,,,,,,,,,,,,,,,,,
40660,,,,,,,,,,,,,,,,,,,,,,,
40661,,,,,,,,,,,,,,,,,,,,,,,
40662,,,,,,,,,,,,,,,,,,,,,,,
40663,,,,,,,,,,,,,,,,,,,,,,,
40664,,,,,,,,,,,,,,,,,,,,,,,
40665,,,,,,,,,,,,,,,,,,,,,,,
40666,,,,,,,,,,,,,,,,,,,,,,,
40667,,,,,,,,,,,,,,,,,,,,,,,
40669,,,,,,,,,,,,,,,,,,,,,,,
40670,,,,,,,,,,,,,,,,,,,,,,,
40671,,,,,,,,,,,,,,,,,,,,,,,
40672,,,,,,,,,,,,,,,,,,,,,,,
40673,,,,,,,,,,,,,,,,,,,,,,,
40675,,,,,,,,,,,,,,,,,,,,,,,
40676,,,,,,,,,,,,,,,,,,,,,,,
40677,,,,,,,,,,,,,,,,,,,,,,,
40678,,,,,,,,,,,,,,,,,,,,,,,
40679,,,,,,,,,,,,,,,,,,,,,,,
40680,,,,,,,,,,,,,,,,,,,,,,,
40681,,,,,,,,,,,,,,,,,,,,,,,
40682,,,,,,,,,,,,,,,,,,,,,,,
40683,,48502.0,,,,,,,,,,,,,,,,,,,,,
40684,,,,,,,,,,,,,,,,,,,,,,,
40685,,,,,,,,,,,,,,,,,,,,,,,
40686,,,,,,,,,,,,,,,,,,,,,,,
40687,,,,,,,,,,,,,,,,,,,,,,,
40688,,,,,,,,,,,,,,,,,,,,,,,
40689,,,,,,,,,,,,,,,,,,,,,,,
40690,,,,,,,,,,,,,,,,,,,,,,,
40691,,,,,,,,,,,,,,,,,,,,,,,
40692,,,,,,,,,,,,,,,,,,,,,,,
40693,,,,,,,,,,,,,,,,,,,,,,,
40694,,,,,,,,,,,,,,,,,,,,,,,
40695,,,,,,,,,,,,,,,,,,,,,,,
40696,,,,,,,,,,,,,,,,,,,,,,,
40699,,,,,,,,,,,,,,,,,,,,,,,
40700,,,,,,,,,,,,,,,,,,,,,,,
40701,,,,,,,,,,,,,,,,,,,,,,,
40702,,,,,,,,,,,,,,,,,,,,,,,
40703,,,,,,,,,,,,,,,,,,,,,,,
40704,,,,,,,,,,,,,,,,,,,,,,,
40706,,47941.0,,,,,,,,,,,,,,,,,,,,,
40707,,,,,,,,,,,,,,,,,,,,,,,
40708,,,,,,,,,,,,,,,,,,,,,,,
40709,,,,,,,,,,,,,,,,,,,,,,,
40710,,,,,,,,,,,,,,,,,,,,,,,
40711,,,,,,,,,,,,,,,,,,,,,,,
40712,,,,,,,,,,,,,,,,,,,,,,,
40714,,,,,,,,,,,,,,,,,,,,,,,
40715,,,,,,,,,,,,,,,,,,,,,,,
40717,,,,,,,,,,,,,,,,,,,,,,,
40718,,,,,,,,,,,,,,,,,,,,,,,
40719,,,,,,,,,,,,,,,,,,,,,,,
40722,,,,,,,,,,,,,,,,,,,,,,,
40732,,47981.0,,,,,,,,,,,,,,,,,,,,,
40733,,,,,,,,,,,,,,,,,,,,,,,
40734,,48001.0,,,,,,,,,,,,,,,,,,,,,
40735,,48021.0,,,,,,,,,,,,,,,,,,,,,
40736,,,,,,,,,,,,,,,,,,,,,,,
40737,,,,,,,,,,,,,,,,,,,,,,,
40738,,,,,,,,,,,,,,,,,,,,,,,
40739,,,,,,,,,,,,,,,,,,,,,,,
40740,,,,,,,,,,,,,,,,,,,,,,,
40741,,,,,,,,,,,,,,,,,,,,,,,
40742,,,,,,,,,,,,,,,,,,,,,,,
40743,,,,,,,,,,,,,,,,,,,,,,,
40744,,,,,,,,,,,,,,,,,,,,,,,
40746,,,,,,,,,,,,,,,,,,,,,,,
40747,,,,,,,,,,,,,,,,,,,,,,,
40748,,,,,,,,,,,,,,,,,,,,,,,
40751,,,,,,,,,,,,,,,,,,,,,,,
40752,,,,,,,,,,,,,,,,,,,,,,,
40753,,,,,,,,,,,,,,,,,,,,,,,
40754,,,,,,,,,,,,,,,,,,,,,,,
40755,,,,,,,,,,,,,,,,,,,,,,,
40756,,,,,,,,,,,,,,,,,,,,,,,
40757,,,,,,,,,,,,,,,,,,,,,,,
40758,,,,,,,,,,,,,,,,,,,,,,,
40760,,48103.0,,,,,,,,,,,,,,,,,,,,,
40761,,,,,,,,,,,,,,,,,,,,,,,
40762,,,,,,,,,,,,,,,,,,,,,,,
40763,,48123.0,,,,,,,,,,,,,,,,,,,,,
40764,,48124.0,,,,,,,,,,,,,,,,,,,,,
40765,,,,,,,,,,,,,,,,,,,,,,,
40766,,,,,,,,,,,,,,,,,,,,,,,
40767,,,,,,,,,,,,,,,,,,,,,,,
40768,,,,,,,,,,,,,,,,,,,,,,,
40769,,,,,,,,,,,,,,,,,,,,,,,
40770,,,,,,,,,,,,,,,,,,,,,,,
40772,,,,,,,,,,,,,,,,,,,,,,,
40773,,,,,,,,,,,,,,,,,,,,,,,
40775,,48141.0,,,,,,,,,,,,,,,,,,,,,
40776,,48223.0,,,,,,,,,,,,,,,,,,,,,
40777,,48161.0,,,,,,,,,,,,,,,,,,,,,
40779,,,,,,,,,,,,,,,,,,,,,,,
40781,,,,,,,,,,,,,,,,,,,,,,,
40785,,48224.0,,,,,,,,,,,,,,,,,,,,,
40786,,48225.0,,,,,,,,,,,,,,,,,,,,,
40787,,,,,,,,,,,,,,,,,,,,,,,
40790,,,,,,,,,,,,,,,,,,,,,,,
40800,,,,,,,,,,,,,,,,,,,,,,,
40817,,,,,,,,,,,,,,,,,,,,,,,
40852,,,,,,,,,,,,,,,,,,,,,,,
40857,,,,,,,,,,,,,,,,,,,,,,,
40874,,49091.0,,,,,,,,,,,,,,,,,,,,,
40884,,,,,,,,,,,,,,,,,,,,,,,
40887,,,,,,,,,,,,,,,,,,,,,,,
40888,,49092.0,,,,,,,,,,,,,,,,,,,,,
40895,,,,,,,,,,,,,,,,,,,,,,,
40902,,,,,,,,,,,,,,,,,,,,,,,
40903,,49231.0,,,,,,,,,,,,,,,,,,,,,
40904,,49232.0,,,,,,,,,,,,,,,,,,,,,
40905,,,,,,,,,,,,,,,,,,,,,,,
40909,,49272.0,,,,,,,,,,,,,,,,,,,,,
40919,,,,,,,,,,,,,,,,,,,,,,,
40920,,,,,,,,,,,,,,,,,,,,,,,
40921,,,,,,,,,,,,,,,,,,,,,,,
40926,,,,,,,,,,,,,,,,,,,,,,,
40927,,,,,,,,,,,,,,,,,,,,,,,
40929,,,,,,,,,,,,,,,,,,,,,,,
40930,,,,,,,,,,,,,,,,,,,,,,,
40942,,,,,,,,,,,,,,,,,,,,,,,
40943,,,,,,,,,,,,,,,,,,,,,,,
40944,,,,,,,,,,,,,,,,,,,,,,,
40945,,,,,,,,,,,,,,,,,,,,,,,
40946,,,,,,,,,,,,,,,,,,,,,,,
40950,,,,,,,,,,,,,,,,,,,,,,,
40961,,,,,,,,,,,,,,,,,,,,,,,
40962,,,,,,,,,,,,,,,,,,,,,,,
40966,,,,,,,,,,,,,,,,,,,,,,,
40967,,,,,,,,,,,,,,,,,,,,,,,
40968,,,,,,,,,,,,,,,,,,,,,,,
40969,,,,,,,,,,,,,,,,,,,,,,,
40971,,,,,,,,,,,,,,,,,,,,,,,
40973,,49512.0,,,,,,,,,,,,,,,,,,,,,
40979,,,,,,,,,,,,,,,,,,,,,,,
40980,,,,,,,,,,,,,,,,,,,,,,,
40985,,,,,,,,,,,,,,,,,,,,,,,
40987,,,,,,,,,,,,,,,,,,,,,,,
40990,,,,,,,,,,,,,,,,,,,,,,,
40991,,,,,,,,,,,,,,,,,,,,,,,
40996,,,,,,,,,,,,,,,,,,,,,,,
41004,,,,,,,,,,,,,,,,,,,,,,,
41006,,,,,,,,,,,,,,,,,,,,,,,
41007,,,,,,,,,,,,,,,,,,,,,,,
41010,,,,,,,,,,,,,,,,,,,,,,,
41025,,50972.0,,,,,,,,,,,,,,,,,,,,,
41026,,,,,,,,,,,,,,,,,,,,,,,
41027,,50792.0,,,,,,,,,,,,,,,,,,,,,
41028,,,,,,,,,,,,,,,,,,,,,,,
41047,,,,,,,,,,,,,,,,,,,,,,,
41048,,,,,,,,,,,,,,,,,,,,,,,
41049,,,,,,,,,,,,,,,,,,,,,,,
41050,,,,,,,,,,,,,,,,,,,,,,,
41051,,,,,,,,,,,,,,,,,,,,,,,
41058,,,,,,,,,,,,,,,,,,,,,,,
41066,,,,,,,,,,,,,,,,,,,,,,,
41068,,,,,,,,,,,,,,,,,,,,,,,
41070,,,,,,,,,,,,,,,,,,,,,,,
41078,,,,,,,,,,,,,,,,,,,,,,,
41079,,,,,,,,,,,,,,,,,,,,,,,
41084,,,,,,,,,,,,,,,,,,,,,,,
41086,,,,,,,,,,,,,,,,,,,,,,,
41091,,,,,,,,,,,,,,,,,,,,,,,
41092,,50673.0,,,,,,,,,,,,,,,,,,,,,
41095,,,,,,,,,,,,,,,,,,,,,,,
41096,,,,,,,,,,,,,,,,,,,,,,,
41097,,,,,,,,,,,,,,,,,,,,,,,
41105,,,,,,,,,,,,,,,,,,,,,,,
41111,,50914.0,,,,,,,,,,,,,,,,,,,,,
41116,,,,,,,,,,,,,,,,,,,,,,,
41117,,,,,,,,,,,,,,,,,,,,,,,
41153,,,,,,,,,,,,,,,,,,,,,,,
41159,,,,,,,,,,,,,,,,,,,,,,,
41163,,,,,,,,,,,,,,,,,,,,,,,
41173,,51439.0,,,,,,,,,,,,,,,,,,,,,
41174,,51440.0,,,,,,,,,,,,,,,,,,,,,
41175,,,,,,,,,,,,,,,,,,,,,,,
41177,,,,,,,,,,,,,,,,,,,,,,,
41183,,,,,,,,,,,,,,,,,,,,,,,
41191,,,,,,,,,,,,,,,,,,,,,,,
41192,,51456.0,,,,,,,,,,,,,,,,,,,,,
41193,,51457.0,,,,,,,,,,,,,,,,,,,,,
41198,,51462.0,,,,,,,,,,,,,,,,,,,,,
41204,,51468.0,,,,,,,,,,,,,,,,,,,,,
41206,,51470.0,,,,,,,,,,,,,,,,,,,,,
41212,,51475.0,,,,,,,,,,,,,,,,,,,,,
41216,,51479.0,,,,,,,,,,,,,,,,,,,,,
41222,,51491.0,,,,,,,,,,,,,,,,,,,,,
41223,,51492.0,,,,,,,,,,,,,,,,,,,,,
41226,,51495.0,,,,,,,,,,,,,,,,,,,,,
41227,,,,,,,,,,,,,,,,,,,,,,,
41247,,51514.0,,,,,,,,,,,,,,,,,,,,,
41255,,51540.0,,,,,,,,,,,,,,,,,,,,,
41256,,51541.0,,,,,,,,,,,,,,,,,,,,,
41258,,51560.0,,,,,,,,,,,,,,,,,,,,,
41259,,51561.0,,,,,,,,,,,,,,,,,,,,,
41272,,51644.0,,,,,,,,,,,,,,,,,,,,,
41279,,,,,,,,,,,,,,,,,,,,,,,
41281,,,,,,,,,,,,,,,,,,,,,,,
41285,,,,,,,,,,,,,,,,,,,,,,,
41296,,,,,,,,,,,,,,,,,,,,,,,
41316,,51802.0,,,,,,,,,,,,,,,,,,,,,
41317,,51803.0,,,,,,,,,,,,,,,,,,,,,
41379,,51808.0,,,,,,,,,,,,,,,,,,,,,
41386,,51817.0,,,,,,,,,,,,,,,,,,,,,
41387,,51818.0,,,,,,,,,,,,,,,,,,,,,
41389,,51820.0,,,,,,,,,,,,,,,,,,,,,
41395,,51826.0,,,,,,,,,,,,,,,,,,,,,
41404,,51835.0,,,,,,,,,,,,,,,,,,,,,
41408,,,,,,,,,,,,,,,,,,,,,,,
41520,,51951.0,,,,,,,,,,,,,,,,,,,,,
41561,,51994.0,,,,,,,,,,,,,,,,,,,,,
41575,,52008.0,,,,,,,,,,,,,,,,,,,,,
41582,,52014.0,,,,,,,,,,,,,,,,,,,,,
41596,,52029.0,,,,,,,,,,,,,,,,,,,,,
41603,,52036.0,,,,,,,,,,,,,,,,,,,,,
41617,,52049.0,,,,,,,,,,,,,,,,,,,,,
41621,,52054.0,,,,,,,,,,,,,,,,,,,,,
41638,,,,,,,,,,,,,,,,,,,,,,,
41736,,52168.0,,,,,,,,,,,,,,,,,,,,,
41737,,,,,,,,,,,,,,,,,,,,,,,
41746,,52176.0,,,,,,,,,,,,,,,,,,,,,
41759,,52188.0,,,,,,,,,,,,,,,,,,,,,
41771,,52201.0,,,,,,,,,,,,,,,,,,,,,
41785,,52216.0,,,,,,,,,,,,,,,,,,,,,
41797,,52229.0,,,,,,,,,,,,,,,,,,,,,
41798,,52230.0,,,,,,,,,,,,,,,,,,,,,
41906,,52364.0,,,,,,,,,,,,,,,,,,,,,
41984,,,,,,,,,,,,,,,,,,,,,,,
41986,,,,,,,,,,,,,,,,,,,,,,,
41987,,,,,,,,,,,,,,,,,,,,,,,
41988,,,,,,,,,,,,,,,,,,,,,,,
41996,,,,,,,,,,,,,,,,,,,,,,,
42000,,,,,,,,,,,,,,,,,,,,,,,
42001,,52623.0,,,,,,,,,,,,,,,,,,,,,
42004,,,,,,,,,,,,,,,,,,,,,,,
42009,,,,,,,,,,,,,,,,,,,,,,,
42033,,,,,,,,,,,,,,,,,,,,,,,
42043,,,,,,,,,,,,,,,,,,,,,,,
42052,,,,,,,,,,,,,,,,,,,,,,,
42054,,52959.0,,,,,,,,,,,,,,,,,,,,,
42059,,,,,,,,,,,,,,,,,,,,,,,
42075,,,,,,,,,,,,,,,,,,,,,,,
42076,,,,,,,,,,,,,,,,,,,,,,,
42078,,,,,,,,,,,,,,,,,,,,,,,
42105,,,,,,,,,,,,,,,,,,,,,,,
42246,,,,,,,,,,,,,,,,,,,,,,,
42265,,,,,,,,,,,,,,,,,,,,,,,
42270,,,,,,,,,,,,,,,,,,,,,,,
42291,,,,,,,,,,,,,,,,,,,,,,,
42292,,,,,,,,,,,,,,,,,,,,,,,
42302,,,,,,,,,,,,,,,,,,,,,,,
42312,,,,,,,,,,,,,,,,,,,,,,,
42343,,,,,,,,,,,,,,,,,,,,,,,
42481,,,,,,,,,,,,,,,,,,,,,,,
42488,,,,,,,,,,,,,,,,,,,,,,,
42489,,,,,,,,,,,,,,,,,,,,,,,
42491,,,,,,,,,,,,,,,,,,,,,,,
