SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
CAwr_S27371,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1775.0,,Unspecified,CA,,Bad CoordinateMethodCV,27370.0
CAwr_S27374,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36299.0,,Unspecified,CA,,Bad CoordinateMethodCV,27373.0
CAwr_S27375,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32487.0,,Unspecified,CA,,Bad CoordinateMethodCV,27374.0
CAwr_S27376,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30386.0,,Unspecified,CA,,Bad CoordinateMethodCV,27375.0
CAwr_S27378,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1776.0,,Unspecified,CA,,Bad CoordinateMethodCV,27377.0
CAwr_S27379,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,3842.0,,Unspecified,CA,,Bad CoordinateMethodCV,27378.0
CAwr_S27380,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32488.0,,Unspecified,CA,,Bad CoordinateMethodCV,27379.0
CAwr_S27381,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7582.0,,Unspecified,CA,,Bad CoordinateMethodCV,27380.0
CAwr_S27382,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9592.0,,Unspecified,CA,,Bad CoordinateMethodCV,27381.0
CAwr_S27383,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7583.0,,Unspecified,CA,,Bad CoordinateMethodCV,27382.0
CAwr_S27384,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44146.0,,Unspecified,CA,,Bad CoordinateMethodCV,27383.0
CAwr_S27385,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26599.0,,Unspecified,CA,,Bad CoordinateMethodCV,27384.0
CAwr_S27386,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24535.0,,Unspecified,CA,,Bad CoordinateMethodCV,27385.0
CAwr_S27387,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44147.0,,Unspecified,CA,,Bad CoordinateMethodCV,27386.0
CAwr_S27388,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1777.0,,Unspecified,CA,,Bad CoordinateMethodCV,27387.0
CAwr_S27390,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13335.0,,Unspecified,CA,,Bad CoordinateMethodCV,27389.0
CAwr_S27391,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26600.0,,Unspecified,CA,,Bad CoordinateMethodCV,27390.0
CAwr_S27392,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26601.0,,Unspecified,CA,,Bad CoordinateMethodCV,27391.0
CAwr_S27393,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1778.0,,Unspecified,CA,,Bad CoordinateMethodCV,27392.0
CAwr_S27394,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9594.0,,Unspecified,CA,,Bad CoordinateMethodCV,27393.0
CAwr_S27395,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7584.0,,Unspecified,CA,,Bad CoordinateMethodCV,27394.0
CAwr_S27397,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32489.0,,Unspecified,CA,,Bad CoordinateMethodCV,27396.0
CAwr_S27398,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24536.0,,Unspecified,CA,,Bad CoordinateMethodCV,27397.0
CAwr_S27401,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26602.0,,Unspecified,CA,,Bad CoordinateMethodCV,27400.0
CAwr_S27402,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26603.0,,Unspecified,CA,,Bad CoordinateMethodCV,27401.0
CAwr_S27403,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13336.0,,Unspecified,CA,,Bad CoordinateMethodCV,27402.0
CAwr_S27404,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32490.0,,Unspecified,CA,,Bad CoordinateMethodCV,27403.0
CAwr_S27405,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16080.0,,Unspecified,CA,,Bad CoordinateMethodCV,27404.0
CAwr_S27406,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,3844.0,,Unspecified,CA,,Bad CoordinateMethodCV,27405.0
CAwr_S27407,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1779.0,,Unspecified,CA,,Bad CoordinateMethodCV,27406.0
CAwr_S27408,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13337.0,,Unspecified,CA,,Bad CoordinateMethodCV,27407.0
CAwr_S27409,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7585.0,,Unspecified,CA,,Bad CoordinateMethodCV,27408.0
CAwr_S27410,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42039.0,,Unspecified,CA,,Bad CoordinateMethodCV,27409.0
CAwr_S27411,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24537.0,,Unspecified,CA,,Bad CoordinateMethodCV,27410.0
CAwr_S27412,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36301.0,,Unspecified,CA,,Bad CoordinateMethodCV,27411.0
CAwr_S27413,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42040.0,,Unspecified,CA,,Bad CoordinateMethodCV,27412.0
CAwr_S27414,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39192.0,,Unspecified,CA,,Bad CoordinateMethodCV,27413.0
CAwr_S27415,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24538.0,,Unspecified,CA,,Bad CoordinateMethodCV,27414.0
CAwr_S27416,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,18882.0,,Unspecified,CA,,Bad CoordinateMethodCV,27415.0
CAwr_S27417,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7586.0,,Unspecified,CA,,Bad CoordinateMethodCV,27416.0
CAwr_S27419,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15280.0,,Unspecified,CA,,Bad CoordinateMethodCV,27418.0
CAwr_S27420,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1780.0,,Unspecified,CA,,Bad CoordinateMethodCV,27419.0
CAwr_S27421,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44148.0,,Unspecified,CA,,Bad CoordinateMethodCV,27420.0
CAwr_S27422,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36302.0,,Unspecified,CA,,Bad CoordinateMethodCV,27421.0
CAwr_S27423,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9596.0,,Unspecified,CA,,Bad CoordinateMethodCV,27422.0
CAwr_S27424,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32491.0,,Unspecified,CA,,Bad CoordinateMethodCV,27423.0
CAwr_S27425,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36303.0,,Unspecified,CA,,Bad CoordinateMethodCV,27424.0
CAwr_S27426,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,20951.0,,Unspecified,CA,,Bad CoordinateMethodCV,27425.0
CAwr_S27427,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36304.0,,Unspecified,CA,,Bad CoordinateMethodCV,27426.0
CAwr_S27428,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15281.0,,Unspecified,CA,,Bad CoordinateMethodCV,27427.0
CAwr_S27429,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38301.0,,Unspecified,CA,,Bad CoordinateMethodCV,27428.0
CAwr_S27430,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24539.0,,Unspecified,CA,,Bad CoordinateMethodCV,27429.0
CAwr_S27431,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26604.0,,Unspecified,CA,,Bad CoordinateMethodCV,27430.0
CAwr_S27432,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30387.0,,Unspecified,CA,,Bad CoordinateMethodCV,27431.0
CAwr_S27433,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38302.0,,Unspecified,CA,,Bad CoordinateMethodCV,27432.0
CAwr_S27434,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,18883.0,,Unspecified,CA,,Bad CoordinateMethodCV,27433.0
CAwr_S27435,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15282.0,,Unspecified,CA,,Bad CoordinateMethodCV,27434.0
CAwr_S27437,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42042.0,,Unspecified,CA,,Bad CoordinateMethodCV,27436.0
CAwr_S27439,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42043.0,,Unspecified,CA,,Bad CoordinateMethodCV,27438.0
CAwr_S27440,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,20953.0,,Unspecified,CA,,Bad CoordinateMethodCV,27439.0
CAwr_S27441,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,3845.0,,Unspecified,CA,,Bad CoordinateMethodCV,27440.0
CAwr_S27442,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24540.0,,Unspecified,CA,,Bad CoordinateMethodCV,27441.0
CAwr_S27444,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30388.0,,Unspecified,CA,,Bad CoordinateMethodCV,27443.0
CAwr_S27445,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38303.0,,Unspecified,CA,,Bad CoordinateMethodCV,27444.0
CAwr_S27446,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9598.0,,Unspecified,CA,,Bad CoordinateMethodCV,27445.0
CAwr_S27447,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30389.0,,Unspecified,CA,,Bad CoordinateMethodCV,27446.0
CAwr_S27448,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,20954.0,,Unspecified,CA,,Bad CoordinateMethodCV,27447.0
CAwr_S27449,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1781.0,,Unspecified,CA,,Bad CoordinateMethodCV,27448.0
CAwr_S27450,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9599.0,,Unspecified,CA,,Bad CoordinateMethodCV,27449.0
CAwr_S27451,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7587.0,,Unspecified,CA,,Bad CoordinateMethodCV,27450.0
CAwr_S27452,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,3846.0,,Unspecified,CA,,Bad CoordinateMethodCV,27451.0
CAwr_S27453,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9600.0,,Unspecified,CA,,Bad CoordinateMethodCV,27452.0
CAwr_S27454,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30390.0,,Unspecified,CA,,Bad CoordinateMethodCV,27453.0
CAwr_S27455,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44149.0,,Unspecified,CA,,Bad CoordinateMethodCV,27454.0
CAwr_S27456,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24541.0,,Unspecified,CA,,Bad CoordinateMethodCV,27455.0
CAwr_S27457,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9601.0,,Unspecified,CA,,Bad CoordinateMethodCV,27456.0
CAwr_S27459,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42044.0,,Unspecified,CA,,Bad CoordinateMethodCV,27458.0
CAwr_S27460,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27429.0,,Unspecified,CA,,Bad CoordinateMethodCV,27459.0
CAwr_S27461,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30391.0,,Unspecified,CA,,Bad CoordinateMethodCV,27460.0
CAwr_S27462,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10460.0,,Unspecified,CA,,Bad CoordinateMethodCV,27461.0
CAwr_S27463,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24542.0,,Unspecified,CA,,Bad CoordinateMethodCV,27462.0
CAwr_S27464,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4651.0,,Unspecified,CA,,Bad CoordinateMethodCV,27463.0
CAwr_S27465,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21795.0,,Unspecified,CA,,Bad CoordinateMethodCV,27464.0
CAwr_S27466,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24543.0,,Unspecified,CA,,Bad CoordinateMethodCV,27465.0
CAwr_S27467,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21796.0,,Unspecified,CA,,Bad CoordinateMethodCV,27466.0
CAwr_S27468,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42045.0,,Unspecified,CA,,Bad CoordinateMethodCV,27467.0
CAwr_S27469,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39147.0,,Unspecified,CA,,Bad CoordinateMethodCV,27468.0
CAwr_S27470,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44980.0,,Unspecified,CA,,Bad CoordinateMethodCV,27469.0
CAwr_S27471,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24544.0,,Unspecified,CA,,Bad CoordinateMethodCV,27470.0
CAwr_S27472,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45270.0,,Unspecified,CA,,Bad CoordinateMethodCV,27471.0
CAwr_S27475,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4923.0,,Unspecified,CA,,Bad CoordinateMethodCV,27474.0
CAwr_S27477,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10784.0,,Unspecified,CA,,Bad CoordinateMethodCV,27476.0
CAwr_S27478,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33555.0,,Unspecified,CA,,Bad CoordinateMethodCV,27477.0
CAwr_S27479,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45271.0,,Unspecified,CA,,Bad CoordinateMethodCV,27478.0
CAwr_S27480,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27677.0,,Unspecified,CA,,Bad CoordinateMethodCV,27479.0
CAwr_S27481,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45272.0,,Unspecified,CA,,Bad CoordinateMethodCV,27480.0
CAwr_S27482,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22043.0,,Unspecified,CA,,Bad CoordinateMethodCV,27481.0
CAwr_S27483,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27678.0,,Unspecified,CA,,Bad CoordinateMethodCV,27482.0
CAwr_S27484,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10785.0,,Unspecified,CA,,Bad CoordinateMethodCV,27483.0
CAwr_S27485,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45273.0,,Unspecified,CA,,Bad CoordinateMethodCV,27484.0
CAwr_S27486,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33569.0,,Unspecified,CA,,Bad CoordinateMethodCV,27485.0
CAwr_S27487,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10799.0,,Unspecified,CA,,Bad CoordinateMethodCV,27486.0
CAwr_S27488,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27697.0,,Unspecified,CA,,Bad CoordinateMethodCV,27487.0
CAwr_S27489,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39455.0,,Unspecified,CA,,Bad CoordinateMethodCV,27488.0
CAwr_S27490,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27698.0,,Unspecified,CA,,Bad CoordinateMethodCV,27489.0
CAwr_S27491,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4941.0,,Unspecified,CA,,Bad CoordinateMethodCV,27490.0
CAwr_S27493,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27778.0,,Unspecified,CA,,Bad CoordinateMethodCV,27492.0
CAwr_S27496,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39823.0,,Unspecified,CA,,Bad CoordinateMethodCV,27495.0
CAwr_S27497,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45628.0,,Unspecified,CA,,Bad CoordinateMethodCV,27496.0
CAwr_S27498,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45820.0,,Unspecified,CA,,Bad CoordinateMethodCV,27497.0
CAwr_S27499,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45821.0,,Unspecified,CA,,Bad CoordinateMethodCV,27498.0
CAwr_S27500,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34069.0,,Unspecified,CA,,Bad CoordinateMethodCV,27499.0
CAwr_S27501,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28373.0,,Unspecified,CA,,Bad CoordinateMethodCV,27500.0
CAwr_S27502,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,5582.0,,Unspecified,CA,,Bad CoordinateMethodCV,27501.0
CAwr_S27503,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11438.0,,Unspecified,CA,,Bad CoordinateMethodCV,27502.0
CAwr_S27504,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,40117.0,,Unspecified,CA,,Bad CoordinateMethodCV,27503.0
CAwr_S27505,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34193.0,,Unspecified,CA,,Bad CoordinateMethodCV,27504.0
CAwr_S27506,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11439.0,,Unspecified,CA,,Bad CoordinateMethodCV,27505.0
CAwr_S27507,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11440.0,,Unspecified,CA,,Bad CoordinateMethodCV,27506.0
CAwr_S27508,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16985.0,,Unspecified,CA,,Bad CoordinateMethodCV,27507.0
CAwr_S27509,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34194.0,,Unspecified,CA,,Bad CoordinateMethodCV,27508.0
CAwr_S27510,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34195.0,,Unspecified,CA,,Bad CoordinateMethodCV,27509.0
CAwr_S27511,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16984.0,,Unspecified,CA,,Bad CoordinateMethodCV,27510.0
CAwr_S27512,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,5584.0,,Unspecified,CA,,Bad CoordinateMethodCV,27511.0
CAwr_S27513,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28374.0,,Unspecified,CA,,Bad CoordinateMethodCV,27512.0
CAwr_S27514,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11545.0,,Unspecified,CA,,Bad CoordinateMethodCV,27513.0
CAwr_S27517,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10899.0,,Unspecified,CA,,Bad CoordinateMethodCV,27516.0
CAwr_S27518,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33679.0,,Unspecified,CA,,Bad CoordinateMethodCV,27517.0
CAwr_S27519,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27845.0,,Unspecified,CA,,Bad CoordinateMethodCV,27518.0
CAwr_S27520,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33680.0,,Unspecified,CA,,Bad CoordinateMethodCV,27519.0
CAwr_S27521,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,5052.0,,Unspecified,CA,,Bad CoordinateMethodCV,27520.0
CAwr_S27523,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45468.0,,Unspecified,CA,,Bad CoordinateMethodCV,27522.0
CAwr_S27525,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45472.0,,Unspecified,CA,,Bad CoordinateMethodCV,27524.0
CAwr_S27526,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16569.0,,Unspecified,CA,,Bad CoordinateMethodCV,27525.0
CAwr_S27527,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11202.0,,Unspecified,CA,,Bad CoordinateMethodCV,27526.0
CAwr_S27528,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22477.0,,Unspecified,CA,,Bad CoordinateMethodCV,27527.0
CAwr_S27530,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,46174.0,,Unspecified,CA,,Bad CoordinateMethodCV,27529.0
CAwr_S27531,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39969.0,,Unspecified,CA,,Bad CoordinateMethodCV,27530.0
CAwr_S27532,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28312.0,,Unspecified,CA,,Bad CoordinateMethodCV,27531.0
CAwr_S27533,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11487.0,,Unspecified,CA,,Bad CoordinateMethodCV,27532.0
CAwr_S27534,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34284.0,,Unspecified,CA,,Bad CoordinateMethodCV,27533.0
CAwr_S27536,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22212.0,,Unspecified,CA,,Bad CoordinateMethodCV,27535.0
CAwr_S27537,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39645.0,,Unspecified,CA,,Bad CoordinateMethodCV,27536.0
CAwr_S27538,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27901.0,,Unspecified,CA,,Bad CoordinateMethodCV,27537.0
CAwr_S27539,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39654.0,,Unspecified,CA,,Bad CoordinateMethodCV,27538.0
CAwr_S27540,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33789.0,,Unspecified,CA,,Bad CoordinateMethodCV,27539.0
CAwr_S27541,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33791.0,,Unspecified,CA,,Bad CoordinateMethodCV,27540.0
CAwr_S27543,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22401.0,,Unspecified,CA,,Bad CoordinateMethodCV,27542.0
CAwr_S27544,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,40259.0,,Unspecified,CA,,Bad CoordinateMethodCV,27543.0
CAwr_S27545,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34378.0,,Unspecified,CA,,Bad CoordinateMethodCV,27544.0
CAwr_S27547,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,5761.0,,Unspecified,CA,,Bad CoordinateMethodCV,27546.0
CAwr_S27548,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28563.0,,Unspecified,CA,,Bad CoordinateMethodCV,27547.0
CAwr_S27612,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10867.0,,Unspecified,CA,,Bad CoordinateMethodCV,27611.0
CAwr_S29070,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30908.0,,Unspecified,CA,,Bad CoordinateMethodCV,29069.0
CAwr_S29071,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42557.0,,Unspecified,CA,,Bad CoordinateMethodCV,29070.0
CAwr_S29072,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36785.0,,Unspecified,CA,,Bad CoordinateMethodCV,29071.0
CAwr_S29073,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,19405.0,,Unspecified,CA,,Bad CoordinateMethodCV,29072.0
CAwr_S30383,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42951.0,,Unspecified,CA,,Bad CoordinateMethodCV,30382.0
CAwr_S30753,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,25547.0,,Unspecified,CA,,Bad CoordinateMethodCV,30752.0
CAwr_S30761,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,25548.0,,Unspecified,CA,,Bad CoordinateMethodCV,30760.0
CAwr_S30876,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,43111.0,,Unspecified,CA,,Bad CoordinateMethodCV,30875.0
CAwr_S31413,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38875.0,,Unspecified,CA,,Bad CoordinateMethodCV,31412.0
CAwr_S31848,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34183.0,,Unspecified,CA,,Bad CoordinateMethodCV,31847.0
CAwr_S31854,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10941.0,,Unspecified,CA,,Bad CoordinateMethodCV,31853.0
CAwr_S31975,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45480.0,,Unspecified,CA,,Bad CoordinateMethodCV,31974.0
CAwr_S32090,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28352.0,,Unspecified,CA,,Bad CoordinateMethodCV,32089.0
CAwr_S32192,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17012.0,,Unspecified,CA,,Bad CoordinateMethodCV,32191.0
CAwr_S32706,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,8564.0,,Unspecified,CA,,Bad CoordinateMethodCV,32705.0
