HUC8,HUC8 Name,Report Year,Component Type,Component ID,Component Name,Component Volume,TimeframeStart,TimeframeEnd
10190003,Middle South Platte-Cherry Creek,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,170000.0,2015-02-01,2015-02-28
10190012,Middle South Platte-Sterling,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,170000.0,2015-02-01,2015-02-28
10190002,Upper South Platte,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,174000.0,2015-03-01,2015-03-28
10190003,Middle South Platte-Cherry Creek,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,174000.0,2015-03-01,2015-03-28
10190012,Middle South Platte-Sterling,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,174000.0,2015-03-01,2015-03-28
10190002,Upper South Platte,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2015-04-01,2015-04-28
10190003,Middle South Platte-Cherry Creek,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2015-04-01,2015-04-28
10190012,Middle South Platte-Sterling,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2015-04-01,2015-04-28
10190002,Upper South Platte,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,138000.0,2015-05-01,2015-05-28
10190003,Middle South Platte-Cherry Creek,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,138000.0,2015-05-01,2015-05-28
10190012,Middle South Platte-Sterling,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,138000.0,2015-05-01,2015-05-28
10190012,Middle South Platte-Sterling,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,168000.0,2015-06-01,2015-06-28
10190002,Upper South Platte,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,168000.0,2015-06-01,2015-06-28
10190003,Middle South Platte-Cherry Creek,2015,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,168000.0,2015-06-01,2015-06-28
10190002,Upper South Platte,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171516.0,2015-07-01,2015-07-28
10190003,Middle South Platte-Cherry Creek,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171516.0,2015-07-01,2015-07-28
10190012,Middle South Platte-Sterling,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171516.0,2015-07-01,2015-07-28
10190002,Upper South Platte,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,85517.0,2015-08-01,2015-08-28
10190003,Middle South Platte-Cherry Creek,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,85517.0,2015-08-01,2015-08-28
10190012,Middle South Platte-Sterling,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,85517.0,2015-08-01,2015-08-28
10190002,Upper South Platte,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,33343.0,2015-09-01,2015-09-28
10190003,Middle South Platte-Cherry Creek,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,33343.0,2015-09-01,2015-09-28
10190012,Middle South Platte-Sterling,2015,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,33343.0,2015-09-01,2015-09-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,177000.0,2016-01-01,2016-01-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,177000.0,2016-01-01,2016-01-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,177000.0,2016-01-01,2016-01-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2016-02-01,2016-02-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2016-02-01,2016-02-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2016-02-01,2016-02-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,149000.0,2016-03-01,2016-03-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,149000.0,2016-03-01,2016-03-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,149000.0,2016-03-01,2016-03-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,146000.0,2016-04-01,2016-04-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,146000.0,2016-04-01,2016-04-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,146000.0,2016-04-01,2016-04-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,205000.0,2016-05-01,2016-05-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,205000.0,2016-05-01,2016-05-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,205000.0,2016-05-01,2016-05-28
10190002,Upper South Platte,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,122000.0,2016-06-01,2016-06-28
10190003,Middle South Platte-Cherry Creek,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,122000.0,2016-06-01,2016-06-28
10190012,Middle South Platte-Sterling,2016,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,122000.0,2016-06-01,2016-06-28
10190002,Upper South Platte,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,75019.0,2016-07-01,2016-07-28
10190003,Middle South Platte-Cherry Creek,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,75019.0,2016-07-01,2016-07-28
10190012,Middle South Platte-Sterling,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,75019.0,2016-07-01,2016-07-28
10190002,Upper South Platte,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,35094.0,2016-08-01,2016-08-28
10190003,Middle South Platte-Cherry Creek,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,35094.0,2016-08-01,2016-08-28
10190012,Middle South Platte-Sterling,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,35094.0,2016-08-01,2016-08-28
10190002,Upper South Platte,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20367.0,2016-09-01,2016-09-28
10190003,Middle South Platte-Cherry Creek,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20367.0,2016-09-01,2016-09-28
10190012,Middle South Platte-Sterling,2016,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20367.0,2016-09-01,2016-09-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,139000.0,2017-01-01,2017-01-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,139000.0,2017-01-01,2017-01-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,139000.0,2017-01-01,2017-01-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,198000.0,2017-02-01,2017-02-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,198000.0,2017-02-01,2017-02-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,198000.0,2017-02-01,2017-02-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,187000.0,2017-03-01,2017-03-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,187000.0,2017-03-01,2017-03-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,187000.0,2017-03-01,2017-03-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,153000.0,2017-04-01,2017-04-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,153000.0,2017-04-01,2017-04-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,153000.0,2017-04-01,2017-04-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,140000.0,2017-05-01,2017-05-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,140000.0,2017-05-01,2017-05-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,140000.0,2017-05-01,2017-05-28
10190002,Upper South Platte,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,111000.0,2017-06-01,2017-06-28
10190003,Middle South Platte-Cherry Creek,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,111000.0,2017-06-01,2017-06-28
10190012,Middle South Platte-Sterling,2017,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,111000.0,2017-06-01,2017-06-28
10190002,Upper South Platte,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,56000.0,2017-07-01,2017-07-28
10190003,Middle South Platte-Cherry Creek,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,56000.0,2017-07-01,2017-07-28
10190012,Middle South Platte-Sterling,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,56000.0,2017-07-01,2017-07-28
10190002,Upper South Platte,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,42216.0,2017-08-01,2017-08-28
10190003,Middle South Platte-Cherry Creek,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,42216.0,2017-08-01,2017-08-28
10190012,Middle South Platte-Sterling,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,42216.0,2017-08-01,2017-08-28
10190002,Upper South Platte,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31863.0,2017-09-01,2017-09-28
10190003,Middle South Platte-Cherry Creek,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31863.0,2017-09-01,2017-09-28
10190012,Middle South Platte-Sterling,2017,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,31863.0,2017-09-01,2017-09-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2018-01-01,2018-01-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2018-01-01,2018-01-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,131000.0,2018-01-01,2018-01-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,120000.0,2018-02-01,2018-02-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,120000.0,2018-02-01,2018-02-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,120000.0,2018-02-01,2018-02-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.0,2018-03-01,2018-03-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.0,2018-03-01,2018-03-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.0,2018-03-01,2018-03-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,112000.0,2018-04-01,2018-04-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,112000.0,2018-04-01,2018-04-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,112000.0,2018-04-01,2018-04-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,78000.0,2018-05-01,2018-05-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,78000.0,2018-05-01,2018-05-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,78000.0,2018-05-01,2018-05-28
10190002,Upper South Platte,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,58000.0,2018-06-01,2018-06-28
10190003,Middle South Platte-Cherry Creek,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,58000.0,2018-06-01,2018-06-28
10190012,Middle South Platte-Sterling,2018,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,58000.0,2018-06-01,2018-06-28
10190002,Upper South Platte,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,21845.0,2018-07-01,2018-07-28
10190003,Middle South Platte-Cherry Creek,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,21845.0,2018-07-01,2018-07-28
10190012,Middle South Platte-Sterling,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,21845.0,2018-07-01,2018-07-28
10190002,Upper South Platte,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,14296.0,2018-08-01,2018-08-28
10190003,Middle South Platte-Cherry Creek,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,14296.0,2018-08-01,2018-08-28
10190012,Middle South Platte-Sterling,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,14296.0,2018-08-01,2018-08-28
10190002,Upper South Platte,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,7132.0,2018-09-01,2018-09-28
10190003,Middle South Platte-Cherry Creek,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,7132.0,2018-09-01,2018-09-28
10190012,Middle South Platte-Sterling,2018,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,7132.0,2018-09-01,2018-09-28
10190002,Upper South Platte,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-02-01,2019-02-28
10190003,Middle South Platte-Cherry Creek,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-02-01,2019-02-28
10190012,Middle South Platte-Sterling,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-02-01,2019-02-28
10190002,Upper South Platte,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2019-03-01,2019-03-28
10190003,Middle South Platte-Cherry Creek,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2019-03-01,2019-03-28
10190012,Middle South Platte-Sterling,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2019-03-01,2019-03-28
10190002,Upper South Platte,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.0,2019-04-01,2019-04-28
10190003,Middle South Platte-Cherry Creek,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.0,2019-04-01,2019-04-28
10190012,Middle South Platte-Sterling,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.0,2019-04-01,2019-04-28
10190002,Upper South Platte,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-05-01,2019-05-28
10190003,Middle South Platte-Cherry Creek,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-05-01,2019-05-28
10190012,Middle South Platte-Sterling,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,171000.0,2019-05-01,2019-05-28
10190002,Upper South Platte,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,147000.0,2019-06-01,2019-06-28
10190003,Middle South Platte-Cherry Creek,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,147000.0,2019-06-01,2019-06-28
10190012,Middle South Platte-Sterling,2019,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,147000.0,2019-06-01,2019-06-28
10190002,Upper South Platte,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,88661.0,2019-07-01,2019-07-28
10190003,Middle South Platte-Cherry Creek,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,88661.0,2019-07-01,2019-07-28
10190012,Middle South Platte-Sterling,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,88661.0,2019-07-01,2019-07-28
10190002,Upper South Platte,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,68985.0,2019-08-01,2019-08-28
10190003,Middle South Platte-Cherry Creek,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,68985.0,2019-08-01,2019-08-28
10190012,Middle South Platte-Sterling,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,68985.0,2019-08-01,2019-08-28
10190002,Upper South Platte,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,24226.0,2019-09-01,2019-09-28
10190003,Middle South Platte-Cherry Creek,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,24226.0,2019-09-01,2019-09-28
10190012,Middle South Platte-Sterling,2019,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,24226.0,2019-09-01,2019-09-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2020-01-01,2020-01-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2020-01-01,2020-01-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,173000.0,2020-01-01,2020-01-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2020-02-01,2020-02-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2020-02-01,2020-02-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,160000.0,2020-02-01,2020-02-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,196000.0,2020-03-01,2020-03-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,196000.0,2020-03-01,2020-03-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,196000.0,2020-03-01,2020-03-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,169000.0,2020-04-01,2020-04-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,169000.0,2020-04-01,2020-04-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,169000.0,2020-04-01,2020-04-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,148000.0,2020-05-01,2020-05-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,148000.0,2020-05-01,2020-05-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,148000.0,2020-05-01,2020-05-28
10190012,Middle South Platte-Sterling,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,71000.0,2020-06-01,2020-06-28
10190002,Upper South Platte,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,71000.0,2020-06-01,2020-06-28
10190003,Middle South Platte-Cherry Creek,2020,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,71000.0,2020-06-01,2020-06-28
10190002,Upper South Platte,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,39595.0,2020-07-01,2020-07-28
10190003,Middle South Platte-Cherry Creek,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,39595.0,2020-07-01,2020-07-28
10190012,Middle South Platte-Sterling,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,39595.0,2020-07-01,2020-07-28
10190002,Upper South Platte,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20594.0,2020-08-01,2020-08-28
10190003,Middle South Platte-Cherry Creek,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20594.0,2020-08-01,2020-08-28
10190012,Middle South Platte-Sterling,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,20594.0,2020-08-01,2020-08-28
10190002,Upper South Platte,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,8333.0,2020-09-01,2020-09-28
10190003,Middle South Platte-Cherry Creek,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,8333.0,2020-09-01,2020-09-28
10190012,Middle South Platte-Sterling,2020,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,8333.0,2020-09-01,2020-09-28
10190002,Upper South Platte,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,121000.0,2021-01-01,2021-01-28
10190003,Middle South Platte-Cherry Creek,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,121000.0,2021-01-01,2021-01-28
10190012,Middle South Platte-Sterling,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,121000.0,2021-01-01,2021-01-28
10190002,Upper South Platte,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,117000.0,2021-02-01,2021-02-28
10190003,Middle South Platte-Cherry Creek,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,117000.0,2021-02-01,2021-02-28
10190012,Middle South Platte-Sterling,2021,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,117000.0,2021-02-01,2021-02-28
10190002,Upper South Platte,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-01-01,2011-01-28
10190003,Middle South Platte-Cherry Creek,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-01-01,2011-01-28
10190012,Middle South Platte-Sterling,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-01-01,2011-01-28
10190002,Upper South Platte,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-02-01,2011-02-28
10190003,Middle South Platte-Cherry Creek,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-02-01,2011-02-28
10190012,Middle South Platte-Sterling,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.0,2011-02-01,2011-02-28
10190002,Upper South Platte,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,13600.0,2011-03-01,2011-03-28
10190003,Middle South Platte-Cherry Creek,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,13600.0,2011-03-01,2011-03-28
10190012,Middle South Platte-Sterling,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,13600.0,2011-03-01,2011-03-28
10190002,Upper South Platte,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9400.0,2011-04-01,2011-04-28
10190003,Middle South Platte-Cherry Creek,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9400.0,2011-04-01,2011-04-28
10190012,Middle South Platte-Sterling,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9400.0,2011-04-01,2011-04-28
10190012,Middle South Platte-Sterling,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,10900.0,2011-05-01,2011-05-28
10190002,Upper South Platte,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,10900.0,2011-05-01,2011-05-28
10190003,Middle South Platte-Cherry Creek,2011,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,10900.0,2011-05-01,2011-05-28
