Year,in_ReportingUnitType,in_ReportingUnitNativeID,in_ReportingUnitName,NV_BenUse,in_Amount,in_TimeframeStart,in_TimeframeEnd
2015,Basin,121B,Soda Spring Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,136,Monte Cristo Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,181,Dry Lake Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,120,Garfield Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,201,Spring Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,119,Rhodes Salt Marsh Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,172,Garden Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,111A,Alkali Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,118,Columbus Salt Marsh Valley,MM,183.66,01/01/2015,12/31/2015
2015,Basin,208,Pahroc Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,202,Patterson Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,111B,Alkali Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,114,Teels Marsh Valley,MM,362.0,01/01/2015,12/31/2015
2015,Basin,113,Huntoon Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,171,Coal Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,112,Mono Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,173A,Railroad Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,200,Eagle Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,170,Penoyer Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,115,Adobe Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,142,Alkali Spring Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,199,Rose Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,198,Dry Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,143,Clayton Valley,MM,11708.12,01/01/2015,12/31/2015
2015,Basin,116,Queen Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,117,Fish Lake Valley,MM,1.0,01/01/2015,12/31/2015
2015,Basin,197,Escalante Desert,MM,0.0,01/01/2015,12/31/2015
2015,Basin,148,Cactus Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,147,Gold Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,145,Stonewall Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,209,Pahranagat Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,144,Lida Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,182,Delamar Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,157,Kawich Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,169A,Tikapoo Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,158A,Emigrant Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,146,Sarcobatus Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,206,Kane Springs Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,232,Oriental Wash,MM,228.05,01/01/2015,12/31/2015
2015,Basin,228,Oasis Valley,MM,0.87,01/01/2015,12/31/2015
2015,Basin,169B,Tikapoo Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,227B,Fortymile Canyon,MM,0.0,01/01/2015,12/31/2015
2015,Basin,159,Yucca Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,231,Grapevine Canyon,MM,0.0,01/01/2015,12/31/2015
2015,Basin,158B,Emigrant Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,168,Three Lakes Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,160,Frenchman Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,161,Indian Springs Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,227A,Fortymile Canyon,MM,0.0,01/01/2015,12/31/2015
2015,Basin,229,Crater Flat,MM,191.63,01/01/2015,12/31/2015
2015,Basin,230,Amargosa Desert,MM,315.0,01/01/2015,12/31/2015
2015,Basin,226,Rock Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,211,Three Lakes Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,225,Mercury Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,224,Greasewood Basin,MM,0.0,01/01/2015,12/31/2015
2015,Basin,213,Colorado Valley,MM,58.18,01/01/2015,12/31/2015
2015,Basin,164A,Ivanpah Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,165,Jean Lake Valley,MM,165.17,01/01/2015,12/31/2015
2015,Basin,166,Hidden Valley,MM,7.93,01/01/2015,12/31/2015
2015,Basin,164B,Ivanpah Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,214,Piute Valley,MM,312.54,01/01/2015,12/31/2015
2015,Basin,091,Truckee Canyon Segment,MM,0.0,01/01/2015,12/31/2015
2015,Basin,090,Lake Tahoe Basin,MM,0.0,01/01/2015,12/31/2015
2015,Basin,083,Tracy Segment,MM,0.0,01/01/2015,12/31/2015
2015,Basin,102,Churchill Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,089,Washoe Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,105,Carson Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,086,Sun Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,088,Pleasant Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,109,East Walker Area,MM,56.14,01/01/2015,12/31/2015
2015,Basin,221,Tule Desert,MM,0.0,01/01/2015,12/31/2015
2015,Basin,162,Pahrump Valley,MM,2.0,01/01/2015,12/31/2015
2015,Basin,104,Eagle Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,103,Dayton Valley,MM,52.38,01/01/2015,12/31/2015
2015,Basin,087,Truckee Meadows,MM,0.0,01/01/2015,12/31/2015
2015,Basin,085,Spanish Springs Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,092A,Lemmon Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,092B,Lemmon Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,100,Cold Spring Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,084,Warm Springs Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,024,Hualapai Flat,MM,0.0,01/01/2015,12/31/2015
2015,Basin,210,Coyote Spring Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,167,Eldorado Valley,MM,198.05,01/01/2015,12/31/2015
2015,Basin,163,Mesquite Valley,MM,3.0,01/01/2015,12/31/2015
2015,Basin,108,Mason Valley,MM,255.0,01/01/2015,12/31/2015
2015,Basin,071,Grass Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,203,Panaca Valley,MM,3.0,01/01/2015,12/31/2015
2015,Basin,204,Clover Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,216,Garnet Valley,MM,194.0,01/01/2015,12/31/2015
2015,Basin,217,Hidden Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,219,Muddy River Springs Area,MM,0.0,01/01/2015,12/31/2015
2015,Basin,212,Las Vegas Valley,MM,784.0,01/01/2015,12/31/2015
2015,Basin,106,Antelope Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,049,Elko Segment,MM,0.96,01/01/2015,12/31/2015
2015,Basin,100A,Long Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,205,Lower Meadow Valley Wash,MM,0.0,01/01/2015,12/31/2015
2015,Basin,222,Virgin River Valley,MM,0.0,01/01/2015,12/31/2015
2015,Basin,220,Lower Moapa Valley,MM,220.31,01/01/2015,12/31/2015
2015,Basin,218,California Wash,MM,0.0,01/01/2015,12/31/2015
2015,Basin,223,Gold Butte Area,MM,1.12,01/01/2015,12/31/2015
2015,Basin,215,Black Mountains Area,MM,253.0,01/01/2015,12/31/2015
2015,Basin,107,Smith Valley,MM,0.0,01/01/2015,12/31/2015
2017,Basin,009,Long Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,033B,Quinn River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,012,Mosquito Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,007,Swan Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,029,Pine Forest Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,014,Surprise Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,189B,Thousand Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,033A,Quinn River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,067,Little Humboldt Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,190,Grouse Creek Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,008,Massacre Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,003,Gridley Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,042,Marys River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,068,Hardscrabble Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,189D,Thousand Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,013,Warner Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,011,Coleman Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,041,Goose Creek Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,010,Macy Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,040,Salmon Falls Creek Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,006,Guano Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,005,Sage Hen Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,004,Virgin Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,039,Jarbidge River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,002,Continental Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,038,Bruneau River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,001,Pueblo Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,030A,Kings River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,037,Owyhee River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,034,Little Owyhee  River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,035,South Fork Owyhee River Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,028,Black Rock Desert,MM,129.476,01/01/2017,12/31/2017
2017,Basin,189C,Thousand Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,069,Paradise Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,025,High Rock Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,030B,Kings River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,027,Summit Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,044,North Fork Area,MM,745.26,01/01/2017,12/31/2017
2017,Basin,036,Independence Valley,MM,133.43,01/01/2017,12/31/2017
2017,Basin,026,Mud Meadow,MM,0.0,01/01/2017,12/31/2017
2017,Basin,189A,Thousand Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,031,Desert Valley,MM,7.43,01/01/2017,12/31/2017
2017,Basin,015,Boulder Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,032,Silver State Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,063,Willow Creek Valley,MM,321.0,01/01/2017,12/31/2017
2017,Basin,016,Duck Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,066,Kelley Creek Area,MM,6309.44,01/01/2017,12/31/2017
2017,Basin,064,Clovers Area,MM,1418.67,01/01/2017,12/31/2017
2017,Basin,188,Independence Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,051,Maggie Creek Area,MM,19585.0,01/01/2017,12/31/2017
2017,Basin,191,Pilot Creek Valley,MM,49.1,01/01/2017,12/31/2017
2017,Basin,187,Goshute Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,043,Starr Valley Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,062,Rock Creek Valley,MM,515.0,01/01/2017,12/31/2017
2017,Basin,070,Winnemucca Segment,MM,0.0,01/01/2017,12/31/2017
2017,Basin,061,Boulder Flat,MM,14567.91,01/01/2017,12/31/2017
2017,Basin,192,Great Salt Lake Desert,MM,0.0,01/01/2017,12/31/2017
2017,Basin,050,Susie Creek Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,177,Clover Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,065,Pumpernickel Valley,MM,226.4,01/01/2017,12/31/2017
2017,Basin,021,Smoke Creek Desert,MM,0.0,01/01/2017,12/31/2017
2017,Basin,017,Pilgrim Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,045,Lamoille Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,018,Painter Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,176,Ruby Valley,MM,200.94,01/01/2017,12/31/2017
2017,Basin,048,Dixie Creek-Tenmile Creek Area,MM,349.0,01/01/2017,12/31/2017
2017,Basin,072,Imlay Area,MM,773.0,01/01/2017,12/31/2017
2017,Basin,023,Granite Basin,MM,0.0,01/01/2017,12/31/2017
2017,Basin,131,Buffalo Valley,MM,2801.17,01/01/2017,12/31/2017
2017,Basin,052,Marys Creek Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,059,Lower Reese River Valley,MM,1081.0,01/01/2017,12/31/2017
2017,Basin,060,Whirlwind Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,022,San Emidio Desert,MM,0.0,01/01/2017,12/31/2017
2017,Basin,079,Kumiva Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,046,South Fork Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,053,Pine Valley,MM,55.0,01/01/2017,12/31/2017
2017,Basin,047,Huntington Valley,MM,161.0,01/01/2017,12/31/2017
2017,Basin,078,Granite Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,129,Buena Vista Valley,MM,498.14,01/01/2017,12/31/2017
2017,Basin,054,Crescent Valley,MM,3131.21,01/01/2017,12/31/2017
2017,Basin,178A,Butte Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,186B,Antelope Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,098,Skedaddle Creek Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,130,Pleasant Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,073,Lovelock Valley,MM,57.55,01/01/2017,12/31/2017
2017,Basin,073A,Lovelock Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,080,Winnemucca Lake Valley,MM,1.69,01/01/2017,12/31/2017
2017,Basin,019,Dry Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,081,Pyramid Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,179,Steptoe Valley,MM,11213.82,01/01/2017,12/31/2017
2017,Basin,020,Sano Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,097,Honey Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,132,Jersey Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,055,Carico Lake Valley,MM,273.0,01/01/2017,12/31/2017
2017,Basin,186A,Antelope Valley,MM,2.52,01/01/2017,12/31/2017
2017,Basin,101A,Carson Desert,MM,9.61,01/01/2017,12/31/2017
2017,Basin,058,Middle Reese River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,178B,Butte Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,193,Deep Creek Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,153,Diamond Valley,MM,281.57,01/01/2017,12/31/2017
2017,Basin,175,Long Valley,MM,491.74,01/01/2017,12/31/2017
2017,Basin,128,Dixie Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,057,Antelope Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,138,Grass Valley,MM,1.582,01/01/2017,12/31/2017
2017,Basin,095,Dry Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,185,Tippett Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,096,Newcomb Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,074,White Plains,MM,0.0,01/01/2017,12/31/2017
2017,Basin,184,Spring Valley,MM,20.39,01/01/2017,12/31/2017
2017,Basin,101,Carson Desert,MM,0.85,01/01/2017,12/31/2017
2017,Basin,077,Fireball Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,075,Bradys Hot Springs Area,MM,7.8,01/01/2017,12/31/2017
2017,Basin,154,Newark Valley,MM,2.58,01/01/2017,12/31/2017
2017,Basin,056,Upper Reese River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,099,Red Rock Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,094,Bedell Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,139,Kobeh Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,093,Antelope Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,194,Pleasant Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,082,Dodge Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,133,Edwards Creek Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,195,Snake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,076,Fernley Area,MM,12.705246,01/01/2017,12/31/2017
2017,Basin,134,Smith Creek,MM,0.0,01/01/2017,12/31/2017
2017,Basin,174,Jakes Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,126,Cowkick Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,127,Eastgate Valley Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,152,Stevens Basin,MM,0.0,01/01/2017,12/31/2017
2017,Basin,151,Antelope Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,124,Fairview Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,155A,Little Smoky Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,140A,Monitor Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,125,Stingaree Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,207,White River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,173B,Railroad Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,123,Rawhide Flats,MM,0.0,01/01/2017,12/31/2017
2017,Basin,110A,Walker Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,122,Gabbs Valley,MM,6837.545234,01/01/2017,12/31/2017
2017,Basin,150,Little Fish Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,155C,Little Smoky Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,135,Ione Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,140B,Monitor Valley,MM,4.0,01/01/2017,12/31/2017
2017,Basin,156,Hot Creek,MM,0.0,01/01/2017,12/31/2017
2017,Basin,155B,Little Smoky Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,196,Hamlin Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,180,Cave Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,183,Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,110B,Walker Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,137A,Big Smoky Valley,MM,107.72,01/01/2017,12/31/2017
2017,Basin,110C,Walker Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,149,Stone Cabin Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,141,Ralston Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,121A,Soda Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,121B,Soda Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,136,Monte Cristo Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,181,Dry Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,120,Garfield Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,201,Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,119,Rhodes Salt Marsh Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,172,Garden Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,111A,Alkali Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,118,Columbus Salt Marsh Valley,MM,1541.28,01/01/2017,12/31/2017
2017,Basin,208,Pahroc Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,202,Patterson Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,111B,Alkali Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,114,Teels Marsh Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,113,Huntoon Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,171,Coal Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,112,Mono Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,173A,Railroad Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,200,Eagle Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,170,Penoyer Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,115,Adobe Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,142,Alkali Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,199,Rose Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,198,Dry Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,143,Clayton Valley,MM,8386.88,01/01/2017,12/31/2017
2017,Basin,116,Queen Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,117,Fish Lake Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,197,Escalante Desert,MM,0.0,01/01/2017,12/31/2017
2017,Basin,148,Cactus Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,147,Gold Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,145,Stonewall Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,209,Pahranagat Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,144,Lida Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,182,Delamar Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,157,Kawich Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,169A,Tikapoo Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,158A,Emigrant Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,146,Sarcobatus Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,206,Kane Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,232,Oriental Wash,MM,0.0,01/01/2017,12/31/2017
2017,Basin,228,Oasis Valley,MM,4.6,01/01/2017,12/31/2017
2017,Basin,169B,Tikapoo Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,227B,Fortymile Canyon,MM,0.0,01/01/2017,12/31/2017
2017,Basin,159,Yucca Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,231,Grapevine Canyon,MM,0.0,01/01/2017,12/31/2017
2017,Basin,158B,Emigrant Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,168,Three Lakes Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,160,Frenchman Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,161,Indian Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,227A,Fortymile Canyon,MM,0.0,01/01/2017,12/31/2017
2017,Basin,229,Crater Flat,MM,619.98,01/01/2017,12/31/2017
2017,Basin,230,Amargosa Desert,MM,695.22,01/01/2017,12/31/2017
2017,Basin,226,Rock Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,211,Three Lakes Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,225,Mercury Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,224,Greasewood Basin,MM,0.0,01/01/2017,12/31/2017
2017,Basin,213,Colorado Valley,MM,26.99,01/01/2017,12/31/2017
2017,Basin,164A,Ivanpah Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,165,Jean Lake Valley,MM,148.78,01/01/2017,12/31/2017
2017,Basin,166,Hidden Valley,MM,9.02,01/01/2017,12/31/2017
2017,Basin,164B,Ivanpah Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,214,Piute Valley,MM,316.26,01/01/2017,12/31/2017
2017,Basin,091,Truckee Canyon Segment,MM,0.0,01/01/2017,12/31/2017
2017,Basin,090,Lake Tahoe Basin,MM,0.0,01/01/2017,12/31/2017
2017,Basin,083,Tracy Segment,MM,4.58,01/01/2017,12/31/2017
2017,Basin,102,Churchill Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,089,Washoe Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,105,Carson Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,086,Sun Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,088,Pleasant Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,109,East Walker Area,MM,56.14,01/01/2017,12/31/2017
2017,Basin,221,Tule Desert,MM,0.0,01/01/2017,12/31/2017
2017,Basin,162,Pahrump Valley,MM,2.0,01/01/2017,12/31/2017
2017,Basin,104,Eagle Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,103,Dayton Valley,MM,34.95,01/01/2017,12/31/2017
2017,Basin,087,Truckee Meadows,MM,0.0,01/01/2017,12/31/2017
2017,Basin,085,Spanish Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,092A,Lemmon Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,092B,Lemmon Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,100,Cold Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,084,Warm Springs Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,024,Hualapai Flat,MM,0.0,01/01/2017,12/31/2017
2017,Basin,210,Coyote Spring Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,167,Eldorado Valley,MM,475.68,01/01/2017,12/31/2017
2017,Basin,163,Mesquite Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,108,Mason Valley,MM,244.76,01/01/2017,12/31/2017
2017,Basin,071,Grass Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,203,Panaca Valley,MM,11.0,01/01/2017,12/31/2017
2017,Basin,204,Clover Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,216,Garnet Valley,MM,173.0,01/01/2017,12/31/2017
2017,Basin,217,Hidden Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,219,Muddy River Springs Area,MM,0.0,01/01/2017,12/31/2017
2017,Basin,212,Las Vegas Valley,MM,1503.0,01/01/2017,12/31/2017
2017,Basin,106,Antelope Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,049,Elko Segment,MM,1.0,01/01/2017,12/31/2017
2017,Basin,100A,Long Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,205,Lower Meadow Valley Wash,MM,0.0,01/01/2017,12/31/2017
2017,Basin,222,Virgin River Valley,MM,0.0,01/01/2017,12/31/2017
2017,Basin,220,Lower Moapa Valley,MM,220.31,01/01/2017,12/31/2017
2017,Basin,218,California Wash,MM,0.0,01/01/2017,12/31/2017
2017,Basin,223,Gold Butte Area,MM,1.12,01/01/2017,12/31/2017
2017,Basin,215,Black Mountains Area,MM,115.0,01/01/2017,12/31/2017
