SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NVwr_S15649,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.19482599892979,-117.725596999625,,,136  N04 E38 23BBAD1,,,Spring,NV,
NVwr_S15650,Unknown,Digitized,Mineral,EPSG:4326,,,,,38.3525479990173,-117.92333799952401,,,136  N06 E36 25BADC1,,,Underground,NV,
NVwr_S15651,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.2853309991448,-117.806469000061,,,136  N05 E37 13DDBC1,,,Underground,NV,
NVwr_S15652,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.3544919988224,-117.763119999696,,,136  N06 E37H28BBBD1,,,Underground,NV,
NVwr_S15653,Unknown,Digitized,Mineral,EPSG:4326,,,,,38.3724129992519,-117.863332999921,,,136  N06 E37 16DCAC1,,,Spring,NV,
NVwr_S15654,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.3581579993946,-117.809710000439,,,136  N06 E37 24DCBD1,,,Underground,NV,
NVwr_S15655,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.3582069987262,-117.80618300015699,,,136  N06 E37 24DDBC1,,,Underground,NV,
NVwr_S15656,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.19438799925409,-117.679920999628,,,136  N04 E38 19ABAC1,,,Spring,NV,
NVwr_S15657,Unknown,Digitized,Mineral,EPSG:4326,,,,,38.33540099929429,-117.908750999803,,,136  N06 E37 31BCAD1,,,Spring,NV,
NVwr_S15658,Unknown,Digitized,Mineral,EPSG:4326,,,,,38.3264429988155,-117.87874100033899,,,136  N05 E37 05AABB1,,,Spring,NV,
NVwr_S15659,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.1343089993199,-117.606997000162,,,137A N03 E39 09BCBB1,,,Spring,NV,
NVwr_S15660,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.007677998919604,-117.523266999808,,,137A N02 E40 19DCCA1,,,Spring,NV,
NVwr_S15661,Unknown,Digitized,Nye,EPSG:4326,,,,,38.5404369987389,-117.10533600048299,,,137A N08 E43 24BDAB1,,,Underground,NV,
NVwr_S15662,Unknown,Digitized,Nye,EPSG:4326,,,,,38.5390429992847,-117.12431299998998,,,137A N08 E43 23BDDB1,,,Other Surface Water,NV,
NVwr_S15663,Unknown,Digitized,Nye,EPSG:4326,,,,,38.5974079993323,-117.29830400031601,,,137A N09 E42 31ADAC1,,,Underground,NV,
NVwr_S15664,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.0900749994904,-117.583666000189,,,137A N03 E39 27BDBD1,,,Underground,NV,
NVwr_S15665,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.269713998854996,-117.478601999743,,,137A N05 E40 27BBBB1,,,Underground,NV,
NVwr_S15666,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,38.092780998648,-117.38510599957,,,137A N03 E41 28BBAC1,,,Underground,NV,
NVwr_S15667,Unknown,Digitized,Nye,EPSG:4326,,,,,38.323407999061104,-117.405399000436,,,137A N05 E41 05BCBC1,,,Underground,NV,
NVwr_S15668,Unknown,Digitized,Nye,EPSG:4326,,,,,38.3941149989742,-117.424206000469,,,137A N06 E40 12DAAA1,,,Underground,NV,
NVwr_S15669,Unknown,Digitized,Nye,EPSG:4326,,,,,38.3983069991151,-117.418608000293,,,137A N06 E41 07BACC1,,,Underground,NV,
NVwr_S15670,Unknown,Digitized,Esmerelda,EPSG:4326,,,,,37.9556369988502,-117.59386899966299,,,137A N01 E39 09DABB1,,,Spring,NV,
NVwr_S15671,Unknown,Digitized,Lander,EPSG:4326,,,,,39.6228949987093,-116.62458099966899,,,139  N20 E47 01DDBC1,,,Spring,NV,
NVwr_S15672,Unknown,Digitized,Nye,EPSG:4326,,,,,36.128332999049796,-115.97861100028099,,,162  S21 E53 14AA  1,,,Underground,NV,
NVwr_S15673,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.2322299989136,-115.965649999622,,,155A N16 E53 26ADAC1,,,stream,NV,
NVwr_S15674,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.261141998675214,-115.944245999927,,,155A N16 E54 18BCBD1,,,stream,NV,
NVwr_S15675,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.2760429994186,-116.03116599955,,,155A N16 E53 08BDAC1,,,Spring,NV,
NVwr_S15676,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.24868399911021,-115.92073699978,,,155A N16 E54 20BACA1,,,Underground,NV,
NVwr_S15677,Unknown,Digitized,Nye,EPSG:4326,,,,,39.086455999010795,-116.03097100018199,,,155A N14 E53 17BDDB1,,,Other Surface Water,NV,
NVwr_S15678,Unknown,Digitized,Nye,EPSG:4326,,,,,39.065967999457506,-116.04392399958401,,,155A N14 E53 19DCAA1,,,Other Surface Water,NV,
NVwr_S15679,Unknown,Digitized,Nye,EPSG:4326,,,,,39.107909999000796,-115.986331999765,,,155A N14 E53 03DDCB1,,,Reservoir,NV,
NVwr_S15680,Unknown,Digitized,Nye,EPSG:4326,,,,,39.143987998912,-116.10551799943701,,,155A N15 E52 27BDDB1,,,Reservoir,NV,
NVwr_S15681,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.4363789990035,-115.97763500005699,,,155A N18 E53 14BACC1,,,Spring,NV,
NVwr_S15682,Unknown,Digitized,Nye,EPSG:4326,,,,,39.0401889994631,-116.196423999885,,,155A N14 E51 35CAAD1,,,Underground,NV,
NVwr_S15683,Unknown,Digitized,Nye,EPSG:4326,,,,,39.051884999335,-115.967048000378,,,155A N14 E53 26DDBA1,,,Spring,NV,
NVwr_S15684,Unknown,Digitized,Nye,EPSG:4326,,,,,38.9969439991449,-115.972222000302,,,155A N13 E53 02BB  1,,,Spring,NV,
NVwr_S15685,Unknown,Digitized,Nye,EPSG:4326,,,,,38.982989999217,-115.996638999678,,,155A N13 E53 11BAAC1,,,Spring,NV,
NVwr_S15686,Unknown,Digitized,White Pine,EPSG:4326,,,,,39.2426259987851,-115.802038999455,,,155A N16 E55 20DBAA1,,,Spring,NV,
NVwr_S15687,Unknown,Digitized,Nye,EPSG:4326,,,,,39.0404799988289,-116.242796000082,,,155A N14 E51 32DAAA1,,,Spring,NV,
NVwr_S15688,Unknown,Digitized,Nye,EPSG:4326,,,,,39.0349809989499,-116.23664400057699,,,155A N14 E51 33CDCD1,,,Spring,NV,
NVwr_S15689,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.399531999457004,-115.94486900012,,,155A N18 E54 30CBCB1,,,Spring,NV,
NVwr_S15690,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.429799999280895,-115.95996199966801,,,155A N18 E53 13CBDD1,,,Spring,NV,
NVwr_S15691,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.4383389992282,-115.976984999421,,,155A N18 E53 14BABC1,,,Spring,NV,
NVwr_S15692,Unknown,Digitized,Nye,EPSG:4326,,,,,39.1412689992122,-116.23217999954399,,,155A N15 E51 28DBBD1,,,Spring,NV,
NVwr_S15693,Unknown,Digitized,Nye,EPSG:4326,,,,,39.1442549987354,-116.228625999573,,,155A N15 E51 28ADCB1,,,Spring,NV,
NVwr_S15694,Unknown,Digitized,Nye,EPSG:4326,,,,,39.1263919991384,-116.237445999661,,,155A N15 E51 33CACB1,,,Spring,NV,
NVwr_S15695,Unknown,Digitized,Nye,EPSG:4326,,,,,39.1307059992235,-116.24037099971399,,,155A N15 E51 33BCBD1,,,Spring,NV,
NVwr_S15696,Unknown,Digitized,Nye,EPSG:4326,,,,,39.134032999144395,-116.239378000531,,,155A N15 E51 33BBAC1,,,Spring,NV,
NVwr_S15697,Unknown,Digitized,Nye,EPSG:4326,,,,,39.0655329995012,-116.189864000014,,,155A N14 E51 23DDBD1,,,stream,NV,
NVwr_S15698,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.4318429986397,-115.918771999562,,,155A N18 E54 17BDDB1,,,Spring,NV,
NVwr_S15699,Unknown,Digitized,Nye,EPSG:4326,,,,,39.1182889987461,-116.26024299992399,,,155A N14 E51 05BBCB1,,,Spring,NV,
NVwr_S15700,Unknown,Digitized,Nye,EPSG:4326,,,,,39.11754399898879,-116.23639100057501,,,155A N14 E51 04BACD1,,,Spring,NV,
NVwr_S15701,Unknown,Digitized,Nye,EPSG:4326,,,,,39.126045999461,-116.225741999972,,,155A N15 E51 33DADB1,,,Spring,NV,
NVwr_S15702,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.4181029989213,-115.93356799994899,,,155A N18 E54 19AC  1,,,Spring,NV,
NVwr_S15703,Unknown,Digitized,Nye,EPSG:4326,,,,,38.785138998907705,-116.12856200032,,,155B N11 E52 15CDBB1,,,Spring,NV,
NVwr_S15704,Unknown,Digitized,Nye,EPSG:4326,,,,,38.88076399927721,-116.04981699968799,,,155B N12 E53 17ABCB1,,,Spring,NV,
NVwr_S15705,Unknown,Digitized,Nye,EPSG:4326,,,,,38.4415889993121,-115.98594399974199,,,155C N07 E53 26BACC1,,,Other Surface Water,NV,
NVwr_S15706,Unknown,Digitized,Lander,EPSG:4326,,,,,38.492744999288796,-116.014775000093,,,155C N07 E53 04DBDD1,,,Other Surface Water,NV,
NVwr_S15707,Unknown,Digitized,Nye,EPSG:4326,,,,,38.5743639990419,-116.032575000118,,,155C N08 E53 08ABAD1,,,Other Surface Water,NV,
NVwr_S15708,Unknown,Digitized,Nye,EPSG:4326,,,,,38.41836399881321,-116.036009000121,,,155C N07 E53 32DCBC1,,,Other Surface Water,NV,
NVwr_S15709,Unknown,Digitized,Nye,EPSG:4326,,,,,38.6563069987765,-116.031735000499,,,155C N09 E53 08DABB1,,,Underground,NV,
NVwr_S15710,Unknown,Digitized,Nye,EPSG:4326,,,,,38.8169439987554,-115.83583800009899,,,155C N11 E55 06CBCC1,,,Spring,NV,
NVwr_S15711,Unknown,Digitized,Nye,EPSG:4326,,,,,38.74327899876271,-116.303989999602,,,156  N11 E50 36DACB1,,,Spring,NV,
NVwr_S15712,Unknown,Digitized,Nye,EPSG:4326,,,,,38.360422999245294,-116.461337999755,,,156  N06 E49 23BADA1,,,Spring,NV,
NVwr_S15713,Unknown,Digitized,Nye,EPSG:4326,,,,,38.35848399880121,-116.45299999988501,,,156  N06 E49 23ADAA1,,,Spring,NV,
NVwr_S15714,Unknown,Digitized,Nye,EPSG:4326,,,,,38.6776529986772,-116.305687000391,,,156  N09 E50 02AABA1,,,Spring,NV,
NVwr_S15715,Unknown,Digitized,Nye,EPSG:4326,,,,,38.109680998996296,-116.368041999669,,,156  N03 E50 15ACDD1,,,Underground,NV,
NVwr_S15716,Unknown,Digitized,Nye,EPSG:4326,,,,,38.5942199992234,-116.370682000207,,,156  N09 E50 32CDBD1,,,Spring,NV,
NVwr_S15717,Unknown,Digitized,Nye,EPSG:4326,,,,,38.6605659988388,-116.34465900014999,,,150  N09 E50 09AACC1,,,Spring,NV,
NVwr_S15718,Unknown,Digitized,Nye,EPSG:4326,,,,,38.6282159993297,-116.327133999804,,,156  N09 E50 22ACDD1,,,Spring,NV,
NVwr_S15719,Unknown,Digitized,Nye,EPSG:4326,,,,,38.301355998801796,-116.199647999557,,,156  N05 E51 11DCCA1,,,stream,NV,
NVwr_S15720,Unknown,Digitized,Nye,EPSG:4326,,,,,38.371144998815,-116.431015999551,,,156  N06 E49H23BBAC1,,,Spring,NV,
NVwr_S15721,Unknown,Digitized,Nye,EPSG:4326,,,,,38.88220899870209,-116.251314999561,,,156  N12 E51 16ABBC1,,,stream,NV,
NVwr_S15722,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9684149992359,-116.39131799952601,,,156  N01 E50 04BADD1,,,stream,NV,
NVwr_S15723,Unknown,Digitized,Nye,EPSG:4326,,,,,38.0093669989409,-116.36758800000099,,,156  N02 E50 22ADCB1,,,Spring,NV,
NVwr_S15724,Unknown,Digitized,Nye,EPSG:4326,,,,,38.53096099903429,-116.469351999747,,,156  N08 E49 22BBBA1,,,Spring,NV,
NVwr_S15725,Unknown,Digitized,Nye,EPSG:4326,,,,,38.849144999214,-116.259280000177,,,156  N12 E51 28BCBD1,,,Spring,NV,
NVwr_S15726,Unknown,Digitized,Nye,EPSG:4326,,,,,38.3352609989444,-116.451439999859,,,156  N06 E49 25CCCB1,,,Spring,NV,
NVwr_S15727,Unknown,Digitized,Nye,EPSG:4326,,,,,38.32560199935449,-116.447484000033,,,156  N06 E49 36CBAA1,,,Spring,NV,
NVwr_S15728,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9640389990981,-116.455142000137,,,156  N01 E49 01BCCC1,,,Spring,NV,
NVwr_S15729,Unknown,Digitized,Nye,EPSG:4326,,,,,37.964226998773796,-116.41652399979401,,,156  N01 E50 05BCCD1,,,Spring,NV,
NVwr_S15730,Unknown,Digitized,Nye,EPSG:4326,,,,,37.957971999371,-116.42278400009701,,,156  N01 E50 06DDCB1,,,Spring,NV,
NVwr_S15731,Unknown,Digitized,Nye,EPSG:4326,,,,,38.1033829994974,-116.317628000051,,,156  N03 E51 18CDDA1,,,Underground,NV,
NVwr_S15732,Unknown,Digitized,Nye,EPSG:4326,,,,,38.280683999015295,-116.396531999576,,,156  N05 E49H24ADBA1,,,Spring,NV,
NVwr_S15733,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2965599994363,-116.288846999467,,,156  N05 E50 13ABDD1,,,Underground,NV,
NVwr_S15734,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2936009986982,-116.29267199953199,,,156  N05 E50 13ACCB1,,,Underground,NV,
NVwr_S15735,Unknown,Digitized,Nye,EPSG:4326,,,,,38.6436019993102,-116.25866799944599,,,156  N09 E51 17BDDA1,,,stream,NV,
NVwr_S15736,Unknown,Digitized,Nye,EPSG:4326,,,,,38.7265859992077,-116.192290999494,,,156  N10 E51 13CBCB1,,,Underground,NV,
NVwr_S15737,Unknown,Digitized,Nye,EPSG:4326,,,,,38.152489998831705,-116.385571000531,,,156  N03HE50 33DABB1,,,Spring,NV,
NVwr_S15738,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2405899993322,-116.41074999968399,,,156  N04 E49H01BBBD1,,,Spring,NV,
NVwr_S15739,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2026319988265,-116.17780299978998,,,156  N04 E51 13DACC1,,,Spring,NV,
NVwr_S15740,Unknown,Digitized,Nye,EPSG:4326,,,,,38.0297359989899,-116.42390700023701,,,156  N02 E50 07DCDD1,,,Spring,NV,
NVwr_S15741,Unknown,Digitized,Nye,EPSG:4326,,,,,38.0143519987917,-116.389036999647,,,156  N02 E50 21ABBA1,,,Spring,NV,
NVwr_S15742,Unknown,Digitized,Nye,EPSG:4326,,,,,38.0017809989121,-116.41257099944099,,,156  N02 E50 20CDCA1,,,Spring,NV,
NVwr_S15743,Unknown,Digitized,Nye,EPSG:4326,,,,,38.026778999124495,-116.426829000415,,,156  N02 E50 18ABCA1,,,Spring,NV,
NVwr_S15744,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9407979993834,-116.41801300011299,,,156  N01 E50 17BBBC1,,,Spring,NV,
NVwr_S15745,Unknown,Digitized,Nye,EPSG:4326,,,,,37.938747999411504,-116.414328999887,,,156  N01 E50 17BCAA1,,,Spring,NV,
NVwr_S15746,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9430889992408,-116.404513000518,,,156  N01 E50 08DDCC1,,,Other Surface Water,NV,
NVwr_S15747,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9955209989127,-116.442419000326,,,156  N02 E49 25ACAD1,,,Other Surface Water,NV,
NVwr_S15748,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9272129989855,-116.392675999608,,,156  N01 E50 21BAAB2,,,Other Surface Water,NV,
NVwr_S15749,Unknown,Digitized,Nye,EPSG:4326,,,,,36.1577639992841,-115.967109999477,,,162  S21 E53 01BADD1,,,Underground,NV,
NVwr_S15750,Unknown,Digitized,Nye,EPSG:4326,,,,,36.15749999885811,-115.97000000023,,,162  S21 E53 01BA  1,,,Underground,NV,
NVwr_S15751,Unknown,Digitized,Nye,EPSG:4326,,,,,36.1537489994455,-115.966736999907,,,162  S21 E53 01BDDD1,,,Underground,NV,
NVwr_S15752,Unknown,Digitized,Nye,EPSG:4326,,,,,36.1972749989631,-115.968944999482,,,162  S20 E53 24CAAA1,,,Underground,NV,
NVwr_S15753,Unknown,Digitized,Nye,EPSG:4326,,,,,36.1200029988428,-115.952343000527,,,162  S21 E54 18CDBA1,,,Underground,NV,
NVwr_S15754,Unknown,Digitized,Nye,EPSG:4326,,,,,38.55432899897521,-116.490536999978,,,156  N08 E49 18ADDA1,,,Underground,NV,
NVwr_S15755,Unknown,Digitized,Nye,EPSG:4326,,,,,38.3525359994675,-116.330869999534,,,156  N06 E50 27ACCA1,,,Underground,NV,
NVwr_S15756,Unknown,Digitized,Nye,EPSG:4326,,,,,38.662162999213294,-116.073047999539,,,155C N09 E52 12ABBC1,,,Spring,NV,
NVwr_S15757,Unknown,Digitized,Nye,EPSG:4326,,,,,38.1577799990805,-116.35796999966999,,,156  N04 E50 32DDAA1,,,Spring,NV,
NVwr_S15758,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2008469987914,-116.175585999719,,,156  N04 E51 13DDAC1,,,Spring,NV,
NVwr_S15759,Unknown,Digitized,Nye,EPSG:4326,,,,,38.057639998926795,-116.397419999634,,,156  N02 E50 04BBAB1,,,Spring,NV,
NVwr_S15760,Unknown,Digitized,Nye,EPSG:4326,,,,,38.018976998810295,-116.412929000366,,,156  N02 E50 17CACD1,,,Spring,NV,
NVwr_S15761,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9858999991482,-116.40667999973,,,156  N02 E50 32ABAB1,,,Spring,NV,
NVwr_S15762,Unknown,Digitized,Nye,EPSG:4326,,,,,37.962538999429896,-116.435206000469,,,156  N01 E50 06CBBD1,,,Spring,NV,
NVwr_S15763,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9555629988207,-116.430808000438,,,156  N01 E50 07BABD1,,,Spring,NV,
NVwr_S15764,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9966059991617,-116.388367999461,,,156  N02 E50 28ACAB1,,,Spring,NV,
NVwr_S15765,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9557759994765,-116.429411000163,,,156  N01 E50 07BAAC1,,,Spring,NV,
NVwr_S15766,Unknown,Digitized,Nye,EPSG:4326,,,,,38.2854729988193,-116.45152499972099,,,156  N05 E49 13BCAD1,,,Spring,NV,
NVwr_S15767,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9923119991276,-116.450986000255,,,156  N02 E49 25CBAA1,,,Spring,NV,
NVwr_S15768,Unknown,Digitized,Nye,EPSG:4326,,,,,37.996416998711,-116.446989000169,,,156  N02 E49 25BDAA1,,,Spring,NV,
NVwr_S15769,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9729559992577,-116.44172100044901,,,156  N02 E49 36DDCB1,,,Other Surface Water,NV,
NVwr_S15770,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9440209988109,-116.427522999843,,,156  N01 E50 07DCCB1,,,Other Surface Water,NV,
NVwr_S15771,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9892689990321,-116.44800300019199,,,156  N02 E49 25CDAB1,,,Other Surface Water,NV,
NVwr_S15772,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9092449992915,-116.38720999954,,,156  N01 E50 28ACAA1,,,Other Surface Water,NV,
NVwr_S15773,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9747839992405,-116.429339999725,,,156  N02 E50 31CDAB1,,,Other Surface Water,NV,
NVwr_S15774,Unknown,Digitized,Nye,EPSG:4326,,,,,37.9584829995218,-116.453405999716,,,156  N01 E49 01CCCA1,,,Other Surface Water,NV,
NVwr_S15775,Unknown,Digitized,Nye,EPSG:4326,,,,,38.853683998994605,-116.246732999789,,,156  N12 E51 28AABB1,,,Spring,NV,
NVwr_S15776,Unknown,Digitized,Nye,EPSG:4326,,,,,38.4310879987687,-116.466090000313,,,156  N07 E49 28CDCB1,,,Spring,NV,
NVwr_S15777,Unknown,Digitized,Nye,EPSG:4326,,,,,36.15749999885811,-115.97000000023,,,162 S21 E53 01BACC1,,,Underground,NV,
NVwr_S15778,Unknown,Digitized,Nye,EPSG:4326,,,,,36.2047129994153,-116.03342399950701,,,162  S20 E53 20AAAB1,,,Underground,NV,
NVwr_S15779,Unknown,Digitized,Clark,EPSG:4326,,,,,36.18605499937721,-115.58917099964,,,162  S20 E57 28ABDD1,,,Spring,NV,
NVwr_S15780,Unknown,Digitized,Clark,EPSG:4326,,,,,36.1657159993518,-115.59435999969999,,,162  S20 E57 33CAAD1,,,Spring,NV,
NVwr_S15781,Unknown,Digitized,Clark,EPSG:4326,,,,,36.1609449994318,-115.54885800006001,,,162  S20 E57 36CCCC1,,,Spring,NV,
NVwr_S15782,Unknown,Digitized,Clark,EPSG:4326,,,,,36.1717469989935,-115.549348999813,,,162  S20 E57 35AADD1,,,Spring,NV,
NVwr_S15783,Unknown,Digitized,Nye,EPSG:4326,,,,,36.2093849986834,-115.992532000067,,,162  S20 E53 14CBDD1,,,Underground,NV,
NVwr_S15784,Unknown,Digitized,Clark,EPSG:4326,,,,,36.346623998896106,-115.73912000051399,,,162  S18 E56 31BCBA1,,,Spring,NV,
NVwr_S15785,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6908409986998,-115.96965799969801,,,153  N21 E53 14ABDD1,,,Underground,NV,
NVwr_S15786,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6977579989318,-115.951396999455,,,153  N21 E53 12DCAA2,,,Underground,NV,
NVwr_S15787,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.819805999333795,-115.83831599956801,,,153  N22 E54 01ACAB1,,,Spring,NV,
NVwr_S15788,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6581699991813,-116.00932300034401,,,153  N21 E53 28ACCD1,,,Underground,NV,
NVwr_S15789,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.524119998821796,-115.980335999736,,,153  N19 E53 14BBBB1,,,Underground,NV,
NVwr_S15790,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.528941999177,-115.98387599991699,,,153  N19 E53 10DACA1,,,Underground,NV,
NVwr_S15791,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.9435089989488,-116.07470699974002,,,153  N24 E52 23DBDD1,,,Underground,NV,
NVwr_S15792,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6537959986536,-116.08310299945101,,,153  N21 E52 26DBDA1,,,Spring,NV,
NVwr_S15793,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6457499991196,-116.072031999507,,,153  N21 E52 36BACC1,,,Spring,NV,
NVwr_S15794,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.454882999265706,-115.967842000139,,,153  N18 E53 02DD  1,,,Spring,NV,
NVwr_S15795,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.647162998670105,-115.98811999957701,,,153  N21 E53 34ABDD1,,,Underground,NV,
NVwr_S15796,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.902037998879706,-115.868697999659,,,153  N23 E54 03DACA2,,,Underground,NV,
NVwr_S15797,Unknown,Digitized,Eureka,EPSG:4326,,,,,40.016533998680295,-115.843714000037,,,153  N25 E54 26DADB1,,,Spring,NV,
NVwr_S15798,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.7169429990798,-115.91734800044,,,153  N21 E54 05BDDD1,,,Underground,NV,
NVwr_S15799,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.463888998661396,-115.986389000529,,,153  N18 E53 03AD  1,,,Spring,NV,
NVwr_S15800,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.523999999206794,-115.99380000046301,,,153  N19 E53 15BABA1,,,Underground,NV,
NVwr_S15801,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.72036299901279,-115.89842399966601,,,153  N21 E54 04BADD1,,,Underground,NV,
NVwr_S15802,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.601263999021796,-115.83537600014499,,,153  N20 E54 13ADCA1,,,Spring,NV,
NVwr_S15803,Unknown,Digitized,Eureka,EPSG:4326,,,,,40.07833099871,-116.02110500008699,,,153  N25 E53 05BDBD1,,,Underground,NV,
NVwr_S15804,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.9929979988643,-116.041021000267,,,153  N24 E53 06BDAB1,,,Underground,NV,
NVwr_S15805,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.5422789988029,-115.867864000384,,,153  N19 E54 02CCAB1,,,Spring,NV,
NVwr_S15806,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.5012899993634,-115.87231100021799,,,153  N19 E54 22DAAC1,,,Spring,NV,
NVwr_S15807,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.492007999193895,-115.921464000531,,,153  N19 E54 29BB  1,,,Spring,NV,
NVwr_S15808,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6805999986962,-115.838399999548,,,153  N21 E54 13DC  1,,,Spring,NV,
NVwr_S15809,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.886599999148295,-115.95392500021002,,,153  N23 E53 12CACB1,,,Spring,NV,
NVwr_S15810,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.8422939987914,-115.83938999953199,,,153  N23 E54 25DB  1,,,Spring,NV,
NVwr_S15811,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.9845059991422,-115.857992000431,,,153  N24 E54 02DC  2,,,Spring,NV,
NVwr_S15812,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.9266679988079,-115.873849999468,,,153  N24 E54 27DCCD1,,,Spring,NV,
NVwr_S15813,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6574049991505,-116.087061999863,,,153  N21 E52 26BD  1,,,Spring,NV,
NVwr_S15814,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.80756799919921,-116.185919999721,,,153  N22 E51 01ABBB1,,,Spring,NV,
NVwr_S15815,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.86049999938871,-116.04432499974101,,,153  N23 E53 19BDBD1,,,Spring,NV,
NVwr_S15816,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.5426289986502,-115.92529400030199,,,153  N19 E54 05CCBA1,,,Spring,NV,
NVwr_S15817,Unknown,Digitized,Eureka,EPSG:4326,,,,,40.157033999513104,-116.01110799985001,,,153  N26 E53 05DDDC1,,,Spring,NV,
NVwr_S15818,Unknown,Digitized,Eureka,EPSG:4326,,,,,40.1309999987682,-116.02029999955299,,,153 N16 E53 17CADC1,,,Spring,NV,
NVwr_S15819,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.8856289991165,-115.864259999527,,,153  N23 E54 11CC  1,,,stream,NV,
NVwr_S15820,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.6533289989432,-115.862283999912,,,153  N21 E54 26CDAC1,,,Spring,NV,
NVwr_S15821,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.51624999887761,-115.96051000057501,,,153  N19 E53 13CBBB1,,,Spring,NV,
NVwr_S15822,Unknown,Digitized,Elko,EPSG:4326,,,,,40.2278889989405,-115.958090999965,,,153  N27 E53 14ABAC1,,,Spring,NV,
NVwr_S15823,Unknown,Digitized,Eureka,EPSG:4326,,,,,39.5182619994151,-115.867837000307,,,153  N19 E54 14BCDC1,,,Spring,NV,
