WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
IDwr_WS156,,,Unspecified,GREEN CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS157,,,Unspecified,MAPLE CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS158,,,Unspecified,CRIB SPRING,Unspecified,groundwater/spring
IDwr_WS159,,,Unspecified,HUMBERG SPRING,Unspecified,groundwater/spring
IDwr_WS160,,,Unspecified,WILLOW FLAT SPRING,Unspecified,groundwater/spring
IDwr_WS161,,,Unspecified,CAMP SPRING,Unspecified,groundwater/spring
IDwr_WS162,,,Unspecified,ASPEN SPRING,Unspecified,groundwater/spring
IDwr_WS163,,,Unspecified,STEEP SPRING,Unspecified,groundwater/spring
IDwr_WS164,,,Unspecified,BURNT SPRING,Unspecified,groundwater/spring
IDwr_WS165,,,Unspecified,ROCK SPRING,Unspecified,groundwater/spring
IDwr_WS166,,,Unspecified,PARIS CANYON CREEK,Unspecified,Surface Water
IDwr_WS167,,,Unspecified,GRANDY HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS168,,,Unspecified,MILES CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS169,,,Unspecified,MAHOGANY BASIN SPRING,Unspecified,groundwater/spring
IDwr_WS170,,,Unspecified,BALSAM SPRING,Unspecified,groundwater/spring
IDwr_WS171,,,Unspecified,MILES CANYON CREEK,Unspecified,Surface Water
IDwr_WS172,,,Unspecified,LOG SPRING,Unspecified,groundwater/spring
IDwr_WS173,,,Unspecified,CHAIRCAMP SPRING,Unspecified,groundwater/spring
IDwr_WS174,,,Unspecified,HELLHOLE SPRING,Unspecified,groundwater/spring
IDwr_WS175,,,Unspecified,SOUTH ELBOW SPRING,Unspecified,groundwater/spring
IDwr_WS176,,,Unspecified,TWIN SPRING,Unspecified,groundwater/spring
IDwr_WS177,,,Unspecified,LEDGE CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS178,,,Unspecified,ELBOW RIDGE SPRING,Unspecified,groundwater/spring
IDwr_WS179,,,Unspecified,SULLIVAN SPRING,Unspecified,groundwater/spring
IDwr_WS180,,,Unspecified,GERTCH HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS181,,,Unspecified,WHITMAN SPRING,Unspecified,groundwater/spring
IDwr_WS182,,,Unspecified,WHITMAN HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS183,,,Unspecified,DRY HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS184,,,Unspecified,LIME KILN SPRING,Unspecified,groundwater/spring
IDwr_WS185,,,Unspecified,AEGETTER HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS186,,,Unspecified,HANKY SPRING,Unspecified,groundwater/spring
IDwr_WS187,,,Unspecified,WHISKEY GULCH SPRING,Unspecified,groundwater/spring
IDwr_WS188,,,Unspecified,JOES GAP SPRING,Unspecified,groundwater/spring
IDwr_WS189,,,Unspecified,BENNINGTON CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS190,,,Unspecified,ROWLEY CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS191,,,Unspecified,ARMCHAIR SPRING,Unspecified,groundwater/spring
IDwr_WS192,,,Unspecified,DUNNS CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS193,,,Unspecified,GEORGETOWN SPRING,Unspecified,groundwater/spring
IDwr_WS194,,,Unspecified,GOODHART SPRING,Unspecified,groundwater/spring
IDwr_WS195,,,Unspecified,JONES CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS196,,,Unspecified,BIG CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS197,,,Unspecified,PUDDLE SPRING,Unspecified,groundwater/spring
IDwr_WS198,,,Unspecified,THOMPSON SPRING,Unspecified,groundwater/spring
IDwr_WS199,,,Unspecified,HAWKS ROOST SPRING,Unspecified,groundwater/spring
IDwr_WS200,,,Unspecified,DEAD LOG SPRING,Unspecified,groundwater/spring
IDwr_WS201,,,Unspecified,FOX SPRING,Unspecified,groundwater/spring
IDwr_WS202,,,Unspecified,DUNNS CANYON CREEK,Unspecified,Surface Water
IDwr_WS203,,,Unspecified,BIRCH SPRINGS,Unspecified,Unspecified
IDwr_WS204,,,Unspecified,LEDGE CREEK SPRING,Unspecified,groundwater/spring
IDwr_WS205,,,Unspecified,SEGAS SPRINGS,Unspecified,Unspecified
IDwr_WS206,,,Unspecified,SHEEP CORRAL CREEK,Unspecified,Surface Water
IDwr_WS207,,,Unspecified,FISH HAVEN SPRING,Unspecified,groundwater/spring
IDwr_WS208,,,Unspecified,CART HOLLOW SPRINGS,Unspecified,Unspecified
IDwr_WS209,,,Unspecified,SHEEP HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS210,,,Unspecified,JIMS BIG SPRING,Unspecified,groundwater/spring
IDwr_WS211,,,Unspecified,THE BIG HOMESTEAD SPRING,Unspecified,groundwater/spring
IDwr_WS212,,,Unspecified,BIG WEST SPRING,Unspecified,groundwater/spring
IDwr_WS213,,,Unspecified,SULPHUR CANYON CREEK,Unspecified,Surface Water
IDwr_WS214,,,Unspecified,COLD SPRING,Unspecified,groundwater/spring
IDwr_WS215,,,Unspecified,FISH HAVEN CREEK,Unspecified,Surface Water
IDwr_WS216,,,Unspecified,COPENHAGEN CANYON CREEK,Unspecified,Surface Water
IDwr_WS217,,,Unspecified,NORTH SPRING,Unspecified,groundwater/spring
IDwr_WS218,,,Unspecified,HAMP SPRING,Unspecified,groundwater/spring
IDwr_WS219,,,Unspecified,HUCKLEBERRY SPRING,Unspecified,groundwater/spring
IDwr_WS220,,,Unspecified,FISHER HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS221,,,Unspecified,MIDNIGHT MOUNTAIN SPRING,Unspecified,groundwater/spring
IDwr_WS222,,,Unspecified,REED SPRING,Unspecified,groundwater/spring
IDwr_WS223,,,Unspecified,WARM SPRING CREEK,Unspecified,Surface Water
IDwr_WS224,,,Unspecified,THREE SISTERS CREEK,Unspecified,Surface Water
IDwr_WS225,,,Unspecified,BERGQUIST SPRING,Unspecified,groundwater/spring
IDwr_WS226,,,Unspecified,WHITEHEAD SPRINGS,Unspecified,Unspecified
IDwr_WS227,,,Unspecified,BAKER SPRING,Unspecified,groundwater/spring
IDwr_WS228,,,Unspecified,MAPLE CREEK,Unspecified,Surface Water
IDwr_WS229,,,Unspecified,OXFORD CREEK,Unspecified,Surface Water
IDwr_WS230,,,Unspecified,GOOSEBERRY CREEK,Unspecified,Surface Water
IDwr_WS231,,,Unspecified,LARSEN SPRINGS,Unspecified,Unspecified
IDwr_WS232,,,Unspecified,TAYLOR SPRING,Unspecified,groundwater/spring
IDwr_WS233,,,Unspecified,CLIFTON CREEK,Unspecified,Surface Water
IDwr_WS234,,,Unspecified,LOAFER CREEK,Unspecified,Surface Water
IDwr_WS235,,,Unspecified,FIVEMILE CREEK,Unspecified,Surface Water
IDwr_WS236,,,Unspecified,ACADEMY HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS237,,,Unspecified,AUGER SPRING,Unspecified,groundwater/spring
IDwr_WS238,,,Unspecified,WARM CREEK,Unspecified,Surface Water
IDwr_WS239,,,Unspecified,THORN HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS240,,,Unspecified,FAIRVIEW DRAIN,Unspecified,Drain
IDwr_WS241,,,Unspecified,WHITNEY NASHVILLE WATER WORKS,Unspecified,Unspecified
IDwr_WS242,,,Unspecified,UPPER SPRING CREEK,Unspecified,Surface Water
IDwr_WS243,,,Unspecified,SPRING QUARRY CREEK,Unspecified,Surface Water
IDwr_WS244,,,Unspecified,COWHAVEN SPRINGS,Unspecified,Unspecified
IDwr_WS245,,,Unspecified,CHINA SPRING,Unspecified,groundwater/spring
IDwr_WS246,,,Unspecified,BLACK CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS247,,,Unspecified,GREEN WILLOW SPRINGS,Unspecified,Unspecified
IDwr_WS248,,,Unspecified,NETTIE SPRINGS,Unspecified,Unspecified
IDwr_WS249,,,Unspecified,DENSMORE CREEK,Unspecified,Surface Water
IDwr_WS250,,,Unspecified,BIRCH CREEK,Unspecified,Surface Water
IDwr_WS251,,,Unspecified,BOBS CREEK,Unspecified,Surface Water
IDwr_WS252,,,Unspecified,STEVES CREEK,Unspecified,Surface Water
IDwr_WS253,,,Unspecified,ALDER CREEK,Unspecified,Surface Water
IDwr_WS254,,,Unspecified,NORTH BURTON CREEK,Unspecified,Surface Water
IDwr_WS255,,,Unspecified,SOUTH BURTON CREEK,Unspecified,Surface Water
IDwr_WS256,,,Unspecified,KING CREEK,Unspecified,Surface Water
IDwr_WS257,,,Unspecified,CALDWELL CREEK,Unspecified,Surface Water
IDwr_WS258,,,Unspecified,NORTH HOOPS CREEK,Unspecified,Surface Water
IDwr_WS259,,,Unspecified,SOUTH HOOPS CREEK,Unspecified,Surface Water
IDwr_WS260,,,Unspecified,FOX HOLLOW SPRINGS,Unspecified,Unspecified
IDwr_WS261,,,Unspecified,RESERVOIR SPRINGS,Unspecified,Unspecified
IDwr_WS262,,,Unspecified,STOVER WALKER SPRINGS,Unspecified,Unspecified
IDwr_WS263,,,Unspecified,IZATT SPRING,Unspecified,groundwater/spring
IDwr_WS264,,,Unspecified,PATS HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS265,,,Unspecified,SAND SPRINGS,Unspecified,Unspecified
IDwr_WS266,,,Unspecified,WHISKEY CREEK,Unspecified,Surface Water
IDwr_WS267,,,Unspecified,TROUT CREEK,Unspecified,Surface Water
IDwr_WS268,,,Unspecified,UNNAMED SPRING,Unspecified,groundwater/spring
IDwr_WS269,,,Unspecified,CLEAR CREEK,Unspecified,Surface Water
IDwr_WS270,,,Unspecified,BRIDGE CREEK,Unspecified,Surface Water
IDwr_WS271,,,Unspecified,WILLIAMS CREEK,Unspecified,Surface Water
IDwr_WS272,,,Unspecified,LEWIS CREEK,Unspecified,Surface Water
IDwr_WS273,,,Unspecified,COTTONWOOD CREEK,Unspecified,Surface Water
IDwr_WS274,,,Unspecified,MINK CREEK,Unspecified,Surface Water
IDwr_WS275,,,Unspecified,STRAWBERRY CREEK,Unspecified,Surface Water
IDwr_WS276,,,Unspecified,STATION CREEK,Unspecified,Surface Water
IDwr_WS277,,,Unspecified,BEAR CREEK SPRINGS,Unspecified,Unspecified
IDwr_WS278,,,Unspecified,TANK SPRING,Unspecified,groundwater/spring
IDwr_WS279,,,Unspecified,HAW BUSH SPRING,Unspecified,groundwater/spring
IDwr_WS280,,,Unspecified,BATTLE CREEK,Unspecified,Surface Water
IDwr_WS281,,,Unspecified,SANT CREEK,Unspecified,Surface Water
IDwr_WS282,,,Unspecified,BRANCH CREEK,Unspecified,Surface Water
IDwr_WS283,,,Unspecified,DAVIS CREEK,Unspecified,Surface Water
IDwr_WS284,,,Unspecified,MICHAEL CREEK,Unspecified,Surface Water
IDwr_WS285,,,Unspecified,HENDERSON SPRING,Unspecified,groundwater/spring
IDwr_WS286,,,Unspecified,SPERRY HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS287,,,Unspecified,WESTON CREEK,Unspecified,Surface Water
IDwr_WS288,,,Unspecified,WATERCRESS SPRING,Unspecified,groundwater/spring
IDwr_WS289,,,Unspecified,GIBBS SPRING,Unspecified,groundwater/spring
IDwr_WS290,,,Unspecified,WESTON HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS291,,,Unspecified,JENKINS HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS292,,,Unspecified,OXKILLER CANYON CREEK,Unspecified,Surface Water
IDwr_WS293,,,Unspecified,BIRCH SPRING,Unspecified,groundwater/spring
IDwr_WS294,,,Unspecified,UNNAMED LAKE,Unspecified,Surface Water
IDwr_WS295,,,Unspecified,CHEATBECK CREEK,Unspecified,Surface Water
IDwr_WS296,,,Unspecified,CEDAR SPRING,Unspecified,groundwater/spring
IDwr_WS297,,,Unspecified,PERRY SPRINGS,Unspecified,Unspecified
IDwr_WS298,,,Unspecified,CLEAR SPRING,Unspecified,groundwater/spring
IDwr_WS299,,,Unspecified,LAVA SPRING,Unspecified,groundwater/spring
IDwr_WS300,,,Unspecified,THERRAL CAMPBELL SPRING,Unspecified,groundwater/spring
IDwr_WS301,,,Unspecified,WESTON SLOUGH,Unspecified,Surface Water
