System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Clarkston Municipal Water System,1269,Public,Active,1960,12/31/1960,Cache,,,,,,,,,3004,0,0,0,0,,36502.5349,0,0,0,,152,,,,,,,
Clarkston Municipal Water System,1269,Public,Active,1959,12/31/1959,Cache,,,,,,,,,3004,0,0,0,0,,40002.77797,0,0,0,,134,,,,,,,
Marion Waterworks Company,1270,Public,Active,2019,7/28/2020,Summit,,,,,,,,,22008,450,35300,80,3000,300,38680,129,1,1,2,133,,,,,,,
Marion Waterworks Company,1270,Public,Active,2018,10/22/2019,Summit,,,,,,,,,22008,570,0,0,0,0,0,0,0,0,0,0,,,,,,,
Marion Waterworks Company,1270,Public,Active,2017,8/23/2018,Summit,,,,,,,,,22008,450,35000,40,7000,400,42440,138,1,1,2,142,7/7/2017,230,kgallons,Indoor and Outdoor,Estimated,,
Marion Waterworks Company,1270,Public,Active,2016,4/14/2017,Summit,,,,,,,,,22008,440,37000,20,7000,2000,46020,136,1,1,2,140,,,,,,,
Marion Waterworks Company,1270,Public,Active,2015,2/10/2016,Summit,,,,,,,,,22008,400,29317,57,2226,462,32062,136,1,1,2,140,,,,,,,
Marion Waterworks Company,1270,Public,Active,2014,5/20/2015,Summit,,,,,,,,,22008,400,15000,50,3000,250,18700,150,1,3,3,159,,,,,,,
Marion Waterworks Company,1270,Public,Active,2013,2/14/2014,Summit,,,,,,,,,22008,400,28000,20,1500,300,32820,140,1,1,2,158,,,,,,,
Marion Waterworks Company,1270,Public,Active,2012,4/18/2013,Summit,,,,,,,,,22008,400,25000.00589,49.98560914,1000.005449,499.986432,26599.96899,130,1,1,2,137,,,,,,,
Marion Waterworks Company,1270,Public,Active,2011,10/31/2012,Summit,,,,,,,,,22008,400,10500,500,0,500,18000,120,1,0,2,126,,,,,,,
Marion Waterworks Company,1270,Public,Active,2010,3/7/2011,Summit,,,,,,,,,22008,400,20000,0,2000,500,22700,130,1,1,2,136,,,,,,,
Marion Waterworks Company,1270,Public,Active,2009,3/18/2010,Summit,,,,,,,,,22008,400,14000,18,21500,242,36260,150,1,1,2,155,,,,,,,
Marion Waterworks Company,1270,Public,Active,2008,3/18/2010,Summit,,,,,,,,,22008,400,15000,65,3000,350,18915,150,1,2,2,156,,,,,,,
Marion Waterworks Company,1270,Public,Active,2007,1/24/2008,Summit,,,,,,,,,22008,400,15000,200,2500,300,18100,143,1,2,4,151,,,,,,,
Marion Waterworks Company,1270,Public,Active,2006,12/13/2007,Summit,,,,,,,,,22008,375,13000,2500,400,100,16000,123,1,2,4,130,,,,,,,
Marion Waterworks Company,1270,Public,Active,2005,3/10/2006,Summit,,,,,,,,,22008,350,35843.65714,325.8514286,325.8514286,977.5542857,37472.91429,129,1,2,3,135,,,,,,,
Marion Waterworks Company,1270,Public,Active,2004,3/10/2005,Summit,,,,,,,,,22008,0,40002.77797,1000.069449,7000.486145,2000.138899,50003.47246,119,1,3,2,125,,,,,,,
Marion Waterworks Company,1270,Public,Active,2003,3/5/2004,Summit,,,,,,,,,22008,336,93.1924717,126.0087506,1134.078755,430.0298632,1833.313313,92,1,2,4,104,,,,,,,
Marion Waterworks Company,1270,Public,Active,2002,3/6/2003,Summit,,,,,,,,,22008,350,18001.24997,0,4000.27759,500.034658,22701.57602,93,0,3,4,104,,,,,,,
Marion Waterworks Company,1270,Public,Active,2001,2/14/2002,Summit,,,,,,,,,22008,300,24999.3216,0,5500.372114,,30499.69371,109,0,6,,115,,,,,,,
Marion Waterworks Company,1270,Public,Active,2000,2/15/2001,Summit,,,,,,,,,22008,400,23969.66456,0,5667.393569,,29637.05813,109,0,6,,115,,,,,,,
Marion Waterworks Company,1270,Public,Active,1998,1/20/1999,Summit,,,,,,,,,22008,340,17154.19126,2924.20307,104.0072227,,20286.40878,81,3,0,2,89,,,,,,,
Marion Waterworks Company,1270,Public,Active,1997,4/13/1998,Summit,,,,,,,,,22008,340,18050.25349,2973.206473,0,106.0073616,21235.47469,81,3,0,2,89,,,,,,,
Marion Waterworks Company,1270,Public,Active,1996,1/27/1997,Summit,,,,,,,,,22008,340,20143.39885,3318.230433,0,118.008195,23697.64567,81,3,2,3,89,,,,,,,
Marion Waterworks Company,1270,Public,Active,1995,3/29/1996,Summit,,,,,,,,,22008,340,17469.21314,2877.199806,0,206.0143065,20552.42725,81,3,0,1,85,,,,,,,
Marion Waterworks Company,1270,Public,Active,1994,4/15/1995,Summit,,,,,,,,,22008,336,37720.61949,1400.097229,0,,39320.73061,86,4,0,,92,,,,,,,
Marion Waterworks Company,1270,Public,Active,1992,3/16/1993,Summit,,,,,,,,,22008,350,0,0,0,,20401.41677,0,0,0,,76,,,,,,,
Marion Waterworks Company,1270,Public,Active,1991,3/10/1992,Summit,,,,,,,,,22008,300,20401.41677,0,0,,20401.41677,76,0,0,,76,,,,,,,
Marion Waterworks Company,1270,Public,Active,1990,3/14/1991,Summit,,,,,,,,,22008,300,0,0,0,,20401.41677,0,0,0,,73,,,,,,,
Marion Waterworks Company,1270,Public,Active,1989,3/13/1990,Summit,,,,,,,,,22008,300,0,0,0,,42002.91687,0,0,0,,72,,,,,,,
Marion Waterworks Company,1270,Public,Active,1988,2/14/1989,Summit,,,,,,,,,22008,300,0,0,0,,120008.3339,0,0,0,,72,,,,,,,
Marion Waterworks Company,1270,Public,Active,1987,4/8/1988,Summit,,,,,,,,,22008,300,0,0,0,,90726.30044,0,0,0,,70,,,,,,,
Marion Waterworks Company,1270,Public,Active,1986,2/10/1987,Summit,,,,,,,,,22008,300,0,0,0,,90726.30044,0,0,0,,70,,,,,,,
Marion Waterworks Company,1270,Public,Active,1985,2/26/1986,Summit,,,,,,,,,22008,400,0,0,0,,120008.3339,0,0,0,,0,,,,,,,
Marion Waterworks Company,1270,Public,Active,1984,1/21/1985,Summit,,,,,,,,,22008,300,0,0,0,,120008.3339,0,0,0,,70,,,,,,,
Marion Waterworks Company,1270,Public,Active,1983,3/6/1984,Summit,,,,,,,,,22008,300,0,0,0,,112543.8155,0,0,0,,70,,,,,,,
Marion Waterworks Company,1270,Public,Active,1982,3/28/1983,Summit,,,,,,,,,22008,215,0,0,0,,44775.10938,0,0,0,,65,,,,,,,
Marion Waterworks Company,1270,Public,Active,1981,5/20/1982,Summit,,,,,,,,,22008,400,0,0,0,,112485.8115,63,7,0,,70,,,,,,,
Marion Waterworks Company,1270,Public,Active,1980,12/31/1980,Summit,,,,,,,,,22008,400,0,0,0,,56003.88916,0,0,0,,80,,,,,,,
Bridgerland Village,1271,Public,Active,2019,2/15/2020,Rich,,,,,,,,,17001,60,6715.121,0,0,0,6715.121,175,0,0,0,175,,,,,,,
Bridgerland Village,1271,Public,Active,2018,2/11/2019,Rich,,,,,,,,,17001,60,6297.12,0,0,0,6297.12,173,0,0,0,173,,,,,,,
Bridgerland Village,1271,Public,Active,2017,10/16/2018,Rich,,,,,,,,,17001,60,6576.546,0,0,0,6576.546,170,0,0,0,170,7/4/2017,0.001,kgallons,Indoor,Estimated,,
Bridgerland Village,1271,Public,Active,2016,2/1/2017,Rich,,,,,,,,,17001,60,5907.288,0,0,0,5907.288,168,0,0,0,168,,,,,,,
Bridgerland Village,1271,Public,Active,2015,1/26/2016,Rich,,,,,,,,,17001,60,4835.11,0,0,0,4835.11,160,0,0,0,160,,,,,,,
Bridgerland Village,1271,Public,Active,2014,1/20/2015,Rich,,,,,,,,,17001,490,5480.17,0,0,0,6392.554,156,0,0,0,158,,,,,,,
Bridgerland Village,1271,Public,Active,2013,3/12/2014,Rich,,,,,,,,,17001,200,5471.119,0,0,0,5471.119,156,0,0,0,156,,,,,,,
Bridgerland Village,1271,Public,Active,2012,1/4/2013,Rich,,,,,,,,,17001,0,7938.653184,0,0,0,7938.653184,156,0,0,0,156,,,,,,,
Bridgerland Village,1271,Public,Active,2011,3/7/2012,Rich,,,,,,,,,17001,0,6524.988971,0,0,0,6524.988971,152,0,0,0,152,,,,,,,
Bridgerland Village,1271,Public,Active,2010,1/13/2011,Rich,,,,,,,,,17001,432,5482.259,0,0,0,5482.259,150,0,0,0,150,,,,,,,
Bridgerland Village,1271,Public,Active,2009,1/25/2010,Rich,,,,,,,,,17001,300,6583.5,0,0,0,6583.5,150,0,0,0,150,,,,,,,
Bridgerland Village,1271,Public,Active,2008,1/5/2009,Rich,,,,,,,,,17001,450,6259.06,0,0,0,6259.06,149,0,0,0,149,,,,,,,
Bridgerland Village,1271,Public,Active,2007,1/24/2008,Rich,,,,,,,,,17001,0,6239.612,0,0,0,6239.612,148,0,0,0,148,,,,,,,
Bridgerland Village,1271,Public,Active,2006,2/8/2007,Rich,,,,,,,,,17001,0,4811.32,0,0,0,4811.32,129,0,0,0,129,,,,,,,
Bridgerland Village,1271,Public,Active,2005,1/31/2006,Rich,,,,,,,,,17001,0,4909.840961,0,0,0,4909.840961,122,0,0,0,122,,,,,,,
Bridgerland Village,1271,Public,Active,2004,1/11/2005,Rich,,,,,,,,,17001,0,0,0,0,,3969.735676,0,0,0,,0,,,,,,,
Bridgerland Village,1271,Public,Active,2003,3/8/2004,Rich,,,,,,,,,17001,330,4382.044309,0,0,,4382.044309,110,0,0,,110,,,,,,,
Bridgerland Village,1271,Public,Active,2002,2/5/2003,Rich,,,,,,,,,17001,100,4348.435975,0,0,,4348.435975,100,0,0,,100,,,,,,,
Bridgerland Village,1271,Public,Active,2001,2/13/2002,Rich,,,,,,,,,17001,0,4136.023224,0,0,,4136.023224,98,0,0,,98,,,,,,,
Bridgerland Village,1271,Public,Active,2000,3/21/2001,Rich,,,,,,,,,17001,0,3689.256198,0,0,,3689.256198,90,0,0,,90,,,,,,,
Bridgerland Village,1271,Public,Active,1999,1/5/2000,Rich,,,,,,,,,17001,0,2833.19675,0,0,,2833.19675,81,0,0,,81,,,,,,,
Bridgerland Village,1271,Public,Active,1998,3/11/1999,Rich,,,,,,,,,17001,0,2399.166609,0,0,,2399.166609,82,0,0,,82,,,,,,,
Bridgerland Village,1271,Public,Active,1997,2/17/1998,Rich,,,,,,,,,17001,80,2339.162442,0,0,,2339.162442,78,0,0,,78,,,,,,,
Bridgerland Village,1271,Public,Active,1996,1/17/1997,Rich,,,,,,,,,17001,70,2454.170429,2.000138899,0,,2456.170567,70,1,0,,71,,,,,,,
Bridgerland Village,1271,Public,Active,1995,1/22/1996,Rich,,,,,,,,,17001,65,0,0,0,,2155.149663,67,0,0,,67,,,,,,,
Bridgerland Village,1271,Public,Active,1994,1/19/1995,Rich,,,,,,,,,17001,35,2389.165914,0,0,,2389.165914,0,0,0,,67,,,,,,,
Bridgerland Village,1271,Public,Active,1993,2/3/1994,Rich,,,,,,,,,17001,35,1541.107021,3.000208348,0,,1544.10723,63,1,0,,64,,,,,,,
Bridgerland Village,1271,Public,Active,1992,1/18/1993,Rich,,,,,,,,,17001,0,1805.125356,0,0,,1805.125356,59,0,0,,59,,,,,,,
Bridgerland Village,1271,Public,Active,1991,1/17/1992,Rich,,,,,,,,,17001,0,0,0,0,,1886.130981,60,0,0,,60,,,,,,,
Bridgerland Village,1271,Public,Active,1990,1/23/1991,Rich,,,,,,,,,17001,0,1946.135148,0,0,,1946.135148,55,0,0,,55,,,,,,,
Bridgerland Village,1271,Public,Active,1989,1/10/1990,Rich,,,,,,,,,17001,0,1798.12487,0,0,,1798.12487,54,0,0,,54,,,,,,,
Bridgerland Village,1271,Public,Active,1988,2/3/1989,Rich,,,,,,,,,17001,0,1964.136398,0,0,,1964.136398,51,0,0,,51,,,,,,,
Bridgerland Village,1271,Public,Active,1987,4/5/1988,Rich,,,,,,,,,17001,28,0,0,0,,11662.80992,0,0,0,,50,,,,,,,
Bridgerland Village,1271,Public,Active,1986,7/12/1988,Rich,,,,,,,,,17001,28,0,0,0,,17861.24036,0,0,0,,50,,,,,,,
Bridgerland Village,1271,Public,Active,1985,12/31/1985,Rich,,,,,,,,,17001,0,0,0,0,,16891.173,0,0,0,,0,,,,,,,
Bridgerland Village,1271,Public,Active,1984,4/16/1985,Rich,,,,,,,,,17001,0,0,0,0,,1380.09584,0,0,0,,0,,,,,,,
Bridgerland Village,1271,Public,Active,1983,2/22/1984,Rich,,,,,,,,,17001,0,0,0,0,,1302.090423,0,0,0,,43,,,,,,,
Bridgerland Village,1271,Public,Active,1982,4/18/1983,Rich,,,,,,,,,17001,0,0,0,0,,1763.122439,0,0,0,,0,,,,,,,
Bridgerland Village,1271,Public,Active,1981,3/22/1982,Rich,,,,,,,,,17001,147,0,0,0,,625.0434058,42,1,0,,43,,,,,,,
Bridgerland Village,1271,Public,Active,1980,1/22/1981,Rich,,,,,,,,,17001,0,0,0,0,,1357.094243,0,0,0,,39,,,,,,,
Bridgerland Village,1271,Public,Active,1979,2/15/1980,Rich,,,,,,,,,17001,0,0,0,0,,840.0583374,0,0,0,,0,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2019,3/24/2020,Sanpete,,,,,,,,,20009,313,6311.324,243.237,521.998,184.11,7260.669,127,3,3,2,135,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2018,3/1/2019,Sanpete,,,,,,,,,20009,310,6719.92,138.17,635.355,281.04,7774.485,128,3,3,2,136,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2017,3/15/2018,Sanpete,,,,,,,,,20009,300,7260.888,340.09,438.55,171.33,8210.858,127,3,3,2,135,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2016,3/14/2017,Sanpete,,,,,,,,,20009,350,7767.46,456.06,0,398.27,8621.79,122,5,0,3,130,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2015,2/28/2016,Sanpete,,,,,,,,,20009,290,8521.262,303.74,0,0,8825.002,126,3,0,0,129,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2014,3/20/2015,Sanpete,,,,,,,,,20009,285,9308.56,66.05,0,0,9876.42,122,3,0,0,127,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2013,6/6/2014,Sanpete,,,,,,,,,20009,325,20264.82,197.85,0,0,20944.96,122,2,0,0,126,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2012,2/5/2013,Sanpete,,,,,,,,,20009,275,12603.93326,0,0,0,12603.93326,125,0,0,0,125,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2011,1/26/2012,Sanpete,,,,,,,,,20009,275,11597.05234,0,0,0,11597.05234,129,0,0,0,129,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2010,1/26/2011,Sanpete,,,,,,,,,20009,375,0,0,0,0,15545,121,3,0,2,129,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2009,2/9/2010,Sanpete,,,,,,,,,20009,375,10451.99995,311.9999986,0,0,10880.99995,134,4,0,0,141,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2008,1/21/2009,Sanpete,,,,,,,,,20009,375,12014.99995,431.9999981,0,0,12662.99994,134,4,0,0,141,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2007,1/17/2008,Sanpete,,,,,,,,,20009,375,9360,288,0,0,9658.8,130,4,0,0,137,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2006,6/5/2007,Sanpete,,,,,,,,,20009,350,12000,0,0,0,12144,128,0,0,0,131,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2005,2/24/2006,Sanpete,,,,,,,,,20009,325,12000.83339,0,0,0,12144.84339,125,0,0,0,128,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2004,2/28/2005,Sanpete,,,,,,,,,20009,300,0,0,0,,0,0,0,0,,0,,,,,,,
Sterling Municipal Water System,1272,Public,Active,2000,1/26/2001,Sanpete,,,,,,,,,20009,350,22501.56261,4500.312522,0,,30702.13209,121,7,0,,132,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1998,5/18/1999,Sanpete,,,,,,,,,20009,350,30002.08348,2000.138899,0,100.0069449,34102.36822,112,4,0,1,120,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1997,4/1/1998,Sanpete,,,,,,,,,20009,350,30002.08348,500.0347246,0,50.00347246,30914.14682,106,3,0,2,116,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1996,2/11/1997,Sanpete,,,,,,,,,20009,300,18001.25009,3000.208348,0,,22501.56261,109,4,0,,116,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1994,3/20/1995,Sanpete,,,,,,,,,20009,350,22060.53198,750.052087,0,,24310.68824,107,3,0,,114,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1993,3/18/1994,Sanpete,,,,,,,,,20009,290,33103.29884,200.0138899,0,,33803.34745,105,3,0,,110,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1992,1/22/1993,Sanpete,,,,,,,,,20009,350,23001.59733,240.0166678,0,,23241.614,104,2,0,,106,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1991,3/17/1992,Sanpete,,,,,,,,,20009,280,14000.97229,700.0486145,0,,14701.0209,105,3,0,90,198,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1990,2/21/1991,Sanpete,,,,,,,,,20009,250,24001.66678,1400.097229,0,2500.173623,43603.02799,99,4,0,80,186,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1989,1/16/1990,Sanpete,,,,,,,,,20009,300,10440.72505,1728.120008,0,1044.072505,18568.28946,87,6,0,80,177,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1987,4/20/1988,Sanpete,,,,,,,,,20009,300,0,0,0,,13394.9302,80,4,0,,84,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1986,6/1/1987,Sanpete,,,,,,,,,20009,300,0,0,0,,14788.02695,0,0,0,,80,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1985,1/21/1986,Sanpete,,,,,,,,,20009,250,0,0,0,,19051.32301,0,0,0,,75,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1984,1/23/1985,Sanpete,,,,,,,,,20009,300,0,0,0,,17551.21883,0,0,0,,78,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1983,1/25/1984,Sanpete,,,,,,,,,20009,300,0,0,0,,18264.26835,0,0,0,,76,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1982,2/1/1983,Sanpete,,,,,,,,,20009,225,0,0,0,,13226.91854,0,0,0,,73,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1981,1/18/1982,Sanpete,,,,,,,,,20009,200,0,0,0,,14666.01847,72,3,0,,75,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1980,12/31/1980,Sanpete,,,,,,,,,20009,200,0,0,0,,7206.500451,0,0,0,,72,,,,,,,
Sterling Municipal Water System,1272,Public,Active,1979,12/31/1979,Sanpete,,,,,,,,,20009,0,0,0,0,,8158.566567,0,0,0,,82,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2019,4/2/2020,Uintah,,,,,,,,,24004,4235,164848,1408,19268.75,23651,209175.75,1309,20,21,21,1371,7/17/2019,1958.062,kgallons,Indoor and Outdoor,,,
Maeser Water Improvement District,1273,Public,Active,2018,3/5/2019,Uintah,,,,,,,,,24004,4131,209682,1529,1151,17543,229905,1377,15,17,7,1416,8/19/2018,1769.555,kgallons,Indoor and Outdoor,Metered,,
Maeser Water Improvement District,1273,Public,Active,2017,3/13/2018,Uintah,,,,,,,,,24004,4070,182773,1638,1028,17100,202539,1298,15,17,9,1339,7/11/2017,1280.714,kgallons,Indoor and Outdoor,Metered,,
Maeser Water Improvement District,1273,Public,Active,2016,1/17/2017,Uintah,,,,,,,,,24004,4050,170139,3761,19520,20453,213873,1310,23,11,7,1351,6/10/2016,1510.219,kgallons,Indoor and Outdoor,Metered,,
Maeser Water Improvement District,1273,Public,Active,2015,2/19/2016,Uintah,,,,,,,,,24004,3980,190656,20146,1085,10246,222133,1389,24,11,5,1429,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2014,2/11/2015,Uintah,,,,,,,,,24004,4428,191499.6261,9746.216229,0,39353.07703,256324.5093,1384,19,0,5,1426,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2013,1/16/2014,Uintah,,,,,,,,,24004,3750,158430,2883,0,1335.73,164186.73,1174,13,0,5,1205,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2012,1/2/2013,Uintah,,,,,,,,,24004,3300,214165.8514,7168.731429,0,0,233430.1879,1118,22,0,0,1152,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2011,1/26/2012,Uintah,,,,,,,,,24004,3300,168.3479993,10850.99995,0,8198.999964,21139.34791,1108,15,0,6,1164,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2010,3/8/2011,Uintah,,,,,,,,,24004,3450,171175.9992,13843.99994,0,6231.999973,192950.9992,1091,15,0,6,1147,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2009,3/18/2010,Uintah,,,,,,,,,24004,3300,165411.9993,5575.999976,0,8079.999965,180913.9992,1085,15,0,6,1141,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2008,2/10/2009,Uintah,,,,,,,,,24004,3750,176800.9992,7746.999966,0,9073.99996,195640.9991,1071,15,0,6,1127,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2007,1/25/2008,Uintah,,,,,,,,,24004,4040,193915.9988,6155.999972,0,9880.999947,212123.9989,1010,15,0,6,1066,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2006,1/11/2007,Uintah,,,,,,,,,24004,3788,165689.999,4581.999978,0,7228.999967,180415.9989,936,19,0,6,1002,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2005,1/17/2006,Uintah,,,,,,,,,24004,3655,143260.999,4194.999978,0,8645.999959,159161.9986,886,19,0,6,952,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2004,3/1/2005,Uintah,,,,,,,,,24004,3616,157129.9118,6531.453573,0,13198.91659,180017.5012,926,19,0,6,992,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2003,3/10/2004,Uintah,,,,,,,,,24004,3505,151634.5297,6414.445429,0,14601.01392,178518.3966,876,19,0,6,942,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2002,2/25/2003,Uintah,,,,,,,,,24004,3430,150953.4829,9080.630599,0,12242.8502,182553.6773,839,17,0,4,902,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2001,2/19/2002,Uintah,,,,,,,,,24004,3390,157125.9115,7692.534204,0,1940.134732,188427.0852,826,27,0,5,893,,,,,,,
Maeser Water Improvement District,1273,Public,Active,2000,2/22/2001,Uintah,,,,,,,,,24004,3340,148591.3188,18748.30197,0,,170132.8148,815,27,0,,875,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1999,2/18/2000,Uintah,,,,,,,,,24004,3210,120536.3706,25965.80318,0,,148524.3142,786,21,0,,840,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1998,2/24/1999,Uintah,,,,,,,,,24004,3190,131821.1542,20536.42614,0,,154028.6964,773,22,0,,828,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1997,2/24/1998,Uintah,,,,,,,,,24004,3145,135062.3793,14646.01708,0,,152983.6239,786,21,0,,840,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1996,2/25/1997,Uintah,,,,,,,,,24004,3080,136058.4485,23732.6481,0,,162667.2963,774,21,0,,828,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1995,2/27/1996,Uintah,,,,,,,,,24004,3060,121642.4474,13413.93152,0,3483.241892,223664.5323,0,0,0,,767,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1994,1/31/1995,Uintah,,,,,,,,,24004,3020,132187.1797,29588.05473,0,125008.6812,290320.1611,757,0,0,,757,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1993,2/28/1994,Uintah,,,,,,,,,24004,2980,0,0,0,,165011.4591,0,0,0,,749,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1992,1/26/1993,Uintah,,,,,,,,,24004,2960,137268.5325,16592.15223,0,,153860.6848,721,12,0,,733,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1991,1/30/1992,Uintah,,,,,,,,,24004,2900,124018.6124,32372.24807,0,,156390.8605,718,11,0,,729,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1990,2/20/1991,Uintah,,,,,,,,,24004,2840,131149.1076,33458.32349,0,,164607.4311,710,11,0,,721,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1989,1/22/1990,Uintah,,,,,,,,,24004,2418,143191.9439,0,0,,143191.9439,691,0,0,,691,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1988,3/24/1989,Uintah,,,,,,,,,24004,2373,0,0,0,,138937.6484,0,0,0,,678,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1987,6/20/1988,Uintah,,,,,,,,,24004,2468,0,0,0,,145322.0918,0,0,0,,704,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1985,2/3/1987,Uintah,,,,,,,,,24004,2607,0,0,0,,132453.1981,0,0,0,,745,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1984,4/22/1985,Uintah,,,,,,,,,24004,2660,0,0,0,,135120.3834,0,0,0,,760,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1983,4/26/1984,Uintah,,,,,,,,,24004,2590,0,0,0,,131566.1365,0,0,0,,740,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1982,6/6/1983,Uintah,,,,,,,,,24004,2500,0,0,0,,127127.8283,0,0,0,,715,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1981,12/31/1981,Uintah,,,,,,,,,24004,0,0,0,0,,0,655,10,0,,665,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1980,5/26/1981,Uintah,,,,,,,,,24004,2293,0,0,0,,109157.5804,0,0,0,,550,,,,,,,
Maeser Water Improvement District,1273,Public,Active,1979,3/10/1980,Uintah,,,,,,,,,24004,1400,0,0,0,,99250.89242,0,0,0,,550,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2019,2/8/2020,Duchesne,,,,,,,,,7005,495,20002.727,34.2,0,1412.641,21449.568,248,1,0,3,252,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2018,4/29/2019,Duchesne,,,,,,,,,7005,498,25734.829,107.47,0,793.2,26635.499,247,1,0,2,250,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2017,6/19/2018,Duchesne,,,,,,,,,7005,500,26234.574,83.92,0,682.3,27000.794,239,1,0,2,242,6/16/2017,305.133,kgallons,Indoor and Outdoor,Estimated,,
Neola Water and Sewer District,1274,Public,Active,2016,1/5/2017,Duchesne,,,,,,,,,7005,500,23245.941,85.18,0,4066.9,27398.021,230,1,0,2,233,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2015,3/21/2016,Duchesne,,,,,,,,,7005,500,30000,0,0,3200,33200,230,0,0,2,232,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2013,7/16/2014,Duchesne,,,,,,,,,7005,0,31228.471,422.18,0,0,31650.651,224,1,0,0,225,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2010,4/20/2011,Duchesne,,,,,,,,,7005,222,30839.19486,4182.099982,0,0,35021.29485,219,3,0,0,222,,,,,,,
Neola Water and Sewer District,1274,Public,Active,2009,4/21/2010,Duchesne,,,,,,,,,7005,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
